SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,SCH_TYPE,STATE_SCH_ID,NCESID,CATEGORY,CONTENT_LEVEL,OVERALL_SCORE,KY_RANK,CLASSIFICATION,REWARD_RECOGNITION,BASE_YR_SCORE,AMO_GOAL,AMO_MET,TREND_DISPLAY,PARTICIPATION_NEXT_YR,GRADUATION_RATE_GOAL,KY_RANK_PY,CLASSIFICATION_PY,REWARD_RECOGNITION_PY,COOP,COOP_CODE
20132014,011,BOYLE,051,Boyle County,080,Perryville Elementary School,051080,A1,011051080,210063000124,Accountability,Elementary School,82.6,99,Distinguished/Progressing,School of Distinction,77.7,78.2,Yes,YES,Yes,N/A,94,N/A,N/A,CKEC,901
20132014,011,BOYLE,051,Boyle County,050,Woodlawn Elementary School,051050,A1,011051050,210063000122,Accountability,Elementary School,78.7,97,Distinguished/Progressing,School of Distinction,74.8,75.3,Yes,YES,Yes,N/A,89,N/A,N/A,CKEC,901
20132014,012,BRACKEN,055,Bracken County,010,Bracken County High School,055010,A1,012055010,210066000125,Accountability,High School,63.7,33,Needs Improvement,,68.0,69.0,No,YES,Yes,Yes,57,N/A,N/A,NKCES,905
20132014,012,BRACKEN,055,Bracken County,060,Bracken County Middle School,055060,A1,012055060,210066001560,Accountability,Middle School,62.0,48,Needs Improvement/Progressing,Focus School,59.4,60.4,Yes,YES,Yes,N/A,37,N/A,N/A,NKCES,905
20132014,012,BRACKEN,055,Bracken County,050,Taylor Elementary School,055050,A1,012055050,210066000128,Accountability,Elementary School,65.2,52,Needs Improvement/Progressing,,55.5,56.5,Yes,YES,Yes,N/A,18,N/A,N/A,NKCES,905
20132014,013,BREATHITT,061,Breathitt County,060,Breathitt County High School,061060,A1,013061060,210069000129,Accountability,High School,62.6,28,Needs Improvement,Focus School,51.7,52.7,Yes,YES,Yes,No,3,N/A,N/A,KVEC,904
20132014,013,BREATHITT,061,Breathitt County,030,Highland-Turner Elementary School,061030,A1,013061030,210069001659,Accountability,Elementary School,71.6,78,Proficient/Progressing,High Progress School,54.0,55.0,Yes,YES,Yes,N/A,14,N/A,N/A,KVEC,904
20132014,013,BREATHITT,061,Breathitt County,150,LBJ Elementary School,061150,A1,013061150,210069000132,Accountability,Elementary School,57.4,22,Needs Improvement,,57.2,58.2,No,YES,Yes,N/A,22,N/A,N/A,KVEC,904
20132014,013,BREATHITT,061,Breathitt County,185,Marie Roberts-Caney Elementary School,061185,A1,013061185,210069000133,Accountability,Elementary School,60.6,33,Needs Improvement,,60.2,61.2,No,YES,Yes,N/A,31,N/A,N/A,KVEC,904
20132014,013,BREATHITT,061,Breathitt County,390,Sebastian Middle School,061390,A1,013061390,210069000136,Accountability,Middle School,60.0,39,Needs Improvement/Progressing,,54.2,55.2,Yes,YES,Yes,N/A,17,N/A,N/A,KVEC,904
20132014,014,BRECKINRIDGE,065,Breckinridge County,030,Ben Johnson Elementary School,065030,A1,014065030,210072000139,Accountability,Elementary School,72.7,83,Proficient,,77.8,78.3,No,YES,Yes,N/A,94,N/A,N/A,GRREC,902
20132014,014,BRECKINRIDGE,065,Breckinridge County,010,Breckinridge County High School,065010,A1,014065010,210072000137,Accountability,High School,75.0,88,Proficient,,72.6,73.1,Yes,YES,Yes,No,78,N/A,N/A,GRREC,902
20132014,014,BRECKINRIDGE,065,Breckinridge County,100,Breckinridge County Middle School,065100,A1,014065100,210072001304,Accountability,Middle School,66.0,64,Needs Improvement/Progressing,,60.7,61.7,Yes,YES,Yes,N/A,42,N/A,N/A,GRREC,902
20132014,014,BRECKINRIDGE,065,Breckinridge County,040,Custer Elementary School,065040,A1,014065040,210072000140,Accountability,Elementary School,68.7,67,Needs Improvement/Progressing,,64.1,65.1,Yes,YES,Yes,N/A,47,N/A,N/A,GRREC,902
20132014,014,BRECKINRIDGE,065,Breckinridge County,020,Hardinsburg Elementary School,065020,A1,014065020,210072000138,Accountability,Elementary School,76.4,93,Distinguished/Progressing,High Performing School,69.7,70.2,Yes,YES,Yes,N/A,70,N/A,N/A,GRREC,902
20132014,014,BRECKINRIDGE,065,Breckinridge County,050,Irvington Elementary School,065050,A1,014065050,210072000141,Accountability,Elementary School,72.0,80,Proficient/Progressing,,68.0,69.0,Yes,YES,Yes,N/A,63,N/A,N/A,GRREC,902
20132014,015,BULLITT,071,Bullitt County,005,Bernheim Middle School,071005,A1,015071005,210075000414,Accountability,Middle School,68.3,76,Proficient,Focus School,69.1,69.6,No,YES,Yes,N/A,80,N/A,N/A,OVEC,906
20132014,015,BULLITT,071,Bullitt County,010,Brooks Elementary School,071010,A1,015071010,210075000144,Accountability,Elementary School,65.0,51,Needs Improvement,,64.7,65.7,No,YES,Yes,N/A,50,N/A,N/A,OVEC,906
20132014,015,BULLITT,071,Bullitt County,015,Bullitt Central High School,071015,A1,015071015,210075000145,Accountability,High School,70.0,69,Needs Improvement,Focus School,69.7,70.7,No,YES,Yes,No,66,N/A,N/A,OVEC,906
20132014,015,BULLITT,071,Bullitt County,016,Bullitt East High School,071016,A1,015071016,210075001409,Accountability,High School,74.1,85,Proficient/Progressing,,72.0,72.5,Yes,YES,Yes,Yes,76,N/A,N/A,OVEC,906
20132014,015,BULLITT,071,Bullitt County,018,Bullitt Lick Middle School,071018,A1,015071018,210075001410,Accountability,Middle School,58.6,33,Needs Improvement,,59.8,60.8,No,YES,Yes,N/A,38,N/A,N/A,OVEC,906
20132014,015,BULLITT,071,Bullitt County,020,Cedar Grove Elementary,071020,A1,015071020,210075000146,Accountability,Elementary School,71.8,79,Proficient/Progressing,,68.2,69.2,Yes,YES,Yes,N/A,64,N/A,N/A,OVEC,906
20132014,015,BULLITT,071,Bullitt County,060,Crossroads Elementary,071060,A1,015071060,210075002286,Accountability,Elementary School,64.3,47,Needs Improvement/Progressing,,60.3,61.3,Yes,YES,Yes,N/A,32,N/A,N/A,OVEC,906
20132014,015,BULLITT,071,Bullitt County,009,Eastside Middle School,071009,A1,015071009,210075001975,Accountability,Middle School,74.1,95,Distinguished,,74.1,74.6,No,YES,Yes,N/A,95,N/A,N/A,OVEC,906
20132014,015,BULLITT,071,Bullitt County,006,Freedom Elementary School,071006,A1,015071006,210075001958,Accountability,Elementary School,71.4,77,Proficient/Progressing,,68.9,69.9,Yes,YES,Yes,N/A,68,N/A,N/A,OVEC,906
20132014,015,BULLITT,071,Bullitt County,025,Hebron Middle School,071025,A1,015071025,210075000147,Accountability,Middle School,63.0,52,Needs Improvement/Progressing,Focus School,60.3,61.3,Yes,YES,Yes,N/A,41,N/A,N/A,OVEC,906
20132014,015,BULLITT,071,Bullitt County,030,Lebanon Junction Elementary,071030,A1,015071030,210075000148,Accountability,Elementary School,72.7,83,Proficient/Progressing,,61.6,62.6,Yes,YES,Yes,N/A,36,N/A,N/A,OVEC,906
20132014,015,BULLITT,071,Bullitt County,055,MT. Washington Elementary,071055,A1,015071055,210075000151,Accountability,Elementary School,72.8,84,Proficient,,72.7,73.2,No,YES,Yes,N/A,83,N/A,N/A,OVEC,906
20132014,015,BULLITT,071,Bullitt County,050,MT. Washington Middle School,071050,A1,015071050,210075000150,Accountability,Middle School,66.8,70,Proficient,,66.3,67.3,No,YES,Yes,N/A,66,N/A,N/A,OVEC,906
20132014,015,BULLITT,071,Bullitt County,045,Maryville Elementary School,071045,A1,015071045,210075000149,Accountability,Elementary School,61.3,35,Needs Improvement,,70.5,71.0,No,YES,Yes,N/A,74,N/A,N/A,OVEC,906
20132014,015,BULLITT,071,Bullitt County,070,Nichols Elementary,071070,A1,015071070,210075000153,Accountability,Elementary School,62.6,39,Needs Improvement/Progressing,,61.2,62.2,Yes,YES,Yes,N/A,35,N/A,N/A,OVEC,906
20132014,015,BULLITT,071,Bullitt County,075,North Bullitt High School,071075,A1,015071075,210075000154,Accountability,High School,66.9,51,Needs Improvement/Progressing,Focus School,59.6,60.6,Yes,YES,Yes,Yes,18,N/A,N/A,OVEC,906
20132014,015,BULLITT,071,Bullitt County,078,Old Mill Elementary School,071078,A1,015071078,210075001578,Accountability,Elementary School,66.6,57,Needs Improvement,,70.5,71.0,No,YES,Yes,N/A,74,N/A,N/A,OVEC,906
20132014,015,BULLITT,071,Bullitt County,080,Overdale Elementary School,071080,A1,015071080,210075000155,Accountability,Elementary School,73.2,85,Proficient/Progressing,,70.1,70.6,Yes,YES,Yes,N/A,72,N/A,N/A,OVEC,906
20132014,015,BULLITT,071,Bullitt County,065,Pleasant Grove Elementary School,071065,A1,015071065,210075001305,Accountability,Elementary School,79.6,98,Distinguished/Progressing,School of Distinction/High Progress School,69.4,69.9,Yes,YES,Yes,N/A,70,N/A,N/A,OVEC,906
20132014,015,BULLITT,071,Bullitt County,090,Roby Elementary School,071090,A1,015071090,210075000156,Accountability,Elementary School,68.1,63,Needs Improvement,,68.4,69.4,No,YES,Yes,N/A,65,N/A,N/A,OVEC,906
20132014,015,BULLITT,071,Bullitt County,008,Shepherdsville Elementary,071008,A1,015071008,210075001974,Accountability,Elementary School,62.4,39,Needs Improvement,,63.9,64.9,No,YES,Yes,N/A,45,N/A,N/A,OVEC,906
20132014,015,BULLITT,071,Bullitt County,007,Zoneton Middle School,071007,A1,015071007,210075001973,Accountability,Middle School,61.9,48,Needs Improvement/Progressing,Focus School,60.1,61.1,Yes,YES,Yes,N/A,40,N/A,N/A,OVEC,906
20132014,084,MERCER,072,Burgin Independent,020,Burgin Elementary School,072020,A1,084072020,210078000159,Accountability,Elementary School,70.5,74,Proficient/Progressing,,63.2,64.2,Yes,YES,Yes,N/A,41,N/A,N/A,CKEC,901
20132014,084,MERCER,072,Burgin Independent,010,Burgin High School,072010,A1,084072010,210078000158,Accountability,High School,73.3,82,Proficient/Progressing,High Progress School,63.7,64.7,Yes,YES,Yes,Yes,33,N/A,N/A,CKEC,901
20132014,084,MERCER,072,Burgin Independent,010,Burgin High School,072010,A1,084072010,210078000158,Accountability,Middle School,65.3,63,Needs Improvement/Progressing,,62.7,63.7,Yes,YES,Yes,N/A,50,N/A,N/A,CKEC,901
20132014,016,BUTLER,075,Butler County,030,Butler County High School,075030,A1,016075030,210081000160,Accountability,High School,64.8,39,Needs Improvement,Focus School,62.5,63.5,Yes,YES,Yes,No,27,N/A,N/A,GRREC,902
20132014,016,BUTLER,075,Butler County,035,Butler County Middle School,075035,A1,016075035,210081001697,Accountability,Middle School,66.3,66,Needs Improvement/Progressing,,60.3,61.3,Yes,YES,Yes,N/A,41,N/A,N/A,GRREC,902
20132014,016,BUTLER,075,Butler County,120,Morgantown Elementary School,075120,A1,016075120,210081000164,Accountability,Elementary School,62.7,40,Needs Improvement,,68.8,69.8,No,YES,Yes,N/A,67,N/A,N/A,GRREC,902
20132014,016,BUTLER,075,Butler County,031,North Butler Elementary,075031,A1,016075031,210081001976,Accountability,Elementary School,70.0,72,Proficient/Progressing,,62.7,63.7,Yes,YES,Yes,N/A,40,N/A,N/A,GRREC,902
20132014,017,CALDWELL,081,Caldwell County,070,Caldwell County Elementary School,081070,A1,017081070,210084000170,Accountability,Elementary School,71.3,77,Proficient/Progressing,High Progress School,56.0,57.0,Yes,YES,Yes,N/A,19,N/A,N/A,WKEC,908
20132014,017,CALDWELL,081,Caldwell County,010,Caldwell County High School,081010,A1,017081010,210084000166,Accountability,High School,75.8,91,Distinguished/Progressing,High Performing School,73.0,73.5,Yes,YES,Yes,Yes,80,N/A,N/A,WKEC,908
20132014,017,CALDWELL,081,Caldwell County,020,Caldwell County Middle School,081020,A1,017081020,210084000167,Accountability,Middle School,69.2,81,Proficient/Progressing,Focus School,62.8,63.8,Yes,YES,Yes,N/A,51,N/A,N/A,WKEC,908
20132014,018,CALLOWAY,085,Calloway County,020,Calloway County High School,085020,A1,018085020,210087000171,Accountability,High School,78.4,96,Distinguished/Progressing,School of Distinction,75.5,76.0,Yes,YES,Yes,Yes,90,N/A,N/A,WKEC,908
20132014,018,CALLOWAY,085,Calloway County,055,Calloway County Middle School,085055,A1,018085055,210087001411,Accountability,Middle School,70.0,84,Proficient,,70.6,71.1,No,YES,Yes,N/A,86,N/A,N/A,WKEC,908
20132014,018,CALLOWAY,085,Calloway County,025,East Calloway Elementary School,085025,A1,018085025,210087000172,Accountability,Elementary School,70.6,75,Proficient/Progressing,,64.8,65.8,Yes,YES,Yes,N/A,50,N/A,N/A,WKEC,908
20132014,018,CALLOWAY,085,Calloway County,035,North Calloway Elementary School,085035,A1,018085035,210087000173,Accountability,Elementary School,73.4,86,Proficient,,74.7,75.2,No,YES,Yes,N/A,89,N/A,N/A,WKEC,908
20132014,018,CALLOWAY,085,Calloway County,045,Southwest Calloway Elementary School,085045,A1,018085045,210087000174,Accountability,Elementary School,77.5,94,Distinguished/Progressing,High Performing School,72.0,72.5,Yes,YES,Yes,N/A,80,N/A,N/A,WKEC,908
20132014,019,CAMPBELL,091,Campbell County,100,Campbell County High School,091100,A1,019091100,210090000941,Accountability,High School,77.2,94,Distinguished/Progressing,High Performing School,75.0,75.5,Yes,YES,Yes,Yes,88,N/A,N/A,NKCES,905
20132014,019,CAMPBELL,091,Campbell County,011,Campbell County Middle School,091011,A1,019091011,210090001306,Accountability,Middle School,71.0,88,Proficient/Progressing,Focus School,68.6,69.1,Yes,YES,Yes,N/A,77,N/A,N/A,NKCES,905
20132014,019,CAMPBELL,091,Campbell County,019,Campbell Ridge Elementary,091019,A1,019091019,210090001978,Accountability,Elementary School,73.4,86,Proficient/Progressing,,71.0,71.5,Yes,YES,Yes,N/A,76,N/A,N/A,NKCES,905
20132014,019,CAMPBELL,091,Campbell County,035,Crossroads Elementary School,091035,A1,019091035,210090002198,Accountability,Elementary School,69.3,69,Needs Improvement,Focus School,70.1,70.6,No,YES,Yes,N/A,72,N/A,N/A,NKCES,905
20132014,019,CAMPBELL,091,Campbell County,013,Donald E. Cline Elementary School,091013,A1,019091013,210090001335,Accountability,Elementary School,81.2,99,Distinguished/Progressing,School of Distinction,78.4,78.9,Yes,YES,Yes,N/A,96,N/A,N/A,NKCES,905
20132014,019,CAMPBELL,091,Campbell County,050,Grant's Lick Elementary School,091050,A1,019091050,210090000180,Accountability,Elementary School,79.1,97,Distinguished/Progressing,School of Distinction,78.4,78.9,Yes,YES,Yes,N/A,96,N/A,N/A,NKCES,905
20132014,019,CAMPBELL,091,Campbell County,012,John W. Reiley Elementary School,091012,A1,019091012,210090001320,Accountability,Elementary School,82.3,99,Distinguished/Progressing,School of Distinction,78.4,78.9,Yes,YES,Yes,N/A,96,N/A,N/A,NKCES,905
20132014,109,TAYLOR,092,Campbellsville Independent,010,Campbellsville Elementary School,092010,A1,109092010,210093000182,Accountability,Elementary School,62.3,38,Needs Improvement/Progressing,,59.7,60.7,Yes,YES,Yes,N/A,29,N/A,N/A,GRREC,902
20132014,109,TAYLOR,092,Campbellsville Independent,020,Campbellsville High School,092020,A1,109092020,210093000183,Accountability,High School,61.4,24,Needs Improvement,Focus School,64.2,65.2,No,YES,Yes,No,35,N/A,N/A,GRREC,902
20132014,109,TAYLOR,092,Campbellsville Independent,025,Campbellsville Middle School,092025,A1,109092025,210093000184,Accountability,Middle School,59.5,37,Needs Improvement/Progressing,,55.9,56.9,Yes,YES,Yes,N/A,22,N/A,N/A,GRREC,902
20132014,109,TAYLOR,092,Campbellsville Independent,025,Campbellsville Middle School,092025,A1,109092025,210093000184,Accountability,Elementary School,62.4,39,Needs Improvement/Progressing,,59.7,60.7,Yes,YES,Yes,N/A,29,N/A,N/A,GRREC,902
20132014,020,CARLISLE,095,Carlisle County,060,Carlisle County Elementary School,095060,A1,020095060,210096000187,Accountability,Elementary School,68.8,67,Needs Improvement/Progressing,,65.7,66.7,Yes,YES,Yes,N/A,53,N/A,N/A,WKEC,908
20132014,020,CARLISLE,095,Carlisle County,040,Carlisle County High School,095040,A1,020095040,210096000186,Accountability,High School,68.8,60,Needs Improvement,,72.0,72.5,No,YES,Yes,No,76,N/A,N/A,WKEC,908
20132014,020,CARLISLE,095,Carlisle County,020,Carlisle County Middle School,095020,A1,020095020,210096000185,Accountability,Middle School,61.6,46,Needs Improvement,,65.3,66.3,No,YES,Yes,N/A,63,N/A,N/A,WKEC,908
20132014,021,CARROLL,101,Carroll County,018,Carroll County High School,101018,A1,021101018,210099000190,Accountability,High School,67.4,55,Needs Improvement/Progressing,Focus School,64.5,65.5,Yes,YES,Yes,Yes,38,N/A,N/A,OVEC,906
20132014,021,CARROLL,101,Carroll County,019,Carroll County Middle School,101019,A1,021101019,210099000191,Accountability,Middle School,60.7,42,Needs Improvement/Progressing,Focus School,58.2,59.2,Yes,YES,Yes,N/A,32,N/A,N/A,OVEC,906
20132014,021,CARROLL,101,Carroll County,005,Cartmell Elementary,101005,A1,021101005,210099000188,Accountability,Elementary School,63.8,44,Needs Improvement/Progressing,Focus School,59.4,60.4,Yes,YES,Yes,N/A,28,N/A,N/A,OVEC,906
20132014,022,CARTER,105,Carter County,060,Carter City Elementary School,105060,A1,022105060,210102002356,Accountability,Elementary School,68.3,64,Needs Improvement/Progressing,,63.2,64.2,Yes,YES,Yes,N/A,41,N/A,N/A,KEDC,903
20132014,022,CARTER,105,Carter County,120,East Carter County High School,105120,A1,022105120,210102000194,Accountability,High School,77.0,94,Distinguished/Progressing,High Performing School,74.0,74.5,Yes,YES,Yes,Yes,85,N/A,N/A,KEDC,903
20132014,022,CARTER,105,Carter County,130,East Carter Middle School,105130,A1,022105130,210102001698,Accountability,Middle School,71.1,88,Proficient,,72.1,72.6,No,YES,Yes,N/A,92,N/A,N/A,KEDC,903
20132014,022,CARTER,105,Carter County,052,Heritage Elementary School,105052,A1,022105052,210102001884,Accountability,Elementary School,73.0,84,Proficient/Progressing,High Progress School,59.6,60.6,Yes,YES,Yes,N/A,29,N/A,N/A,KEDC,903
20132014,022,CARTER,105,Carter County,250,Olive Hill Elementary School,105250,A1,022105250,210102000198,Accountability,Elementary School,66.2,56,Needs Improvement/Progressing,,61.7,62.7,Yes,YES,Yes,N/A,37,N/A,N/A,KEDC,903
20132014,022,CARTER,105,Carter County,340,Prichard Elementary School,105340,A1,022105340,210102000199,Accountability,Elementary School,74.8,89,Proficient/Progressing,,70.0,70.5,Yes,YES,Yes,N/A,72,N/A,N/A,KEDC,903
20132014,022,CARTER,105,Carter County,450,Star Elementary School,105450,A1,022105450,210102000200,Accountability,Elementary School,89.5,99,Distinguished/Progressing,School of Distinction/High Progress School,74.5,75.0,Yes,YES,Yes,N/A,89,N/A,N/A,KEDC,903
20132014,022,CARTER,105,Carter County,053,Tygart Creek Elementary School,105053,A1,022105053,210102002340,Accountability,Elementary School,66.1,55,Needs Improvement,,67.7,68.7,No,YES,Yes,N/A,62,N/A,N/A,KEDC,903
20132014,022,CARTER,105,Carter County,500,West Carter County High School,105500,A1,022105500,210102000202,Accountability,High School,75.2,88,Proficient/Progressing,,69.9,70.9,Yes,YES,Yes,Yes,68,N/A,N/A,KEDC,903
20132014,022,CARTER,105,Carter County,505,West Carter Middle School,105505,A1,022105505,210102001661,Accountability,Middle School,68.6,77,Proficient,,68.4,68.9,No,YES,Yes,N/A,77,N/A,N/A,KEDC,903
20132014,023,CASEY,111,Casey County,045,Casey County High School,111045,A1,023111045,210105000204,Accountability,High School,75.5,90,Distinguished,Focus School,69.9,70.9,Yes,YES,Yes,No,68,N/A,N/A,SESC,907
20132014,023,CASEY,111,Casey County,070,Casey County Middle School,111070,A1,023111070,210105001579,Accountability,Middle School,66.0,64,Needs Improvement/Progressing,,63.9,64.9,Yes,YES,Yes,N/A,57,N/A,N/A,SESC,907
20132014,023,CASEY,111,Casey County,026,Jones Park Elementary,111026,A1,023111026,210105001981,Accountability,Elementary School,70.2,72,Proficient/Progressing,,66.9,67.9,Yes,YES,Yes,N/A,58,N/A,N/A,SESC,907
20132014,023,CASEY,111,Casey County,190,Liberty Elementary School,111190,A1,023111190,210105000208,Accountability,Elementary School,77.9,95,Distinguished,,78.4,78.9,No,YES,Yes,N/A,96,N/A,N/A,SESC,907
20132014,023,CASEY,111,Casey County,015,Walnut Hill Elementary School,111015,A1,023111015,210105002211,Accountability,Elementary School,74.1,87,Proficient/Progressing,,71.0,71.5,Yes,YES,Yes,N/A,76,N/A,N/A,SESC,907
20132014,005,BARREN,113,Caverna Independent,025,Caverna Elementary School,113025,A1,005113025,210111000213,Accountability,Elementary School,54.1,14,Needs Improvement/Progressing,,46.4,47.4,Yes,YES,Yes,N/A,3,N/A,N/A,GRREC,902
20132014,005,BARREN,113,Caverna Independent,030,Caverna High School,113030,A1,005113030,210111000214,Accountability,High School,61.1,22,Needs Improvement,,52.9,53.9,Yes,YES,No,No,3,N/A,N/A,GRREC,902
20132014,005,BARREN,113,Caverna Independent,026,Caverna Middle School,113026,A1,005113026,210111001914,Accountability,Middle School,58.6,33,Needs Improvement/Progressing,High Progress School,41.7,42.7,Yes,YES,Yes,N/A,1,N/A,N/A,GRREC,902
20132014,024,CHRISTIAN,115,Christian County,020,Belmont Elementary School,115020,A1,024115020,210115000218,Accountability,Elementary School,66.7,57,Needs Improvement,,71.8,72.3,No,YES,Yes,N/A,79,N/A,N/A,WKEC,908
20132014,024,CHRISTIAN,115,Christian County,030,Christian County High School,115030,A1,024115030,210115000220,Accountability,High School,68.7,59,Needs Improvement,Priority School,66.2,67.2,Yes,YES,Yes,No,47,N/A,N/A,WKEC,908
20132014,024,CHRISTIAN,115,Christian County,035,Christian County Middle School,115035,A1,024115035,210115000221,Accountability,Middle School,68.4,77,Proficient/Progressing,,57.6,58.6,Yes,YES,Yes,N/A,29,N/A,N/A,WKEC,908
