SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,STATE_SCH_ID,NCESID,COOP,COOP_CODE,LEVEL,STARS,GAP_REDUCTION,FED_CLASS,PROFICIENCY_RATE,PROFICIENCY_RATING,SEPERATE_RATE,SEPERATE_RATING,GROWTH_RATE,GROWTH_RATING,ELP_GROWTH,TRANSITION_RATE,TRANSITION_RATING,TRANSITION_ELP,GRAD_RATE,GRAD_RATING,OVERALL_SCORE,REASON,GAP_DEMO,FEED_SCHOOL,PROF_WGHT,SEP_WGHT,GROWTH_WGHT,TRANS_WGHT,GRAD_WGHT
20182019,073,MADISON,034,Berea Independent,010,Berea Community Elementary School,034010,073034010,210048000077,SESC,907,ES,3,N,,61.8,Low,53.4,Low,66.6,High,,.,,,.,,61.3,,Disability:Non-Disability,,22.5,14.5,24.3,.,.
20182019,073,MADISON,034,Berea Independent,020,Berea Community High School,034020,073034020,210048000078,SESC,907,HS,3,N,,55.7,Medium,62.2,Medium,.,,,68.0,Low,,96.7,High,63.1,,Disability:Non-Disability,,26.1,9.7,.,21.3,6.0
20182019,073,MADISON,034,Berea Independent,015,Berea Community Middle School,034015,073034015,210048001658,SESC,907,MS,2,N,,65.6,Low,58.4,Low,49.1,Low,,.,,,.,,57.6,,Disability:Non-Disability,,23.9,15.8,17.9,.,.
20182019,073,MADISON,034,Berea Independent,,---District Total---,034,,,SESC,907,ES,3,N,,61.8,Low,53.4,Low,66.6,High,,.,,,.,,61.3,,Disability:Non-Disability,,22.5,14.5,24.3,.,.
20182019,073,MADISON,034,Berea Independent,,---District Total---,034,,,SESC,907,HS,3,N,,55.7,Medium,62.2,Medium,.,,,68.0,Low,,96.7,High,63.1,,Disability:Non-Disability,,26.1,9.7,.,21.3,6.0
20182019,073,MADISON,034,Berea Independent,,---District Total---,034,,,SESC,907,MS,2,N,,65.6,Low,58.4,Low,49.1,Low,,.,,,.,,57.6,,Disability:Non-Disability,,23.9,15.8,17.9,.,.
20182019,008,BOONE,035,Boone County,005,A M Yealey Elementary School,035005,008035005,210051000079,NKCES,905,ES,2,N,,67.2,Medium,52.2,Low,51.0,Low,,.,,,.,,57.2,,Disability:Non-Disability,,24.5,14.1,18.6,.,.
20182019,008,BOONE,035,Boone County,025,Ballyshannon Middle School,035025,008035025,210051002460,NKCES,905,MS,3,Y,,84.7,High,74.4,High,48.8,Low,,.,,,.,,68.8,,Disability:Non-Disability,,30.9,20.2,17.8,.,.
20182019,008,BOONE,035,Boone County,030,Boone County High School,035030,008035030,210051000081,NKCES,905,HS,3,N,,60.0,Medium,73.1,High,.,,,58.4,Low,15.7,95.3,High,63.8,,English Learners plus Monitored:Non-English Learners plus Monitored,,28.1,11.4,.,18.3,6.0
20182019,008,BOONE,035,Boone County,040,Burlington Elementary School,035040,008035040,210051000082,NKCES,905,ES,3,N,,71.5,Medium,58.0,Low,59.6,Medium,,.,,,.,,63.5,,Disability:Non-Disability,,26.1,15.7,21.7,.,.
20182019,008,BOONE,035,Boone County,010,Camp Ernst Middle School,035010,008035010,210051001971,NKCES,905,MS,3,N,,74.0,Medium,58.1,Low,52.6,Medium,50.0,.,,,.,,61.9,,Disability:Non-Disability,,27.0,15.7,19.2,.,.
20182019,008,BOONE,035,Boone County,041,Charles H. Kelly Elementary School,035041,008035041,210051001519,NKCES,905,ES,3,Y,,77.9,High,78.5,High,62.9,High,,.,,,.,,72.6,,Economically Disadvantaged:Non-Economically Disadvantaged,,28.4,21.3,22.9,.,.
20182019,008,BOONE,035,Boone County,055,Chester Goodridge Elementary School,035055,008035055,210051000086,NKCES,905,ES,3,N,,75.3,Medium,55.6,Low,65.6,High,106.7,.,,,.,,66.4,,Disability:Non-Disability,,27.5,15.1,23.9,.,.
20182019,008,BOONE,035,Boone County,045,Conner High School,035045,008035045,210051000084,NKCES,905,HS,3,Y,,72.7,High,67.7,Medium,.,,,72.3,Medium,29.2,97.3,Very High,73.3,,Disability:Non-Disability,,34.1,10.6,.,22.6,6.1
20182019,008,BOONE,035,Boone County,043,Conner Middle School,035043,008035043,210051000083,NKCES,905,MS,3,Y,,87.0,Very High,71.3,High,56.2,Medium,,.,,,.,,71.5,,Disability:Non-Disability,,31.7,19.3,20.5,.,.
20182019,008,BOONE,035,Boone County,006,Erpenbeck Elementary School,035006,008035006,210051001710,NKCES,905,ES,4,N,,92.5,Very High,79.8,High,53.9,Low,120.0,.,,,.,,75.0,,,,33.7,21.6,19.7,.,.
20182019,008,BOONE,035,Boone County,050,Florence Elementary School,035050,008035050,210051000085,NKCES,905,ES,3,N,,58.2,Low,55.8,Low,70.1,Very High,130.8,.,,,.,,61.9,,,,21.2,15.1,25.6,.,.
20182019,008,BOONE,035,Boone County,075,Gray Middle School,035075,008035075,210051000638,NKCES,905,MS,3,Y,,88.3,Very High,74.5,High,54.3,Medium,50.0,.,,,.,,72.2,,English Learners plus Monitored:Non-English Learners plus Monitored; Disability:Non-Disability,,32.2,20.2,19.8,.,.
20182019,008,BOONE,035,Boone County,065,Hillard Collins Elementary School,035065,008035065,210051001608,NKCES,905,ES,2,N,,49.7,Very Low,45.9,Very Low,60.0,High,107.5,.,,,.,,52.4,,,,18.1,12.4,21.9,.,.
20182019,008,BOONE,035,Boone County,071,Larry A. Ryle High School,035071,008035071,210051000011,NKCES,905,HS,4,Y,,78.8,Very High,76.8,Very High,.,,,77.8,Medium,19.2,94.4,Medium,79.2,,English Learners plus Monitored:Non-English Learners plus Monitored; Disability:Non-Disability,,36.9,12.0,.,24.3,5.9
20182019,008,BOONE,035,Boone County,017,Longbranch Elementary School,035017,008035017,210051002245,NKCES,905,ES,3,Y,,83.5,High,70.2,Medium,67.2,High,,.,,,.,,74.0,,Disability:Non-Disability,,30.4,19.0,24.5,.,.
20182019,008,BOONE,035,Boone County,080,New Haven Elementary School,035080,008035080,210051000088,NKCES,905,ES,3,Y,,82.1,High,72.1,High,60.1,High,,.,,,.,,71.4,,Disability:Non-Disability,,29.9,19.5,21.9,.,.
20182019,008,BOONE,035,Boone County,008,North Pointe Elementary School,035008,008035008,210051001883,NKCES,905,ES,4,N,,84.0,High,72.1,High,63.9,High,,.,,,.,,73.4,,,,30.6,19.5,23.3,.,.
20182019,008,BOONE,035,Boone County,081,Ockerman Elementary School,035081,008035081,210051000089,NKCES,905,ES,3,N,,67.7,Medium,63.8,Medium,73.4,Very High,92.2,.,,,.,,68.7,,,,24.7,17.3,26.8,.,.
20182019,008,BOONE,035,Boone County,085,Ockerman Middle School,035085,008035085,210051000090,NKCES,905,MS,3,Y,,79.2,High,73.3,High,58.4,High,56.3,.,,,.,,70.0,,Disability:Non-Disability,,28.9,19.9,21.3,.,.
20182019,008,BOONE,035,Boone County,015,Randall K. Cooper High School,035015,008035015,210051002206,NKCES,905,HS,3,Y,,74.1,Very High,70.9,High,.,,,83.2,High,,97.7,Very High,77.9,,Disability:Non-Disability,,34.7,11.1,.,26.0,6.1
20182019,008,BOONE,035,Boone County,020,Rector A. Jones Middle School,035020,008035020,210051000080,NKCES,905,MS,1,N,CSI,47.5,Very Low,36.9,Very Low,47.2,Low,39.2,.,,,.,,44.5,Bottom 5%,,,17.3,10.0,17.2,.,.
20182019,008,BOONE,035,Boone County,011,Shirley Mann Elementary School,035011,008035011,210051002022,NKCES,905,ES,3,Y,,89.2,High,83.6,Very High,57.1,Medium,,.,,,.,,76.0,,Disability:Non-Disability,,32.5,22.6,20.8,.,.
20182019,008,BOONE,035,Boone County,083,Stephens Elementary School,035083,008035083,210051001695,NKCES,905,ES,2,N,,68.6,Medium,53.3,Low,51.7,Low,,.,,,.,,58.3,,Disability:Non-Disability,,25.0,14.4,18.8,.,.
20182019,008,BOONE,035,Boone County,012,Thornwilde Elementary School,035012,008035012,210051002290,NKCES,905,ES,3,Y,,83.9,High,76.8,High,54.8,Low,,.,,,.,,71.4,,Disability:Non-Disability,,30.6,20.8,20.0,.,.
20182019,008,BOONE,035,Boone County,,---District Total---,035,,,NKCES,905,ES,3,N,,75.5,Medium,65.4,Medium,60.9,High,107.1,.,,,.,,67.4,,Disability:Non-Disability,,27.5,17.7,22.2,.,.
20182019,008,BOONE,035,Boone County,,---District Total---,035,,,NKCES,905,HS,3,Y,,71.0,High,71.4,High,.,,,70.4,Medium,21.9,94.4,Medium,72.3,,English Learners plus Monitored:Non-English Learners plus Monitored; Disability:Non-Disability,,33.3,11.2,.,22.0,5.9
20182019,008,BOONE,035,Boone County,,---District Total---,035,,,NKCES,905,MS,3,N,,77.2,High,64.8,Medium,53.0,Medium,45.7,.,,,.,,65.0,,English Learners plus Monitored:Non-English Learners plus Monitored; Disability:Non-Disability,,28.1,17.6,19.3,.,.
20182019,009,BOURBON,041,Bourbon County,010,Bourbon Central Elementary School,041010,009041010,210054001576,CKEC,901,ES,3,N,,65.0,Low,56.7,Low,59.3,Medium,86.4,.,,,.,,60.7,,,,23.7,15.4,21.6,.,.
20182019,009,BOURBON,041,Bourbon County,110,Bourbon County High School,041110,009041110,210054000098,CKEC,901,HS,3,N,,57.8,Medium,66.5,Medium,.,,,65.2,Low,28.6,89.6,Very Low,63.5,,Disability:Non-Disability,,27.1,10.4,.,20.4,5.6
20182019,009,BOURBON,041,Bourbon County,120,Bourbon County Middle School,041120,009041120,210054000099,CKEC,901,MS,3,N,,72.9,Medium,65.7,Medium,54.3,Medium,46.4,.,,,.,,64.2,,Disability:Non-Disability,,26.6,17.8,19.8,.,.
20182019,009,BOURBON,041,Bourbon County,030,Cane Ridge Elementary School,041030,009041030,210054000024,CKEC,901,ES,3,N,,64.6,Low,63.5,Medium,61.2,High,,.,,,.,,63.1,,Disability:Non-Disability,,23.6,17.2,22.3,.,.
20182019,009,BOURBON,041,Bourbon County,090,North Middletown Elementary School,041090,009041090,210054000096,CKEC,901,ES,3,N,,68.8,Medium,69.9,Medium,59.3,Medium,,.,,,.,,65.6,,,,25.1,18.9,21.6,.,.
20182019,009,BOURBON,041,Bourbon County,,---District Total---,041,,,CKEC,901,HS,3,N,,57.8,Medium,66.5,Medium,.,,,65.2,Low,28.6,89.6,Very Low,63.5,,Disability:Non-Disability,,27.1,10.4,.,20.4,5.6
20182019,009,BOURBON,041,Bourbon County,,---District Total---,041,,,CKEC,901,MS,3,N,,72.9,Medium,65.7,Medium,54.3,Medium,46.4,.,,,.,,64.2,,Disability:Non-Disability,,26.6,17.8,19.8,.,.
20182019,009,BOURBON,041,Bourbon County,,---District Total---,041,,,CKEC,901,ES,3,N,,65.1,Low,61.0,Low,60.1,High,95.7,.,,,.,,62.2,,,,23.7,16.5,21.9,.,.
20182019,114,WARREN,042,Bowling Green Independent,070,Bowling Green High School,042070,114042070,210057000105,GRREC,902,HS,3,N,,64.0,Medium,60.5,Low,.,,,63.1,Low,21.3,95.8,High,65.2,,African American:White; English Learners plus Monitored:Non-English Learners plus Monitored; Disability:Non-Disability,,30.0,9.5,.,19.7,6.0
20182019,114,WARREN,042,Bowling Green Independent,065,Bowling Green Junior High,042065,114042065,210057000104,GRREC,902,MS,3,Y,,74.9,Medium,67.3,Medium,59.1,High,76.1,.,,,.,,67.1,,African American:White,,27.3,18.2,21.5,.,.
20182019,114,WARREN,042,Bowling Green Independent,010,Dishman McGinnis Elementary School,042010,114042010,210057000100,GRREC,902,ES,3,N,,60.0,Low,60.8,Low,66.8,High,128.3,.,,,.,,62.7,,,,21.9,16.5,24.4,.,.
20182019,114,WARREN,042,Bowling Green Independent,057,Parker-Bennett-Curry School,042057,114042057,210057000102,GRREC,902,ES,2,N,,48.7,Very Low,64.6,Medium,61.4,High,69.1,.,,,.,,57.6,,,,17.8,17.5,22.4,.,.
20182019,114,WARREN,042,Bowling Green Independent,060,Potter Gray Elementary,042060,114042060,210057000103,GRREC,902,ES,4,N,,85.4,High,82.0,Very High,59.3,Medium,,.,,,.,,75.0,,,,31.1,22.2,21.6,.,.
20182019,114,WARREN,042,Bowling Green Independent,080,T C Cherry Elementary School,042080,114042080,210057000106,GRREC,902,ES,3,N,,57.7,Low,63.1,Medium,61.9,High,,.,,,.,,60.7,,,,21.0,17.1,22.6,.,.
20182019,114,WARREN,042,Bowling Green Independent,090,W R McNeill Elementary School,042090,114042090,210057000107,GRREC,902,ES,4,N,,90.9,Very High,85.9,Very High,51.7,Low,,.,,,.,,75.3,,,,33.1,23.3,18.8,.,.
20182019,114,WARREN,042,Bowling Green Independent,,---District Total---,042,,,GRREC,902,HS,3,N,,63.2,Medium,59.9,Low,.,,,61.6,Low,19.8,94.2,Medium,64.1,,African American:White; English Learners plus Monitored:Non-English Learners plus Monitored; Disability:Non-Disability,,29.6,9.4,.,19.3,5.9
20182019,114,WARREN,042,Bowling Green Independent,,---District Total---,042,,,GRREC,902,ES,3,N,,70.6,Medium,72.0,High,60.6,High,106.4,.,,,.,,67.3,,,,25.7,19.5,22.1,.,.
20182019,114,WARREN,042,Bowling Green Independent,,---District Total---,042,,,GRREC,902,MS,3,Y,,74.8,Medium,67.2,Medium,59.1,High,76.1,.,,,.,,67.0,,African American:White,,27.3,18.2,21.5,.,.
20182019,010,BOYD,045,Boyd County,010,Boyd County High School,045010,010045010,210062000108,KEDC,903,HS,2,N,,55.4,Medium,63.4,Medium,.,,,60.4,Low,,96.1,High,60.8,,,,26.0,9.9,.,18.9,6.0
20182019,010,BOYD,045,Boyd County,035,Boyd County Middle School,045035,010045035,210062000112,KEDC,903,MS,3,N,,69.9,Low,63.0,Medium,50.1,Low,,.,,,.,,60.8,,Disability:Non-Disability,,25.5,17.1,18.3,.,.
20182019,010,BOYD,045,Boyd County,020,Cannonsburg Elementary School,045020,010045020,210062000109,KEDC,903,ES,2,N,,64.3,Low,55.2,Low,46.0,Very Low,,.,,,.,,55.2,,,,23.4,15.0,16.8,.,.
20182019,010,BOYD,045,Boyd County,095,Catlettsburg Elementary School,045095,010045095,210062000118,KEDC,903,ES,2,N,,66.3,Low,46.5,Very Low,52.5,Low,,.,,,.,,55.9,,,,24.2,12.6,19.1,.,.
20182019,010,BOYD,045,Boyd County,097,Ponderosa Elementary School,045097,010045097,210062000030,KEDC,903,ES,4,N,,79.3,High,79.8,High,74.5,Very High,,.,,,.,,77.7,,,,28.9,21.6,27.2,.,.
20182019,010,BOYD,045,Boyd County,080,Summit Elementary School,045080,010045080,210062000117,KEDC,903,ES,3,N,,68.6,Medium,67.7,Medium,46.0,Very Low,,.,,,.,,60.1,,,,25.0,18.3,16.8,.,.
20182019,010,BOYD,045,Boyd County,,---District Total---,045,,,KEDC,903,ES,3,N,,69.9,Medium,64.5,Medium,54.0,Low,,.,,,.,,62.6,,,,25.5,17.5,19.7,.,.
20182019,010,BOYD,045,Boyd County,,---District Total---,045,,,KEDC,903,HS,2,N,,54.8,Medium,63.4,Medium,.,,,59.7,Low,,94.8,Medium,60.2,,,,25.7,9.9,.,18.7,5.9
20182019,010,BOYD,045,Boyd County,,---District Total---,045,,,KEDC,903,MS,3,N,,69.9,Low,63.0,Medium,50.1,Low,,.,,,.,,60.8,,Disability:Non-Disability,,25.5,17.1,18.3,.,.
20182019,011,BOYLE,051,Boyle County,005,Boyle County High School,051005,011051005,210063000120,CKEC,901,HS,4,N,,73.0,High,72.7,High,.,,,78.5,Medium,,98.5,Very High,76.3,,,,34.2,11.4,.,24.5,6.2
20182019,011,BOYLE,051,Boyle County,003,Boyle County Middle School,051003,011051003,210063000119,CKEC,901,MS,4,N,,92.4,Very High,71.6,High,49.9,Low,,.,,,.,,71.3,,,,33.7,19.4,18.2,.,.
20182019,011,BOYLE,051,Boyle County,040,Junction City Elementary School,051040,011051040,210063000121,CKEC,901,ES,5,N,,90.4,Very High,84.9,Very High,65.6,High,,.,,,.,,79.9,,,,33.0,23.0,23.9,.,.
20182019,011,BOYLE,051,Boyle County,080,Perryville Elementary School,051080,011051080,210063000124,CKEC,901,ES,4,N,,92.2,Very High,79.1,High,61.0,High,,.,,,.,,77.3,,,,33.6,21.4,22.2,.,.
20182019,011,BOYLE,051,Boyle County,050,Woodlawn Elementary School,051050,011051050,210063000122,CKEC,901,ES,4,N,,92.7,Very High,84.0,Very High,54.6,Low,,.,,,.,,76.5,,,,33.8,22.8,19.9,.,.
20182019,011,BOYLE,051,Boyle County,,---District Total---,051,,,CKEC,901,HS,4,N,,73.0,High,72.7,High,.,,,78.5,Medium,,98.5,Very High,76.3,,,,34.2,11.4,.,24.5,6.2
20182019,011,BOYLE,051,Boyle County,,---District Total---,051,,,CKEC,901,ES,4,N,,92.0,Very High,83.3,Very High,59.1,Medium,,.,,,.,,77.6,,,,33.5,22.6,21.5,.,.
20182019,011,BOYLE,051,Boyle County,,---District Total---,051,,,CKEC,901,MS,4,N,,92.4,Very High,71.6,High,49.9,Low,,.,,,.,,71.3,,,,33.7,19.4,18.2,.,.
20182019,012,BRACKEN,055,Bracken County,010,Bracken County High School,055010,012055010,210066000125,NKCES,905,HS,3,N,,57.6,Medium,56.8,Low,.,,,84.1,High,,94.7,Medium,68.1,,,,27.0,8.9,.,26.3,5.9
20182019,012,BRACKEN,055,Bracken County,060,Bracken County Middle School,055060,012055060,210066001560,NKCES,905,MS,4,N,,74.2,Medium,70.3,High,70.8,Very High,,.,,,.,,71.9,,,,27.1,19.0,25.8,.,.
20182019,012,BRACKEN,055,Bracken County,050,Taylor Elementary School,055050,012055050,210066000128,NKCES,905,ES,2,N,,57.1,Low,65.2,Medium,43.2,Very Low,,.,,,.,,54.2,,,,20.8,17.7,15.8,.,.
20182019,012,BRACKEN,055,Bracken County,,---District Total---,055,,,NKCES,905,MS,4,N,,74.2,Medium,70.3,High,70.8,Very High,,.,,,.,,71.9,,,,27.1,19.0,25.8,.,.
20182019,012,BRACKEN,055,Bracken County,,---District Total---,055,,,NKCES,905,HS,3,N,,57.6,Medium,56.8,Low,.,,,84.1,High,,94.7,Medium,68.1,,,,27.0,8.9,.,26.3,5.9
20182019,012,BRACKEN,055,Bracken County,,---District Total---,055,,,NKCES,905,ES,2,N,,57.1,Low,65.2,Medium,43.2,Very Low,,.,,,.,,54.2,,,,20.8,17.7,15.8,.,.
20182019,013,BREATHITT,061,Breathitt County,060,Breathitt County High School,061060,013061060,210069000129,KVEC,904,HS,2,N,,48.0,Low,49.5,Very Low,.,,,68.9,Low,,90.8,Low,57.4,,,,22.5,7.7,.,21.5,5.7
20182019,013,BREATHITT,061,Breathitt County,060,Breathitt County High School,061060,013061060,210069000129,KVEC,904,MS,1,N,,59.2,Very Low,48.2,Very Low,42.8,Very Low,,.,,,.,,50.2,,,,21.6,13.1,15.6,.,.
20182019,013,BREATHITT,061,Breathitt County,030,Highland-Turner Elementary School,061030,013061030,210069001659,KVEC,904,ES,4,N,,83.0,High,74.1,High,65.8,High,,.,,,.,,74.3,,,,30.3,20.1,24.0,.,.
20182019,013,BREATHITT,061,Breathitt County,185,Marie Roberts-Caney Elementary School,061185,013061185,210069000133,KVEC,904,ES,3,N,,66.5,Low,62.6,Medium,67.5,High,,.,,,.,,65.8,,,,24.2,17.0,24.6,.,.
20182019,013,BREATHITT,061,Breathitt County,150,Sebastian Elementary School,061150,013061150,210069000132,KVEC,904,ES,3,N,,64.7,Low,64.5,Medium,64.0,High,,.,,,.,,64.4,,,,23.6,17.5,23.3,.,.
20182019,013,BREATHITT,061,Breathitt County,,---District Total---,061,,,KVEC,904,ES,3,N,,65.9,Low,65.8,Medium,65.9,High,,.,,,.,,65.9,,,,24.0,17.8,24.0,.,.
20182019,013,BREATHITT,061,Breathitt County,,---District Total---,061,,,KVEC,904,HS,2,N,,48.0,Low,49.5,Very Low,.,,,68.9,Low,,90.8,Low,57.4,,,,22.5,7.7,.,21.5,5.7
20182019,013,BREATHITT,061,Breathitt County,,---District Total---,061,,,KVEC,904,MS,2,N,,64.0,Low,48.0,Very Low,49.6,Low,,.,,,.,,54.4,,,,23.3,13.0,18.1,.,.
20182019,014,BRECKINRIDGE,065,Breckinridge County,030,Ben Johnson Elementary School,065030,014065030,210072000139,GRREC,902,ES,3,N,,67.7,Medium,75.4,High,43.0,Very Low,,.,,,.,,60.8,,,,24.7,20.4,15.7,.,.
20182019,014,BRECKINRIDGE,065,Breckinridge County,010,Breckinridge County High School,065010,014065010,210072000137,GRREC,902,HS,3,N,,57.5,Medium,73.6,High,.,,,69.4,Medium,,91.9,Low,65.9,,,,27.0,11.5,.,21.7,5.7
20182019,014,BRECKINRIDGE,065,Breckinridge County,100,Breckinridge County Middle School,065100,014065100,210072001304,GRREC,902,MS,3,Y,,83.1,High,67.3,Medium,52.4,Medium,,.,,,.,,67.6,,Disability:Non-Disability,,30.3,18.2,19.1,.,.
20182019,014,BRECKINRIDGE,065,Breckinridge County,040,Custer Elementary School,065040,014065040,210072000140,GRREC,902,ES,3,N,,78.1,High,69.1,Medium,43.1,Very Low,,.,,,.,,62.9,,,,28.5,18.7,15.7,.,.
20182019,014,BRECKINRIDGE,065,Breckinridge County,020,Hardinsburg Elementary School,065020,014065020,210072000138,GRREC,902,ES,3,N,,84.3,High,78.4,High,47.3,Very Low,,.,,,.,,69.2,,,,30.7,21.2,17.2,.,.
20182019,014,BRECKINRIDGE,065,Breckinridge County,050,Irvington Elementary School,065050,014065050,210072000141,GRREC,902,ES,3,N,,72.0,Medium,69.9,Medium,48.7,Low,,.,,,.,,62.9,,Disability:Non-Disability,,26.3,18.9,17.8,.,.
20182019,014,BRECKINRIDGE,065,Breckinridge County,,---District Total---,065,,,GRREC,902,MS,3,Y,,83.1,High,67.3,Medium,52.4,Medium,,.,,,.,,67.6,,Disability:Non-Disability,,30.3,18.2,19.1,.,.
20182019,014,BRECKINRIDGE,065,Breckinridge County,,---District Total---,065,,,GRREC,902,ES,3,N,,75.8,Medium,73.7,High,46.1,Very Low,,.,,,.,,64.4,,,,27.6,20.0,16.8,.,.
20182019,014,BRECKINRIDGE,065,Breckinridge County,,---District Total---,065,,,GRREC,902,HS,3,N,,57.5,Medium,73.6,High,.,,,69.4,Medium,,91.9,Low,65.9,,,,27.0,11.5,.,21.7,5.7
20182019,015,BULLITT,071,Bullitt County,005,Bernheim Middle School,071005,015071005,210075000414,OVEC,906,MS,3,Y,,83.5,High,66.4,Medium,58.8,High,,.,,,.,,69.9,,Disability:Non-Disability,,30.4,18.0,21.4,.,.
20182019,015,BULLITT,071,Bullitt County,010,Brooks Elementary School,071010,015071010,210075000144,OVEC,906,ES,3,N,,66.4,Low,61.6,Low,77.4,Very High,,.,,,.,,69.1,,,,24.2,16.7,28.2,.,.
20182019,015,BULLITT,071,Bullitt County,015,Bullitt Central High School,071015,015071015,210075000145,OVEC,906,HS,2,N,,45.0,Low,50.2,Very Low,.,,,86.0,High,,90.9,Low,61.5,,,,21.1,7.8,.,26.9,5.7
20182019,015,BULLITT,071,Bullitt County,016,Bullitt East High School,071016,015071016,210075001409,OVEC,906,HS,4,N,,63.4,Medium,68.2,Medium,.,,,95.1,Very High,,95.6,High,76.1,,,,29.7,10.7,.,29.7,6.0
20182019,015,BULLITT,071,Bullitt County,018,Bullitt Lick Middle School,071018,015071018,210075001410,OVEC,906,MS,1,N,,57.4,Very Low,44.5,Very Low,50.4,Low,,.,,,.,,51.4,,Disability:Non-Disability,,20.9,12.1,18.4,.,.
20182019,015,BULLITT,071,Bullitt County,020,Cedar Grove Elementary,071020,015071020,210075000146,OVEC,906,ES,2,N,,65.2,Low,63.0,Medium,43.9,Very Low,,.,,,.,,56.8,,,,23.8,17.1,16.0,.,.
20182019,015,BULLITT,071,Bullitt County,060,Crossroads Elementary,071060,015071060,210075002286,OVEC,906,ES,3,N,,65.8,Low,58.0,Low,54.9,Low,,.,,,.,,59.7,,,,24.0,15.7,20.0,.,.
20182019,015,BULLITT,071,Bullitt County,009,Eastside Middle School,071009,015071009,210075001975,OVEC,906,MS,4,N,,86.2,Very High,75.7,High,53.6,Medium,,.,,,.,,71.5,,,,31.4,20.5,19.5,.,.
20182019,015,BULLITT,071,Bullitt County,006,Freedom Elementary School,071006,015071006,210075001958,OVEC,906,ES,3,N,,81.9,High,60.7,Low,52.1,Low,,.,,,.,,65.3,,,,29.9,16.4,19.0,.,.
20182019,015,BULLITT,071,Bullitt County,025,Hebron Middle School,071025,015071025,210075000147,OVEC,906,MS,3,N,,77.2,High,66.2,Medium,51.5,Medium,,.,,,.,,64.9,,,,28.1,17.9,18.8,.,.
20182019,015,BULLITT,071,Bullitt County,030,Lebanon Junction Elementary,071030,015071030,210075000148,OVEC,906,ES,3,N,,67.7,Medium,61.8,Low,68.1,High,,.,,,.,,66.2,,,,24.7,16.7,24.8,.,.
20182019,015,BULLITT,071,Bullitt County,055,MT. Washington Elementary,071055,015071055,210075000151,OVEC,906,ES,3,N,,76.5,Medium,67.2,Medium,57.3,Medium,,.,,,.,,67.0,,,,27.9,18.2,20.9,.,.
20182019,015,BULLITT,071,Bullitt County,050,MT. Washington Middle School,071050,015071050,210075000150,OVEC,906,MS,3,N,,73.4,Medium,58.4,Low,55.1,Medium,,.,,,.,,62.7,,Disability:Non-Disability,,26.8,15.8,20.1,.,.
20182019,015,BULLITT,071,Bullitt County,045,Maryville Elementary School,071045,015071045,210075000149,OVEC,906,ES,2,N,,57.0,Low,43.4,Very Low,53.1,Low,,.,,,.,,51.9,,,,20.8,11.8,19.4,.,.
20182019,015,BULLITT,071,Bullitt County,070,Nichols Elementary,071070,015071070,210075000153,OVEC,906,ES,3,N,,75.8,Medium,63.8,Medium,57.4,Medium,,.,,,.,,65.8,,,,27.6,17.3,20.9,.,.
20182019,015,BULLITT,071,Bullitt County,075,North Bullitt High School,071075,015071075,210075000154,OVEC,906,HS,2,N,,46.5,Low,48.3,Very Low,.,,,83.1,High,,89.7,Very Low,60.9,,,,21.8,7.5,.,26.0,5.6
20182019,015,BULLITT,071,Bullitt County,078,Old Mill Elementary School,071078,015071078,210075001578,OVEC,906,ES,4,N,,79.9,High,76.2,High,62.2,High,,.,,,.,,72.4,,,,29.1,20.6,22.7,.,.
20182019,015,BULLITT,071,Bullitt County,080,Overdale Elementary School,071080,015071080,210075000155,OVEC,906,ES,2,N,,62.3,Low,50.7,Low,52.5,Low,,.,,,.,,55.6,,,,22.7,13.7,19.1,.,.
20182019,015,BULLITT,071,Bullitt County,065,Pleasant Grove Elementary School,071065,015071065,210075001305,OVEC,906,ES,3,N,,79.4,High,76.1,High,52.5,Low,,.,,,.,,68.7,,,,28.9,20.6,19.1,.,.
20182019,015,BULLITT,071,Bullitt County,090,Roby Elementary School,071090,015071090,210075000156,OVEC,906,ES,2,N,,56.2,Low,48.2,Very Low,46.7,Very Low,,.,,,.,,50.6,,,,20.5,13.1,17.0,.,.
20182019,015,BULLITT,071,Bullitt County,008,Shepherdsville Elementary,071008,015071008,210075001974,OVEC,906,ES,2,N,,49.3,Very Low,43.9,Very Low,54.1,Low,,.,,,.,,49.6,,,,18.0,11.9,19.7,.,.
20182019,015,BULLITT,071,Bullitt County,007,Zoneton Middle School,071007,015071007,210075001973,OVEC,906,MS,2,N,,64.7,Low,52.8,Low,55.8,Medium,,.,,,.,,58.2,,,,23.6,14.3,20.3,.,.
20182019,015,BULLITT,071,Bullitt County,,---District Total---,071,,,OVEC,906,HS,3,N,,52.3,Low,56.3,Low,.,,,88.2,Very High,,91.8,Low,66.6,,,,24.5,8.8,.,27.6,5.7
20182019,015,BULLITT,071,Bullitt County,,---District Total---,071,,,OVEC,906,ES,3,N,,68.0,Medium,60.2,Low,55.7,Medium,114.6,.,,,.,,61.4,,,,24.8,16.3,20.3,.,.
20182019,015,BULLITT,071,Bullitt County,,---District Total---,071,,,OVEC,906,MS,3,N,,74.2,Medium,61.2,Medium,54.1,Medium,73.1,.,,,.,,63.4,,Disability:Non-Disability,,27.1,16.6,19.7,.,.
