SCHOOL YEAR,COUNTY NUMBER,COUNTY NAME,DISTRICT NUMBER,DISTRICT NAME,SCHOOL NUMBER,SCHOOL NAME,SCHOOL CODE,STATE SCHOOL ID,NCES ID,CO-OP,CO-OP CODE,SCHOOL TYPE,LEVEL,FEDERAL CLASSIFICATION,READING_MATH INDICATOR RATE,READING_MATH INDICATOR RATING,SCIENCE_SOCIAL STUDIES_COMBINED WRITING INDICATOR RATE,SCIENCE_SOCIAL STUDIES_COMBINED WRITING INDICATOR RATING,GRADUATION RATE INDICATOR,GRADUATION RATING INDICATOR,REASON FOR FEDERAL CLASSIFICATION,FEEDER SCHOOL,OVERALL INDICATOR RATE,OVERALL INDICATOR RATING,ENGLISH LEARNERS PROGRESS INDICATOR RATE,ENGLISH LEARNERS PROGRESS INDICATOR RATING,QUALITY OF SCHOOL CLIMATE AND SAFETY INDICATOR RATE,QUALITY OF SCHOOL CLIMATE AND SAFETY INDICATOR RATING,POSTSECONDARY INDICATOR RATE,POSTSECONDARY INDICATOR RATING
20212022,104,RUSSELL,521,Russell County,240,Russell County High School,521240,104521240,210516001265,GRREC,902,A1,HS,"",59.8,3,52.9,3,94.3,3,"","",67.7,4,"","",59.6,3,93.7,4
20212022,104,RUSSELL,521,Russell County,250,Salem Elementary School,521250,104521250,210516001266,GRREC,902,A1,ES,"",65.4,3,60.7,3,"","","","",64.0,3,"","",80.0,4,"",""
20212022,104,RUSSELL,521,Russell County,260,Russell County Middle School,521260,104521260,210516001599,GRREC,902,A1,MS,TSI,62.7,3,53.3,3,"","",Disability,"",58.4,3,"","",65.5,3,"",""
20212022,045,GREENUP,522,Russell Independent,"",---District Total---,522,"","",KEDC,903,"",ES,"",68.9,3,65.7,3,"","","","",67.8,3,"","",75.8,3,"",""
20212022,045,GREENUP,522,Russell Independent,"",---District Total---,522,"","",KEDC,903,"",HS,"",75.3,4,57.9,4,98.6,5,"","",76.6,4,"","",63.8,3,94.4,4
20212022,045,GREENUP,522,Russell Independent,"",---District Total---,522,"","",KEDC,903,"",MS,"",68.7,4,57.7,3,"","","","",63.5,4,"","",70.0,4,"",""
20212022,045,GREENUP,522,Russell Independent,011,Russell Primary School,522011,045522011,210513001626,KEDC,903,A1,ES,"",68.9,3,65.7,3,"","","",Russell-Mcdowell Intermediate School,67.8,3,"","",75.8,3,"",""
20212022,045,GREENUP,522,Russell Independent,030,Russell-McDowell Intermediate School,522030,045522030,210513001270,KEDC,903,A1,ES,"",68.9,3,65.7,3,"","","","",67.8,3,"","",75.8,3,"",""
20212022,045,GREENUP,522,Russell Independent,050,Russell High School,522050,045522050,210513001272,KEDC,903,A1,HS,"",75.6,4,58.3,4,98.5,5,"","",76.9,4,"","",63.8,3,94.7,4
20212022,045,GREENUP,522,Russell Independent,060,Russell Middle School,522060,045522060,210513001273,KEDC,903,A1,MS,"",68.7,4,57.7,3,"","","","",63.5,4,"","",70.0,4,"",""
20212022,071,LOGAN,523,Russellville Independent,"",---District Total---,523,"","",GRREC,902,"",ES,"",40.2,2,35.8,2,"","","","",39.7,2,39.4,2,73.2,2,"",""
20212022,071,LOGAN,523,Russellville Independent,"",---District Total---,523,"","",GRREC,902,"",HS,"",39.5,2,50.3,3,89.8,2,"","",54.2,2,"","",59.9,3,79.2,3
20212022,071,LOGAN,523,Russellville Independent,"",---District Total---,523,"","",GRREC,902,"",MS,"",42.5,2,32.6,1,"","","","",38.8,2,"","",66.0,3,"",""
20212022,071,LOGAN,523,Russellville Independent,025,R E Stevenson Elementary School,523025,071523025,210519001274,GRREC,902,A1,ES,TSI,40.2,2,35.8,2,"","",African American; Disability,"",39.7,2,39.4,2,73.2,2,"",""
20212022,071,LOGAN,523,Russellville Independent,030,Russellville High School,523030,071523030,210519001275,GRREC,902,A1,HS,"",39.5,2,50.3,3,89.3,2,"","",54.1,2,"","",59.9,3,79.2,3
20212022,071,LOGAN,523,Russellville Independent,050,Russellville Middle School,523050,071523050,210519002490,GRREC,902,A1,MS,TSI,42.5,2,32.6,1,"","",African American; Disability,"",38.8,2,"","",66.0,3,"",""
20212022,100,PULASKI,524,Science Hill Independent,"",---District Total---,524,"","",SESC,907,"",ES,"",79.4,4,63.4,3,"","","","",72.5,4,"","",76.6,3,"",""
20212022,100,PULASKI,524,Science Hill Independent,"",---District Total---,524,"","",SESC,907,"",MS,"",73.5,5,69.2,5,"","","","",71.4,5,"","",71.2,4,"",""
20212022,100,PULASKI,524,Science Hill Independent,010,Science Hill Elementary School,524010,100524010,210522001277,SESC,907,A1,ES,"",79.4,4,63.4,3,"","","","",72.5,4,"","",76.6,3,"",""
20212022,100,PULASKI,524,Science Hill Independent,010,Science Hill Elementary School,524010,100524010,210522001277,SESC,907,A1,MS,"",73.5,5,69.2,5,"","","","",71.4,5,"","",71.2,4,"",""
20212022,105,SCOTT,525,Scott County,"",---District Total---,525,"","",CKEC,901,"",ES,"",62.5,3,61.9,3,"","","","",62.9,3,64.2,4,76.0,3,"",""
20212022,105,SCOTT,525,Scott County,"",---District Total---,525,"","",CKEC,901,"",HS,"",62.6,3,53.3,3,89.9,2,"","",62.2,3,9.5,1,60.2,3,75.7,2
20212022,105,SCOTT,525,Scott County,"",---District Total---,525,"","",CKEC,901,"",MS,"",64.0,3,63.2,4,"","","","",61.2,3,15.1,1,63.8,2,"",""
20212022,105,SCOTT,525,Scott County,010,Eastern Elementary School,525010,105525010,210526001278,CKEC,901,A1,ES,"",66.6,3,69.2,4,"","","","",68.0,3,"","",74.9,3,"",""
20212022,105,SCOTT,525,Scott County,012,Anne Mason Elementary School,525012,105525012,210526001942,CKEC,901,A1,ES,TSI,52.5,2,52.0,3,"","",Disability,"",53.3,3,"","",75.8,3,"",""
20212022,105,SCOTT,525,Scott County,013,Royal Spring Middle School,525013,105525013,210526002017,CKEC,901,A1,MS,TSI,63.9,3,62.0,4,"","",English Learners plus Monitored; Disability,"",63.0,4,"","",64.5,3,"",""
20212022,105,SCOTT,525,Scott County,014,Lemons Mill Elementary School,525014,105525014,210526002349,CKEC,901,A1,ES,TSI,49.9,2,53.4,3,"","",Disability,"",52.6,2,55.8,3,75.5,3,"",""
20212022,105,SCOTT,525,Scott County,015,Garth Elementary School,525015,105525015,210526001279,CKEC,901,A1,ES,"",67.2,3,58.0,3,"","","","",63.8,3,"","",78.7,4,"",""
20212022,105,SCOTT,525,Scott County,018,Georgetown Middle School,525018,105525018,210526001280,CKEC,901,A1,MS,TSI,56.6,3,56.4,3,"","",Disability,"",56.8,3,"","",64.3,3,"",""
20212022,105,SCOTT,525,Scott County,025,Great Crossing High School,525025,105525025,210526002482,CKEC,901,A1,HS,TSI,63.8,3,53.6,3,89.9,2,English Learners plus Monitored; Disability,"",63.9,3,10.3,2,60.1,3,81.0,3
20212022,105,SCOTT,525,Scott County,029,Creekside Elementary,525029,105525029,210526002483,CKEC,901,A1,ES,"",60.5,3,64.0,3,"","","","",62.8,3,64.6,4,79.0,4,"",""
20212022,105,SCOTT,525,Scott County,035,Northern Elementary School,525035,105525035,210526001687,CKEC,901,A1,ES,"",78.5,4,75.4,4,"","","","",77.0,4,"","",74.9,3,"",""
20212022,105,SCOTT,525,Scott County,040,Scott County High School,525040,105525040,210526001283,CKEC,901,A1,HS,TSI,61.5,3,53.2,3,89.9,2,Disability,"",64.4,3,"","",59.7,3,75.2,2
20212022,105,SCOTT,525,Scott County,050,Stamping Ground Elementary School,525050,105525050,210526001284,CKEC,901,A1,ES,"",66.0,3,65.1,3,"","","","",66.1,3,"","",77.6,4,"",""
20212022,105,SCOTT,525,Scott County,060,Scott County Middle School,525060,105525060,210526001285,CKEC,901,A1,MS,TSI,69.2,4,69.3,5,"","",English Learners plus Monitored; Disability,"",66.0,4,10.0,1,63.0,2,"",""
20212022,105,SCOTT,525,Scott County,070,Southern Elementary School,525070,105525070,210526001286,CKEC,901,A1,ES,TSI,47.8,2,46.5,2,"","",Disability,"",48.4,2,"","",73.9,2,"",""
20212022,105,SCOTT,525,Scott County,080,Western Elementary School,525080,105525080,210526000530,CKEC,901,A1,ES,"",71.5,4,71.0,4,"","","","",71.2,4,66.5,5,74.4,3,"",""
20212022,106,SHELBY,531,Shelby County,"",---District Total---,531,"","",OVEC,906,"",ES,"",51.4,2,49.3,2,"","","","",51.5,2,50.7,3,75.6,3,"",""
20212022,106,SHELBY,531,Shelby County,"",---District Total---,531,"","",OVEC,906,"",HS,"",45.6,2,43.3,2,88.9,2,"","",54.5,2,16.7,2,61.6,3,83.3,3
20212022,106,SHELBY,531,Shelby County,"",---District Total---,531,"","",OVEC,906,"",MS,"",52.7,2,44.0,2,"","","","",47.5,2,18.6,2,62.8,2,"",""
20212022,106,SHELBY,531,Shelby County,014,Painted Stone Elementary,531014,106531014,210532001964,OVEC,906,A1,ES,TSI,46.3,2,44.4,2,"","",Hispanic; English Learners plus Monitored,"",46.9,2,49.7,3,75.7,3,"",""
20212022,106,SHELBY,531,Shelby County,015,Southside Elementary,531015,106531015,210532002077,OVEC,906,A1,ES,TSI,39.0,2,38.8,2,"","",Hispanic; English Learners plus Monitored; Economically Disadvantaged; Disability,"",41.0,2,50.5,3,75.5,3,"",""
20212022,106,SHELBY,531,Shelby County,040,Martha Layne Collins High School,531040,106531040,210532002253,OVEC,906,A1,HS,TSI,46.8,2,46.6,2,89.2,2,Hispanic; English Learners plus Monitored; Disability,"",55.6,2,18.2,2,62.8,3,82.2,3
20212022,106,SHELBY,531,Shelby County,054,Marnel C. Moorman School,531054,106531054,210532002491,OVEC,906,A1,ES,"",48.0,2,42.6,2,"","","","",46.9,2,50.0,3,71.8,2,"",""
20212022,106,SHELBY,531,Shelby County,054,Marnel C. Moorman School,531054,106531054,210532002491,OVEC,906,A1,MS,TSI,55.9,3,48.0,3,"","",English Learners plus Monitored; Disability,"",51.0,3,25.7,3,61.1,2,"",""
20212022,106,SHELBY,531,Shelby County,065,Heritage Elementary,531065,106531065,210532001688,OVEC,906,A1,ES,"",67.3,3,56.4,3,"","","","",63.1,3,"","",76.3,3,"",""
20212022,106,SHELBY,531,Shelby County,080,Shelby County West Middle School,531080,106531080,210532001291,OVEC,906,A1,MS,TSI,46.4,2,36.3,2,"","",African American; Hispanic; English Learners plus Monitored; Economically Disadvantaged; Disability,"",40.9,2,16.1,2,61.1,2,"",""
20212022,106,SHELBY,531,Shelby County,090,Shelby County High School,531090,106531090,210532001292,OVEC,906,A1,HS,TSI,44.2,2,39.6,2,89.4,2,English Learners plus Monitored,"",53.4,2,13.5,2,60.0,3,85.7,3
20212022,106,SHELBY,531,Shelby County,100,Simpsonville Elementary,531100,106531100,210532001293,OVEC,906,A1,ES,"",71.3,4,68.2,4,"","","","",69.0,4,44.8,2,77.1,4,"",""
20212022,106,SHELBY,531,Shelby County,110,Shelby County East Middle School,531110,106531110,210532001294,OVEC,906,A1,MS,TSI,57.4,3,49.5,3,"","",English Learners plus Monitored; Disability,"",52.3,3,19.4,2,65.6,3,"",""
20212022,106,SHELBY,531,Shelby County,120,Clear Creek Elementary,531120,106531120,210532001295,OVEC,906,A1,ES,TSI,38.1,2,40.9,2,"","",Hispanic; Economically Disadvantaged; Disability,"",41.6,2,57.8,3,72.2,2,"",""
20212022,106,SHELBY,531,Shelby County,130,Wright Elementary,531130,106531130,210532001434,OVEC,906,A1,ES,"",51.7,2,49.2,2,"","","","",51.5,2,45.4,2,79.3,4,"",""
20212022,107,SIMPSON,535,Simpson County,"",---District Total---,535,"","",GRREC,902,"",ES,"",65.8,3,60.8,3,"","","","",64.1,3,"","",75.4,3,"",""
20212022,107,SIMPSON,535,Simpson County,"",---District Total---,535,"","",GRREC,902,"",HS,"",59.6,3,43.8,2,95.2,4,"","",58.4,2,"","",58.8,2,59.2,2
20212022,107,SIMPSON,535,Simpson County,"",---District Total---,535,"","",GRREC,902,"",MS,"",55.0,3,51.6,3,"","","","",53.8,3,"","",64.1,3,"",""
20212022,107,SIMPSON,535,Simpson County,030,Franklin-Simpson Middle School,535030,107535030,210540001300,GRREC,902,A1,MS,TSI,55.0,3,51.6,3,"","",African American; Disability,"",53.8,3,"","",64.1,3,"",""
20212022,107,SIMPSON,535,Simpson County,040,Franklin-Simpson High School,535040,107535040,210540001301,GRREC,902,A1,HS,TSI,61.4,3,46.0,2,96.0,4,Disability,"",62.2,3,"","",59.1,3,70.6,2
20212022,107,SIMPSON,535,Simpson County,045,Lincoln Elementary School,535045,107535045,210540001302,GRREC,902,A1,ES,"",63.3,3,60.8,3,"","","","",62.7,3,"","",74.5,3,"",""
20212022,107,SIMPSON,535,Simpson County,100,Simpson Elementary School,535100,107535100,210540001435,GRREC,902,A1,ES,"",70.3,4,"","","","","","",70.8,4,"","",77.1,4,"",""
20212022,100,PULASKI,536,Somerset Independent,"",---District Total---,536,"","",SESC,907,"",ES,"",73.2,4,65.3,3,"","","","",70.1,4,"","",79.6,4,"",""
20212022,100,PULASKI,536,Somerset Independent,"",---District Total---,536,"","",SESC,907,"",HS,"",62.1,3,56.4,4,90.6,2,"","",67.5,4,"","",64.6,4,84.6,3
20212022,100,PULASKI,536,Somerset Independent,"",---District Total---,536,"","",SESC,907,"",MS,"",61.9,3,55.3,3,"","","","",59.0,3,"","",67.5,3,"",""
20212022,100,PULASKI,536,Somerset Independent,050,Hopkins Elementary School,536050,100536050,210543001307,SESC,907,A1,ES,"",80.6,4,74.5,4,"","","","",78.1,4,"","",82.0,5,"",""
20212022,100,PULASKI,536,Somerset Independent,070,Somerset High School,536070,100536070,210543001310,SESC,907,A1,HS,"",62.1,3,56.4,4,90.6,2,"","",67.5,4,"","",64.6,4,84.6,3
20212022,100,PULASKI,536,Somerset Independent,090,Meece Middle School,536090,100536090,210543001311,SESC,907,A1,MS,TSI,61.3,3,55.4,3,"","",Disability,"",58.9,3,"","",69.6,4,"",""
20212022,019,CAMPBELL,537,Southgate Independent,"",---District Total---,537,"","",NKCES,905,"",ES,"",40.7,2,"","","","","","",43.1,2,"","",74.3,3,"",""
20212022,019,CAMPBELL,537,Southgate Independent,"",---District Total---,537,"","",NKCES,905,"",MS,"",44.8,2,39.6,2,"","","","",43.3,2,"","",67.0,3,"",""
20212022,019,CAMPBELL,537,Southgate Independent,010,Southgate Public School,537010,019537010,210546001313,NKCES,905,A1,ES,"",40.7,2,"","","","","","",43.1,2,"","",74.3,3,"",""
20212022,019,CAMPBELL,537,Southgate Independent,010,Southgate Public School,537010,019537010,210546001313,NKCES,905,A1,MS,"",44.8,2,39.6,2,"","","","",43.3,2,"","",67.0,3,"",""
20212022,108,SPENCER,541,Spencer County,"",---District Total---,541,"","",OVEC,906,"",ES,"",71.3,4,57.3,3,"","","","",65.6,3,"","",76.3,3,"",""
20212022,108,SPENCER,541,Spencer County,"",---District Total---,541,"","",OVEC,906,"",HS,"",60.9,3,50.4,3,95.6,4,"","",65.8,3,"","",61.0,3,84.0,3
20212022,108,SPENCER,541,Spencer County,"",---District Total---,541,"","",OVEC,906,"",MS,"",58.5,3,50.2,3,"","","","",54.9,3,"","",67.3,3,"",""
20212022,108,SPENCER,541,Spencer County,040,Spencer County Elementary School,541040,108541040,210549001314,OVEC,906,A1,ES,"",70.1,4,61.4,3,"","","","",66.7,3,"","",76.5,3,"",""
20212022,108,SPENCER,541,Spencer County,041,Spencer County Middle School,541041,108541041,210549001871,OVEC,906,A1,MS,"",58.6,3,50.3,3,"","","","",55.0,3,"","",67.3,3,"",""
20212022,108,SPENCER,541,Spencer County,044,Taylorsville Elementary School,541044,108541044,210549002018,OVEC,906,A1,ES,"",72.9,4,52.8,3,"","","","",64.6,3,"","",76.1,3,"",""
20212022,108,SPENCER,541,Spencer County,050,Spencer County High School,541050,108541050,210549001315,OVEC,906,A1,HS,TSI,60.9,3,51.0,3,97.4,4,Disability,"",66.4,3,"","",61.1,3,86.1,3
20212022,109,TAYLOR,545,Taylor County,"",---District Total---,545,"","",GRREC,902,"",ES,"",59.0,3,52.8,3,"","","","",56.8,3,49.7,3,76.7,3,"",""
20212022,109,TAYLOR,545,Taylor County,"",---District Total---,545,"","",GRREC,902,"",HS,"",63.3,3,44.7,2,96.3,4,"","",63.3,3,"","",63.4,3,72.0,2
20212022,109,TAYLOR,545,Taylor County,"",---District Total---,545,"","",GRREC,902,"",MS,"",65.3,4,52.0,3,"","","","",59.0,3,"","",64.4,3,"",""
20212022,109,TAYLOR,545,Taylor County,005,Taylor County Primary Center,545005,109545005,210552002431,GRREC,902,A1,ES,"",59.0,3,52.8,3,"","","",Taylor County Elementary School,57.1,3,"","",76.7,3,"",""
20212022,109,TAYLOR,545,Taylor County,020,Taylor County Elementary School,545020,109545020,210552001317,GRREC,902,A1,ES,"",59.0,3,52.8,3,"","","","",57.1,3,"","",76.7,3,"",""
20212022,109,TAYLOR,545,Taylor County,030,Taylor County High School,545030,109545030,210552001318,GRREC,902,A1,HS,"",63.5,3,45.4,2,96.5,4,"","",64.2,3,"","",63.5,3,74.9,2
20212022,109,TAYLOR,545,Taylor County,040,Taylor County Middle School,545040,109545040,210552001319,GRREC,902,A1,MS,TSI,65.4,4,52.0,3,"","",Disability,"",59.0,3,"","",64.4,3,"",""
20212022,110,TODD,551,Todd County,"",---District Total---,551,"","",GRREC,902,"",ES,"",55.1,3,57.8,3,"","","","",56.1,3,36.4,2,77.3,4,"",""
20212022,110,TODD,551,Todd County,"",---District Total---,551,"","",GRREC,902,"",HS,"",56.3,3,47.4,3,96.1,4,"","",58.1,2,"","",57.7,2,61.7,2
20212022,110,TODD,551,Todd County,"",---District Total---,551,"","",GRREC,902,"",MS,"",55.6,3,53.3,3,"","","","",54.9,3,"","",66.0,3,"",""
20212022,110,TODD,551,Todd County,005,North Todd Elementary School,551005,110551005,210555001600,GRREC,902,A1,ES,"",47.8,2,59.0,3,"","","","",53.7,3,"","",75.7,3,"",""
20212022,110,TODD,551,Todd County,015,South Todd Elementary School,551015,110551015,210555001601,GRREC,902,A1,ES,"",61.7,3,56.9,3,"","","","",59.2,3,36.8,2,78.8,4,"",""
20212022,110,TODD,551,Todd County,080,Todd County Middle School,551080,110551080,210555001324,GRREC,902,A1,MS,TSI,55.6,3,53.3,3,"","",Disability,"",54.9,3,"","",66.0,3,"",""
20212022,110,TODD,551,Todd County,095,Todd County Central High School,551095,110551095,210555001325,GRREC,902,A1,HS,"",56.4,3,47.8,3,97.5,4,"","",59.0,3,"","",57.7,2,64.8,2
20212022,111,TRIGG,555,Trigg County,"",---District Total---,555,"","",WKEC,908,"",ES,"",58.7,3,57.1,3,"","","","",58.6,3,"","",73.2,2,"",""
20212022,111,TRIGG,555,Trigg County,"",---District Total---,555,"","",WKEC,908,"",HS,"",60.9,3,47.0,3,94.3,3,"","",68.5,4,"","",62.1,3,100.5,5
20212022,111,TRIGG,555,Trigg County,"",---District Total---,555,"","",WKEC,908,"",MS,"",58.0,3,59.0,4,"","","","",58.8,3,"","",64.6,3,"",""
20212022,111,TRIGG,555,Trigg County,013,Trigg County Primary School,555013,111555013,210558002093,WKEC,908,A1,ES,TSI,58.7,3,57.1,3,"","",Disability,Trigg County Intermediate School,58.6,3,"","",73.2,2,"",""
20212022,111,TRIGG,555,Trigg County,014,Trigg County Intermediate School,555014,111555014,210558002167,WKEC,908,A1,ES,TSI,58.7,3,57.1,3,"","",Disability,"",58.6,3,"","",73.2,2,"",""
20212022,111,TRIGG,555,Trigg County,050,Trigg County Middle School,555050,111555050,210558001328,WKEC,908,A1,MS,TSI,58.3,3,59.7,4,"","",African American,"",59.2,3,"","",64.5,3,"",""
20212022,111,TRIGG,555,Trigg County,070,Trigg County High School,555070,111555070,210558001329,WKEC,908,A1,HS,"",61.0,3,47.2,3,94.2,3,"","",68.7,4,"","",62.1,3,101.3,5
20212022,112,TRIMBLE,561,Trimble County,"",---District Total---,561,"","",OVEC,906,"",ES,"",42.5,2,44.9,2,"","","","",44.8,2,"","",73.0,2,"",""
20212022,112,TRIMBLE,561,Trimble County,"",---District Total---,561,"","",OVEC,906,"",HS,"",52.7,2,41.2,2,93.6,3,"","",58.1,2,"","",47.5,1,78.6,3
20212022,112,TRIMBLE,561,Trimble County,"",---District Total---,561,"","",OVEC,906,"",MS,"",42.6,2,41.7,2,"","","","",42.9,2,"","",59.0,2,"",""
20212022,112,TRIMBLE,561,Trimble County,010,Bedford Elementary School,561010,112561010,210561001330,OVEC,906,A1,ES,TSI,40.7,2,49.0,2,"","",Disability,"",45.6,2,"","",73.4,2,"",""
20212022,112,TRIMBLE,561,Trimble County,020,Milton Elementary School,561020,112561020,210561001332,OVEC,906,A1,ES,TSI,42.3,2,36.3,2,"","",Economically Disadvantaged,"",40.9,2,"","",69.0,2,"",""
20212022,112,TRIMBLE,561,Trimble County,025,Trimble County JR/SR High School,561025,112561025,210561002475,OVEC,906,A1,HS,"",52.7,2,41.2,2,93.6,3,"","",58.1,2,"","",47.5,1,78.6,3
20212022,112,TRIMBLE,561,Trimble County,025,Trimble County JR/SR High School,561025,112561025,210561002475,OVEC,906,A1,MS,"",44.5,2,41.9,2,"","","","",43.7,2,"","",55.0,1,"",""
20212022,113,UNION,565,Union County,"",---District Total---,565,"","",WKEC,908,"",ES,"",49.6,2,45.6,2,"","","","",49.0,2,"","",74.9,3,"",""
20212022,113,UNION,565,Union County,"",---District Total---,565,"","",WKEC,908,"",HS,"",52.9,2,43.7,2,92.9,3,"","",59.7,3,"","",54.3,2,82.2,3
20212022,113,UNION,565,Union County,"",---District Total---,565,"","",WKEC,908,"",MS,"",43.6,2,37.8,2,"","","","",41.4,2,"","",57.5,1,"",""
20212022,113,UNION,565,Union County,020,Morganfield Elementary School,565020,113565020,210564001334,WKEC,908,A1,ES,"",48.5,2,44.3,2,"","","","",47.8,2,"","",74.2,3,"",""
20212022,113,UNION,565,Union County,050,Sturgis Elementary School,565050,113565050,210564001336,WKEC,908,A1,ES,"",53.4,2,53.9,3,"","","","",54.5,3,"","",75.2,3,"",""
20212022,113,UNION,565,Union County,055,Union County Middle School,565055,113565055,210564001602,WKEC,908,A1,MS,TSI,43.7,2,38.2,2,"","",Disability,"",41.7,2,"","",57.6,1,"",""
20212022,113,UNION,565,Union County,065,Union County High School,565065,113565065,210564001338,WKEC,908,A1,HS,"",53.9,3,44.2,2,93.7,3,"","",60.7,3,"","",54.5,2,83.8,3
20212022,113,UNION,565,Union County,070,Uniontown Elementary School,565070,113565070,210564001339,WKEC,908,A1,ES,"",44.6,2,28.5,1,"","","","",39.1,2,"","",75.9,3,"",""
20212022,008,BOONE,567,Walton-Verona Independent,"",---District Total---,567,"","",NKCES,905,"",ES,"",73.1,4,68.0,4,"","","","",71.1,4,"","",76.0,3,"",""
20212022,008,BOONE,567,Walton-Verona Independent,"",---District Total---,567,"","",NKCES,905,"",HS,"",79.9,5,57.0,4,99.7,5,"","",77.9,4,"","",68.5,5,89.7,4
20212022,008,BOONE,567,Walton-Verona Independent,"",---District Total---,567,"","",NKCES,905,"",MS,"",71.2,4,73.5,5,"","","","",72.3,5,"","",71.0,4,"",""
20212022,008,BOONE,567,Walton-Verona Independent,010,Walton-Verona Elementary School,567010,008567010,210570001341,NKCES,905,A1,ES,"",76.0,4,65.2,3,"","","","",71.5,4,"","",77.8,4,"",""
20212022,008,BOONE,567,Walton-Verona Independent,015,Walton-Verona Middle School,567015,008567015,210570002191,NKCES,905,A1,MS,TSI,70.1,4,70.8,5,"","",Disability,"",70.5,4,"","",71.2,4,"",""
20212022,008,BOONE,567,Walton-Verona Independent,020,Walton-Verona High School,567020,008567020,210570001342,NKCES,905,A1,HS,"",79.9,5,57.0,4,99.7,5,"","",77.9,4,"","",68.5,5,89.7,4
20212022,114,WARREN,571,Warren County,"",---District Total---,571,"","",GRREC,902,"",ES,"",57.0,3,58.3,3,"","","","",58.0,3,51.5,3,76.3,3,"",""
20212022,114,WARREN,571,Warren County,"",---District Total---,571,"","",GRREC,902,"",HS,"",61.0,3,52.6,3,96.8,4,"","",63.4,3,28.1,3,61.6,3,79.0,3
20212022,114,WARREN,571,Warren County,"",---District Total---,571,"","",GRREC,902,"",MS,"",66.0,4,60.7,4,"","","","",61.6,3,25.0,3,67.2,3,"",""
20212022,114,WARREN,571,Warren County,002,South Warren Middle School,571002,114571002,210573002298,GRREC,902,A1,MS,TSI,75.4,5,72.3,5,"","",Disability,"",72.0,5,44.1,4,65.3,3,"",""
20212022,114,WARREN,571,Warren County,003,South Warren High School,571003,114571003,210573002277,GRREC,902,A1,HS,"",71.9,4,61.4,4,99.3,5,"","",74.2,4,45.8,5,61.7,3,94.0,4
20212022,114,WARREN,571,Warren County,010,Alvaton Elementary,571010,114571010,210573001343,GRREC,902,A1,ES,"",77.0,4,75.4,4,"","","","",74.2,4,34.3,2,77.2,4,"",""
20212022,114,WARREN,571,Warren County,015,Briarwood Elementary School,571015,114571015,210573001909,GRREC,902,A1,ES,TSI,67.2,3,61.5,3,"","",Disability,"",64.2,3,42.9,2,79.0,4,"",""
20212022,114,WARREN,571,Warren County,018,Plano Elementary,571018,114571018,210573002035,GRREC,902,A1,ES,"",77.3,4,70.1,4,"","","","",72.4,4,35.5,2,78.4,4,"",""
20212022,114,WARREN,571,Warren County,025,Jennings Creek Elementary,571025,114571025,210573002465,GRREC,902,A1,ES,TSI,37.4,2,38.8,2,"","",African American; Disability,"",39.9,2,49.1,3,71.9,2,"",""
