End Year,End Year Code,District Code,District,School Code,School,Level,Level Code,Reported Spending per student,Student Count,Educator Count,Years of experience,Teacher salary based on experience,District teacher salary average,Money Difference per school,Money Difference per student,Estimated Spending per student
2021,9,156,Eminence Independent,156010,Eminence High School,HS,2,23749,453,37,11,,45931,,,
2021,9,156,Eminence Independent,156010,Eminence High School,MS,1,23749,453,37,11,,45931,,,
2021,9,156,Eminence Independent,156020,Eminence Elementary School,ES,0,22568,369,25,9,,45931,,,
2021,9,156,Eminence Independent,156025,Bluegrass Challenge Academy,HS,2,,70,,,,,,,
2021,9,157,Erlanger-Elsmere Independent,157003,Lindeman Elementary School,ES,0,15424,321,18,16,,49923,,,
2021,9,157,Erlanger-Elsmere Independent,157005,Arnett Elementary School,ES,0,21283,230,17,4,,49923,,,
2021,9,157,Erlanger-Elsmere Independent,157010,Howell Elementary School,ES,0,15899,276,17,8,,49923,,,
2021,9,157,Erlanger-Elsmere Independent,157030,Lloyd High School,HS,2,14972,610,44,9,,49923,,,
2021,9,157,Erlanger-Elsmere Independent,157050,Miles Elementary School,ES,0,16060,250,15,9,,49923,,,
2021,9,157,Erlanger-Elsmere Independent,157060,Tichenor Middle School,MS,1,13952,564,41,10,,49923,,,
2021,9,157,Erlanger-Elsmere Independent,157061,Bartlett Educational Center,HS,2,,99,8,17,,49923,,,
2021,9,161,Estill County,161011,Estill Springs Elementary,ES,0,17026,507,21,10,,50661,,,
2021,9,161,Estill County,161014,Estill County Success Academy,HS,2,,14,2,20,,50661,,,
2021,9,161,Estill County,161085,Estill County Middle School,MS,1,8283,547,33,11,,50661,,,
2021,9,161,Estill County,161090,Estill County High School,HS,2,8559,661,37,11,,50661,,,
2021,9,161,Estill County,161280,West Irvine Intermediate,ES,0,7605,421,22,10,,50661,,,
2021,9,162,Fairview Independent,162011,Fairview Elementary School,ES,0,17031,250,14,11,,46063,,,
2021,9,162,Fairview Independent,162020,Fairview High School,HS,2,15614,397,27,8,,46063,,,
2021,9,162,Fairview Independent,162020,Fairview High School,MS,1,15614,397,27,8,,46063,,,
2021,9,165,Fayette County,165005,Arlington Elementary School,ES,0,22699,241,19,10,,61507,,,
2021,9,165,Fayette County,165007,Ashland Elementary School,ES,0,21456,238,21,12,,61507,,,
2021,9,165,Fayette County,165012,Veterans Park Elementary School,ES,0,15997,694,42,16,,61507,,,
2021,9,165,Fayette County,165015,Beaumont Middle School,MS,1,15134,862,59,14,,61507,,,
2021,9,165,Fayette County,165018,Scapa At Bluegrass,ES,0,20755,272,29,15,,61507,,,
2021,9,165,Fayette County,165018,Scapa At Bluegrass,MS,1,20755,272,29,15,,61507,,,
2021,9,165,Fayette County,165021,Martin L King Acad for Excellence Alt,HS,2,,141,23,16,,61507,,,
2021,9,165,Fayette County,165025,Crawford Middle School,MS,1,15415,794,58,12,,61507,,,
2021,9,165,Fayette County,165030,Bryan Station Middle School,MS,1,15882,736,54,13,,61507,,,
2021,9,165,Fayette County,165032,Cassidy Elementary School,ES,0,16055,600,41,12,,61507,,,
2021,9,165,Fayette County,165034,Edythe Jones Hayes Middle School,MS,1,14247,1149,78,13,,61507,,,
2021,9,165,Fayette County,165035,Deep Springs Elementary School,ES,0,16617,486,31,7,,61507,,,
2021,9,165,Fayette County,165036,Dixie Elementary Magnet School,ES,0,16777,520,32,14,,61507,,,
2021,9,165,Fayette County,165037,Garden Springs Elementary School,ES,0,18884,387,25,13,,61507,,,
2021,9,165,Fayette County,165038,Harrison Elementary School,ES,0,27054,222,19,12,,61507,,,
2021,9,165,Fayette County,165039,Henry Clay High School,HS,2,13533,2123,122,15,,61507,,,
2021,9,165,Fayette County,165045,Athens-Chilesburg Elementary,ES,0,16146,541,32,15,,61507,,,
2021,9,165,Fayette County,165052,Rosa Parks Elementary School,ES,0,15735,658,37,14,,61507,,,
2021,9,165,Fayette County,165054,The Stables,HS,2,,45,5,10,,61507,,,
2021,9,165,Fayette County,165055,Booker T Washington Elementary School,ES,0,20081,254,18,7,,61507,,,
2021,9,165,Fayette County,165056,William Wells Brown Elementary,ES,0,26517,234,20,11,,61507,,,
2021,9,165,Fayette County,165057,Liberty Elementary,ES,0,15231,708,41,14,,61507,,,
2021,9,165,Fayette County,165058,Sandersville Elementary,ES,0,16146,586,37,14,,61507,,,
2021,9,165,Fayette County,165059,Wellington Elementary,ES,0,16058,576,35,11,,61507,,,
2021,9,165,Fayette County,165060,Lafayette High School,HS,2,12742,2440,141,13,,61507,,,
2021,9,165,Fayette County,165062,Lansdowne Elementary School,ES,0,16485,548,32,12,,61507,,,
2021,9,165,Fayette County,165065,Leestown Middle School,MS,1,14727,1031,65,14,,61507,,,
2021,9,165,Fayette County,165066,Family Care Center,HS,2,,34,4,21,,61507,,,
2021,9,165,Fayette County,165067,Lexington Trad Magnet School,MS,1,20877,344,35,9,,61507,,,
2021,9,165,Fayette County,165068,Locust Trace AgriScience Center,HS,2,,,16,15,,61507,,,
2021,9,165,Fayette County,165072,Madeline M Breckinridge Elem School,ES,0,16727,502,37,9,,61507,,,
2021,9,165,Fayette County,165074,Maxwell Spanish Immersion Elem School,ES,0,14891,560,30,14,,61507,,,
2021,9,165,Fayette County,165076,Morton Middle School,MS,1,15064,751,53,14,,61507,,,
2021,9,165,Fayette County,165077,Northern Elementary School,ES,0,17856,451,31,11,,61507,,,
2021,9,165,Fayette County,165080,Picadome Elementary School,ES,0,17895,388,28,12,,61507,,,
2021,9,165,Fayette County,165081,Southern Elementary School,ES,0,18172,452,29,12,,61507,,,
2021,9,165,Fayette County,165082,Squires Elementary School,ES,0,18585,395,25,16,,61507,,,
2021,9,165,Fayette County,165085,Stonewall Elementary School,ES,0,15086,633,33,14,,61507,,,
2021,9,165,Fayette County,165090,Russell Cave Elementary School,ES,0,21175,243,19,6,,61507,,,
2021,9,165,Fayette County,165095,Tates Creek Elementary School,ES,0,17167,584,39,10,,61507,,,
2021,9,165,Fayette County,165098,Coventry Oak Elementary,ES,0,16388,554,30,4,,61507,,,
2021,9,165,Fayette County,165099,Garrett Morgan Elementary,ES,0,14877,655,39,10,,61507,,,
2021,9,165,Fayette County,165100,Tates Creek Middle School,MS,1,15914,749,60,12,,61507,,,
2021,9,165,Fayette County,165105,Tates Creek High School,HS,2,13842,1711,104,11,,61507,,,
2021,9,165,Fayette County,165106,Rise STEM Academy for Girls,MS,1,,132,10,4,,61507,,,
2021,9,165,Fayette County,165120,Clays Mill Elementary School,ES,0,17837,472,32,18,,61507,,,
2021,9,165,Fayette County,165125,Frederick Douglass High School,HS,2,13340,1590,92,10,,61507,,,
2021,9,165,Fayette County,165130,STEAM Academy,HS,2,,260,17,10,,61507,,,
2021,9,165,Fayette County,165133,Success Academy,HS,2,,42,,,,,,,
2021,9,165,Fayette County,165140,Yates Elementary School,ES,0,20516,301,25,7,,61507,,,
2021,9,165,Fayette County,165150,Glendover Elementary School,ES,0,17523,501,37,15,,61507,,,
2021,9,165,Fayette County,165160,Meadowthorpe Elementary School,ES,0,17009,435,28,13,,61507,,,
2021,9,165,Fayette County,165170,Bryan Station High School,HS,2,13951,1810,118,12,,61507,,,
2021,9,165,Fayette County,165180,Mary Todd Elementary School,ES,0,19968,412,22,10,,61507,,,
2021,9,165,Fayette County,165190,James Lane Allen Elementary School,ES,0,18062,420,28,16,,61507,,,
2021,9,165,Fayette County,165200,Paul Laurence Dunbar High School,HS,2,13046,2069,107,15,,61507,,,
2021,9,165,Fayette County,165225,Jessie M Clark Middle School,MS,1,14093,1146,73,15,,61507,,,
2021,9,165,Fayette County,165240,Cardinal Valley Elementary School,ES,0,16770,583,37,10,,61507,,,
2021,9,165,Fayette County,165245,Winburn Middle School,MS,1,16189,800,65,10,,61507,,,
2021,9,165,Fayette County,165255,Millcreek Elementary School,ES,0,17572,472,28,6,,61507,,,
2021,9,165,Fayette County,165275,Carter G. Woodson Academy,HS,2,,203,32,10,,61507,,,
2021,9,165,Fayette County,165525,Southern Middle School,MS,1,14911,754,57,12,,61507,,,
2021,9,165,Fayette County,165531,Brenda Cowan Elementary,ES,0,15999,477,31,9,,61507,,,
2021,9,165,Fayette County,165620,Julius Marks Elementary School,ES,0,17991,467,29,16,,61507,,,
2021,9,165,Fayette County,165645,FCPS Virtual Academy,HS,2,,708,20,6,,61507,,,
2021,9,165,Fayette County,165651,Audrey Grevious Center,HS,2,,36,4,15,,61507,,,
2021,9,165,Fayette County,165898,Fayette County Learning Center,HS,2,,142,24,11,,61507,,,
2021,9,165,Fayette County,165899,Opportunity Middle College,HS,2,,38,,,,,,,
2021,9,165,Fayette County,165904,Southside Technical Center,HS,2,,,11,25,,61507,,,
2021,9,165,Fayette County,165905,Eastside Technical Center,HS,2,,,9,25,,61507,,,
2021,9,171,Fleming County,171020,Ewing Elementary School,ES,0,10731,292,25,11,,47774,,,
2021,9,171,Fleming County,171030,Simons Middle School,MS,1,11554,350,21,10,,47774,,,
2021,9,171,Fleming County,171035,Fleming County High School,HS,2,11271,670,38,12,,47774,,,
2021,9,171,Fleming County,171040,Flemingsburg Elementary School,ES,0,11448,482,33,14,,47774,,,
2021,9,171,Fleming County,171050,E P Ward Elementary School,ES,0,12294,164,17,11,,47774,,,
2021,9,171,Fleming County,171060,Hillsboro Elementary School,ES,0,13040,150,18,12,,47774,,,
2021,9,175,Floyd County,175010,Duff-Allen Central Elementary,MS,1,13520,555,35,11,,49400,,,
2021,9,175,Floyd County,175010,Duff-Allen Central Elementary,ES,0,13520,555,35,11,,49400,,,
2021,9,175,Floyd County,175019,Prestonsburg Elementary School,ES,0,11455,634,38,12,,49400,,,
2021,9,175,Floyd County,175020,Allen Elementary School,MS,1,11926,466,27,12,,49400,,,
2021,9,175,Floyd County,175020,Allen Elementary School,ES,0,11926,466,27,12,,49400,,,
2021,9,175,Floyd County,175021,May Valley Elementary School,ES,0,13282,308,20,16,,49400,,,
2021,9,175,Floyd County,175030,South Floyd Elementary School,ES,0,12691,624,42,13,,49400,,,
2021,9,175,Floyd County,175030,South Floyd Elementary School,MS,1,12691,624,42,13,,49400,,,
2021,9,175,Floyd County,175050,Renaissance Learning Center,HS,2,,35,7,18,,49400,,,
2021,9,175,Floyd County,175110,Betsy Layne High School,HS,2,13137,397,31,10,,49400,,,
2021,9,175,Floyd County,175115,Floyd Central High School,HS,2,11394,654,44,12,,49400,,,
2021,9,175,Floyd County,175120,Betsy Layne Elementary School,ES,0,11875,647,36,12,,49400,,,
2021,9,175,Floyd County,175120,Betsy Layne Elementary School,MS,1,11875,647,36,12,,49400,,,
2021,9,175,Floyd County,175440,James D. Adams Middle School,MS,1,11654,335,14,14,,49400,,,
2021,9,175,Floyd County,175485,John M. Stumbo Elementary School,MS,1,14241,292,20,4,,49400,,,
2021,9,175,Floyd County,175485,John M. Stumbo Elementary School,ES,0,14241,292,20,4,,49400,,,
2021,9,175,Floyd County,175850,Prestonsburg High School,HS,2,11976,531,35,14,,49400,,,
2021,9,176,Fort Thomas Independent,176010,Highlands High School,HS,2,14497,1025,66,16,,65517,,,
2021,9,176,Fort Thomas Independent,176011,Highlands Middle School,MS,1,13265,759,53,17,,65517,,,
2021,9,176,Fort Thomas Independent,176020,Johnson Elementary School,ES,0,43467,391,22,15,,65517,,,
2021,9,176,Fort Thomas Independent,176030,Moyer Elementary School,ES,0,14785,510,25,18,,65517,,,
2021,9,176,Fort Thomas Independent,176040,Woodfill Elementary School,ES,0,16023,369,23,18,,65517,,,
2021,9,177,Frankfort Independent,177050,Second Street School,ES,0,12509,568,30,9,,47812,,,
2021,9,177,Frankfort Independent,177050,Second Street School,MS,1,12509,568,30,9,,47812,,,
2021,9,177,Frankfort Independent,177070,Frankfort High School,HS,2,16700,283,25,9,,47812,,,
2021,9,177,Frankfort Independent,177070,Frankfort High School,MS,1,16700,283,25,9,,47812,,,
2021,9,177,Frankfort Independent,177080,Panther Transition Academy,HS,2,,28,,24,,47812,,,
2021,9,181,Franklin County,181011,The Academy,HS,2,,51,8,9,,52320,,,
2021,9,181,Franklin County,181012,Franklin County Career and Technical Ctr,HS,2,,,,,,,,,
2021,9,181,Franklin County,181013,Westridge Elementary,ES,0,15413,347,20,10,,52320,,,
2021,9,181,Franklin County,181014,Bridgeport Elementary School,ES,0,14920,384,22,12,,52320,,,
2021,9,181,Franklin County,181015,Bondurant Middle School,MS,1,12669,640,40,10,,52320,,,
2021,9,181,Franklin County,181016,Early Learning Village,ES,0,20188,226,19,5,,52320,,,
2021,9,181,Franklin County,181025,Collins Lane,ES,0,13177,487,24,10,,52320,,,
2021,9,181,Franklin County,181030,Elkhorn Middle School,MS,1,11954,821,48,8,,52320,,,
2021,9,181,Franklin County,181035,Elkhorn Elementary School,ES,0,12514,406,19,8,,52320,,,
2021,9,181,Franklin County,181040,Franklin County High School,HS,2,12703,924,62,15,,52320,,,
2021,9,181,Franklin County,181045,Hearn Elementary,ES,0,14552,412,22,10,,52320,,,
2021,9,181,Franklin County,181050,Peaks Mill Elementary,ES,0,13140,426,24,11,,52320,,,
2021,9,181,Franklin County,181070,Western Hills High School,HS,2,12859,840,57,13,,52320,,,
2021,9,181,Franklin County,181072,William Cofield High School,HS,2,,73,,15,,52320,,,
2021,9,181,Franklin County,181075,Future Forward Education & Career Center,HS,2,,39,,25,,52320,,,
2021,9,185,Fulton County,185015,Fulton County Middle School,MS,1,10741,185,12,8,,47083,,,
2021,9,185,Fulton County,185020,Fulton County Elementary,ES,0,13910,232,17,11,,47083,,,
2021,9,185,Fulton County,185020,Fulton County Elementary,MS,1,13910,232,17,11,,47083,,,
2021,9,185,Fulton County,185030,Fulton County High School,HS,2,14931,172,14,11,,47083,,,
2021,9,186,Fulton Independent,186018,Fulton Independent School,ES,0,18799,281,24,8,,42579,,,
2021,9,186,Fulton Independent,186018,Fulton Independent School,MS,1,18799,281,24,8,,42579,,,
2021,9,186,Fulton Independent,186018,Fulton Independent School,HS,2,18799,281,24,8,,42579,,,
2021,9,191,Gallatin County,191005,Gallatin County Middle School,MS,1,13830,307,24,7,,48647,,,
2021,9,191,Gallatin County,191006,Gallatin County Upper Elementary,ES,0,11789,319,22,10,,48647,,,
2021,9,191,Gallatin County,191010,Gallatin County Lower Elementary,ES,0,15216,309,22,10,,48647,,,
2021,9,191,Gallatin County,191020,Gallatin County High School,HS,2,11323,502,27,10,,48647,,,
2021,9,195,Garrard County,195050,Camp Dick Robinson Elementary School,ES,0,14330,414,28,18,,49408,,,
2021,9,195,Garrard County,195060,Garrard County High School,HS,2,11949,742,51,12,,49408,,,
2021,9,195,Garrard County,195070,Garrard Middle School,MS,1,12598,617,39,10,,49408,,,
2021,9,195,Garrard County,195090,Paint Lick Elementary School,ES,0,14486,274,20,9,,49408,,,
2021,9,195,Garrard County,195220,Lancaster Elementary School,ES,0,13876,413,31,12,,49408,,,
2021,9,197,Glasgow Independent,197002,Success Academy,HS,2,,65,,11,,53947,,,
2021,9,197,Glasgow Independent,197013,Highland Elementary School,ES,0,17008,579,40,12,,53947,,,
2021,9,197,Glasgow Independent,197015,Happy Valley Learning Center,HS,2,,,4,22,,53947,,,
2021,9,197,Glasgow Independent,197030,Glasgow High School,HS,2,18617,566,42,15,,53947,,,
2021,9,197,Glasgow Independent,197035,Glasgow Middle School,MS,1,16508,534,36,11,,53947,,,
2021,9,197,Glasgow Independent,197065,South Green Elementary School,ES,0,16505,463,37,12,,53947,,,
2021,9,201,Grant County,201016,Sherman Elementary,ES,0,12234,367,28,9,,47984,,,
2021,9,201,Grant County,201020,Crittenden-Mt. Zion Elementary,ES,0,11016,452,33,9,,47984,,,
2021,9,201,Grant County,201030,Dry Ridge Elementary,ES,0,14620,353,30,13,,47984,,,
2021,9,201,Grant County,201040,Grant County High School,HS,2,10095,1055,58,12,,47984,,,
2021,9,201,Grant County,201050,Mason-Corinth Elementary,ES,0,12163,270,21,12,,47984,,,
2021,9,201,Grant County,201080,Grant County Middle School,MS,1,10095,852,55,10,,47984,,,
2021,9,205,Graves County,205011,Mayfield Youth Development Center,HS,2,,,3,22,,50631,,,
2021,9,205,Graves County,205012,Gateway Academy High School,HS,2,,34,,7,,50631,,,
2021,9,205,Graves County,205013,Graves County Central Elementary,ES,0,19948,443,27,14,,50631,,,
2021,9,205,Graves County,205040,Fancy Farm Elementary School,ES,0,22537,170,13,16,,50631,,,
2021,9,205,Graves County,205060,Farmington Elementary School,ES,0,20927,247,16,17,,50631,,,
2021,9,205,Graves County,205100,Graves County Middle School,MS,1,19066,598,39,10,,50631,,,
2021,9,205,Graves County,205110,Lowes Elementary School,ES,0,21401,224,18,11,,50631,,,
2021,9,205,Graves County,205150,Sedalia Elementary School,ES,0,19741,340,21,14,,50631,,,
2021,9,205,Graves County,205170,Symsonia Elementary School,ES,0,20400,253,17,15,,50631,,,
2021,9,205,Graves County,205200,Wingo Elementary School,ES,0,20297,369,24,10,,50631,,,
2021,9,205,Graves County,205215,Graves County High School,HS,2,19850,1092,67,11,,50631,,,
2021,9,211,Grayson County,211010,H W Wilkey Elementary School,ES,0,21412,428,38,11,,48427,,,
2021,9,211,Grayson County,211030,Caneyville Elementary School,ES,0,22430,331,30,12,,48427,,,
2021,9,211,Grayson County,211050,Oran P Lawler Elementary School,ES,0,22003,368,31,11,,48427,,,
2021,9,211,Grayson County,211080,Clarkson Elementary School,ES,0,21841,525,45,14,,48427,,,
2021,9,211,Grayson County,211085,Grayson County High School,HS,2,19814,1312,71,10,,48427,,,
2021,9,211,Grayson County,211095,Grayson County Middle School,MS,1,20001,931,64,12,,48427,,,
2021,9,211,Grayson County,211220,Grayson Co. Alternative Education,HS,2,,,,,,,,,
2021,9,211,Grayson County,211908,Grayson County Area Vocational Ed Center,HS,2,,,,,,,,,
2021,9,215,Green County,215030,Green County Primary School,ES,0,12238,388,20,10,,49245,,,
2021,9,215,Green County,215040,Green County Intermediate School,ES,0,12372,341,24,13,,49245,,,
2021,9,215,Green County,215055,Green County Middle School,MS,1,11507,395,27,10,,49245,,,
2021,9,215,Green County,215065,Green County High School,HS,2,14921,466,34,15,,49245,,,
2021,9,221,Greenup County,221010,Argillite Elementary School,ES,0,13424,202,12,14,,46914,,,
2021,9,221,Greenup County,221024,Wurtland Middle School,MS,1,13664,299,22,13,,46914,,,
2021,9,221,Greenup County,221027,Greenup County High School,HS,2,10352,880,42,10,,46914,,,
2021,9,221,Greenup County,221040,Greysbranch Elementary School,ES,0,13106,286,16,10,,46914,,,
2021,9,221,Greenup County,221060,Mckell Elementary School,ES,0,12074,439,26,11,,46914,,,
2021,9,221,Greenup County,221105,Mckell Middle School,MS,1,11021,346,22,7,,46914,,,
2021,9,221,Greenup County,221110,Wurtland Elementary School,ES,0,14766,190,12,9,,46914,,,
2021,9,225,Hancock County,225005,Hancock County High School,HS,2,23217,497,34,13,,54658,,,
2021,9,225,Hancock County,225006,North Hancock Elementary School,ES,0,22099,419,26,14,,54658,,,
2021,9,225,Hancock County,225007,Hancock County Middle School,MS,1,22612,369,27,16,,54658,,,
2021,9,225,Hancock County,225070,South Hancock Elementary School,ES,0,24772,211,14,14,,54658,,,
2021,9,231,Hardin County,231005,East Hardin Middle School,MS,1,17946,769,61,14,,54572,,,
2021,9,231,Hardin County,231008,Woodland Elementary School,ES,0,20645,542,45,9,,54572,,,
2021,9,231,Hardin County,231013,John Hardin High School,HS,2,14626,745,51,15,,54572,,,
2021,9,231,Hardin County,231014,Lakewood Elementary School,ES,0,21671,388,47,10,,54572,,,
2021,9,231,Hardin County,231015,Bluegrass Middle School,MS,1,12422,629,56,10,,54572,,,
2021,9,231,Hardin County,231017,Creekside Elementary School,ES,0,21816,359,35,14,,54572,,,
2021,9,231,Hardin County,231018,Heartland Elementary School,ES,0,18123,548,55,8,,54572,,,
2021,9,231,Hardin County,231020,G C Burkhead Elementary School,ES,0,20047,685,66,12,,54572,,,
