End Year,End Year Code,District,District Code,School,School Code,Level,Level Code,Proficiency Score,Classification,Classification Code,Rating,Rating Code,Reported Spending per student,Money Difference per school
2019,7,Garrard County,195,Paint Lick Elementary School,195090,ES,0,78,Distinguished,2.0,High,3.0,14370.0,42700.0
2019,7,Garrard County,195,Lancaster Elementary School,195220,ES,0,64,Needs Improvement,0.0,Low,1.0,14440.0,64800.0
2019,7,Glasgow Independent,197,Highland Elementary School,197013,ES,0,69,Proficient,1.0,Medium,2.0,11870.0,57900.0
2019,7,Glasgow Independent,197,Glasgow High School,197030,HS,2,67,Needs Improvement,0.0,High,3.0,14630.0,68700.0
2019,7,Glasgow Independent,197,Glasgow Middle School,197035,MS,1,81,Distinguished,2.0,High,3.0,13270.0,37800.0
2019,7,Glasgow Independent,197,South Green Elementary School,197065,ES,0,75,Distinguished,2.0,Medium,2.0,12220.0,40000.0
2019,7,Grant County,201,Sherman Elementary,201016,ES,0,58,Needs Improvement,0.0,Low,1.0,12390.0,28000.0
2019,7,Grant County,201,Crittenden-Mt. Zion Elementary,201020,ES,0,69,Proficient,1.0,Medium,2.0,11170.0,62700.0
2019,7,Grant County,201,Dry Ridge Elementary,201030,ES,0,59,Needs Improvement,0.0,Low,1.0,12880.0,89300.0
2019,7,Grant County,201,Grant County High School,201040,HS,2,50,Needs Improvement,0.0,Low,1.0,12120.0,119400.0
2019,7,Grant County,201,Mason-Corinth Elementary,201050,ES,0,60,Needs Improvement,0.0,Low,1.0,13290.0,53600.0
2019,7,Grant County,201,Grant County Middle School,201080,MS,1,67,Proficient,1.0,Low,1.0,10830.0,-76200.0
2019,7,Graves County,205,Graves County Central Elementary,205013,ES,0,88,Distinguished,2.0,High,3.0,11250.0,58300.0
2019,7,Graves County,205,Fancy Farm Elementary School,205040,ES,0,88,Distinguished,2.0,High,3.0,12890.0,38100.0
2019,7,Graves County,205,Farmington Elementary School,205060,ES,0,90,Distinguished,2.0,High,3.0,12110.0,53800.0
2019,7,Graves County,205,Graves County Middle School,205100,MS,1,79,Distinguished,2.0,High,3.0,10740.0,21900.0
2019,7,Graves County,205,Lowes Elementary School,205110,ES,0,79,Distinguished,2.0,High,3.0,12050.0,22900.0
2019,7,Graves County,205,Sedalia Elementary School,205150,ES,0,80,Distinguished,2.0,High,3.0,10890.0,49200.0
2019,7,Graves County,205,Symsonia Elementary School,205170,ES,0,89,Distinguished,2.0,High,3.0,11000.0,24000.0
2019,7,Graves County,205,Wingo Elementary School,205200,ES,0,82,Distinguished,2.0,High,3.0,11780.0,34900.0
2019,7,Graves County,205,Graves County High School,205215,HS,2,65,Needs Improvement,0.0,High,3.0,11580.0,83000.0
2019,7,Grayson County,211,H W Wilkey Elementary School,211010,ES,0,73,Proficient,1.0,Medium,2.0,21620.0,49100.0
2019,7,Grayson County,211,Caneyville Elementary School,211030,ES,0,72,Proficient,1.0,Medium,2.0,22540.0,91600.0
2019,7,Grayson County,211,Oran P Lawler Elementary School,211050,ES,0,73,Proficient,1.0,Medium,2.0,22000.0,18200.0
2019,7,Grayson County,211,Clarkson Elementary School,211080,ES,0,75,Distinguished,2.0,Medium,2.0,22050.0,60700.0
2019,7,Grayson County,211,Grayson County High School,211085,HS,2,58,Needs Improvement,0.0,Medium,2.0,20170.0,71400.0
2019,7,Grayson County,211,Grayson County Middle School,211095,MS,1,77,Distinguished,2.0,High,3.0,19260.0,74900.0
2019,7,Green County,215,Green County Primary School,215030,ES,0,75,Distinguished,2.0,Medium,2.0,13580.0,29200.0
2019,7,Green County,215,Green County Intermediate School,215040,ES,0,75,Distinguished,2.0,Medium,2.0,11880.0,38400.0
2019,7,Green County,215,Green County Middle School,215055,MS,1,82,Distinguished,2.0,High,3.0,11800.0,36800.0
2019,7,Green County,215,Green County High School,215065,HS,2,47,Needs Improvement,0.0,Low,1.0,12490.0,53700.0
2019,7,Greenup County,221,Argillite Elementary School,221010,ES,0,62,Needs Improvement,0.0,Low,1.0,12360.0,54300.0
2019,7,Greenup County,221,Wurtland Middle School,221024,MS,1,64,Needs Improvement,0.0,Low,1.0,11940.0,90500.0
2019,7,Greenup County,221,Greenup County High School,221027,HS,2,51,Needs Improvement,0.0,Low,1.0,10710.0,-66800.0
2019,7,Greenup County,221,Greysbranch Elementary School,221040,ES,0,68,Needs Improvement,0.0,Medium,2.0,10940.0,60300.0
2019,7,Greenup County,221,Mckell Elementary School,221060,ES,0,69,Proficient,1.0,Medium,2.0,11260.0,68100.0
2019,7,Greenup County,221,Mckell Middle School,221105,MS,1,76,Distinguished,2.0,High,3.0,10680.0,-66200.0
2019,7,Greenup County,221,Wurtland Elementary School,221110,ES,0,64,Needs Improvement,0.0,Low,1.0,13850.0,36700.0
2019,7,Hancock County,225,Hancock County High School,225005,HS,2,51,Needs Improvement,0.0,Low,1.0,21880.0,-14800.0
2019,7,Hancock County,225,North Hancock Elementary School,225006,ES,0,67,Needs Improvement,0.0,Medium,2.0,21520.0,-3200.0
2019,7,Hancock County,225,Hancock County Middle School,225007,MS,1,81,Distinguished,2.0,High,3.0,21090.0,-3000.0
2019,7,Hancock County,225,South Hancock Elementary School,225070,ES,0,66,Needs Improvement,0.0,Low,1.0,23060.0,-1700.0
2019,7,Hardin County,231,East Hardin Middle School,231005,MS,1,82,Distinguished,2.0,High,3.0,18320.0,142400.0
2019,7,Hardin County,231,Woodland Elementary School,231008,ES,0,45,Needs Improvement,0.0,Very Low,0.0,18800.0,-84200.0
2019,7,Hardin County,231,John Hardin High School,231013,HS,2,61,Needs Improvement,0.0,Medium,2.0,21540.0,124400.0
2019,7,Hardin County,231,Lakewood Elementary School,231014,ES,0,76,Distinguished,2.0,Medium,2.0,20410.0,-69700.0
2019,7,Hardin County,231,Bluegrass Middle School,231015,MS,1,60,Needs Improvement,0.0,Very Low,0.0,18700.0,-55500.0
2019,7,Hardin County,231,Creekside Elementary School,231017,ES,0,66,Needs Improvement,0.0,Low,1.0,20770.0,61000.0
2019,7,Hardin County,231,Heartland Elementary School,231018,ES,0,76,Distinguished,2.0,Medium,2.0,18970.0,-239400.0
2019,7,Hardin County,231,G C Burkhead Elementary School,231020,ES,0,74,Distinguished,2.0,Medium,2.0,19240.0,51600.0
2019,7,Hardin County,231,Cecilia Valley Elementary School,231030,ES,0,80,Distinguished,2.0,High,3.0,21210.0,6300.0
2019,7,Hardin County,231,New Highland Elementary School,231040,ES,0,70,Proficient,1.0,Medium,2.0,21250.0,30400.0
2019,7,Hardin County,231,Lincoln Trail Elementary School,231050,ES,0,84,Distinguished,2.0,High,3.0,19910.0,37000.0
2019,7,Hardin County,231,North Hardin High School,231075,HS,2,56,Needs Improvement,0.0,Medium,2.0,18600.0,-132300.0
2019,7,Hardin County,231,James T Alton Middle School,231077,MS,1,74,Distinguished,2.0,Medium,2.0,17820.0,-92900.0
2019,7,Hardin County,231,Radcliff Elementary School,231079,ES,0,41,Needs Improvement,0.0,Very Low,0.0,19410.0,-122100.0
2019,7,Hardin County,231,North Middle School,231080,MS,1,60,Needs Improvement,0.0,Low,1.0,18340.0,-159000.0
2019,7,Hardin County,231,Rineyville Elementary School,231090,ES,0,73,Distinguished,2.0,Medium,2.0,19820.0,-105200.0
2019,7,Hardin County,231,Vine Grove Elementary School,231165,ES,0,83,Distinguished,2.0,High,3.0,18270.0,-42500.0
2019,7,Hardin County,231,West Hardin Middle School,231168,MS,1,70,Proficient,1.0,Low,1.0,18740.0,-119300.0
2019,7,Hardin County,231,Central Hardin High School,231190,HS,2,59,Needs Improvement,0.0,Medium,2.0,18580.0,-64900.0
2019,7,Hardin County,231,Meadow View Elementary School,231210,ES,0,48,Needs Improvement,0.0,Very Low,0.0,19650.0,-16700.0
2019,7,Harlan County,235,Harlan County High School,235025,HS,2,50,Needs Improvement,0.0,Low,1.0,12130.0,129800.0
2019,7,Harlan County,235,Black Mountain Elementary School,235060,ES,0,68,Needs Improvement,0.0,Medium,2.0,13220.0,-80700.0
2019,7,Harlan County,235,Black Mountain Elementary School,235060,MS,1,76,Distinguished,2.0,Medium,2.0,13220.0,-80700.0
2019,7,Harlan County,235,Cawood Elementary School,235110,MS,1,75,Distinguished,2.0,Medium,2.0,14870.0,9900.0
2019,7,Harlan County,235,Cawood Elementary School,235110,ES,0,89,Distinguished,2.0,High,3.0,14870.0,9900.0
2019,7,Harlan County,235,Cumberland Elementary School,235195,ES,0,71,Proficient,1.0,Medium,2.0,13070.0,5700.0
2019,7,Harlan County,235,Cumberland Elementary School,235195,MS,1,59,Needs Improvement,0.0,Very Low,0.0,13070.0,5700.0
2019,7,Harlan County,235,Evarts Elementary School,235290,ES,0,71,Proficient,1.0,Medium,2.0,12770.0,-5200.0
2019,7,Harlan County,235,Evarts Elementary School,235290,MS,1,81,Distinguished,2.0,High,3.0,12770.0,-5200.0
2019,7,Harlan County,235,Green Hills Elementary School,235325,ES,0,56,Needs Improvement,0.0,Low,1.0,17140.0,-46700.0
2019,7,Harlan County,235,Green Hills Elementary School,235325,MS,1,72,Distinguished,2.0,Medium,2.0,17140.0,-46700.0
2019,7,Harlan County,235,James A. Cawood Elementary,235340,MS,1,73,Distinguished,2.0,Medium,2.0,13480.0,13000.0
2019,7,Harlan County,235,James A. Cawood Elementary,235340,ES,0,88,Distinguished,2.0,High,3.0,13480.0,13000.0
2019,7,Harlan County,235,Rosspoint Elementary School,235540,ES,0,62,Needs Improvement,0.0,Low,1.0,12270.0,10300.0
2019,7,Harlan County,235,Rosspoint Elementary School,235540,MS,1,82,Distinguished,2.0,High,3.0,12270.0,10300.0
2019,7,Harlan County,235,Wallins Elementary School,235640,ES,0,68,Needs Improvement,0.0,Medium,2.0,12850.0,16800.0
2019,7,Harlan County,235,Wallins Elementary School,235640,MS,1,74,Distinguished,2.0,Medium,2.0,12850.0,16800.0
2019,7,Harlan Independent,236,Harlan Elementary School,236020,ES,0,90,Distinguished,2.0,Very High,4.0,12360.0,8200.0
2019,7,Harlan Independent,236,Harlan High School,236030,HS,2,75,Proficient,1.0,Very High,4.0,13270.0,20800.0
2019,7,Harlan Independent,236,Harlan High School,236030,MS,1,74,Distinguished,2.0,Medium,2.0,13270.0,20800.0
2019,7,Harrison County,241,Eastside Elementary School,241035,ES,0,73,Distinguished,2.0,Medium,2.0,12760.0,5500.0
2019,7,Harrison County,241,Southside Elementary School,241038,ES,0,70,Proficient,1.0,Medium,2.0,13200.0,23200.0
2019,7,Harrison County,241,Harrison County High School,241040,HS,2,58,Needs Improvement,0.0,Medium,2.0,10810.0,17000.0
2019,7,Harrison County,241,Harrison County Middle School,241043,MS,1,73,Distinguished,2.0,Medium,2.0,10500.0,21100.0
2019,7,Harrison County,241,Northside Elementary School,241045,ES,0,58,Needs Improvement,0.0,Low,1.0,12940.0,33100.0
2019,7,Harrison County,241,Westside Elementary School,241075,ES,0,72,Proficient,1.0,Medium,2.0,13720.0,23200.0
2019,7,Hart County,245,Bonnieville Elementary School,245010,MS,1,67,Proficient,1.0,Low,1.0,17880.0,45700.0
2019,7,Hart County,245,Bonnieville Elementary School,245010,ES,0,67,Needs Improvement,0.0,Medium,2.0,17880.0,45700.0
2019,7,Hart County,245,Cub Run Elementary School,245030,ES,0,75,Distinguished,2.0,Medium,2.0,18970.0,32300.0
2019,7,Hart County,245,Cub Run Elementary School,245030,MS,1,89,Distinguished,2.0,Very High,4.0,18970.0,32300.0
2019,7,Hart County,245,Hart County High School,245045,HS,2,50,Needs Improvement,0.0,Low,1.0,18000.0,56000.0
2019,7,Hart County,245,Legrande Elementary School,245050,MS,1,64,Needs Improvement,0.0,Low,1.0,16180.0,-47900.0
2019,7,Hart County,245,Legrande Elementary School,245050,ES,0,59,Needs Improvement,0.0,Low,1.0,16180.0,-47900.0
2019,7,Hart County,245,Memorial Elementary School,245070,MS,1,68,Proficient,1.0,Low,1.0,17320.0,44900.0
2019,7,Hart County,245,Memorial Elementary School,245070,ES,0,69,Proficient,1.0,Medium,2.0,17320.0,44900.0
2019,7,Hart County,245,Munfordville Elementary School,245090,ES,0,86,Distinguished,2.0,High,3.0,17240.0,25500.0
2019,7,Hart County,245,Munfordville Elementary School,245090,MS,1,74,Distinguished,2.0,Medium,2.0,17240.0,25500.0
2019,7,Hazard Independent,246,Hazard High School,246010,HS,2,65,Needs Improvement,0.0,Medium,2.0,13330.0,66200.0
2019,7,Hazard Independent,246,Hazard Middle School,246045,MS,1,73,Distinguished,2.0,Medium,2.0,13330.0,25700.0
2019,7,Hazard Independent,246,Roy G. Eversole Elementary School,246060,ES,0,80,Distinguished,2.0,High,3.0,13620.0,14500.0
2019,7,Henderson County,251,Bend Gate Elementary School,251010,ES,0,74,Distinguished,2.0,Medium,2.0,13330.0,83800.0
2019,7,Henderson County,251,Cairo Elementary School,251020,ES,0,82,Distinguished,2.0,High,3.0,13620.0,51200.0
2019,7,Henderson County,251,A B Chandler Elementary School,251030,ES,0,74,Distinguished,2.0,Medium,2.0,14540.0,74400.0
2019,7,Henderson County,251,East Heights Elementary School,251033,ES,0,76,Distinguished,2.0,Medium,2.0,13180.0,58800.0
2019,7,Henderson County,251,Henderson County High School,251060,HS,2,61,Needs Improvement,0.0,Medium,2.0,13090.0,363200.0
2019,7,Henderson County,251,Henderson County North Middle School,251065,MS,1,76,Distinguished,2.0,High,3.0,12270.0,92300.0
2019,7,Henderson County,251,Niagara Elementary School,251070,ES,0,84,Distinguished,2.0,High,3.0,13120.0,62500.0
2019,7,Henderson County,251,South Heights Elementary School,251091,ES,0,72,Proficient,1.0,Medium,2.0,13170.0,62100.0
2019,7,Henderson County,251,Spottsville Elementary School,251110,ES,0,92,Distinguished,2.0,Very High,4.0,12210.0,76800.0
2019,7,Henderson County,251,Henderson County South Middle School,251150,MS,1,89,Distinguished,2.0,Very High,4.0,11500.0,92300.0
2019,7,Henderson County,251,Jefferson Elementary School,251160,ES,0,77,Distinguished,2.0,High,3.0,13790.0,50100.0
2019,7,Henry County,255,Campbellsburg Elementary School,255010,ES,0,69,Proficient,1.0,Medium,2.0,11660.0,-52000.0
2019,7,Henry County,255,Eastern Elementary School,255020,ES,0,68,Needs Improvement,0.0,Medium,2.0,12260.0,31200.0
2019,7,Henry County,255,Henry County High School,255035,HS,2,54,Needs Improvement,0.0,Low,1.0,12390.0,119700.0
2019,7,Henry County,255,Henry County Middle School,255038,MS,1,67,Proficient,1.0,Low,1.0,11620.0,75500.0
2019,7,Henry County,255,New Castle Elementary School,255040,ES,0,52,Needs Improvement,0.0,Low,1.0,11870.0,-66400.0
2019,7,Hickman County,261,Hickman County Elementary School,261020,ES,0,74,Distinguished,2.0,Medium,2.0,11770.0,87900.0
2019,7,Hickman County,261,Hickman County High School,261050,HS,2,56,Needs Improvement,0.0,Medium,2.0,13300.0,73700.0
2019,7,Hickman County,261,Hickman County High School,261050,MS,1,75,Distinguished,2.0,Medium,2.0,13300.0,73700.0
2019,7,Hopkins County,265,West Hopkins School,265006,ES,0,70,Proficient,1.0,Medium,2.0,11950.0,71300.0
2019,7,Hopkins County,265,West Hopkins School,265006,MS,1,78,Distinguished,2.0,High,3.0,11950.0,71300.0
2019,7,Hopkins County,265,Jesse Stuart Elementary School,265020,ES,0,75,Distinguished,2.0,Medium,2.0,11200.0,25200.0
2019,7,Hopkins County,265,James Madison Middle School,265075,MS,1,79,Distinguished,2.0,High,3.0,10020.0,73800.0
2019,7,Hopkins County,265,Grapevine Elementary School,265090,ES,0,62,Needs Improvement,0.0,Low,1.0,12200.0,46700.0
2019,7,Hopkins County,265,Hanson Elementary School,265110,ES,0,83,Distinguished,2.0,High,3.0,10820.0,68900.0
2019,7,Hopkins County,265,Hopkins County Central High School,265130,HS,2,51,Needs Improvement,0.0,Low,1.0,13150.0,69700.0
2019,7,Hopkins County,265,Browning Springs Middle School,265140,MS,1,72,Distinguished,2.0,Medium,2.0,10850.0,55800.0
2019,7,Hopkins County,265,Madisonville North Hopkins High School,265145,HS,2,66,Needs Improvement,0.0,High,3.0,12110.0,79300.0
2019,7,Hopkins County,265,South Hopkins Middle School,265185,MS,1,74,Distinguished,2.0,Medium,2.0,11600.0,61500.0
2019,7,Hopkins County,265,Pride Elementary School,265200,ES,0,89,Distinguished,2.0,High,3.0,11610.0,-85100.0
2019,7,Hopkins County,265,West Broadway Elementary School,265250,ES,0,82,Distinguished,2.0,High,3.0,12120.0,61500.0
2019,7,Hopkins County,265,Southside Elementary School,265280,ES,0,70,Proficient,1.0,Medium,2.0,11270.0,-113900.0
2019,7,Hopkins County,265,Earlington Elementary School,265330,ES,0,84,Distinguished,2.0,High,3.0,12100.0,37800.0
2019,7,Jackson County,271,Jackson County High School,271020,HS,2,51,Needs Improvement,0.0,Low,1.0,13340.0,2800.0
2019,7,Jackson County,271,Jackson County Middle School,271025,MS,1,66,Needs Improvement,0.0,Low,1.0,13630.0,56400.0
2019,7,Jackson County,271,McKee Elementary School,271180,ES,0,89,Distinguished,2.0,High,3.0,15090.0,2100.0
2019,7,Jackson County,271,Sand Gap Elementary School,271280,ES,0,83,Distinguished,2.0,High,3.0,16650.0,1800.0
2019,7,Jackson County,271,Tyner Elementary School,271340,ES,0,67,Needs Improvement,0.0,Low,1.0,13720.0,2800.0
2019,7,Jackson Independent,272,Jackson City School,272011,ES,0,65,Needs Improvement,0.0,Low,1.0,12790.0,49300.0
2019,7,Jackson Independent,272,Jackson City School,272011,HS,2,102,Distinguished,2.0,Very High,4.0,12790.0,49300.0
2019,7,Jackson Independent,272,Jackson City School,272011,MS,1,82,Distinguished,2.0,High,3.0,12790.0,49300.0
2019,7,Jefferson County,275,Camp Taylor Elementary,275004,ES,0,49,Needs Improvement,0.0,Very Low,0.0,17980.0,80900.0
2019,7,Jefferson County,275,Cane Run Elementary,275005,ES,0,33,Needs Improvement,0.0,Very Low,0.0,16580.0,-133200.0
2019,7,Jefferson County,275,Eastern High,275007,HS,2,69,Needs Improvement,0.0,High,3.0,13130.0,920800.0
2019,7,Jefferson County,275,Fairdale Elementary,275010,ES,0,61,Needs Improvement,0.0,Low,1.0,14850.0,-147000.0
2019,7,Jefferson County,275,Fern Creek Elementary,275011,ES,0,64,Needs Improvement,0.0,Low,1.0,13760.0,158300.0
2019,7,Jefferson County,275,Fern Creek High,275012,HS,2,40,Needs Improvement,0.0,Very Low,0.0,13450.0,-274900.0
2019,7,Jefferson County,275,Greathouse/Shryock Traditional,275013,ES,0,108,Distinguished,2.0,Very High,4.0,13100.0,149000.0
2019,7,Jefferson County,275,Greenwood Elementary,275014,ES,0,43,Needs Improvement,0.0,Very Low,0.0,14790.0,-79400.0
2019,7,Jefferson County,275,Tully Elementary,275016,ES,0,88,Distinguished,2.0,High,3.0,14680.0,247800.0
2019,7,Jefferson County,275,Atherton High,275018,HS,2,80,Distinguished,2.0,Very High,4.0,14130.0,572600.0
2019,7,Jefferson County,275,Medora Elementary,275022,ES,0,67,Needs Improvement,0.0,Low,1.0,14010.0,-34800.0
2019,7,Jefferson County,275,Middletown Elementary,275024,ES,0,74,Distinguished,2.0,Medium,2.0,15420.0,346400.0
2019,7,Jefferson County,275,Okolona Elementary,275027,ES,0,58,Needs Improvement,0.0,Low,1.0,16400.0,-64100.0
2019,7,Jefferson County,275,Southern High,275031,HS,2,29,Needs Improvement,0.0,Very Low,0.0,16130.0,-134700.0
2019,7,Jefferson County,275,Valley High,275033,HS,2,29,Needs Improvement,0.0,Very Low,0.0,17890.0,-344500.0
2019,7,Jefferson County,275,Breckinridge-Franklin Elementary,275038,ES,0,38,Needs Improvement,0.0,Very Low,0.0,17860.0,-88600.0
2019,7,Jefferson County,275,Barret Traditional Middle,275040,MS,1,96,Distinguished,2.0,Very High,4.0,13120.0,158300.0
2019,7,Jefferson County,275,Newburg Middle,275041,MS,1,54,Needs Improvement,0.0,Very Low,0.0,13100.0,180600.0
2019,7,Jefferson County,275,Audubon Traditional Elementary,275044,ES,0,88,Distinguished,2.0,High,3.0,13580.0,314000.0
2019,7,Jefferson County,275,Butler Traditional High,275045,HS,2,54,Needs Improvement,0.0,Low,1.0,13440.0,277100.0
2019,7,Jefferson County,275,Chenoweth Elementary,275046,ES,0,82,Distinguished,2.0,High,3.0,14950.0,167300.0
2019,7,Jefferson County,275,Louisville Male High,275047,HS,2,78,Distinguished,2.0,Very High,4.0,12640.0,1071800.0
2019,7,Jefferson County,275,Hawthorne Elementary,275048,ES,0,63,Needs Improvement,0.0,Low,1.0,15330.0,-124000.0
2019,7,Jefferson County,275,Farnsley Middle,275049,MS,1,69,Proficient,1.0,Low,1.0,13370.0,91000.0
2019,7,Jefferson County,275,Waggener High,275051,HS,2,33,Needs Improvement,0.0,Very Low,0.0,30700.0,-103000.0
2019,7,Jefferson County,275,Bates Elementary,275055,ES,0,76,Distinguished,2.0,Medium,2.0,14600.0,173500.0
2019,7,Jefferson County,275,Fairdale High,275057,HS,2,40,Needs Improvement,0.0,Very Low,0.0,14300.0,-119600.0
2019,7,Jefferson County,275,Gilmore Lane Elementary,275058,ES,0,36,Needs Improvement,0.0,Very Low,0.0,18860.0,-25700.0
2019,7,Jefferson County,275,Kenwood Elementary,275059,ES,0,66,Needs Improvement,0.0,Low,1.0,15970.0,90300.0
2019,7,Jefferson County,275,Coral Ridge Elementary,275060,ES,0,66,Needs Improvement,0.0,Low,1.0,16280.0,50200.0
2019,7,Jefferson County,275,Goldsmith Elementary,275061,ES,0,56,Needs Improvement,0.0,Low,1.0,15560.0,190900.0
2019,7,Jefferson County,275,Schaffner Traditional Elementary,275063,ES,0,84,Distinguished,2.0,High,3.0,13140.0,198200.0
2019,7,Jefferson County,275,St Matthews Elementary,275064,ES,0,77,Distinguished,2.0,High,3.0,15280.0,367900.0
2019,7,Jefferson County,275,Jeffersontown High,275065,HS,2,42,Needs Improvement,0.0,Very Low,0.0,17100.0,464600.0
2019,7,Jefferson County,275,Wilkerson Elementary School,275066,ES,0,49,Needs Improvement,0.0,Very Low,0.0,15240.0,-79400.0
2019,7,Jefferson County,275,Wilder Elementary,275067,ES,0,77,Distinguished,2.0,Medium,2.0,14520.0,93400.0
2019,7,Jefferson County,275,Watson Lane Elementary,275069,ES,0,37,Needs Improvement,0.0,Very Low,0.0,16930.0,-122700.0
2019,7,Jefferson County,275,Stonestreet Elementary,275071,ES,0,64,Needs Improvement,0.0,Low,1.0,16170.0,74700.0
2019,7,Jefferson County,275,Watterson Elementary,275072,ES,0,56,Needs Improvement,0.0,Low,1.0,14840.0,51800.0
2019,7,Jefferson County,275,Seneca High,275073,HS,2,32,Needs Improvement,0.0,Very Low,0.0,18120.0,-145300.0
2019,7,Jefferson County,275,Pleasure Ridge Park High,275075,HS,2,41,Needs Improvement,0.0,Very Low,0.0,15600.0,286400.0
2019,7,Jefferson County,275,Indian Trail Elementary,275076,ES,0,53,Needs Improvement,0.0,Low,1.0,16450.0,148700.0
2019,7,Jefferson County,275,Westport Middle,275077,MS,1,57,Needs Improvement,0.0,Very Low,0.0,14510.0,-241300.0
2019,7,Jefferson County,275,Zachary Taylor Elementary,275078,ES,0,48,Needs Improvement,0.0,Very Low,0.0,16390.0,130300.0
2019,7,Jefferson County,275,Kerrick Elementary,275079,ES,0,52,Needs Improvement,0.0,Low,1.0,14730.0,-110200.0
2019,7,Jefferson County,275,Rangeland Elementary,275081,ES,0,38,Needs Improvement,0.0,Very Low,0.0,15460.0,-122700.0
2019,7,Jefferson County,275,Dixie Elementary,275082,ES,0,49,Needs Improvement,0.0,Very Low,0.0,17250.0,142500.0
2019,7,Jefferson County,275,Cochrane Elementary,275083,ES,0,56,Needs Improvement,0.0,Low,1.0,15630.0,-43900.0
2019,7,Jefferson County,275,Western High,275084,HS,2,20,Needs Improvement,0.0,Very Low,0.0,19390.0,-238800.0
2019,7,Jefferson County,275,Robert Frost Sixth-Grade Academy,275085,MS,1,45,Needs Improvement,0.0,Very Low,0.0,17300.0,-151600.0
2019,7,Jefferson County,275,Sanders Elementary,275086,ES,0,57,Needs Improvement,0.0,Low,1.0,14820.0,-70200.0
2019,7,Jefferson County,275,Smyrna Elementary School,275087,ES,0,55,Needs Improvement,0.0,Low,1.0,14040.0,-40900.0
2019,7,Jefferson County,275,Thomas Jefferson Middle,275090,MS,1,40,Needs Improvement,0.0,Very Low,0.0,14120.0,-491700.0
2019,7,Jefferson County,275,Blue Lick Elementary,275091,ES,0,66,Needs Improvement,0.0,Low,1.0,14580.0,-165600.0
2019,7,Jefferson County,275,Crums Lane Elementary,275092,ES,0,50,Needs Improvement,0.0,Very Low,0.0,28190.0,-91600.0
2019,7,Jefferson County,275,Bowen Elementary,275094,ES,0,85,Distinguished,2.0,High,3.0,14740.0,443900.0
2019,7,Jefferson County,275,Hite Elementary,275095,ES,0,81,Distinguished,2.0,High,3.0,15840.0,201200.0
2019,7,Jefferson County,275,Norton Elementary,275096,ES,0,101,Distinguished,2.0,Very High,4.0,13760.0,473000.0
2019,7,Jefferson County,275,Shacklette Elementary,275097,ES,0,50,Needs Improvement,0.0,Very Low,0.0,17590.0,-36300.0
2019,7,Jefferson County,275,Minors Lane Elementary,275099,ES,0,34,Needs Improvement,0.0,Very Low,0.0,18320.0,-159500.0
2019,7,Jefferson County,275,Doss High,275100,HS,2,24,Needs Improvement,0.0,Very Low,0.0,16400.0,-326100.0
2019,7,Jefferson County,275,Chancey Elementary,275102,ES,0,64,Needs Improvement,0.0,Low,1.0,14320.0,102700.0
2019,7,Jefferson County,275,Slaughter Elementary,275103,ES,0,53,Needs Improvement,0.0,Low,1.0,18420.0,-43900.0
2019,7,Jefferson County,275,Trunnell Elementary,275104,ES,0,40,Needs Improvement,0.0,Very Low,0.0,14970.0,43900.0
2019,7,Jefferson County,275,Ballard High,275105,HS,2,69,Needs Improvement,0.0,High,3.0,13250.0,613300.0
2019,7,Jefferson County,275,Johnsontown Road Elementary,275106,ES,0,54,Needs Improvement,0.0,Low,1.0,18560.0,-31800.0
2019,7,Jefferson County,275,Luhr Elementary,275107,ES,0,61,Needs Improvement,0.0,Low,1.0,17130.0,394200.0
2019,7,Jefferson County,275,Wheeler Elementary,275109,ES,0,89,Distinguished,2.0,High,3.0,13390.0,149000.0
2019,7,Jefferson County,275,Gutermuth Elementary,275115,ES,0,50,Needs Improvement,0.0,Very Low,0.0,17260.0,93100.0
2019,7,Jefferson County,275,Wellington Elementary,275116,ES,0,44,Needs Improvement,0.0,Very Low,0.0,17390.0,-114800.0
2019,7,Jefferson County,275,Wilt Elementary,275117,ES,0,76,Distinguished,2.0,Medium,2.0,14690.0,80900.0
2019,7,Jefferson County,275,Crosby Middle,275119,MS,1,74,Distinguished,2.0,Medium,2.0,13140.0,346900.0
2019,7,Jefferson County,275,Hartstern Elementary,275121,ES,0,65,Needs Improvement,0.0,Low,1.0,15640.0,37700.0
2019,7,Jefferson County,275,Layne Elementary,275126,ES,0,51,Needs Improvement,0.0,Very Low,0.0,16110.0,31400.0
2019,7,Jefferson County,275,Auburndale Elementary,275127,ES,0,64,Needs Improvement,0.0,Low,1.0,14940.0,96500.0
2019,7,Jefferson County,275,Price Elementary,275128,ES,0,39,Needs Improvement,0.0,Very Low,0.0,18830.0,-37800.0
2019,7,Jefferson County,275,Eisenhower Elementary,275131,ES,0,72,Proficient,1.0,Medium,2.0,13450.0,144300.0
2019,7,Jefferson County,275,Lassiter Middle,275133,MS,1,55,Needs Improvement,0.0,Very Low,0.0,13600.0,-86300.0
2019,7,Jefferson County,275,Klondike Lane Elementary,275134,ES,0,56,Needs Improvement,0.0,Low,1.0,15530.0,-70200.0
2019,7,Jefferson County,275,Stuart Academy,275144,MS,1,38,Needs Improvement,0.0,Very Low,0.0,16280.0,-225100.0
2019,7,Jefferson County,275,Laukhuf Elementary,275145,ES,0,77,Distinguished,2.0,Medium,2.0,14600.0,87200.0
