End Year,End Year Code,District,District Code,School,School Code,Level,Level Code,Proficiency Score,Classification,Classification Code,Rating,Rating Code
2023,11,Jefferson County,275,Fairdale High,275057,HS,2,46,,,Very Low,0.0
2023,11,Jefferson County,275,Farmer Elementary,275212,ES,0,73,,,High,3.0
2023,11,Jefferson County,275,Farnsley Middle,275049,MS,1,33,,,Very Low,0.0
2023,11,Jefferson County,275,Fern Creek Elementary,275011,ES,0,49,,,Low,1.0
2023,11,Jefferson County,275,Fern Creek High,275012,HS,2,53,,,Low,1.0
2023,11,Jefferson County,275,Field Elementary,275250,ES,0,76,,,High,3.0
2023,11,Jefferson County,275,Foster Traditional Academy,275270,ES,0,43,,,Low,1.0
2023,11,Jefferson County,275,Frayser Elementary,275290,ES,0,40,,,Low,1.0
2023,11,Jefferson County,275,Frederick Law Olmsted Academy North,275620,MS,1,28,,,Very Low,0.0
2023,11,Jefferson County,275,Frederick Law Olmsted Academy South,275730,MS,1,25,,,Very Low,0.0
2023,11,Jefferson County,275,Goldsmith Elementary,275061,ES,0,54,,,Low,1.0
2023,11,Jefferson County,275,Greathouse/Shryock Traditional,275013,ES,0,108,,,Very High,4.0
2023,11,Jefferson County,275,Greenwood Elementary,275014,ES,0,47,,,Low,1.0
2023,11,Jefferson County,275,Gutermuth Elementary,275115,ES,0,70,,,High,3.0
2023,11,Jefferson County,275,Hartstern Elementary,275121,ES,0,46,,,Low,1.0
2023,11,Jefferson County,275,Hawthorne Elementary,275048,ES,0,68,,,Medium,2.0
2023,11,Jefferson County,275,Hazelwood Elementary,275300,ES,0,44,,,Low,1.0
2023,11,Jefferson County,275,Highland Middle,275320,MS,1,42,,,Low,1.0
2023,11,Jefferson County,275,Hite Elementary,275095,ES,0,75,,,High,3.0
2023,11,Jefferson County,275,Indian Trail Elementary,275076,ES,0,47,,,Low,1.0
2023,11,Jefferson County,275,Iroquois High,275335,HS,2,32,,,Very Low,0.0
2023,11,Jefferson County,275,J. Graham Brown School,275165,HS,2,83,,,Very High,4.0
2023,11,Jefferson County,275,J. Graham Brown School,275165,ES,0,79,,,High,3.0
2023,11,Jefferson County,275,J. Graham Brown School,275165,MS,1,90,,,Very High,4.0
2023,11,Jefferson County,275,Jacob Elementary,275325,ES,0,28,,,Very Low,0.0
2023,11,Jefferson County,275,Jefferson County Traditional Middle,275396,MS,1,58,,,Medium,2.0
2023,11,Jefferson County,275,Jeffersontown Elementary,275166,ES,0,48,,,Low,1.0
2023,11,Jefferson County,275,Jeffersontown High,275065,HS,2,64,,,Medium,2.0
2023,11,Jefferson County,275,Johnson Traditional Middle,275470,MS,1,38,,,Low,1.0
2023,11,Jefferson County,275,Johnsontown Road Elementary,275106,ES,0,69,,,Medium,2.0
2023,11,Jefferson County,275,Kammerer Middle,275162,MS,1,48,,,Low,1.0
2023,11,Jefferson County,275,Kennedy Montessori Elementary,275720,ES,0,32,,,Very Low,0.0
2023,11,Jefferson County,275,Kenwood Elementary,275059,ES,0,69,,,Medium,2.0
2023,11,Jefferson County,275,Kerrick Elementary,275079,ES,0,30,,,Very Low,0.0
2023,11,Jefferson County,275,King Elementary,275432,ES,0,13,,,Very Low,0.0
2023,11,Jefferson County,275,Klondike Lane Elementary,275134,ES,0,69,,,Medium,2.0
2023,11,Jefferson County,275,Knight Middle,275163,MS,1,28,,,Very Low,0.0
2023,11,Jefferson County,275,Lassiter Middle,275133,MS,1,32,,,Very Low,0.0
2023,11,Jefferson County,275,Laukhuf Elementary,275145,ES,0,65,,,Medium,2.0
2023,11,Jefferson County,275,Layne Elementary,275126,ES,0,63,,,Medium,2.0
2023,11,Jefferson County,275,Lincoln Elementary Performing Arts,275520,ES,0,63,,,Medium,2.0
2023,11,Jefferson County,275,Louisville Male High,275047,HS,2,70,,,Medium,2.0
2023,11,Jefferson County,275,Lowe Elementary,275146,ES,0,76,,,High,3.0
2023,11,Jefferson County,275,Luhr Elementary,275107,ES,0,73,,,High,3.0
2023,11,Jefferson County,275,Marion C. Moore School,275155,MS,1,27,,,Very Low,0.0
2023,11,Jefferson County,275,Marion C. Moore School,275155,HS,2,42,,,Very Low,0.0
2023,11,Jefferson County,275,Maupin Elementary,275480,ES,0,13,,,Very Low,0.0
2023,11,Jefferson County,275,Mcferran Preparatory Academy,275440,ES,0,32,,,Very Low,0.0
2023,11,Jefferson County,275,Medora Elementary,275022,ES,0,59,,,Medium,2.0
2023,11,Jefferson County,275,Meyzeek Middle,275340,MS,1,66,,,High,3.0
2023,11,Jefferson County,275,Middletown Elementary,275024,ES,0,61,,,Medium,2.0
2023,11,Jefferson County,275,Mill Creek Elementary,275147,ES,0,30,,,Very Low,0.0
2023,11,Jefferson County,275,Minors Lane Elementary,275099,ES,0,50,,,Low,1.0
2023,11,Jefferson County,275,Newburg Middle,275041,MS,1,38,,,Low,1.0
2023,11,Jefferson County,275,Noe Middle,275435,MS,1,65,,,High,3.0
2023,11,Jefferson County,275,Norton Commons Elementary,275371,ES,0,73,,,High,3.0
2023,11,Jefferson County,275,Norton Elementary,275096,ES,0,92,,,Very High,4.0
2023,11,Jefferson County,275,Okolona Elementary,275027,ES,0,55,,,Medium,2.0
2023,11,Jefferson County,275,Pleasure Ridge Park High,275075,HS,2,55,,,Low,1.0
2023,11,Jefferson County,275,Portland Elementary,275500,ES,0,32,,,Very Low,0.0
2023,11,Jefferson County,275,Price Elementary,275128,ES,0,51,,,Low,1.0
2023,11,Jefferson County,275,Ramsey Middle,275219,MS,1,48,,,Low,1.0
2023,11,Jefferson County,275,Rangeland Elementary,275081,ES,0,41,,,Low,1.0
2023,11,Jefferson County,275,Rutherford Elementary,275560,ES,0,35,,,Very Low,0.0
2023,11,Jefferson County,275,Sanders Elementary,275086,ES,0,38,,,Low,1.0
2023,11,Jefferson County,275,Schaffner Traditional Elementary,275063,ES,0,61,,,Medium,2.0
2023,11,Jefferson County,275,Semple Elementary,275580,ES,0,47,,,Low,1.0
2023,11,Jefferson County,275,Seneca High,275073,HS,2,47,,,Very Low,0.0
2023,11,Jefferson County,275,Shacklette Elementary,275097,ES,0,46,,,Low,1.0
2023,11,Jefferson County,275,Shelby Traditional Academy,275610,ES,0,27,,,Very Low,0.0
2023,11,Jefferson County,275,Slaughter Elementary,275103,ES,0,59,,,Medium,2.0
2023,11,Jefferson County,275,Smyrna Elementary School,275087,ES,0,59,,,Medium,2.0
2023,11,Jefferson County,275,Southern High,275031,HS,2,38,,,Very Low,0.0
2023,11,Jefferson County,275,St Matthews Elementary,275064,ES,0,68,,,Medium,2.0
2023,11,Jefferson County,275,Stonestreet Elementary,275071,ES,0,62,,,Medium,2.0
2023,11,Jefferson County,275,Stopher Elementary,275211,ES,0,87,,,Very High,4.0
2023,11,Jefferson County,275,Stuart Academy,275144,MS,1,25,,,Very Low,0.0
2023,11,Jefferson County,275,The Academy @ Shawnee,275590,HS,2,35,,,Very Low,0.0
2023,11,Jefferson County,275,The Academy @ Shawnee,275590,MS,1,17,,,Very Low,0.0
2023,11,Jefferson County,275,Thomas Jefferson Middle,275090,MS,1,24,,,Very Low,0.0
2023,11,Jefferson County,275,Trunnell Elementary,275104,ES,0,42,,,Low,1.0
2023,11,Jefferson County,275,Tully Elementary,275016,ES,0,78,,,High,3.0
2023,11,Jefferson County,275,Valley High,275033,HS,2,40,,,Very Low,0.0
2023,11,Jefferson County,275,Waggener High,275051,HS,2,47,,,Very Low,0.0
2023,11,Jefferson County,275,Watterson Elementary,275072,ES,0,54,,,Low,1.0
2023,11,Jefferson County,275,Wellington Elementary,275116,ES,0,41,,,Low,1.0
2023,11,Jefferson County,275,Western High,275084,HS,2,52,,,Low,1.0
2023,11,Jefferson County,275,Western Middle School for the Arts,275710,MS,1,51,,,Low,1.0
2023,11,Jefferson County,275,Westport Middle,275077,MS,1,48,,,Low,1.0
2023,11,Jefferson County,275,Wheatley Elementary,275182,ES,0,36,,,Very Low,0.0
2023,11,Jefferson County,275,Wheeler Elementary,275109,ES,0,82,,,High,3.0
2023,11,Jefferson County,275,Wilder Elementary,275067,ES,0,66,,,Medium,2.0
2023,11,Jefferson County,275,Wilkerson Elementary School,275066,ES,0,31,,,Very Low,0.0
2023,11,Jefferson County,275,Wilt Elementary,275117,ES,0,65,,,Medium,2.0
2023,11,Jefferson County,275,Young Elementary,275374,ES,0,40,,,Low,1.0
2023,11,Jefferson County,275,Zachary Taylor Elementary,275078,ES,0,39,,,Low,1.0
2023,11,Jefferson County,275,duPont Manual High,275200,HS,2,90,,,Very High,4.0
2023,11,Jenkins Independent,276,Jenkins Independent School,276011,MS,1,41,,,Low,1.0
2023,11,Jenkins Independent,276,Jenkins Independent School,276011,ES,0,57,,,Medium,2.0
2023,11,Jenkins Independent,276,Jenkins Independent School,276011,HS,2,50,,,Low,1.0
2023,11,Jessamine County,281,Brookside Elementary School,281070,ES,0,47,,,Low,1.0
2023,11,Jessamine County,281,East Jessamine High School,281021,HS,2,62,,,Medium,2.0
2023,11,Jessamine County,281,East Jessamine Middle School,281025,MS,1,53,,,Medium,2.0
2023,11,Jessamine County,281,Hattie C. Warner Elementary School,281018,ES,0,68,,,Medium,2.0
2023,11,Jessamine County,281,Nicholasville Elementary School,281050,ES,0,61,,,Medium,2.0
2023,11,Jessamine County,281,Red Oak Elementary School,281040,ES,0,59,,,Medium,2.0
2023,11,Jessamine County,281,Rosenwald Dunbar Elementary School,281060,ES,0,77,,,High,3.0
2023,11,Jessamine County,281,West Jessamine High School,281019,HS,2,65,,,Medium,2.0
2023,11,Jessamine County,281,West Jessamine Middle School,281026,MS,1,62,,,Medium,2.0
2023,11,Jessamine County,281,Wilmore Elementary School,281090,ES,0,72,,,High,3.0
2023,11,Johnson County,285,Central Elementary School,285075,ES,0,62,,,Medium,2.0
2023,11,Johnson County,285,Flat Gap Elementary School,285100,ES,0,56,,,Medium,2.0
2023,11,Johnson County,285,Highland Elementary School,285340,ES,0,78,,,High,3.0
2023,11,Johnson County,285,Johnson Central High School,285115,HS,2,81,,,High,3.0
2023,11,Johnson County,285,Johnson County Middle School,285060,MS,1,56,,,Medium,2.0
2023,11,Johnson County,285,Porter Elementary School,285250,ES,0,78,,,High,3.0
2023,11,Johnson County,285,W R Castle Memorial Elementary School,285320,ES,0,72,,,High,3.0
2023,11,Kenton County,291,Beechgrove Elementary School,291005,ES,0,54,,,Low,1.0
2023,11,Kenton County,291,Dixie Heights High School,291040,HS,2,58,,,Low,1.0
2023,11,Kenton County,291,Ft Wright Elementary School,291060,ES,0,88,,,Very High,4.0
2023,11,Kenton County,291,James A Caywood Elementary School,291020,ES,0,70,,,High,3.0
2023,11,Kenton County,291,Kenton Elementary School,291050,ES,0,83,,,High,3.0
2023,11,Kenton County,291,Piner Elementary School,291070,ES,0,72,,,High,3.0
2023,11,Kenton County,291,R C Hinsdale Elementary School,291045,ES,0,85,,,Very High,4.0
2023,11,Kenton County,291,River Ridge Elementary School,291006,ES,0,79,,,High,3.0
2023,11,Kenton County,291,Ryland Heights Elementary School,291080,ES,0,86,,,Very High,4.0
2023,11,Kenton County,291,Scott High School,291120,HS,2,62,,,Medium,2.0
2023,11,Kenton County,291,Simon Kenton High School,291090,HS,2,68,,,Medium,2.0
2023,11,Kenton County,291,Summit View Academy,291475,ES,0,79,,,High,3.0
2023,11,Kenton County,291,Summit View Academy,291475,MS,1,52,,,Medium,2.0
2023,11,Kenton County,291,Taylor Mill Elementary School,291100,ES,0,81,,,High,3.0
2023,11,Kenton County,291,Turkey Foot Middle School,291103,MS,1,58,,,Medium,2.0
2023,11,Kenton County,291,Twenhofel Middle School,291105,MS,1,75,,,High,3.0
2023,11,Kenton County,291,White's Tower Elementary School,291495,ES,0,78,,,High,3.0
2023,11,Kenton County,291,Woodland Middle School,291108,MS,1,66,,,High,3.0
2023,11,Knott County,295,Beaver Creek Elementary School,295035,ES,0,37,,,Very Low,0.0
2023,11,Knott County,295,Beaver Creek Elementary School,295035,MS,1,48,,,Low,1.0
2023,11,Knott County,295,Carr Creek Elementary School,295100,ES,0,75,,,High,3.0
2023,11,Knott County,295,Carr Creek Elementary School,295100,MS,1,66,,,High,3.0
2023,11,Knott County,295,Cordia School,295150,MS,1,52,,,Medium,2.0
2023,11,Knott County,295,Cordia School,295150,ES,0,39,,,Low,1.0
2023,11,Knott County,295,Cordia School,295150,HS,2,68,,,Medium,2.0
2023,11,Knott County,295,Emmalena Elementary School,295210,ES,0,90,,,Very High,4.0
2023,11,Knott County,295,Emmalena Elementary School,295210,MS,1,76,,,High,3.0
2023,11,Knott County,295,Hindman Elementary School,295230,MS,1,47,,,Low,1.0
2023,11,Knott County,295,Hindman Elementary School,295230,ES,0,72,,,High,3.0
2023,11,Knott County,295,Jones Fork Elementary School,295255,MS,1,96,,,Very High,4.0
2023,11,Knott County,295,Jones Fork Elementary School,295255,ES,0,57,,,Medium,2.0
2023,11,Knott County,295,Knott County Central High School,295265,HS,2,77,,,High,3.0
2023,11,Knox County,301,Central Elementary School,301071,ES,0,60,,,Medium,2.0
2023,11,Knox County,301,Dewitt Elementary School,301170,ES,0,90,,,Very High,4.0
2023,11,Knox County,301,Flat Lick Elementary School,301240,ES,0,72,,,High,3.0
2023,11,Knox County,301,G R Hampton Elementary School,301320,ES,0,99,,,Very High,4.0
2023,11,Knox County,301,Girdler Elementary School,301260,ES,0,60,,,Medium,2.0
2023,11,Knox County,301,Jesse D Lay Elementary School,301430,ES,0,81,,,High,3.0
2023,11,Knox County,301,Knox Central High School,301410,HS,2,80,,,High,3.0
2023,11,Knox County,301,Knox County Middle School,301023,MS,1,69,,,High,3.0
2023,11,LaRue County,305,Abraham Lincoln Elementary School,305015,ES,0,83,,,Very High,4.0
2023,11,LaRue County,305,Hodgenville Elementary School,305030,ES,0,68,,,Medium,2.0
2023,11,LaRue County,305,LaRue County High School,305040,HS,2,66,,,Medium,2.0
2023,11,LaRue County,305,LaRue County Middle School,305045,MS,1,67,,,High,3.0
2023,11,Laurel County,311,Bush Elementary School,311030,ES,0,94,,,Very High,4.0
2023,11,Laurel County,311,Camp Ground Elementary School,311055,ES,0,95,,,Very High,4.0
2023,11,Laurel County,311,Cold Hill Elementary School,311430,ES,0,95,,,Very High,4.0
2023,11,Laurel County,311,Colony Elementary School,311070,ES,0,90,,,Very High,4.0
2023,11,Laurel County,311,Hazel Green Elementary School,311130,ES,0,92,,,Very High,4.0
2023,11,Laurel County,311,Hunter Hills Elementary School,311175,ES,0,90,,,Very High,4.0
2023,11,Laurel County,311,Johnson Elementary School,311165,ES,0,96,,,Very High,4.0
2023,11,Laurel County,311,Keavy Elementary School,311180,ES,0,92,,,Very High,4.0
2023,11,Laurel County,311,London Elementary School,311010,ES,0,92,,,Very High,4.0
2023,11,Laurel County,311,North Laurel High School,311205,HS,2,80,,,High,3.0
2023,11,Laurel County,311,North Laurel Middle School,311200,MS,1,71,,,High,3.0
2023,11,Laurel County,311,South Laurel High School,311210,HS,2,75,,,High,3.0
2023,11,Laurel County,311,South Laurel Middle School,311040,MS,1,73,,,High,3.0
2023,11,Laurel County,311,Sublimity Elementary School,311420,ES,0,123,,,Very High,4.0
2023,11,Laurel County,311,Wyan-Pine Grove Elementary,311018,ES,0,83,,,Very High,4.0
2023,11,Lawrence County,315,Blaine Elementary School,315030,ES,0,52,,,Low,1.0
2023,11,Lawrence County,315,Blaine Elementary School,315030,MS,1,16,,,Very Low,0.0
2023,11,Lawrence County,315,Fallsburg Elementary School,315150,MS,1,76,,,High,3.0
2023,11,Lawrence County,315,Fallsburg Elementary School,315150,ES,0,82,,,High,3.0
2023,11,Lawrence County,315,Lawrence County High School,315260,HS,2,80,,,High,3.0
2023,11,Lawrence County,315,Louisa East Elementary School,315020,ES,0,70,,,Medium,2.0
2023,11,Lawrence County,315,Louisa Middle School,315200,MS,1,56,,,Medium,2.0
2023,11,Lawrence County,315,Louisa West Elementary School,315021,ES,0,70,,,Medium,2.0
2023,11,Lee County,321,Lee County Elementary School,321100,ES,0,36,,,Very Low,0.0
2023,11,Lee County,321,Lee County Middle High School,321060,HS,2,62,,,Medium,2.0
2023,11,Lee County,321,Lee County Middle High School,321060,MS,1,47,,,Low,1.0
2023,11,Leslie County,325,Hayes Lewis Elementary School,325280,ES,0,92,,,Very High,4.0
2023,11,Leslie County,325,Hayes Lewis Elementary School,325280,MS,1,84,,,Very High,4.0
2023,11,Leslie County,325,Leslie County High School,325350,HS,2,78,,,High,3.0
2023,11,Leslie County,325,Mountain View Elementary,325300,MS,1,61,,,Medium,2.0
2023,11,Leslie County,325,Mountain View Elementary,325300,ES,0,81,,,High,3.0
2023,11,Leslie County,325,Stinnett Elementary School,325570,MS,1,67,,,High,3.0
2023,11,Leslie County,325,Stinnett Elementary School,325570,ES,0,88,,,Very High,4.0
2023,11,Leslie County,325,W B Muncy Elementary School,325420,ES,0,77,,,High,3.0
2023,11,Leslie County,325,W B Muncy Elementary School,325420,MS,1,88,,,Very High,4.0
2023,11,Letcher County,331,Arlie Boggs Elementary School,331210,ES,0,17,,,Very Low,0.0
2023,11,Letcher County,331,Arlie Boggs Elementary School,331210,MS,1,35,,,Very Low,0.0
2023,11,Letcher County,331,Cowan Elementary School,331380,MS,1,61,,,Medium,2.0
2023,11,Letcher County,331,Cowan Elementary School,331380,ES,0,52,,,Low,1.0
2023,11,Letcher County,331,Fleming Neon Middle School,331250,MS,1,63,,,Medium,2.0
2023,11,Letcher County,331,Letcher County Central High School,331056,HS,2,84,,,Very High,4.0
2023,11,Letcher County,331,Letcher Elementary & Middle School,331050,ES,0,33,,,Very Low,0.0
2023,11,Letcher County,331,Letcher Elementary & Middle School,331050,MS,1,57,,,Medium,2.0
2023,11,Letcher County,331,Martha Jane Potter Elementary School,331425,ES,0,71,,,High,3.0
2023,11,Letcher County,331,West Whitesburg Elementary School,331650,ES,0,63,,,Medium,2.0
2023,11,Letcher County,331,Whitesburg Middle School,331710,MS,1,58,,,Medium,2.0
2023,11,Lewis County,335,Garrison Elementary School,335040,ES,0,76,,,High,3.0
2023,11,Lewis County,335,Laurel Elementary School,335090,ES,0,53,,,Low,1.0
2023,11,Lewis County,335,Lewis County Central Elementary School,335095,ES,0,78,,,High,3.0
2023,11,Lewis County,335,Lewis County High School,335120,HS,2,76,,,High,3.0
2023,11,Lewis County,335,Lewis County Middle School,335100,MS,1,56,,,Medium,2.0
2023,11,Lewis County,335,Tollesboro Elementary School,335140,ES,0,91,,,Very High,4.0
2023,11,Lincoln County,341,Crab Orchard Elementary School,341040,ES,0,57,,,Medium,2.0
2023,11,Lincoln County,341,Highland Elementary School,341050,ES,0,56,,,Medium,2.0
2023,11,Lincoln County,341,Hustonville Elementary School,341070,ES,0,71,,,High,3.0
2023,11,Lincoln County,341,Lincoln County High School,341095,HS,2,61,,,Medium,2.0
2023,11,Lincoln County,341,Lincoln County Middle School,341065,MS,1,44,,,Low,1.0
2023,11,Lincoln County,341,Stanford Elementary School,341130,ES,0,58,,,Medium,2.0
2023,11,Lincoln County,341,Waynesburg Elementary School,341150,ES,0,60,,,Medium,2.0
2023,11,Livingston County,345,Livingston Central High School,345050,HS,2,73,,,High,3.0
2023,11,Livingston County,345,Livingston County Middle School,345065,MS,1,50,,,Low,1.0
2023,11,Livingston County,345,North Livingston Elementary School,345020,ES,0,65,,,Medium,2.0
2023,11,Livingston County,345,South Livingston Elementary School,345021,ES,0,78,,,High,3.0
2023,11,Logan County,351,Adairville Elementary School,351011,MS,1,74,,,High,3.0
2023,11,Logan County,351,Adairville Elementary School,351011,ES,0,66,,,Medium,2.0
2023,11,Logan County,351,Auburn Elementary School,351012,ES,0,71,,,High,3.0
2023,11,Logan County,351,Auburn Elementary School,351012,MS,1,75,,,High,3.0
2023,11,Logan County,351,Chandlers Elementary School,351013,MS,1,56,,,Medium,2.0
2023,11,Logan County,351,Chandlers Elementary School,351013,ES,0,43,,,Low,1.0
2023,11,Logan County,351,Lewisburg Elementary School,351014,ES,0,55,,,Medium,2.0
2023,11,Logan County,351,Lewisburg Elementary School,351014,MS,1,80,,,Very High,4.0
2023,11,Logan County,351,Logan County High School,351140,HS,2,74,,,High,3.0
2023,11,Logan County,351,Olmstead Elementary School,351016,MS,1,65,,,High,3.0
2023,11,Logan County,351,Olmstead Elementary School,351016,ES,0,60,,,Medium,2.0
