District Code,District,School,School Code,Level,End Year,Reported Spending per student,Student Count,Educator Count,Years of experience
31,Bell County,Lone Jack School Center,31250,ES,2022,22968.0,163.0,14.0,14.0
31,Bell County,Right Fork School Center,31345,MS,2022,24384.0,134.0,15.0,15.0
31,Bell County,Right Fork School Center,31345,ES,2022,24384.0,134.0,15.0,15.0
31,Bell County,Yellow Creek School Center,31390,ES,2022,17715.0,549.0,34.0,12.0
31,Bell County,Yellow Creek School Center,31390,MS,2022,17715.0,549.0,34.0,12.0
32,Bellevue Independent,Bellevue High School,32010,HS,2022,19838.0,366.0,23.0,10.0
32,Bellevue Independent,Bellevue High School,32010,MS,2022,19838.0,366.0,23.0,10.0
32,Bellevue Independent,Grandview Elementary School,32020,ES,2022,21597.0,216.0,19.0,5.0
34,Berea Independent,Berea Community Elementary School,34010,ES,2022,11924.0,430.0,27.0,14.0
34,Berea Independent,Berea Community Middle School,34015,MS,2022,12899.0,240.0,26.0,12.0
34,Berea Independent,Berea Community High School,34020,HS,2022,10373.0,341.0,31.0,14.0
35,Boone County,A M Yealey Elementary School,35005,ES,2022,12320.0,548.0,32.0,14.0
35,Boone County,Erpenbeck Elementary School,35006,ES,2022,11616.0,652.0,38.0,15.0
35,Boone County,North Pointe Elementary School,35008,ES,2022,15326.0,392.0,32.0,15.0
35,Boone County,Camp Ernst Middle School,35010,MS,2022,11030.0,783.0,51.0,11.0
35,Boone County,Shirley Mann Elementary School,35011,ES,2022,11133.0,735.0,46.0,17.0
35,Boone County,Thornwilde Elementary School,35012,ES,2022,10912.0,642.0,38.0,13.0
35,Boone County,Randall K. Cooper High School,35015,HS,2022,10344.0,1377.0,79.0,11.0
35,Boone County,Longbranch Elementary School,35017,ES,2022,10596.0,855.0,46.0,13.0
35,Boone County,Steeplechase Elementary School,35018,ES,2022,12227.0,553.0,33.0,12.0
35,Boone County,Rector A. Jones Middle School,35020,MS,2022,11800.0,688.0,57.0,7.0
35,Boone County,Ballyshannon Middle School,35025,MS,2022,10314.0,666.0,45.0,10.0
35,Boone County,Boone County High School,35030,HS,2022,11420.0,1270.0,86.0,14.0
35,Boone County,Burlington Elementary School,35040,ES,2022,12394.0,642.0,43.0,13.0
35,Boone County,Charles H. Kelly Elementary School,35041,ES,2022,16751.0,218.0,19.0,14.0
35,Boone County,Conner Middle School,35043,MS,2022,10991.0,878.0,54.0,14.0
35,Boone County,Conner High School,35045,HS,2022,10509.0,1406.0,85.0,13.0
35,Boone County,Florence Elementary School,35050,ES,2022,12438.0,525.0,36.0,8.0
35,Boone County,Chester Goodridge Elementary School,35055,ES,2022,11695.0,607.0,38.0,13.0
35,Boone County,Hillard Collins Elementary School,35065,ES,2022,14422.0,471.0,37.0,12.0
35,Boone County,Larry A. Ryle High School,35071,HS,2022,10132.0,1983.0,105.0,14.0
35,Boone County,Gray Middle School,35075,MS,2022,10452.0,1012.0,64.0,15.0
35,Boone County,New Haven Elementary School,35080,ES,2022,11594.0,636.0,36.0,16.0
35,Boone County,Ockerman Elementary School,35081,ES,2022,11266.0,729.0,43.0,11.0
35,Boone County,Stephens Elementary School,35083,ES,2022,13346.0,506.0,37.0,13.0
35,Boone County,Ockerman Middle School,35085,MS,2022,10856.0,664.0,44.0,14.0
35,Boone County,ACCEL Academy,35135,HS,2022,,276.0,5.0,17.0
35,Boone County,RISE Academy,35170,HS,2022,,114.0,10.0,10.0
41,Bourbon County,Bourbon Central Elementary School,41010,ES,2022,15619.0,515.0,31.0,8.0
41,Bourbon County,Cane Ridge Elementary School,41030,ES,2022,16137.0,449.0,30.0,13.0
41,Bourbon County,North Middletown Elementary School,41090,ES,2022,19080.0,146.0,11.0,8.0
41,Bourbon County,Bourbon County High School,41110,HS,2022,14529.0,790.0,53.0,10.0
41,Bourbon County,Bourbon County Middle School,41120,MS,2022,15065.0,583.0,42.0,11.0
42,Bowling Green Independent,Dishman McGinnis Elementary School,42010,ES,2022,19068.0,421.0,24.0,13.0
42,Bowling Green Independent,Childrens Crisis Stabilization Unit,42011,HS,2022,,1.0,1.0,15.0
42,Bowling Green Independent,Warren Regional Juvenile Detention Ctr,42013,HS,2022,,29.0,3.0,21.0
42,Bowling Green Independent,Parker-Bennett-Curry School,42057,ES,2022,19464.0,353.0,25.0,10.0
42,Bowling Green Independent,Potter Gray Elementary,42060,ES,2022,16907.0,398.0,24.0,16.0
42,Bowling Green Independent,Bowling Green Junior High,42065,MS,2022,17439.0,932.0,69.0,12.0
42,Bowling Green Independent,Bowling Green High School,42070,HS,2022,17448.0,1212.0,82.0,10.0
42,Bowling Green Independent,T C Cherry Elementary School,42080,ES,2022,23069.0,304.0,27.0,11.0
42,Bowling Green Independent,W R McNeill Elementary School,42090,ES,2022,15977.0,420.0,23.0,13.0
42,Bowling Green Independent,Bowling Green Learning Center,42098,HS,2022,,137.0,9.0,13.0
45,Boyd County,Boyd County High School,45010,HS,2022,15596.0,862.0,65.0,15.0
45,Boyd County,Cannonsburg Elementary School,45020,ES,2022,23040.0,267.0,19.0,12.0
45,Boyd County,Boyd County Middle School,45035,MS,2022,16838.0,653.0,49.0,10.0
45,Boyd County,Boyd County Central School,45045,HS,2022,,33.0,2.0,8.0
45,Boyd County,Summit Elementary School,45080,ES,2022,18682.0,460.0,29.0,12.0
45,Boyd County,Ramey-Estep High School,45085,HS,2022,,63.0,7.0,16.0
45,Boyd County,Catlettsburg Elementary School,45095,ES,2022,25464.0,193.0,16.0,10.0
45,Boyd County,Ponderosa Elementary School,45097,ES,2022,18337.0,327.0,19.0,10.0
45,Boyd County,Boyd Co Career & Tech Educ Ctr Voc Sch,45120,HS,2022,,0.0,,
51,Boyle County,Boyle County Middle School,51003,MS,2022,14343.0,661.0,38.0,14.0
51,Boyle County,Boyle County Day Treatment,51004,HS,2022,,11.0,1.0,24.0
51,Boyle County,Boyle County High School,51005,HS,2022,13678.0,836.0,56.0,13.0
51,Boyle County,Junction City Elementary School,51040,ES,2022,15630.0,351.0,26.0,12.0
51,Boyle County,Woodlawn Elementary School,51050,ES,2022,13242.0,556.0,33.0,10.0
51,Boyle County,Perryville Elementary School,51080,ES,2022,15653.0,255.0,19.0,15.0
55,Bracken County,Bracken County High School,55010,HS,2022,12795.0,347.0,24.0,13.0
55,Bracken County,Taylor Elementary School,55050,ES,2022,12659.0,483.0,32.0,12.0
55,Bracken County,Bracken County Middle School,55060,MS,2022,11582.0,275.0,21.0,11.0
61,Breathitt County,Highland-Turner Elementary School,61030,ES,2022,21846.0,166.0,11.0,13.0
61,Breathitt County,Highland-Turner Elementary School,61030,MS,2022,21846.0,166.0,11.0,13.0
61,Breathitt County,Breathitt Regional School,61031,HS,2022,,30.0,1.0,24.0
61,Breathitt County,Breathitt County Day Treatment,61033,HS,2022,,24.0,3.0,16.0
61,Breathitt County,Breathitt County High School,61060,MS,2022,20775.0,773.0,45.0,12.0
61,Breathitt County,Breathitt County High School,61060,HS,2022,20775.0,773.0,45.0,12.0
61,Breathitt County,LBJ Elementary School,61150,MS,2022,21419.0,438.0,24.0,12.0
61,Breathitt County,Sebastian Elementary School,61150,ES,2022,21419.0,438.0,24.0,12.0
61,Breathitt County,Marie Roberts-Caney Elementary School,61185,ES,2022,18710.0,265.0,16.0,10.0
61,Breathitt County,Marie Roberts-Caney Elementary School,61185,MS,2022,18710.0,265.0,16.0,10.0
65,Breckinridge County,Breckinridge County High School,65010,HS,2022,12584.0,886.0,46.0,14.0
65,Breckinridge County,Hardinsburg Elementary School,65020,ES,2022,15749.0,418.0,25.0,12.0
65,Breckinridge County,Ben Johnson Elementary School,65030,ES,2022,14827.0,208.0,14.0,8.0
65,Breckinridge County,Custer Elementary School,65040,ES,2022,18289.0,142.0,12.0,7.0
65,Breckinridge County,Irvington Elementary School,65050,ES,2022,16107.0,305.0,22.0,9.0
65,Breckinridge County,Breckinridge County Middle School,65100,MS,2022,12739.0,599.0,37.0,11.0
71,Bullitt County,Bernheim Middle School,71005,MS,2022,15287.0,481.0,26.0,8.0
71,Bullitt County,Freedom Elementary School,71006,ES,2022,16029.0,514.0,25.0,9.0
71,Bullitt County,Zoneton Middle School,71007,MS,2022,16973.0,406.0,25.0,9.0
71,Bullitt County,Shepherdsville Elementary,71008,ES,2022,17750.0,496.0,32.0,9.0
71,Bullitt County,Eastside Middle School,71009,MS,2022,15554.0,668.0,35.0,15.0
71,Bullitt County,Brooks Elementary School,71010,ES,2022,18590.0,409.0,24.0,11.0
71,Bullitt County,Bullitt Central High School,71015,HS,2022,17358.0,1288.0,78.0,11.0
71,Bullitt County,Bullitt East High School,71016,HS,2022,15700.0,1467.0,75.0,11.0
71,Bullitt County,Bullitt Lick Middle School,71018,MS,2022,16818.0,505.0,33.0,7.0
71,Bullitt County,Cedar Grove Elementary,71020,ES,2022,18250.0,360.0,22.0,15.0
71,Bullitt County,Hebron Middle School,71025,MS,2022,17308.0,513.0,27.0,11.0
71,Bullitt County,Lebanon Junction Elementary,71030,ES,2022,18072.0,379.0,21.0,13.0
71,Bullitt County,Spring Meadows,71032,HS,2022,,17.0,2.0,12.0
71,Bullitt County,Maryville Elementary School,71045,ES,2022,18571.0,293.0,19.0,11.0
71,Bullitt County,MT. Washington Middle School,71050,MS,2022,15954.0,490.0,24.0,14.0
71,Bullitt County,MT. Washington Elementary,71055,ES,2022,15638.0,566.0,28.0,13.0
71,Bullitt County,Crossroads Elementary,71060,ES,2022,17878.0,426.0,24.0,12.0
71,Bullitt County,Pleasant Grove Elementary School,71065,ES,2022,15557.0,608.0,30.0,14.0
71,Bullitt County,Nichols Elementary,71070,ES,2022,23473.0,111.0,10.0,14.0
71,Bullitt County,North Bullitt High School,71075,HS,2022,17069.0,1111.0,63.0,12.0
71,Bullitt County,Old Mill Elementary School,71078,ES,2022,16222.0,489.0,23.0,12.0
71,Bullitt County,Overdale Elementary School,71080,ES,2022,18063.0,320.0,21.0,10.0
71,Bullitt County,Roby Elementary School,71090,ES,2022,17912.0,388.0,22.0,9.0
71,Bullitt County,Riverview Opportunity Center,71110,HS,2022,,19.0,18.0,12.0
71,Bullitt County,Bullitt Alternative Center,71120,HS,2022,,61.0,6.0,17.0
72,Burgin Independent,Burgin Independent School,72030,ES,2022,15589.0,480.0,36.0,12.0
72,Burgin Independent,Burgin Independent School,72030,HS,2022,15589.0,480.0,36.0,12.0
72,Burgin Independent,Burgin Independent School,72030,MS,2022,15589.0,480.0,36.0,12.0
75,Butler County,Butler County High School,75030,HS,2022,13942.0,636.0,39.0,11.0
75,Butler County,North Butler Elementary,75031,ES,2022,14029.0,352.0,25.0,14.0
75,Butler County,Butler County Learning Center,75032,HS,2022,,3.0,2.0,21.0
75,Butler County,Butler County Middle School,75035,MS,2022,12916.0,482.0,32.0,10.0
75,Butler County,Green River School,75110,HS,2022,,2.0,2.0,13.0
75,Butler County,Morgantown Elementary School,75120,ES,2022,12884.0,561.0,28.0,11.0
81,Caldwell County,Caldwell County High School,81010,HS,2022,14354.0,515.0,33.0,14.0
81,Caldwell County,Caldwell County Middle School,81020,MS,2022,12519.0,421.0,28.0,13.0
81,Caldwell County,Caldwell County Primary School,81030,ES,2022,13960.0,399.0,22.0,14.0
81,Caldwell County,Caldwell County Elementary School,81070,ES,2022,15406.0,395.0,25.0,11.0
85,Calloway County,Calloway County High School,85020,HS,2022,17660.0,822.0,60.0,15.0
85,Calloway County,East Calloway Elementary School,85025,ES,2022,19720.0,300.0,19.0,15.0
85,Calloway County,North Calloway Elementary School,85035,ES,2022,16522.0,560.0,29.0,11.0
85,Calloway County,Southwest Calloway Elementary School,85045,ES,2022,17121.0,426.0,25.0,13.0
85,Calloway County,Calloway County Middle School,85055,MS,2022,16987.0,658.0,45.0,15.0
85,Calloway County,Calloway County Day Treatment,85095,HS,2022,,14.0,6.0,14.0
85,Calloway County,Calloway County Alternative Program,85096,HS,2022,,93.0,5.0,13.0
91,Campbell County,Campbell County Middle School,91011,MS,2022,13407.0,1192.0,69.0,9.0
91,Campbell County,John W. Reiley Elementary School,91012,ES,2022,14736.0,473.0,21.0,14.0
91,Campbell County,Donald E. Cline Elementary School,91013,ES,2022,16133.0,323.0,19.0,12.0
91,Campbell County,Alexandria Educational Center,91016,HS,2022,,46.0,4.0,7.0
91,Campbell County,Campbell Ridge Elementary,91019,ES,2022,15415.0,546.0,28.0,15.0
91,Campbell County,Crossroads Elementary School,91035,ES,2022,14710.0,584.0,31.0,12.0
91,Campbell County,Grant's Lick Elementary School,91050,ES,2022,16189.0,309.0,16.0,15.0
91,Campbell County,Campbell County High School,91100,HS,2022,13956.0,1501.0,83.0,12.0
92,Campbellsville Independent,Campbellsville Elementary School,92010,ES,2022,9699.0,551.0,41.0,11.0
92,Campbellsville Independent,Campbellsville Eagle Academy,92011,HS,2022,,11.0,3.0,19.0
92,Campbellsville Independent,Campbellsville High School,92020,HS,2022,12663.0,294.0,31.0,13.0
92,Campbellsville Independent,Campbellsville Middle School,92025,ES,2022,12417.0,311.0,36.0,12.0
92,Campbellsville Independent,Campbellsville Middle School,92025,MS,2022,12417.0,311.0,36.0,12.0
95,Carlisle County,Carlisle County Middle School,95020,MS,2022,15457.0,160.0,13.0,6.0
95,Carlisle County,Carlisle County High School,95040,HS,2022,16448.0,196.0,19.0,13.0
95,Carlisle County,Carlisle County Elementary School,95060,ES,2022,16977.0,326.0,24.0,12.0
101,Carroll County,Cartmell Elementary,101005,ES,2022,14007.0,415.0,25.0,8.0
101,Carroll County,Kathryn Winn Primary,101010,ES,2022,14831.0,306.0,20.0,7.0
101,Carroll County,Carroll County High School,101018,HS,2022,14109.0,539.0,31.0,9.0
101,Carroll County,Carroll County Middle School,101019,MS,2022,12815.0,624.0,34.0,11.0
105,Carter County,Carter Virtual Academy,105040,HS,2022,,66.0,1.0,12.0
105,Carter County,Heritage Elementary School,105052,ES,2022,13298.0,289.0,17.0,8.0
105,Carter County,Tygart Creek Elementary School,105053,ES,2022,13393.0,302.0,18.0,9.0
105,Carter County,Carter City Elementary School,105060,ES,2022,13759.0,128.0,7.0,12.0
105,Carter County,East Carter County High School,105120,HS,2022,12898.0,673.0,40.0,12.0
105,Carter County,East Carter Middle School,105130,MS,2022,12087.0,516.0,33.0,12.0
105,Carter County,Olive Hill Elementary School,105250,ES,2022,14192.0,359.0,19.0,11.0
105,Carter County,Prichard Elementary School,105340,ES,2022,12519.0,546.0,28.0,14.0
105,Carter County,Star Elementary School,105450,ES,2022,15255.0,108.0,9.0,16.0
105,Carter County,West Carter County High School,105500,HS,2022,14630.0,492.0,36.0,10.0
105,Carter County,West Carter Middle School,105505,MS,2022,13118.0,399.0,27.0,13.0
105,Carter County,Carter County Career and Technical Center,105905,HS,2022,,0.0,,
111,Casey County,Walnut Hill Elementary School,111015,ES,2022,16250.0,364.0,23.0,12.0
111,Casey County,Jones Park Elementary,111026,ES,2022,18185.0,271.0,19.0,14.0
111,Casey County,Casey County High School,111045,HS,2022,16196.0,589.0,43.0,8.0
111,Casey County,Casey County Middle School,111070,MS,2022,13775.0,515.0,31.0,11.0
111,Casey County,Liberty Elementary School,111190,ES,2022,15070.0,357.0,23.0,10.0
113,Caverna Independent,Caverna Elementary School,113025,ES,2022,17351.0,265.0,12.0,10.0
113,Caverna Independent,Caverna Middle School,113026,MS,2022,13214.0,168.0,6.0,16.0
113,Caverna Independent,Caverna High School,113030,HS,2022,19100.0,182.0,6.0,15.0
115,Christian County,Christian County Public Schools VLA,115012,HS,2022,,221.0,17.0,15.0
115,Christian County,Martin Luther King Jr. Elementary School,115017,ES,2022,13416.0,518.0,34.0,7.0
115,Christian County,Cumberland Hall School,115023,HS,2022,,21.0,3.0,20.0
115,Christian County,Freedom Elementary School,115026,ES,2022,11994.0,523.0,34.0,7.0
115,Christian County,Christian County High School,115030,HS,2022,11193.0,1160.0,69.0,9.0
115,Christian County,Christian County Middle School,115035,MS,2022,11402.0,623.0,43.0,8.0
115,Christian County,Crofton Elementary School,115040,ES,2022,12392.0,361.0,21.0,13.0
115,Christian County,Hopkinsville High School,115050,HS,2022,11647.0,984.0,61.0,6.0
115,Christian County,Indian Hills Elementary School,115055,ES,2022,11479.0,516.0,32.0,11.0
115,Christian County,Hopkinsville Middle School,115058,MS,2022,11370.0,543.0,35.0,10.0
115,Christian County,Bluegrass Learning Academy,115100,HS,2022,,134.0,9.0,14.0
115,Christian County,Millbrooke Elementary School,115125,ES,2022,10925.0,739.0,33.0,9.0
115,Christian County,Pembroke Elementary School,115130,ES,2022,11287.0,638.0,39.0,11.0
115,Christian County,Sinking Fork Elementary School,115150,ES,2022,12635.0,388.0,21.0,14.0
115,Christian County,South Christian Elementary School,115170,ES,2022,12221.0,562.0,35.0,9.0
115,Christian County,Christian County Day Treatment,115180,HS,2022,,18.0,3.0,13.0
115,Christian County,Gateway Academy to Innovation & Tech.,115975,HS,2022,,0.0,20.0,12.0
121,Clark County,Willis H. Justice Elementary School,121002,ES,2022,19297.0,393.0,24.0,13.0
121,Clark County,Strode Station Elementary School,121004,ES,2022,18460.0,472.0,27.0,14.0
121,Clark County,Shearer Elementary School,121006,ES,2022,19240.0,372.0,21.0,12.0
121,Clark County,William G. Conkwright Elementary,121008,ES,2022,18452.0,440.0,25.0,8.0
121,Clark County,Phoenix Academy,121013,HS,2022,,111.0,11.0,19.0
121,Clark County,Robert D. Campbell Jr. High,121023,MS,2022,16675.0,824.0,51.0,10.0
121,Clark County,Rev. Henry E. Baker Sr. Interm. School,121026,MS,2022,16230.0,738.0,51.0,10.0
121,Clark County,Rev. Henry E. Baker Sr. Interm. School,121026,ES,2022,16230.0,738.0,51.0,10.0
121,Clark County,George Rogers Clark High School,121030,HS,2022,15993.0,1549.0,94.0,8.0
125,Clay County,Big Creek Elementary,125040,ES,2022,20364.0,131.0,7.0,12.0
125,Clay County,Horse Creek Learning Center,125041,HS,2022,,97.0,3.0,11.0
125,Clay County,Burning Springs Elementary,125070,ES,2022,14975.0,263.0,16.0,9.0
125,Clay County,Clay County Middle School,125095,MS,2022,15784.0,408.0,34.0,14.0
125,Clay County,Clay County High School,125100,HS,2022,18372.0,691.0,56.0,13.0
125,Clay County,Goose Rock Elementary,125200,ES,2022,17801.0,187.0,11.0,11.0
125,Clay County,Hacker Elementary School,125220,ES,2022,14892.0,243.0,16.0,6.0
125,Clay County,Manchester Elementary School,125500,ES,2022,25705.0,344.0,22.0,11.0
125,Clay County,Oneida Elementary School,125570,ES,2022,18498.0,88.0,7.0,11.0
125,Clay County,Paces Creek Elementary,125580,ES,2022,13868.0,284.0,14.0,10.0
131,Clinton County,Albany Elementary School,131015,ES,2022,15673.0,438.0,32.0,11.0
131,Clinton County,Foothills Academy,131016,HS,2022,,20.0,8.0,23.0
131,Clinton County,Clinton County Early Childhood Center,131020,ES,2022,22009.0,137.0,12.0,13.0
131,Clinton County,Clinton County Middle School,131045,MS,2022,14648.0,450.0,28.0,9.0
131,Clinton County,Clinton County High School,131050,HS,2022,17631.0,395.0,29.0,12.0
132,Cloverport Independent,Cloverport Independent School,132030,ES,2022,16137.0,279.0,25.0,11.0
132,Cloverport Independent,Cloverport Independent School,132030,MS,2022,16137.0,279.0,25.0,11.0
132,Cloverport Independent,Cloverport Independent School,132030,HS,2022,16137.0,279.0,25.0,11.0
133,Corbin Independent,Corbin Educational Center,133012,HS,2022,,37.0,6.0,14.0
