District Code,District,School,School Code,Level,End Year,Reported Spending per student,Student Count,Educator Count,Years of experience
365,Madison County,Mayfield Elementary School,365005,ES,2014,10355,255,24,12
365,Madison County,Shannon Johnson Elementary School,365007,ES,2014,6839,441,27,11
365,Madison County,Clark Moores Middle School,365010,MS,2014,7522,481,31,12
365,Madison County,Daniel Boone Elementary School,365015,ES,2014,7083,488,30,12
365,Madison County,Glenn R Marshall Elementary School,365018,ES,2014,6266,591,34,10
365,Madison County,Madison Middle School,365020,MS,2014,7900,430,27,13
365,Madison County,B. Michael Caudill Middle School,365021,MS,2014,6576,649,38,10
365,Madison County,Kingston Elementary School,365030,ES,2014,7164,535,36,12
365,Madison County,Kirksville Elementary School,365040,ES,2014,6492,536,31,12
365,Madison County,Kit Carson Elementary School,365045,ES,2014,6430,559,33,13
365,Madison County,Madison Central High School,365050,HS,2014,6588,1742,101,12
365,Madison County,Silver Creek Elementary School,365100,ES,2014,6798,534,33,14
365,Madison County,Madison Kindergarten Academy,365110,ES,2014,0,,,
365,Madison County,Waco Elementary School,365120,ES,2014,7399,423,30,10
365,Madison County,White Hall Elementary School,365130,ES,2014,5816,754,41,13
365,Madison County,Foley Middle School,365140,MS,2014,8408,438,30,15
365,Madison County,Farristown Middle School,365145,MS,2014,8027,446,31,10
365,Madison County,Madison Southern High School,365150,HS,2014,7118,1144,65,12
365,Madison County,Madison County Day Treatment,365160,HS,2014,,20,4,14
365,Madison County,Model Laboratory Elementary School,365450,ES,2014,8000,297,,
365,Madison County,Model Laboratory Middle School,365455,MS,2014,,179,,
365,Madison County,Model Laboratory High School,365460,HS,2014,8000,221,,
371,Magoffin County,North Magoffin Elementary,371172,ES,2014,8173,443,32,11
371,Magoffin County,South Magoffin Elementary,371173,ES,2014,9134,276,21,14
371,Magoffin County,Herald Whitaker Middle School,371175,MS,2014,8207,334,27,16
371,Magoffin County,Salyersville Grade School,371360,ES,2014,8424,470,30,13
371,Magoffin County,Magoffin County High School,371370,HS,2014,8425,590,40,12
375,Marion County,Calvary Elementary School,375020,ES,2014,10682,248,14,9
375,Marion County,Hugh C. Spalding Academy,375030,HS,2014,8141,22,,14
375,Marion County,Glasscock Elementary School,375040,ES,2014,16354,426,30,13
375,Marion County,Saint Charles Middle School,375090,MS,2014,12629,291,20,14
375,Marion County,West Marion Elementary School,375100,ES,2014,13977,430,27,16
375,Marion County,Lebanon Elementary School,375210,ES,2014,16884,395,30,13
375,Marion County,Lebanon Middle School,375220,MS,2014,13511,380,24,13
375,Marion County,Marion County High School,375515,HS,2014,9372,917,51,11
381,Marshall County,Central Elementary School,381010,ES,2014,7720,487,30,12
381,Marshall County,Benton Elementary School,381011,ES,2014,6898,593,33,14
381,Marshall County,Benton Middle School,381015,MS,2014,6226,249,17,9
381,Marshall County,Calvert City Elementary School,381040,ES,2014,8459,309,19,13
381,Marshall County,Jonathan Elementary School,381085,ES,2014,11926,175,14,12
381,Marshall County,Marshall County High School,381088,HS,2014,8473,1290,73,12
381,Marshall County,North Marshall Middle School,381090,MS,2014,6293,594,32,12
381,Marshall County,Sharpe Elementary School,381100,ES,2014,6829,372,21,10
381,Marshall County,South Marshall Elementary School,381105,ES,2014,9456,279,22,13
381,Marshall County,South Marshall Middle School,381110,MS,2014,8650,234,15,13
381,Marshall County,Marshall County Technical Center,381904,HS,2014,8473,799,7,
385,Martin County,Eden Elementary School,385051,ES,2014,8292,365,24,10
385,Martin County,Inez Elementary School,385120,ES,2014,8621,304,21,8
385,Martin County,Martin County High School,385250,HS,2014,9876,551,41,11
385,Martin County,Warfield Elementary School,385300,ES,2014,8658,350,23,11
385,Martin County,Martin County Middle School,385330,MS,2014,7330,462,29,12
391,Mason County,Mason County Intermediate School,391011,ES,2014,7323,638,41,14
391,Mason County,Mason County High School,391030,HS,2014,7192,796,46,12
391,Mason County,Mason County Middle School,391050,MS,2014,7587,606,42,10
391,Mason County,Charles Straub Elementary School,391080,ES,2014,8479,720,56,12
392,Mayfield Independent,Mayfield Elementary School,392031,ES,2014,6047,833,55,10
392,Mayfield Independent,Mayfield High School,392060,HS,2014,3036,418,31,15
392,Mayfield Independent,Mayfield Middle School,392065,MS,2014,2458,338,24,9
395,McCracken County,Concord Elementary School,395010,ES,2014,5670,591,33,13
395,McCracken County,McCracken Open Campus School,395012,HS,2014,6182,38,5,14
395,McCracken County,McCracken Regional School,395013,HS,2014,8020,15,1,19
395,McCracken County,McCracken County High School,395015,HS,2014,6355,1814,101,12
395,McCracken County,Farley Elementary School,395025,ES,2014,6895,445,32,10
395,McCracken County,Heath Middle School,395055,MS,2014,6207,462,24,12
395,McCracken County,Hendron Lone Oak Elementary School,395065,ES,2014,7443,411,27,13
395,McCracken County,Lone Oak Intermediate School,395075,ES,2014,5976,473,26,8
395,McCracken County,Lone Oak Elementary School,395080,ES,2014,6678,544,35,14
395,McCracken County,Lone Oak Middle School,395085,MS,2014,5954,743,42,15
395,McCracken County,Reidland Elementary School,395100,ES,2014,7399,308,21,13
395,McCracken County,Reidland Middle School,395115,MS,2014,6542,371,22,9
395,McCracken County,Heath Elementary School,395120,ES,2014,5947,447,25,8
401,McCreary County,McCreary Central High School,401010,HS,2014,,745,46,11
401,McCreary County,McCreary County Middle School,401014,MS,2014,,456,27,14
401,McCreary County,Pine Knot Intermediate School,401015,ES,2014,,398,25,11
401,McCreary County,Pine Knot Primary School,401016,ES,2014,,556,34,13
401,McCreary County,Whitley City Elementary School,401330,ES,2014,,630,42,15
405,McLean County,Calhoun Elementary School,405020,ES,2014,6402,340,22,13
405,McLean County,Livermore Elementary School,405050,ES,2014,7967,290,22,12
405,McLean County,McLean County High School,405065,HS,2014,8514,448,34,12
405,McLean County,Marie Gatton Phillips Elementary,405070,ES,2014,9394,102,9,8
405,McLean County,McLean County Middle School,405075,MS,2014,6840,389,26,12
411,Meade County,David T. Wilson Elementary,411011,ES,2014,7008,473,27,13
411,Meade County,Brandenburg High School,411012,HS,2014,3524,2,,23
411,Meade County,James R. Allen High School,411013,HS,2014,28809,20,3,19
411,Meade County,Stuart Pepper Middle School,411015,MS,2014,6650,836,43,14
411,Meade County,Flaherty Primary School,411030,ES,2014,7628,443,31,9
411,Meade County,Ekron Elementary School,411040,ES,2014,8091,409,26,12
411,Meade County,Flaherty Elementary School,411050,ES,2014,7552,326,22,7
411,Meade County,Barry Hahn Primary School,411060,ES,2014,8865,640,46,13
411,Meade County,Meade County High School,411070,HS,2014,7271,1557,82,12
411,Meade County,Payneville Elementary School,411090,ES,2014,7950,225,13,16
415,Menifee County,Botts Elementary School,415020,ES,2014,8740,217,15,14
415,Menifee County,Menifee Elementary School,415080,ES,2014,6738,497,30,16
415,Menifee County,Menifee Elementary School,415080,MS,2014,6738,497,30,16
415,Menifee County,Menifee County High School,415090,HS,2014,8920,291,23,15
421,Mercer County,Mercer County Senior High School,421015,HS,2014,7998,623,38,10
421,Mercer County,Mercer County Day Treatment,421027,HS,2014,22980,14,2,19
421,Mercer County,Kenneth D. King Middle School,421035,MS,2014,6836,676,40,14
421,Mercer County,Mercer Central,421040,HS,2014,3389,32,2,10
421,Mercer County,Mercer County Intermediate School,421050,ES,2014,7000,418,26,10
421,Mercer County,Mercer County Elementary School,421070,ES,2014,8110,628,46,16
425,Metcalfe County,Metcalfe County Middle School,425010,MS,2014,8052,383,24,10
425,Metcalfe County,Metcalfe County High School,425050,HS,2014,9711,427,29,10
425,Metcalfe County,Metcalfe County Elementary School,425060,ES,2014,3582,341,25,9
426,Middlesboro Independent,Middlesboro Alternative School,426023,HS,2014,,47,1,22
426,Middlesboro Independent,Middlesboro Elementary School,426030,ES,2014,,460,31,16
426,Middlesboro Independent,Middlesboro Middle School,426040,MS,2014,,404,26,17
426,Middlesboro Independent,Middlesboro High School,426080,HS,2014,,383,26,16
431,Monroe County,Gamaliel Elementary,431150,ES,2014,8763,252,21,10
431,Monroe County,Monroe Co Middle,431160,MS,2014,7353,424,25,12
431,Monroe County,Joe Harrison Carter,431212,ES,2014,8347,218,15,14
431,Monroe County,Tompkinsville Elem,431440,ES,2014,8682,357,28,12
431,Monroe County,Monroe Co High,431450,HS,2014,7552,535,32,14
435,Montgomery County,Camargo Elementary School,435010,ES,2014,8331,601,45,10
435,Montgomery County,Gateway Children's Services,435014,HS,2014,10865,15,2,10
435,Montgomery County,Montgomery County Intermediate School,435020,ES,2014,5806,688,41,7
435,Montgomery County,Montgomery County Intermediate School,435020,MS,2014,5806,688,41,7
435,Montgomery County,Mapleton Elementary School,435030,ES,2014,6908,669,44,12
435,Montgomery County,Montgomery County High School,435040,HS,2014,6854,1300,75,10
435,Montgomery County,Mount Sterling Elementary School,435050,ES,2014,7076,638,42,11
435,Montgomery County,McNabb Middle School,435070,MS,2014,6927,717,47,8
435,Montgomery County,The Sterling School,435080,HS,2014,7684,68,4,4
441,Morgan County,Morgan Central Elementary School,441015,ES,2014,7833,328,18,17
441,Morgan County,Wrigley Elementary School,441018,ES,2014,7262,270,16,14
441,Morgan County,East Valley Elementary School,441050,ES,2014,9230,196,12,14
441,Morgan County,Ezel Elementary School,441090,ES,2014,9182,166,11,12
441,Morgan County,Morgan County Middle School,441140,MS,2014,7513,477,28,15
441,Morgan County,Morgan County High School,441150,HS,2014,8242,577,31,15
441,Morgan County,Woodsbend Youth Development Center,441230,HS,2014,8217,37,3,20
445,Muhlenberg County,Bremen Elementary School,445010,ES,2014,9547,344,28,12
445,Muhlenberg County,Muhlenberg South Elementary,445012,ES,2014,9764,496,42,14
445,Muhlenberg County,Central City Elementary,445030,ES,2014,9227,453,37,12
445,Muhlenberg County,The Renaissance Center,445035,HS,2014,,30,5,14
445,Muhlenberg County,Greenville Elementary School,445040,ES,2014,9498,469,39,11
445,Muhlenberg County,Muhlenberg South Middle School,445045,MS,2014,8248,523,37,17
445,Muhlenberg County,Longest Elementary,445115,ES,2014,8201,481,35,10
445,Muhlenberg County,Muhlenberg North Middle,445150,MS,2014,7886,624,41,16
445,Muhlenberg County,Muhlenberg County High School,445175,HS,2014,8714,1465,107,13
445,Muhlenberg County,Muhlenberg County Career & Tech Center,445902,HS,2014,,249,7,
446,Murray Independent,Murray Elementary School,446020,ES,2014,7014,510,34,13
446,Murray Independent,Murray Middle School,446030,ES,2014,6557,556,33,13
446,Murray Independent,Murray Middle School,446030,MS,2014,6557,556,33,13
446,Murray Independent,Murray High School,446050,HS,2014,8097,431,27,12
451,Nelson County,Bloomfield Middle School,451010,MS,2014,,410,18,17
451,Nelson County,The New Haven School,451011,ES,2014,,378,25,8
451,Nelson County,The New Haven School,451011,MS,2014,,378,25,8
451,Nelson County,Bloomfield Elementary School,451013,ES,2014,,346,21,17
451,Nelson County,The Academy at Horizons,451019,HS,2014,,41,4,14
451,Nelson County,Boston School,451030,MS,2014,,253,16,10
451,Nelson County,Boston School,451030,ES,2014,,253,16,10
451,Nelson County,Coxs Creek Elementary School,451050,ES,2014,,468,26,10
451,Nelson County,Foster Heights Elementary School,451070,ES,2014,,707,43,13
451,Nelson County,Old Kentucky Home Middle School,451090,MS,2014,,384,23,13
451,Nelson County,Nelson County High School,451100,HS,2014,,824,43,14
451,Nelson County,Thomas Nelson High School,451101,HS,2014,,716,33,10
452,Newport Independent,Newport Primary School,452020,ES,2014,8435,502,35,15
452,Newport Independent,Newport Intermediate School,452040,ES,2014,8824,426,35,11
452,Newport Independent,Newport High School,452070,HS,2014,12265,401,37,11
452,Newport Independent,Newport High School,452070,MS,2014,12265,401,37,11
452,Newport Independent,Newport Middle School,452080,MS,2014,9476,391,33,9
455,Nicholas County,Nicholas County Elementary School,455020,ES,2014,4992,600,39,13
455,Nicholas County,Nicholas County High School,455030,MS,2014,6170,490,30,12
455,Nicholas County,Nicholas County High School,455030,HS,2014,6170,490,30,12
461,Ohio County,Beaver Dam Elementary School,461010,ES,2014,6928,685,41,12
461,Ohio County,Ohio County Day Treatment,461011,HS,2014,27358,23,4,13
461,Ohio County,Ohio County Alternative Learning Program,461012,HS,2014,12939,31,,13
461,Ohio County,Fordsville Elementary School,461090,ES,2014,9365,240,18,10
461,Ohio County,Ohio County Middle School,461110,MS,2014,6353,609,35,9
461,Ohio County,Horse Branch Elementary School,461140,ES,2014,9834,183,14,11
461,Ohio County,Ohio County High School,461155,HS,2014,7217,1031,60,12
461,Ohio County,Southern Elementary School,461170,ES,2014,7436,274,16,12
461,Ohio County,Wayland Alexander Elementary School,461190,ES,2014,6995,678,40,12
461,Ohio County,Western Elementary School,461200,ES,2014,8382,280,20,12
465,Oldham County,Camden Station Elementary School,465005,ES,2014,7073,445,28,10
465,Oldham County,Buckner Elementary School,465007,ES,2014,7949,470,29,12
465,Oldham County,Centerfield Elementary School,465010,ES,2014,8506,381,29,12
465,Oldham County,North Oldham High School,465012,HS,2014,5701,1011,49,12
465,Oldham County,Kenwood Station Elementary School,465013,ES,2014,6371,603,33,10
465,Oldham County,Harmony Elementary School,465014,ES,2014,7146,509,33,10
465,Oldham County,East Oldham Middle School,465015,MS,2014,6697,610,35,13
465,Oldham County,Crestwood Elementary School,465020,ES,2014,7072,600,35,16
465,Oldham County,Goshen At Hillcrest Elementary School,465025,ES,2014,5885,681,35,13
465,Oldham County,Locust Grove Elementary School,465028,ES,2014,6098,673,39,11
465,Oldham County,LaGrange Elementary School,465030,ES,2014,6961,566,36,9
465,Oldham County,Liberty Elementary School,465050,ES,2014,8286,335,24,11
465,Oldham County,Oldham County High School,465060,HS,2014,6140,1509,78,12
465,Oldham County,Oldham County Middle School,465070,MS,2014,5987,852,47,12
465,Oldham County,Buckner Alternative High School,465080,HS,2014,24338,61,6,13
465,Oldham County,South Oldham Middle School,465090,MS,2014,5934,700,40,10
465,Oldham County,South Oldham High School,465095,HS,2014,5591,1206,58,13
465,Oldham County,North Oldham Middle School,465350,MS,2014,5533,805,41,12
465,Oldham County,The Robert L. Arvin Education Center,465905,HS,2014,,252,,
471,Owen County,Owen County Elementary/Primary School,471075,ES,2014,7848,736,45,12
471,Owen County,Maurice Bowling Middle School,471078,MS,2014,6229,564,29,13
471,Owen County,Owen County High School,471080,HS,2014,7398,509,29,12
472,Owensboro Independent,Cravens Elementary School,472010,ES,2014,8984,340,22,14
472,Owensboro Independent,Emerson Academy,472015,HS,2014,11742,78,4,13
472,Owensboro Independent,Estes Elementary School,472030,ES,2014,7590,492,30,6
472,Owensboro Independent,Foust Elementary School,472060,ES,2014,8670,410,27,10
472,Owensboro Independent,Newton Parrish Elementary School,472100,ES,2014,8404,416,25,12
472,Owensboro Independent,Owensboro Innovation Middle School,472102,MS,2014,7423,720,46,10
472,Owensboro Independent,Owensboro Middle School South,472102,ES,2014,7423,720,46,10
472,Owensboro Independent,Owensboro Middle School,472108,MS,2014,8015,646,41,11
472,Owensboro Independent,Owensboro High School,472110,HS,2014,8990,1088,76,12
472,Owensboro Independent,Sutton Elementary School,472140,ES,2014,7813,392,25,10
475,Owsley County,Owsley County Elementary School,475020,ES,2014,14483,397,27,14
475,Owsley County,Owsley County High School,475080,MS,2014,13594,327,25,11
475,Owsley County,Owsley County High School,475080,HS,2014,13594,327,25,11
476,Paducah Independent,Paducah Middle School,476010,MS,2014,12222,615,35,11
476,Paducah Independent,Choices Educational Center,476016,HS,2014,27176,106,6,17
476,Paducah Independent,Clark Elementary School,476020,ES,2014,16956,513,37,16
476,Paducah Independent,McNabb Elementary School,476080,ES,2014,21582,491,35,14
476,Paducah Independent,Morgan Elementary School,476150,ES,2014,23829,374,30,12
476,Paducah Independent,Paducah Tilghman High School,476170,HS,2014,14564,749,48,12
477,Paintsville Independent,Paintsville Elementary School,477010,ES,2014,11047,331,27,15
477,Paintsville Independent,Paintsville High School,477020,MS,2014,11047,388,31,12
477,Paintsville Independent,Paintsville High School,477020,HS,2014,11047,388,31,12
478,Paris Independent,Paris Elementary School,478010,ES,2014,10851,364,24,8
478,Paris Independent,Paris High School,478020,HS,2014,10851,194,15,7
478,Paris Independent,Paris Middle School,478030,MS,2014,10851,145,13,7
481,Pendleton County,Northern Elementary School,481060,ES,2014,15821,511,34,14
481,Pendleton County,Phillip Sharp Middle School,481061,MS,2014,11541,579,32,13
