SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,STATE_SCH_ID,NCESID,SPENDING_PER_STDNT,AVG_DAILY_ATTENDANCE,MEMBERSHIP_TOTAL,MEMBERSHIP_MALE_CNT,MEMBERSHIP_MALE_PCT,MEMBERSHIP_FEMALE_CNT,MEMBERSHIP_FEMALE_PCT,MEMBERSHIP_WHITE_CNT,MEMBERSHIP_WHITE_PCT,MEMBERSHIP_BLACK_CNT,MEMBERSHIP_BLACK_PCT,MEMBERSHIP_HISPANIC_CNT,MEMBERSHIP_HISPANIC_PCT,MEMBERSHIP_ASIAN_CNT,MEMBERSHIP_ASIAN_PCT,MEMBERSHIP_AIAN_CNT,MEMBERSHIP_AIAN_PCT,MEMBERSHIP_HAWAIIAN_CNT,MEMBERSHIP_HAWAIIAN_PCT,MEMBERSHIP_TWO_OR_MORE_CNT,MEMBERSHIP_TWO_OR_MORE_PCT,ENROLLMENT_FREE_LUNCH_CNT,ENROLLMENT_FREE_LUNCH_PCT,ENROLLMENT_REDUCED_LUNCH_CNT,ENROLLMENT_REDUCED_LUNCH_PCT,ATTENDANCE_RATE,RETENTION_RATE,DROPOUT_RATE,GRADUATION_RATE,TRANSITION_COLLEGE_INOUT_CNT,TRANSITION_COLLEGE_INOUT_PCT,TRANSITION_COLLEGE_IN_CNT,TRANSITION_COLLEGE_IN_PCT,TRANSITION_COLLEGE_OUT_CNT,TRANSITION_COLLEGE_OUT_PCT,TRANSITION_PARTTIME_CNT,TRANSITION_PARTTIME_PCT,TRANSITION_WORKFORCE_CNT,TRANSITION_WORKFORCE_PCT,TRANSITION_VOCATIONAL_CNT,TRANSITION_VOCATIONAL_PCT,TRANSITION_FAILURE_CNT,TRANSITION_FAILURE_PCT,TRANSITION_MILITARY_CNT,TRANSITION_MILITARY_PCT,STDNT_TCH_RATIO,FTE_TCH_TOTAL,MALE_FTE_TOTAL,FEMALE_FTE_TOTAL,WHITE_FTE_TOTAL,BLACK_FTE_TOTAL,HISPANIC_FTE_TOTAL,ASIAN_FTE_TOTAL,AIAN_FTE_TOTAL,HAWAIIAN_FTE_TOTAL,TWO_OR_MORE_FTE_TOTAL,RACE_FTE_TOTAL,NATIONAL_BOARD_CERT_TCH_CNT,PCT_CLS_NOT_HQ_TCH,AVG_YRS_TCH_EXP,PROF_QUAL_BA_PCT,PROF_QUAL_MA_PCT,PROF_QUAL_RANK1_PCT,PROF_QUAL_SPECIALIST_PCT,PROF_QUAL_DOCTORATE_PCT,PROF_QUAL_TCH_PCT,TCH_PROV_CERT_PCT,STDNT_COMP_RATIO,COMPUTER_5YR_OLD_PCT,PT_CONFERENCE,SBDM_VOTE,PARENTS_ON_COUNCIL,VOLUNTEER_HRS,COOP,COOP_CODE
20142015,61,KNOX,301,Knox County,240,Flat Lick Elementary School,301240,61301240,210315000843,13142,186.42,201,103,51.2%,98,48.8%,198,98.5%,2,1.0%,1,0.5%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,175,87.1%,4,2.0%,93.8%,5.7%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8:1,25.00,7.00,18.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0,0.0%,15.5,13.6%,31.8%,40.9%,0.0%,0.0%,86.0%,0.0%,1.6:1,100%,201,12,2,5250,SESC,907
20142015,61,KNOX,301,Knox County,320,G R Hampton Elementary School,301320,61301320,210315000846,12127,255.54,273,127,46.5%,146,53.5%,273,100.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,206,75.5%,17,6.2%,93.4%,3.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9:1,29.00,4.00,25.00,29.00,0.00,0.00,0.00,0.00,0.00,0.00,29.00,0,0.0%,14.9,13.3%,36.7%,36.7%,0.0%,0.0%,87.0%,0.0%,2:1,100%,159,21,4,408,SESC,907
20142015,61,KNOX,301,Knox County,260,Girdler Elementary School,301260,61301260,210315000844,10803,350.96,371,200,53.9%,171,46.1%,366,98.7%,0,0.0%,0,0.0%,0,0.0%,1,0.3%,0,0.0%,4,1.1%,313,84.4%,17,4.6%,93.2%,1.9%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11:1,34.00,5.00,29.00,34.00,0.00,0.00,0.00,0.00,0.00,0.00,34.00,0,0.0%,15.4,9.4%,21.9%,59.4%,0.0%,0.0%,91.0%,0.0%,2.7:1,100%,250,12,2,750,SESC,907
20142015,61,KNOX,301,Knox County,430,Jesse D Lay Elementary School,301430,61301430,210315000848,11513,335.42,359,179,49.9%,180,50.1%,340,94.7%,2,0.6%,12,3.3%,2,0.6%,1,0.3%,0,0.0%,2,0.6%,226,63.0%,11,3.1%,93.6%,2.1%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11:1,33.00,4.00,29.00,33.00,0.00,0.00,0.00,0.00,0.00,0.00,33.00,0,0.0%,16.7,3.6%,28.6%,64.3%,0.0%,0.0%,97.0%,0.0%,3.4:1,100%,357,16,7,750,SESC,907
20142015,61,KNOX,301,Knox County,22,Knox Appalachian School,301022,61301022,210315001997,12764,46.72,49,32,65.3%,17,34.7%,37,75.5%,9,18.4%,2,4.1%,0,0.0%,0,0.0%,0,0.0%,1,2.0%,35,71.4%,0,0.0%,97.7%,16.3%,N/A,N/A,1,10.0%,1,10.0%,N/A,0.0%,N/A,0.0%,1,10.0%,N/A,0.0%,8,80.0%,N/A,0.0%,10:1,5.00,3.00,2.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,,0.0%,15.2,0.0%,20.0%,80.0%,0.0%,0.0%,100.0%,0.0%,.9:1,100%,110,,,0,SESC,907
20142015,61,KNOX,301,Knox County,410,Knox Central High School,301410,61301410,210315000847,10348,793.38,867,473,54.6%,394,45.4%,845,97.5%,15,1.7%,6,0.7%,1,0.1%,0,0.0%,0,0.0%,0,0.0%,610,70.4%,47,5.4%,88.8%,3.8%,1.4%,N/A,65,42.2%,61,39.6%,4,2.6%,33,21.4%,37,24.0%,3,1.9%,7,4.5%,9,5.8%,14:1,60.00,27.00,33.00,60.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0,0.0%,10.2,17.3%,24.0%,41.3%,0.0%,0.0%,83.0%,1.5%,.8:1,100%,350,0,0,40,SESC,907
20142015,61,KNOX,301,Knox County,140,Knox County Day Treatment,301140,61301140,210315002357,16408,16.28,29,17,58.6%,12,41.4%,29,100.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,26,89.7%,1,3.4%,75.1%,34.5%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,2.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,,0.0%,6,33.3%,33.3%,0.0%,0.0%,0.0%,67.0%,0.0%,.5:1,100%,50,,,0,SESC,907
20142015,61,KNOX,301,Knox County,150,Knox County Learning Academy,301150,61301150,210315000709,17560,33.73,52,35,67.3%,17,32.7%,51,98.1%,1,1.9%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,44,84.6%,2,3.8%,83.2%,42.3%,N/A,N/A,0,0.0%,N/A,0.0%,N/A,0.0%,5,29.4%,10,58.8%,N/A,0.0%,2,11.8%,N/A,0.0%,7:1,7.00,4.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0,0.0%,12,16.7%,16.7%,50.0%,0.0%,0.0%,83.0%,0.0%,.8:1,100%,40,,,0,SESC,907
20142015,61,KNOX,301,Knox County,23,Knox County Middle School,301023,61301023,210315002029,10791,458,495,264,53.3%,231,46.7%,473,95.6%,10,2.0%,8,1.6%,1,0.2%,0,0.0%,0,0.0%,3,0.6%,361,72.9%,22,4.4%,91.4%,0.4%,0.2%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12:1,42.00,17.00,25.00,42.00,0.00,0.00,0.00,0.00,0.00,0.00,42.00,3,0.0%,10.7,17.0%,22.6%,41.5%,0.0%,1.9%,83.0%,0.0%,2.6:1,100%,221,7,2,1000,SESC,907
20142015,61,KNOX,301,Knox County,450,Lynn Camp Schools,301450,61301450,210315000850,10755,974.54,1067,530,49.7%,537,50.3%,"1,033",96.8%,5,0.5%,13,1.2%,1,0.1%,4,0.4%,3,0.3%,8,0.7%,906,84.9%,29,2.7%,92.0%,0.0%,0.2%,N/A,24,38.7%,24,38.7%,N/A,0.0%,8,12.9%,21,33.9%,1,1.6%,N/A,0.0%,8,12.9%,13:1,80.00,18.00,62.00,78.00,0.00,1.00,1.00,0.00,0.00,0.00,80.00,0,0.0%,8.4,29.5%,21.9%,19.0%,0.0%,0.0%,70.0%,2.6%,2:1,100%,538,8,2,350,SESC,907
20142015,61,KNOX,301,Knox County,,---District Total---,301,,,11233,4059.1,4406,2271,51.5%,"2,135",48.5%,"4,250",96.5%,58,1.3%,45,1.0%,12,0.3%,7,0.2%,3,0.1%,31,0.7%,"3,451",78.3%,169,3.8%,91.6%,3.1%,1.6%,N/A,90,36.4%,86,34.8%,4,1.6%,47,19.0%,72,29.1%,4,1.6%,17,6.9%,17,6.9%,13:1,335.00,83.00,252.00,333.00,0.00,1.00,1.00,0.00,0.00,0.00,335.00,4,0.0%,11.8,18.4%,24.9%,38.0%,0.0%,0.2%,82.0%,0.8%,1.6:1,100%,2774,140,27,10208,SESC,907
20142015,62,LARUE,305,LaRue County,15,Abraham Lincoln Elementary School,305015,62305015,210318002044,8569,487.08,508,248,48.8%,260,51.2%,458,90.2%,2,0.4%,30,5.9%,0,0.0%,1,0.2%,0,0.0%,17,3.3%,292,57.5%,38,7.5%,96.4%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,35.00,3.00,32.00,35.00,0.00,0.00,0.00,0.00,0.00,0.00,35.00,4,0.0%,13.6,18.9%,40.5%,21.6%,0.0%,0.0%,81.0%,0.0%,1.9:1,100%,500,30,10,2525,GRREC,902
20142015,62,LARUE,305,LaRue County,30,Hodgenville Elementary School,305030,62305030,210318000852,7991,516.72,531,272,51.2%,259,48.8%,434,81.7%,14,2.6%,59,11.1%,1,0.2%,1,0.2%,0,0.0%,22,4.1%,339,63.8%,24,4.5%,96.1%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,37.00,5.00,32.00,36.00,0.00,1.00,0.00,0.00,0.00,0.00,37.00,2,3.1%,11.1,11.8%,61.8%,14.7%,0.0%,0.0%,88.0%,3.3%,2.1:1,100%,500,18,3,2282,GRREC,902
20142015,62,LARUE,305,LaRue County,40,LaRue County High School,305040,62305040,210318000853,7613,715.98,756,397,52.5%,359,47.5%,660,87.3%,25,3.3%,37,4.9%,4,0.5%,2,0.3%,0,0.0%,28,3.7%,362,47.9%,35,4.6%,94.9%,0.5%,0.0%,N/A,83,48.3%,83,48.3%,N/A,0.0%,5,2.9%,67,39.0%,3,1.7%,11,6.4%,3,1.7%,16:1,46.00,23.00,23.00,43.00,1.00,2.00,0.00,0.00,0.00,0.00,46.00,4,2.9%,11.2,16.1%,41.1%,26.8%,0.0%,0.0%,84.0%,2.1%,.9:1,100%,310,10,5,180,GRREC,902
20142015,62,LARUE,305,LaRue County,45,LaRue County Middle School,305045,62305045,210318000854,7741,502.17,527,264,50.1%,263,49.9%,466,88.4%,20,3.8%,24,4.6%,1,0.2%,3,0.6%,0,0.0%,13,2.5%,309,58.6%,34,6.5%,95.7%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,37.00,10.00,27.00,37.00,0.00,0.00,0.00,0.00,0.00,0.00,37.00,2,0.0%,12.9,12.8%,51.3%,23.1%,0.0%,0.0%,87.0%,0.0%,.6:1,100%,300,11,4,123,GRREC,902
20142015,62,LARUE,305,LaRue County,100,The Life Connection,305100,62305100,210318002216,8710,38.63,44,44,100.0%,0,0.0%,34,77.3%,8,18.2%,2,4.5%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,44,100.0%,0,0.0%,98.5%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22:1,2.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,,0.0%,15,0.0%,25.0%,75.0%,0.0%,0.0%,100.0%,0.0%,.8:1,100%,35,,,0,GRREC,902
20142015,62,LARUE,305,LaRue County,,---District Total---,305,,,9891,2260.58,2366,1225,51.8%,"1,141",48.2%,"2,052",86.7%,69,2.9%,152,6.4%,6,0.3%,7,0.3%,0,0.0%,80,3.4%,"1,346",56.9%,131,5.5%,95.7%,0.2%,0.0%,N/A,83,47.4%,83,47.4%,N/A,0.0%,5,2.9%,68,38.9%,3,1.7%,13,7.4%,3,1.7%,16:1,150.00,41.00,109.00,146.00,1.00,3.00,0.00,0.00,0.00,0.00,150.00,12,1.3%,12.2,14.7%,47.1%,23.5%,0.0%,0.0%,85.0%,1.4%,1:1,100%,1645,69,22,5110,GRREC,902
20142015,63,LAUREL,311,Laurel County,30,Bush Elementary School,311030,63311030,210321000857,6944,484.96,502,244,48.6%,258,51.4%,474,94.4%,4,0.8%,4,0.8%,14,2.8%,1,0.2%,2,0.4%,3,0.6%,239,47.6%,15,3.0%,94.8%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,31.00,1.00,30.00,31.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00,0,0.0%,10.1,19.4%,38.9%,22.2%,0.0%,0.0%,81.0%,0.0%,2:1,100%,367,85,9,2528,SESC,907
20142015,63,LAUREL,311,Laurel County,55,Camp Ground Elementary School,311055,63311055,210321000859,6580,268.98,300,144,48.0%,156,52.0%,293,97.7%,1,0.3%,3,1.0%,0,0.0%,1,0.3%,0,0.0%,2,0.7%,206,68.7%,19,6.3%,93.4%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,19.00,2.00,17.00,18.00,1.00,0.00,0.00,0.00,0.00,0.00,19.00,0,0.0%,12.5,5.6%,72.2%,16.7%,0.0%,0.0%,95.0%,0.0%,2.1:1,100%,218,11,2,739,SESC,907
20142015,63,LAUREL,311,Laurel County,430,Cold Hill Elementary School,311430,63311430,210321001483,6711,273.09,285,152,53.3%,133,46.7%,279,97.9%,0,0.0%,1,0.4%,4,1.4%,0,0.0%,1,0.4%,0,0.0%,149,52.3%,13,4.6%,94.7%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,17.00,3.00,14.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,0,0.0%,11.2,5.9%,70.6%,17.6%,0.0%,0.0%,94.0%,0.0%,2.2:1,100%,285,97,2,2014,SESC,907
20142015,63,LAUREL,311,Laurel County,70,Colony Elementary School,311070,63311070,210321000860,7038,319.56,341,171,50.1%,170,49.9%,328,96.2%,0,0.0%,5,1.5%,2,0.6%,3,0.9%,0,0.0%,3,0.9%,224,65.7%,18,5.3%,93.5%,1.6%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,22.00,0.00,22.00,22.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00,1,0.0%,10.9,13.6%,50.0%,22.7%,0.0%,0.0%,86.0%,0.0%,2:1,100%,341,65,2,700,SESC,907
20142015,63,LAUREL,311,Laurel County,130,Hazel Green Elementary School,311130,63311130,210321000862,8446,284.37,306,168,54.9%,138,45.1%,296,96.7%,4,1.3%,4,1.3%,0,0.0%,0,0.0%,1,0.3%,1,0.3%,239,78.1%,14,4.6%,94.4%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,20.00,3.00,17.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0,0.0%,11.1,17.4%,39.1%,26.1%,0.0%,0.0%,83.0%,0.0%,2.5:1,100%,291,30,3,1450,SESC,907
20142015,63,LAUREL,311,Laurel County,175,Hunter Hills Elementary School,311175,63311175,210321000715,7812,618.06,660,334,50.6%,326,49.4%,631,95.6%,4,0.6%,10,1.5%,5,0.8%,4,0.6%,3,0.5%,3,0.5%,515,78.0%,33,5.0%,92.9%,1.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,44.00,6.00,38.00,44.00,0.00,0.00,0.00,0.00,0.00,0.00,44.00,1,0.0%,11.3,11.1%,48.9%,28.9%,0.0%,0.0%,89.0%,0.0%,2.7:1,100%,450,153,2,1250,SESC,907
20142015,63,LAUREL,311,Laurel County,165,Johnson Elementary School,311165,63311165,210321000863,7693,255.34,263,149,56.7%,114,43.3%,253,96.2%,6,2.3%,3,1.1%,1,0.4%,0,0.0%,0,0.0%,0,0.0%,155,58.9%,13,4.9%,94.6%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,16.00,0.00,16.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,0,0.0%,16.9,11.1%,38.9%,38.9%,0.0%,0.0%,89.0%,0.0%,1.6:1,100%,153,31,2,984,SESC,907
20142015,63,LAUREL,311,Laurel County,180,Keavy Elementary School,311180,63311180,210321000864,7676,264.55,283,148,52.3%,135,47.7%,272,96.1%,1,0.4%,5,1.8%,0,0.0%,0,0.0%,0,0.0%,5,1.8%,205,72.4%,16,5.7%,93.6%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,17.00,2.00,15.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,1,0.0%,13.6,6.3%,50.0%,37.5%,0.0%,0.0%,94.0%,0.0%,1.8:1,100%,98,27,2,852,SESC,907
20142015,63,LAUREL,311,Laurel County,50,Laurel County Day Treatment,311050,63311050,210321001677,25739,38.38,44,32,72.7%,12,27.3%,38,86.4%,4,9.1%,2,4.5%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,38,86.4%,3,6.8%,89.0%,22.7%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,3.00,2.00,1.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,,0.0%,20,0.0%,33.3%,33.3%,33.3%,0.0%,100.0%,0.0%,1.3:1,100%,4,,,0,SESC,907
20142015,63,LAUREL,311,Laurel County,60,Laurel County Schools Center for Innovation,311060,63311060,210321002400,0,,,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,N/A,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0:1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0%,,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0:1,100%,0,,,0,SESC,907
20142015,63,LAUREL,311,Laurel County,10,London Elementary School,311010,63311010,210321000856,7857,533.6,562,293,52.1%,269,47.9%,517,92.0%,13,2.3%,19,3.4%,6,1.1%,2,0.4%,1,0.2%,4,0.7%,401,71.4%,30,5.3%,93.6%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,36.00,4.00,32.00,36.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00,4,0.0%,11.8,15.8%,39.5%,28.9%,0.0%,0.0%,84.0%,0.0%,2.4:1,100%,591,11,8,1470,SESC,907
20142015,63,LAUREL,311,Laurel County,16,McDaniel Learning Center,311016,63311016,210321002224,10883,47.52,35,28,80.0%,7,20.0%,33,94.3%,1,2.9%,0,0.0%,1,2.9%,0,0.0%,0,0.0%,0,0.0%,28,80.0%,1,2.9%,89.1%,25.7%,N/A,N/A,0,0.0%,N/A,0.0%,N/A,0.0%,1,9.1%,7,63.6%,N/A,0.0%,1,9.1%,2,18.2%,9:1,4.00,0.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0,0.0%,19.8,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%,.7:1,100%,3,,,0,SESC,907
20142015,63,LAUREL,311,Laurel County,205,North Laurel High School,311205,63311205,210321000215,7261,1267.69,1324,667,50.4%,657,49.6%,"1,289",97.4%,19,1.4%,4,0.3%,3,0.2%,4,0.3%,0,0.0%,5,0.4%,723,54.6%,71,5.4%,92.1%,4.3%,1.0%,N/A,104,36.0%,100,34.6%,4,1.4%,49,17.0%,96,33.2%,9,3.1%,28,9.7%,3,1.0%,18:1,74.00,33.00,41.00,74.00,0.00,0.00,0.00,0.00,0.00,0.00,74.00,3,0.0%,12.4,11.2%,38.2%,39.3%,0.0%,0.0%,89.0%,0.0%,2.9:1,100%,417,42,2,1288,SESC,907
20142015,63,LAUREL,311,Laurel County,200,North Laurel Middle School,311200,63311200,210321001589,6523,1060.88,1115,540,48.4%,575,51.6%,"1,080",96.9%,12,1.1%,11,1.0%,6,0.5%,2,0.2%,0,0.0%,4,0.4%,711,63.8%,67,6.0%,93.2%,1.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,68.00,14.00,54.00,67.00,0.00,0.00,1.00,0.00,0.00,0.00,68.00,1,0.0%,10.1,15.7%,32.9%,35.7%,0.0%,0.0%,84.0%,0.0%,2.8:1,100%,861,26,10,375,SESC,907
20142015,63,LAUREL,311,Laurel County,210,South Laurel High School,311210,63311210,210321000865,7255,1091.92,1131,586,51.8%,545,48.2%,"1,083",95.8%,12,1.1%,17,1.5%,15,1.3%,2,0.2%,0,0.0%,2,0.2%,592,52.3%,66,5.8%,92.1%,8.8%,1.1%,N/A,95,38.0%,92,36.8%,3,1.2%,23,9.2%,69,27.6%,5,2.0%,51,20.4%,7,2.8%,17:1,68.00,29.00,39.00,68.00,0.00,0.00,0.00,0.00,0.00,0.00,68.00,7,0.0%,13,12.3%,31.5%,43.8%,0.0%,0.0%,88.0%,0.0%,4.3:1,100%,775,54,2,3965,SESC,907
20142015,63,LAUREL,311,Laurel County,40,South Laurel Middle School,311040,63311040,210321000858,6289,1024.17,1081,571,52.8%,510,47.2%,"1,036",95.8%,11,1.0%,14,1.3%,10,0.9%,3,0.3%,0,0.0%,7,0.6%,656,60.7%,71,6.6%,93.2%,1.3%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,66.00,18.00,48.00,66.00,0.00,0.00,0.00,0.00,0.00,0.00,66.00,2,0.0%,10.5,17.3%,22.7%,42.7%,0.0%,0.0%,83.0%,0.0%,1.8:1,100%,287,39,2,2989,SESC,907
20142015,63,LAUREL,311,Laurel County,420,Sublimity Elementary School,311420,63311420,210321000869,7997,335.22,352,178,50.6%,174,49.4%,345,98.0%,2,0.6%,4,1.1%,0,0.0%,0,0.0%,0,0.0%,1,0.3%,208,59.1%,21,6.0%,95.6%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19:1,19.00,1.00,18.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00,2,0.0%,12.4,5.3%,57.9%,31.6%,0.0%,0.0%,95.0%,0.0%,1.5:1,100%,290,76,8,984,SESC,907
20142015,63,LAUREL,311,Laurel County,18,Wyan-Pine Grove Elementary,311018,63311018,210321002030,7269,409.93,435,223,51.3%,212,48.7%,399,91.7%,5,1.1%,16,3.7%,9,2.1%,0,0.0%,0,0.0%,6,1.4%,276,63.4%,10,2.3%,93.9%,0.7%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,29.00,1.00,28.00,29.00,0.00,0.00,0.00,0.00,0.00,0.00,29.00,3,0.0%,11.4,17.2%,24.1%,41.4%,0.0%,0.0%,83.0%,0.0%,2.1:1,100%,402,34,2,532,SESC,907
20142015,63,LAUREL,311,Laurel County,,---District Total---,311,,,9064,8578.22,9019,4628,51.3%,"4,391",48.7%,"8,646",95.9%,99,1.1%,122,1.4%,76,0.8%,22,0.2%,8,0.1%,46,0.5%,"5,565",61.7%,481,5.3%,93.2%,3.3%,1.1%,N/A,199,36.1%,192,34.8%,7,1.3%,74,13.4%,172,31.2%,14,2.5%,80,14.5%,12,2.2%,16:1,552.00,119.00,433.00,550.00,1.00,0.00,1.00,0.00,0.00,0.00,552.00,25,0.0%,11.8,13.3%,38.2%,35.1%,0.2%,0.0%,87.0%,0.0%,2.1:1,100%,5833,781,58,22120,SESC,907
20142015,64,LAWRENCE,315,Lawrence County,30,Blaine Elementary School,315030,64315030,210324000870,13653,184.89,186,104,55.9%,82,44.1%,179,96.2%,7,3.8%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,152,81.7%,4,2.2%,93.7%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10:1,19.00,3.00,16.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00,0,0.0%,10.2,22.2%,48.1%,7.4%,0.0%,0.0%,78.0%,0.0%,1:1,100%,186,12,2,3077,KEDC,903
20142015,64,LAWRENCE,315,Lawrence County,150,Fallsburg Elementary School,315150,64315150,210324000871,10164,310.16,327,178,54.4%,149,45.6%,316,96.6%,3,0.9%,6,1.8%,0,0.0%,2,0.6%,0,0.0%,0,0.0%,202,61.8%,30,9.2%,92.8%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,24.00,6.00,18.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,0,0.0%,12.3,27.6%,34.5%,10.3%,0.0%,0.0%,72.0%,0.0%,2.5:1,100%,250,30,2,3802,KEDC,903
