SCHOOL YEAR,COUNTY NUMBER,COUNTY NAME,DISTRICT NUMBER,DISTRICT NAME,SCHOOL NUMBER,SCHOOL NAME,SCHOOL CODE,STATE SCHOOL ID,NCES ID,CO-OP,CO-OP CODE,MEMBERSHIP,Personnel Spending per Student - Federal Funds,Non-Personnel Spending per Student - Federal Funds,Total Spending per Student - Federal Funds,Personnel Spending per Student - State/Local Funds,Non-Personnel Spending per Student - State/Local Funds,Total Spending per Student - State/Local Funds,Total Spending per Student - All Fund Sources
20192020,036,FLOYD,175,Floyd County,020,Allen Elementary School,175020,036175020,210195000403,KVEC,904,469,1218,533,1752,7743,1851,9594,11345
20192020,036,FLOYD,175,Floyd County,021,May Valley Elementary School,175021,036175021,210195001426,KVEC,904,328,973,680,1654,8612,1913,10524,12178
20192020,036,FLOYD,175,Floyd County,030,South Floyd Elementary School,175030,036175030,210195002446,KVEC,904,630,1413,697,2110,8428,1837,10266,12376
20192020,036,FLOYD,175,Floyd County,050,Renaissance Learning Center,175050,036175050,210195001004,KVEC,904,0,,,,,,,
20192020,036,FLOYD,175,Floyd County,110,Betsy Layne High School,175110,036175110,210195000406,KVEC,904,387,955,592,1548,8582,2136,10718,12266
20192020,036,FLOYD,175,Floyd County,115,Floyd Central High School,175115,036175115,210195002450,KVEC,904,696,797,584,1381,7559,1592,9151,10531
20192020,036,FLOYD,175,Floyd County,120,Betsy Layne Elementary School,175120,036175120,210195000407,KVEC,904,603,1540,609,2148,8302,1776,10078,12226
20192020,036,FLOYD,175,Floyd County,440,James D. Adams Middle School,175440,036175440,210195001670,KVEC,904,331,1200,555,1754,7495,1949,9444,11198
20192020,036,FLOYD,175,Floyd County,485,John M. Stumbo Elementary School,175485,036175485,210195000415,KVEC,904,307,1135,855,1990,8692,1828,10520,12510
20192020,036,FLOYD,175,Floyd County,850,Prestonsburg High School,175850,036175850,210195000423,KVEC,904,475,539,547,1086,8915,2061,10976,12062
20192020,019,CAMPBELL,176,Fort Thomas Independent,"",---District Total---,176,"","",NKCES,905,3097,188,28,215,9453,1904,11357,16709
20192020,019,CAMPBELL,176,Fort Thomas Independent,010,Highlands High School,176010,019176010,210204000428,NKCES,905,1017,167,34,201,9582,2099,11681,14121
20192020,019,CAMPBELL,176,Fort Thomas Independent,011,Highlands Middle School,176011,019176011,210204001400,NKCES,905,784,19,21,40,8333,1440,9773,12052
20192020,019,CAMPBELL,176,Fort Thomas Independent,020,Johnson Elementary School,176020,019176020,210204000429,NKCES,905,397,156,21,177,9902,1113,11015,13432
20192020,019,CAMPBELL,176,Fort Thomas Independent,030,Moyer Elementary School,176030,019176030,210204000430,NKCES,905,517,176,22,198,9655,1245,10900,13337
20192020,019,CAMPBELL,176,Fort Thomas Independent,040,Woodfill Elementary School,176040,019176040,210204000431,NKCES,905,382,636,21,657,10657,1484,12140,15037
20192020,037,FRANKLIN,177,Frankfort Independent,"",---District Total---,177,"","",CKEC,901,879,709,300,1009,10236,2390,12626,14758
20192020,037,FRANKLIN,177,Frankfort Independent,040,Frankfort Early Learning Academy,177040,037177040,210198002334,CKEC,901,0,,,,,,,
20192020,037,FRANKLIN,177,Frankfort Independent,050,Second Street School,177050,037177050,210198000432,CKEC,901,592,736,211,946,8752,1659,10411,11643
20192020,037,FRANKLIN,177,Frankfort Independent,070,Frankfort High School,177070,037177070,210198000433,CKEC,901,255,598,416,1012,13020,2791,15811,17110
20192020,037,FRANKLIN,177,Frankfort Independent,080,Panther Transition Academy,177080,037177080,210198001524,CKEC,901,32,,,,,,,
20192020,037,FRANKLIN,181,Franklin County,"",---District Total---,181,"","",OVEC,906,6173,572,99,671,9555,1493,11048,13448
20192020,037,FRANKLIN,181,Franklin County,011,The Academy,181011,037181011,210201001917,OVEC,906,71,,,,,,,
20192020,037,FRANKLIN,181,Franklin County,012,Franklin County Career and Technical Ctr,181012,037181012,210201002055,OVEC,906,0,,,,,,,
20192020,037,FRANKLIN,181,Franklin County,013,Westridge Elementary,181013,037181013,210201001989,OVEC,906,365,883,199,1082,16565,2311,18888,16644
20192020,037,FRANKLIN,181,Franklin County,014,Bridgeport Elementary School,181014,037181014,210201001990,OVEC,906,438,1627,178,1296,15384,2097,17495,19400
20192020,037,FRANKLIN,181,Franklin County,015,Bondurant Middle School,181015,037181015,210201000435,OVEC,906,666,1177,128,907,12389,1808,14211,15526
20192020,037,FRANKLIN,181,Franklin County,016,Early Learning Village,181016,037181016,210201002219,OVEC,906,264,3506,210,1275,21110,2905,24046,27228
20192020,037,FRANKLIN,181,Franklin County,025,Collins Lane,181025,037181025,210201000437,OVEC,906,493,2032,169,821,14158,1958,16120,17740
20192020,037,FRANKLIN,181,Franklin County,030,Elkhorn Middle School,181030,037181030,210201000438,OVEC,906,830,1588,118,640,11483,1593,13002,14054
20192020,037,FRANKLIN,181,Franklin County,035,Elkhorn Elementary School,181035,037181035,210201000439,OVEC,906,401,4691,201,997,14963,2153,17136,19203
20192020,037,FRANKLIN,181,Franklin County,040,Franklin County High School,181040,037181040,210201000440,OVEC,906,913,1813,145,656,12655,1872,14481,14884
20192020,037,FRANKLIN,181,Franklin County,045,Hearn Elementary,181045,037181045,210201000441,OVEC,906,438,3449,202,953,14962,2267,17047,19101
20192020,037,FRANKLIN,181,Franklin County,050,Peaks Mill Elementary,181050,037181050,210201000442,OVEC,906,417,4545,170,1087,15007,2128,17083,19071
20192020,037,FRANKLIN,181,Franklin County,070,Western Hills High School,181070,037181070,210201001420,OVEC,906,815,2235,156,620,12962,2025,14988,15344
20192020,037,FRANKLIN,181,Franklin County,072,William Cofield High School,181072,037181072,210201002471,OVEC,906,62,,,,,,,
20192020,038,FULTON,185,Fulton County,"",---District Total---,185,"","",WKEC,908,573,826,237,1063,9247,2765,12013,16681
20192020,038,FULTON,185,Fulton County,015,Fulton County Middle School,185015,038185015,210210002467,WKEC,908,183,669,153,822,7491,2074,9565,10387
20192020,038,FULTON,185,Fulton County,020,Fulton County Elementary,185020,038185020,210210002113,WKEC,908,224,675,265,939,9055,3053,12107,13047
20192020,038,FULTON,185,Fulton County,030,Fulton County High School,185030,038185030,210210000445,WKEC,908,166,893,172,1065,10147,3960,12708,13774
20192020,038,FULTON,186,Fulton Independent,"",---District Total---,186,"","",WKEC,908,270,2473,1956,4429,11627,3102,14730,20129
20192020,038,FULTON,186,Fulton Independent,018,Fulton Independent School,186018,038186018,210207002205,WKEC,908,270,2473,1956,4429,11627,3102,14730,20129
20192020,039,GALLATIN,191,Gallatin County,"",---District Total---,191,"","",OVEC,906,1465,456,175,631,9273,1914,11188,16286
20192020,039,GALLATIN,191,Gallatin County,005,Gallatin County Middle School,191005,039191005,210213001609,OVEC,906,369,515,140,655,8391,1588,9979,10634
20192020,039,GALLATIN,191,Gallatin County,006,Gallatin County Upper Elementary,191006,039191006,210213001850,OVEC,906,325,568,146,714,7915,1679,9594,10308
20192020,039,GALLATIN,191,Gallatin County,010,Gallatin County Lower Elementary,191010,039191010,210213000450,OVEC,906,318,399,143,542,8587,1779,10366,10908
20192020,039,GALLATIN,191,Gallatin County,020,Gallatin County High School,191020,039191020,210213000451,OVEC,906,453,267,209,476,9267,1993,11260,11736
20192020,040,GARRARD,195,Garrard County,"",---District Total---,195,"","",SESC,907,2484,650,186,836,8742,1773,10515,12583
20192020,040,GARRARD,195,Garrard County,050,Camp Dick Robinson Elementary School,195050,040195050,210216000454,SESC,907,449,918,307,1226,9686,1764,11450,12612
20192020,040,GARRARD,195,Garrard County,060,Garrard County High School,195060,040195060,210216000455,SESC,907,732,509,335,843,8623,2165,10789,11844
20192020,040,GARRARD,195,Garrard County,070,Garrard Middle School,195070,040195070,210216001672,SESC,907,583,878,377,1255,8914,2043,10957,12265
20192020,040,GARRARD,195,Garrard County,090,Paint Lick Elementary School,195090,040195090,210216000456,SESC,907,299,1367,357,1724,10663,1802,12465,13652
20192020,040,GARRARD,195,Garrard County,220,Lancaster Elementary School,195220,040195220,210216000457,SESC,907,421,1886,353,2239,10174,1806,11980,13520
20192020,005,BARREN,197,Glasgow Independent,"",---District Total---,197,"","",GRREC,902,2236,804,244,1049,8988,1785,10773,14047
20192020,005,BARREN,197,Glasgow Independent,002,Success Academy,197002,005197002,210222002215,GRREC,902,79,,,,,,,
20192020,005,BARREN,197,Glasgow Independent,013,Highland Elementary School,197013,005197013,210222001991,GRREC,902,616,817,221,1093,7759,1675,9433,11476
20192020,005,BARREN,197,Glasgow Independent,015,Happy Valley Learning Center,197015,005197015,210222002101,GRREC,902,12,,,,,,,
20192020,005,BARREN,197,Glasgow Independent,030,Glasgow High School,197030,005197030,210222000461,GRREC,902,555,629,170,854,10492,2351,12843,14873
20192020,005,BARREN,197,Glasgow Independent,035,Glasgow Middle School,197035,005197035,210222000402,GRREC,902,499,889,115,1059,9132,1815,10947,12993
20192020,005,BARREN,197,Glasgow Independent,065,South Green Elementary School,197065,005197065,210222001565,GRREC,902,475,669,149,874,8239,1564,9803,11856
20192020,041,GRANT,201,Grant County,"",---District Total---,201,"","",OVEC,906,3487,550,65,616,8762,1814,10577,12567
20192020,041,GRANT,201,Grant County,016,Sherman Elementary,201016,041201016,210225002201,OVEC,906,401,1015,65,1091,17556,3576,21132,22598
20192020,041,GRANT,201,Grant County,020,Crittenden-Mt. Zion Elementary,201020,041201020,210225000465,OVEC,906,466,1006,63,1082,16935,2891,19826,21302
20192020,041,GRANT,201,Grant County,030,Dry Ridge Elementary,201030,041201030,210225000466,OVEC,906,407,1447,67,1526,19482,2825,22307,24071
20192020,041,GRANT,201,Grant County,040,Grant County High School,201040,041201040,210225000467,OVEC,906,1039,760,113,885,11729,3406,15135,22464
20192020,041,GRANT,201,Grant County,050,Mason-Corinth Elementary,201050,041201050,210225001701,OVEC,906,270,1168,122,1303,18741,3033,21774,23320
20192020,041,GRANT,201,Grant County,080,Grant County Middle School,201080,041201080,210225000469,OVEC,906,904,882,111,1006,11067,2704,13771,19345
20192020,042,GRAVES,205,Graves County,"",---District Total---,205,"","",WKEC,908,3945,536,128,665,8891,1833,10723,12713
20192020,042,GRAVES,205,Graves County,011,Mayfield Youth Development Center,205011,042205011,210228001754,WKEC,908,18,,,,,,,
20192020,042,GRAVES,205,Graves County,012,Gateway Academy High School,205012,042205012,210228001924,WKEC,908,39,,,,,,,
20192020,042,GRAVES,205,Graves County,013,Graves County Central Elementary,205013,042205013,210228001992,WKEC,908,476,631,128,759,8118,1376,9495,10254
20192020,042,GRAVES,205,Graves County,040,Fancy Farm Elementary School,205040,042205040,210228000471,WKEC,908,186,639,117,756,9222,1688,10911,11666
20192020,042,GRAVES,205,Graves County,060,Farmington Elementary School,205060,042205060,210228000473,WKEC,908,247,704,124,828,8686,1614,10300,11128
20192020,042,GRAVES,205,Graves County,100,Graves County Middle School,205100,042205100,210228001436,WKEC,908,598,209,99,308,8072,1410,9481,9789
20192020,042,GRAVES,205,Graves County,110,Lowes Elementary School,205110,042205110,210228000475,WKEC,908,239,597,125,722,8615,1513,10127,10849
20192020,042,GRAVES,205,Graves County,150,Sedalia Elementary School,205150,042205150,210228000477,WKEC,908,335,662,118,780,8575,1369,9943,10723
20192020,042,GRAVES,205,Graves County,170,Symsonia Elementary School,205170,042205170,210228000479,WKEC,908,281,619,128,746,8017,1479,9496,10243
20192020,042,GRAVES,205,Graves County,200,Wingo Elementary School,205200,042205200,210228000481,WKEC,908,377,923,127,1049,8713,1490,10202,11252
20192020,042,GRAVES,205,Graves County,215,Graves County High School,205215,042205215,210228001490,WKEC,908,1149,297,125,422,8600,1528,10127,10550
20192020,043,GRAYSON,211,Grayson County,"",---District Total---,211,"","",GRREC,902,4024,801,201,1002,8340,1559,9898,11965
20192020,043,GRAYSON,211,Grayson County,010,H W Wilkey Elementary School,211010,043211010,210230000483,GRREC,902,437,1269,353,1622,15917,2570,18489,19660
20192020,043,GRAYSON,211,Grayson County,030,Caneyville Elementary School,211030,043211030,210230000484,GRREC,902,352,1461,369,1830,17782,2915,20700,21849
20192020,043,GRAYSON,211,Grayson County,050,Oran P Lawler Elementary School,211050,043211050,210230001702,GRREC,902,415,1629,242,1871,16632,2545,19180,20402
20192020,043,GRAYSON,211,Grayson County,080,Clarkson Elementary School,211080,043211080,210230000485,GRREC,902,558,1707,347,2053,17095,2675,19773,20903
20192020,043,GRAYSON,211,Grayson County,085,Grayson County High School,211085,043211085,210230000486,GRREC,902,1312,1046,258,1304,15684,2786,18473,19994
20192020,043,GRAYSON,211,Grayson County,095,Grayson County Middle School,211095,043211095,210230000487,GRREC,902,950,1474,265,1739,15919,2806,18728,20352
20192020,043,GRAYSON,211,Grayson County,220,Grayson Co. Alternative Education,211220,043211220,210230001852,GRREC,902,0,,,,,,,
20192020,043,GRAYSON,211,Grayson County,908,Grayson County Area Vocational Ed Center,211908,043211908,210230002381,GRREC,902,0,,,,,,,
20192020,044,GREEN,215,Green County,"",---District Total---,215,"","",GRREC,902,1573,699,114,812,9241,1598,10839,12751
20192020,044,GREEN,215,Green County,030,Green County Primary School,215030,044215030,210234002244,GRREC,902,369,992,149,1165,9594,2037,14148,18503
20192020,044,GREEN,215,Green County,040,Green County Intermediate School,215040,044215040,210234002257,GRREC,902,363,916,167,1106,10750,1818,12374,15777
20192020,044,GREEN,215,Green County,055,Green County Middle School,215055,044215055,210234001526,GRREC,902,367,689,177,891,10420,2132,12249,18499
20192020,044,GREEN,215,Green County,065,Green County High School,215065,044215065,210234000490,GRREC,902,474,622,179,825,11031,2274,13514,16948
20192020,045,GREENUP,221,Greenup County,"",---District Total---,221,"","",KEDC,903,2699,657,92,749,8869,1915,10784,12462
20192020,045,GREENUP,221,Greenup County,010,Argillite Elementary School,221010,045221010,210240000493,KEDC,903,221,862,83,945,9790,2073,11863,12808
20192020,045,GREENUP,221,Greenup County,024,Wurtland Middle School,221024,045221024,210240001610,KEDC,903,315,962,110,1072,9481,1931,11413,12485
20192020,045,GREENUP,221,Greenup County,027,Greenup County High School,221027,045221027,210240000496,KEDC,903,830,273,69,343,8045,2011,10056,10399
20192020,045,GREENUP,221,Greenup County,040,Greysbranch Elementary School,221040,045221040,210240000497,KEDC,903,311,846,74,919,9455,1760,11215,12134
20192020,045,GREENUP,221,Greenup County,060,Mckell Elementary School,221060,045221060,210240000499,KEDC,903,462,794,83,877,9023,1770,10793,11671
20192020,045,GREENUP,221,Greenup County,105,Mckell Middle School,221105,045221105,210240001611,KEDC,903,352,672,156,826,8095,1875,9970,10798
20192020,045,GREENUP,221,Greenup County,110,Wurtland Elementary School,221110,045221110,210240000504,KEDC,903,208,896,104,1000,10409,1981,12390,13390
20192020,046,HANCOCK,225,Hancock County,"",---District Total---,225,"","",GRREC,902,1559,395,173,568,9919,1827,11747,15198
20192020,046,HANCOCK,225,Hancock County,005,Hancock County High School,225005,046225005,210246000507,GRREC,902,493,425,203,760,18541,3451,21430,22163
20192020,046,HANCOCK,225,Hancock County,006,North Hancock Elementary School,225006,046225006,210246001993,GRREC,902,446,583,230,982,18515,2829,20782,21565
20192020,046,HANCOCK,225,Hancock County,007,Hancock County Middle School,225007,046225007,210246000508,GRREC,902,397,364,176,683,18325,2972,20736,21488
20192020,046,HANCOCK,225,Hancock County,070,South Hancock Elementary School,225070,046225070,210246000511,GRREC,902,223,736,244,1249,19877,3230,22545,23411
20192020,047,HARDIN,231,Hardin County,"",---District Total---,231,"","",GRREC,902,14143,472,159,631,9045,1379,10424,13875
20192020,047,HARDIN,231,Hardin County,005,East Hardin Middle School,231005,047231005,210249000512,GRREC,902,785,805,181,985,15008,2029,17036,18022
20192020,047,HARDIN,231,Hardin County,008,Woodland Elementary School,231008,047231008,210249001471,GRREC,902,526,770,236,1007,15964,2062,18025,19033
20192020,047,HARDIN,231,Hardin County,013,John Hardin High School,231013,047231013,210249001910,GRREC,902,747,1056,227,1283,17579,2440,20022,21304
20192020,047,HARDIN,231,Hardin County,014,Lakewood Elementary School,231014,047231014,210249001963,GRREC,902,430,926,174,1100,17017,2133,19148,20251
20192020,047,HARDIN,231,Hardin County,015,Bluegrass Middle School,231015,047231015,210249001673,GRREC,902,592,878,162,1039,15498,2018,17516,18556
20192020,047,HARDIN,231,Hardin County,017,Creekside Elementary School,231017,047231017,210249001994,GRREC,902,364,825,217,1042,17525,2078,19603,20646
20192020,047,HARDIN,231,Hardin County,018,Heartland Elementary School,231018,047231018,210249002209,GRREC,902,587,928,231,1159,15289,2081,17371,18530
20192020,047,HARDIN,231,Hardin County,020,G C Burkhead Elementary School,231020,047231020,210249000513,GRREC,902,691,1001,175,1176,16420,1921,18339,19518
20192020,047,HARDIN,231,Hardin County,021,North Park Elementary School,231021,047231021,210249002297,GRREC,902,417,858,207,1065,19202,2389,21591,22656
20192020,047,HARDIN,231,Hardin County,025,College View Campus,231025,047231025,210249002439,GRREC,902,453,,,,,,,
20192020,047,HARDIN,231,Hardin County,030,Cecilia Valley Elementary School,231030,047231030,210249000514,GRREC,902,311,1833,197,2030,17132,2165,19297,21327
20192020,047,HARDIN,231,Hardin County,040,New Highland Elementary School,231040,047231040,210249001446,GRREC,902,406,1056,260,1316,17780,2173,19953,21269
20192020,047,HARDIN,231,Hardin County,050,Lincoln Trail Elementary School,231050,047231050,210249000515,GRREC,902,479,739,170,909,16689,1950,18638,19548
20192020,047,HARDIN,231,Hardin County,070,Early College and Career Center,231070,047231070,210249002373,GRREC,902,0,,,,,,,
