SCHOOL YEAR,COUNTY NUMBER,COUNTY NAME,DISTRICT NUMBER,DISTRICT NAME,SCHOOL NUMBER,SCHOOL NAME,SCHOOL CODE,STATE SCHOOL ID,NCES ID,CO-OP,CO-OP CODE,TOTAL YEARS EXPERIENCE,EDUCATOR COUNT,AVERAGE YEARS OF EXPERIENCE
20192020,073,MADISON,365,Madison County,007,Shannon Johnson Elementary School,365007,073365007,210372001901,SESC,907,340,29,11.7
20192020,073,MADISON,365,Madison County,008,Boonesborough Elementary,365008,073365008,210372002481,SESC,907,227,21,10.8
20192020,073,MADISON,365,Madison County,010,Clark Moores Middle School,365010,073365010,210372000944,SESC,907,375,40,9.4
20192020,073,MADISON,365,Madison County,015,Daniel Boone Elementary School,365015,073365015,210372000945,SESC,907,341,29,11.8
20192020,073,MADISON,365,Madison County,018,Glenn R Marshall Elementary School,365018,073365018,210372002032,SESC,907,314,24,13.1
20192020,073,MADISON,365,Madison County,020,Madison Middle School,365020,073365020,210372000250,SESC,907,488,37,13.2
20192020,073,MADISON,365,Madison County,021,B. Michael Caudill Middle School,365021,073365021,210372002217,SESC,907,387,40,9.7
20192020,073,MADISON,365,Madison County,030,Kingston Elementary School,365030,073365030,210372000946,SESC,907,428,31,13.8
20192020,073,MADISON,365,Madison County,040,Kirksville Elementary School,365040,073365040,210372000947,SESC,907,343,29,11.8
20192020,073,MADISON,365,Madison County,045,Kit Carson Elementary School,365045,073365045,210372000948,SESC,907,306,29,10.6
20192020,073,MADISON,365,Madison County,050,Madison Central High School,365050,073365050,210372000949,SESC,907,1260,108,11.7
20192020,073,MADISON,365,Madison County,065,Bellevue Transitional School,365065,073365065,210372002084,SESC,907,11,1,11
20192020,073,MADISON,365,Madison County,100,Silver Creek Elementary School,365100,073365100,210372000950,SESC,907,344,24,14.3
20192020,073,MADISON,365,Madison County,110,Madison Kindergarten Academy,365110,073365110,210372002392,SESC,907,209,18,11.6
20192020,073,MADISON,365,Madison County,120,Waco Elementary School,365120,073365120,210372000951,SESC,907,278,25,11.1
20192020,073,MADISON,365,Madison County,130,White Hall Elementary School,365130,073365130,210372000952,SESC,907,347,19,18.3
20192020,073,MADISON,365,Madison County,140,Foley Middle School,365140,073365140,210372000953,SESC,907,390,32,12.2
20192020,073,MADISON,365,Madison County,145,Farristown Middle School,365145,073365145,210372002311,SESC,907,405,32,12.7
20192020,073,MADISON,365,Madison County,150,Madison Southern High School,365150,073365150,210372001594,SESC,907,827,69,12
20192020,073,MADISON,365,Madison County,160,Madison County Day Treatment,365160,073365160,210372001678,SESC,907,57,2,28.5
20192020,074,MAGOFFIN,371,Magoffin County,"",---District Total---,371,"","",KVEC,904,1339,112,12
20192020,074,MAGOFFIN,371,Magoffin County,172,North Magoffin Elementary,371172,074371172,210375002238,KVEC,904,258,20,12.9
20192020,074,MAGOFFIN,371,Magoffin County,173,South Magoffin Elementary,371173,074371173,210375002227,KVEC,904,119,9,13.2
20192020,074,MAGOFFIN,371,Magoffin County,175,Herald Whitaker Middle School,371175,074371175,210375001618,KVEC,904,162,19,8.5
20192020,074,MAGOFFIN,371,Magoffin County,360,Salyersville Grade School,371360,074371360,210375000958,KVEC,904,353,28,12.6
20192020,074,MAGOFFIN,371,Magoffin County,370,Magoffin County High School,371370,074371370,210375000960,KVEC,904,469,38,12.3
20192020,075,MARION,375,Marion County,"",---District Total---,375,"","",CKEC,901,2230,186,12
20192020,075,MARION,375,Marion County,020,Calvary Elementary School,375020,075375020,210378000962,CKEC,901,146,13,11.2
20192020,075,MARION,375,Marion County,030,Hugh C. Spalding Academy,375030,075375030,210378002328,CKEC,901,10,1,10
20192020,075,MARION,375,Marion County,040,Glasscock Elementary School,375040,075375040,210378000963,CKEC,901,228,27,8.4
20192020,075,MARION,375,Marion County,085,Marion County Knight Academy,375085,075375085,210378002443,CKEC,901,487,45,10.8
20192020,075,MARION,375,Marion County,095,Marion County Middle School,375095,075375095,210378002454,CKEC,901,384,32,12
20192020,075,MARION,375,Marion County,100,West Marion Elementary School,375100,075375100,210378001619,CKEC,901,366,24,15.3
20192020,075,MARION,375,Marion County,210,Lebanon Elementary School,375210,075375210,210378000967,CKEC,901,339,24,14.1
20192020,075,MARION,375,Marion County,515,Marion County High School,375515,075375515,210378000970,CKEC,901,574,44,13
20192020,076,MARSHALL,381,Marshall County,"",---District Total---,381,"","",WKEC,908,3446,271,12.7
20192020,076,MARSHALL,381,Marshall County,005,Purchase Youth Village,381005,076381005,210381002445,WKEC,908,24,1,24
20192020,076,MARSHALL,381,Marshall County,010,Central Elementary School,381010,076381010,210381000272,WKEC,908,377,27,14
20192020,076,MARSHALL,381,Marshall County,011,Benton Elementary School,381011,076381011,210381000971,WKEC,908,461,33,14
20192020,076,MARSHALL,381,Marshall County,018,Star Academy High School,381018,076381018,210381002073,WKEC,908,24,1,24
20192020,076,MARSHALL,381,Marshall County,025,MC@HOME,381025,076381025,210381002474,WKEC,908,24,1,24
20192020,076,MARSHALL,381,Marshall County,040,Calvert City Elementary School,381040,076381040,210381000973,WKEC,908,273,18,15.2
20192020,076,MARSHALL,381,Marshall County,085,Jonathan Elementary School,381085,076381085,210381000975,WKEC,908,194,15,12.9
20192020,076,MARSHALL,381,Marshall County,088,Marshall County High School,381088,076381088,210381000976,WKEC,908,1044,80,13.1
20192020,076,MARSHALL,381,Marshall County,090,North Marshall Middle School,381090,076381090,210381000977,WKEC,908,361,34,10.6
20192020,076,MARSHALL,381,Marshall County,100,Sharpe Elementary School,381100,076381100,210381000978,WKEC,908,279,20,14
20192020,076,MARSHALL,381,Marshall County,105,South Marshall Elementary School,381105,076381105,210381000979,WKEC,908,249,21,11.9
20192020,076,MARSHALL,381,Marshall County,111,South Marshall Middle,381111,076381111,210381002428,WKEC,908,364,31,11.7
20192020,077,MARTIN,385,Martin County,"",---District Total---,385,"","",KEDC,903,1093,100,10.9
20192020,077,MARTIN,385,Martin County,051,Eden Elementary School,385051,077385051,210384001902,KEDC,903,268,23,11.7
20192020,077,MARTIN,385,Martin County,120,Inez Elementary School,385120,077385120,210384000982,KEDC,903,162,16,10.1
20192020,077,MARTIN,385,Martin County,250,Martin County High School,385250,077385250,210384000985,KEDC,903,352,30,11.7
20192020,077,MARTIN,385,Martin County,300,Warfield Elementary School,385300,077385300,210384000988,KEDC,903,186,15,12.4
20192020,077,MARTIN,385,Martin County,330,Martin County Middle School,385330,077385330,210384002386,KEDC,903,139,18,7.7
20192020,078,MASON,391,Mason County,"",---District Total---,391,"","",KEDC,903,2268,155,14.6
20192020,078,MASON,391,Mason County,011,Mason County Intermediate School,391011,078391011,210387002000,KEDC,903,522,34,15.4
20192020,078,MASON,391,Mason County,030,Mason County High School,391030,078391030,210387000989,KEDC,903,681,45,15.1
20192020,078,MASON,391,Mason County,050,Mason County Middle School,391050,078391050,210387000991,KEDC,903,469,36,13
20192020,078,MASON,391,Mason County,080,Charles Straub Elementary School,391080,078391080,210387001460,KEDC,903,648,44,14.7
20192020,042,GRAVES,392,Mayfield Independent,"",---District Total---,392,"","",WKEC,908,1247,104,12
20192020,042,GRAVES,392,Mayfield Independent,031,Mayfield Elementary School,392031,042392031,210390002001,WKEC,908,535,44,12.2
20192020,042,GRAVES,392,Mayfield Independent,060,Mayfield High School,392060,042392060,210390000995,WKEC,908,442,31,14.3
20192020,042,GRAVES,392,Mayfield Independent,065,Mayfield Middle School,392065,042392065,210390000996,WKEC,908,270,29,9.3
20192020,079,MCCRACKEN,395,McCracken County,"",---District Total---,395,"","",WKEC,908,5324,400,13.3
20192020,079,MCCRACKEN,395,McCracken County,010,Concord Elementary School,395010,079395010,210396001001,WKEC,908,433,37,11.7
20192020,079,MCCRACKEN,395,McCracken County,012,McCracken Open Campus School,395012,079395012,210396001801,WKEC,908,92,5,18.4
20192020,079,MCCRACKEN,395,McCracken County,013,McCracken Regional School,395013,079395013,210396001862,WKEC,908,43,2,21.5
20192020,079,MCCRACKEN,395,McCracken County,015,McCracken County High School,395015,079395015,210396002332,WKEC,908,1425,115,12.4
20192020,079,MCCRACKEN,395,McCracken County,030,Reidland Intermediate School,395030,079395030,210396002419,WKEC,908,163,15,10.9
20192020,079,MCCRACKEN,395,McCracken County,055,Heath Middle School,395055,079395055,210396001006,WKEC,908,417,30,13.9
20192020,079,MCCRACKEN,395,McCracken County,065,Hendron Lone Oak Elementary School,395065,079395065,210396001431,WKEC,908,354,28,12.6
20192020,079,MCCRACKEN,395,McCracken County,075,Lone Oak Intermediate School,395075,079395075,210396002374,WKEC,908,271,23,11.8
20192020,079,MCCRACKEN,395,McCracken County,080,Lone Oak Elementary School,395080,079395080,210396001009,WKEC,908,519,28,18.5
20192020,079,MCCRACKEN,395,McCracken County,085,Lone Oak Middle School,395085,079395085,210396001010,WKEC,908,546,43,12.7
20192020,079,MCCRACKEN,395,McCracken County,100,Reidland Elementary School,395100,079395100,210396001011,WKEC,908,469,32,14.7
20192020,079,MCCRACKEN,395,McCracken County,115,Reidland Middle School,395115,079395115,210396001013,WKEC,908,269,22,12.2
20192020,079,MCCRACKEN,395,McCracken County,120,Heath Elementary School,395120,079395120,210396001461,WKEC,908,363,25,14.5
20192020,080,MCCREARY,401,McCreary County,"",---District Total---,401,"","",SESC,907,2033,155,13.1
20192020,080,MCCREARY,401,McCreary County,010,McCreary Central High School,401010,080401010,210399001014,SESC,907,575,44,13.1
20192020,080,MCCREARY,401,McCreary County,011,McCreary County Preschool South,401011,080401011,210399001548,SESC,907,45,6,7.5
20192020,080,MCCREARY,401,McCreary County,012,McCreary Academy,401012,080401012,210399001805,SESC,907,332,25,13.3
20192020,080,MCCREARY,401,McCreary County,014,McCreary County Middle School,401014,080401014,210399002002,SESC,907,476,34,14
20192020,080,MCCREARY,401,McCreary County,017,McCreary County Preschool North,401017,080401017,210399002437,SESC,907,7,2,3.5
20192020,080,MCCREARY,401,McCreary County,020,Pine Knot Elementary School,401020,080401020,210399002451,SESC,907,527,41,12.9
20192020,080,MCCREARY,401,McCreary County,330,Whitley City Elementary School,401330,080401330,210399001021,SESC,907,339,24,14.1
20192020,081,MCLEAN,405,McLean County,"",---District Total---,405,"","",GRREC,902,832,88,9.5
20192020,081,MCLEAN,405,McLean County,020,Calhoun Elementary School,405020,081405020,210402001023,GRREC,902,208,16,13
20192020,081,MCLEAN,405,McLean County,050,Livermore Elementary School,405050,081405050,210402001025,GRREC,902,143,13,11
20192020,081,MCLEAN,405,McLean County,065,McLean County High School,405065,081405065,210402001026,GRREC,902,262,29,9
20192020,081,MCLEAN,405,McLean County,070,Marie Gatton Phillips Elementary,405070,081405070,210402001027,GRREC,902,79,7,11.3
20192020,081,MCLEAN,405,McLean County,075,McLean County Middle School,405075,081405075,210402001140,GRREC,902,140,23,6.1
20192020,082,MEADE,411,Meade County,"",---District Total---,411,"","",GRREC,902,3146,235,13.4
20192020,082,MEADE,411,Meade County,011,David T. Wilson Elementary,411011,082411011,210405001644,GRREC,902,294,21,14
20192020,082,MEADE,411,Meade County,012,Brandenburg High School,411012,082411012,210405001930,GRREC,902,30,1,30
20192020,082,MEADE,411,Meade County,013,James R. Allen High School,411013,082411013,210405002202,GRREC,902,25,1,25
20192020,082,MEADE,411,Meade County,015,Stuart Pepper Middle School,411015,082411015,210405001029,GRREC,902,414,30,13.8
20192020,082,MEADE,411,Meade County,030,Flaherty Primary School,411030,082411030,210405002295,GRREC,902,277,23,12
20192020,082,MEADE,411,Meade County,040,Ekron Elementary School,411040,082411040,210405001032,GRREC,902,278,19,14.6
20192020,082,MEADE,411,Meade County,050,Flaherty Elementary School,411050,082411050,210405001033,GRREC,902,155,15,10.3
20192020,082,MEADE,411,Meade County,060,Brandenburg Primary School,411060,082411060,210405001034,GRREC,902,504,38,13.3
20192020,082,MEADE,411,Meade County,070,Meade County High School,411070,082411070,210405001035,GRREC,902,982,76,12.9
20192020,082,MEADE,411,Meade County,090,Payneville Elementary School,411090,082411090,210405001037,GRREC,902,216,13,16.6
20192020,083,MENIFEE,415,Menifee County,"",---District Total---,415,"","",KEDC,903,548,60,9.1
20192020,083,MENIFEE,415,Menifee County,020,Botts Elementary School,415020,083415020,210408001038,KEDC,903,56,11,5.1
20192020,083,MENIFEE,415,Menifee County,080,Menifee Elementary School,415080,083415080,210408001039,KEDC,903,262,30,8.7
20192020,083,MENIFEE,415,Menifee County,090,Menifee County High School,415090,083415090,210408001040,KEDC,903,303,24,12.6
20192020,084,MERCER,421,Mercer County,"",---District Total---,421,"","",CKEC,901,2087,157,13.3
20192020,084,MERCER,421,Mercer County,015,Mercer County Senior High School,421015,084421015,210411002168,CKEC,901,683,51,13.4
20192020,084,MERCER,421,Mercer County,027,Mercer County Day Treatment,421027,084421027,210411001491,CKEC,901,15,1,15
20192020,084,MERCER,421,Mercer County,035,Kenneth D. King Middle School,421035,084421035,210411000482,CKEC,901,366,37,9.9
20192020,084,MERCER,421,Mercer County,040,Mercer Central,421040,084421040,210411002285,CKEC,901,138,9,15.3
20192020,084,MERCER,421,Mercer County,050,Mercer County Intermediate School,421050,084421050,210411002273,CKEC,901,448,32,14
20192020,084,MERCER,421,Mercer County,070,Mercer County Elementary School,421070,084421070,210411001042,CKEC,901,540,35,15.4
20192020,085,METCALFE,425,Metcalfe County,"",---District Total---,425,"","",GRREC,902,1026,82,12.5
20192020,085,METCALFE,425,Metcalfe County,010,Metcalfe County Middle School,425010,085425010,210414000729,GRREC,902,349,24,14.5
20192020,085,METCALFE,425,Metcalfe County,050,Metcalfe County High School,425050,085425050,210414001044,GRREC,902,304,28,10.9
20192020,085,METCALFE,425,Metcalfe County,060,Metcalfe County Elementary School,425060,085425060,210414002383,GRREC,902,502,39,12.9
20192020,007,BELL,426,Middlesboro Independent,"",---District Total---,426,"","",SESC,907,907,77,11.8
20192020,007,BELL,426,Middlesboro Independent,023,Middlesboro Alternative School,426023,007426023,210417001680,SESC,907,25,2,12.5
20192020,007,BELL,426,Middlesboro Independent,030,Middlesboro Elementary School,426030,007426030,210417001048,SESC,907,269,22,12.2
20192020,007,BELL,426,Middlesboro Independent,040,Middlesboro Middle School,426040,007426040,210417001049,SESC,907,361,26,13.9
20192020,007,BELL,426,Middlesboro Independent,080,Middlesboro High School,426080,007426080,210417001050,SESC,907,302,31,9.7
20192020,086,MONROE,431,Monroe County,"",---District Total---,431,"","",GRREC,902,1199,109,11
20192020,086,MONROE,431,Monroe County,150,Gamaliel Elementary,431150,086431150,210420001052,GRREC,902,115,15,7.7
20192020,086,MONROE,431,Monroe County,160,Monroe Co Middle,431160,086431160,210420001053,GRREC,902,281,26,10.8
20192020,086,MONROE,431,Monroe County,212,Joe Harrison Carter,431212,086431212,210420001054,GRREC,902,164,12,13.7
20192020,086,MONROE,431,Monroe County,440,Tompkinsville Elem,431440,086431440,210420001055,GRREC,902,201,19,10.6
20192020,086,MONROE,431,Monroe County,450,Monroe Co High,431450,086431450,210420001056,GRREC,902,460,38,12.1
20192020,087,MONTGOMERY,435,Montgomery County,"",---District Total---,435,"","",CKEC,901,2868,252,11.4
20192020,087,MONTGOMERY,435,Montgomery County,010,Camargo Elementary School,435010,087435010,210425001057,CKEC,901,345,31,11.1
20192020,087,MONTGOMERY,435,Montgomery County,013,Hillcrest Hall Treatment Center,435013,087435013,210425001867,CKEC,901,36,1,36
20192020,087,MONTGOMERY,435,Montgomery County,014,Gateway Children's Services,435014,087435014,210425001868,CKEC,901,33,2,16.5
20192020,087,MONTGOMERY,435,Montgomery County,025,Northview Elementary,435025,087435025,210425002472,CKEC,901,273,30,9.1
20192020,087,MONTGOMERY,435,Montgomery County,030,Mapleton Elementary School,435030,087435030,210425001058,CKEC,901,375,24,15.6
20192020,087,MONTGOMERY,435,Montgomery County,040,Montgomery County High School,435040,087435040,210425001059,CKEC,901,969,77,12.6
20192020,087,MONTGOMERY,435,Montgomery County,050,Mount Sterling Elementary School,435050,087435050,210425001060,CKEC,901,333,24,13.9
20192020,087,MONTGOMERY,435,Montgomery County,070,McNabb Middle School,435070,087435070,210425001538,CKEC,901,537,65,8.3
20192020,087,MONTGOMERY,435,Montgomery County,080,The Sterling School,435080,087435080,210425002317,CKEC,901,63,6,10.5
20192020,088,MORGAN,441,Morgan County,"",---District Total---,441,"","",KEDC,903,1362,98,13.9
20192020,088,MORGAN,441,Morgan County,015,Morgan Central Elementary School,441015,088441015,210429002194,KEDC,903,216,14,15.4
20192020,088,MORGAN,441,Morgan County,018,Wrigley Elementary School,441018,088441018,210429002214,KEDC,903,170,11,15.5
20192020,088,MORGAN,441,Morgan County,050,East Valley Elementary School,441050,088441050,210429001549,KEDC,903,91,6,15.2
20192020,088,MORGAN,441,Morgan County,090,Ezel Elementary School,441090,088441090,210429001066,KEDC,903,53,8,6.6
20192020,088,MORGAN,441,Morgan County,140,Morgan County Middle School,441140,088441140,210429001067,KEDC,903,340,27,12.6
