Fiscal Year,District,Rank,Years,,I,II,III
2019 - 2020,006 Anchorage Independent,III,4,,45384,46845,0
2019 - 2020,006 Anchorage Independent,III,5,,46664,47759,0
2019 - 2020,006 Anchorage Independent,III,6,,47941,49221,0
2019 - 2020,006 Anchorage Independent,III,7,,49040,50316,0
2019 - 2020,006 Anchorage Independent,III,8,,50316,51414,0
2019 - 2020,006 Anchorage Independent,III,9,,51595,52509,0
2019 - 2020,006 Anchorage Independent,III,10,,52877,54884,0
2019 - 2020,006 Anchorage Independent,III,11,,55797,55981,0
2019 - 2020,006 Anchorage Independent,III,12,,56529,56896,0
2019 - 2020,006 Anchorage Independent,III,13,,57807,57991,0
2019 - 2020,006 Anchorage Independent,III,14,,57991,59089,0
2019 - 2020,006 Anchorage Independent,III,15,,58903,60215,0
2019 - 2020,006 Anchorage Independent,III,16,,60966,62465,0
2019 - 2020,006 Anchorage Independent,III,17,,62277,63591,0
2019 - 2020,006 Anchorage Independent,III,18,,63591,64718,0
2019 - 2020,006 Anchorage Independent,III,19,,64905,65843,0
2019 - 2020,006 Anchorage Independent,III,20,,66220,66970,0
2019 - 2020,006 Anchorage Independent,III,21,,67533,68096,0
2019 - 2020,006 Anchorage Independent,III,22,,68845,69220,0
2019 - 2020,006 Anchorage Independent,III,23,,70160,70345,0
2019 - 2020,006 Anchorage Independent,III,24,,71472,71847,0
2019 - 2020,006 Anchorage Independent,III,25,,72786,72975,0
2019 - 2020,006 Anchorage Independent,III,26,,74101,74286,0
2019 - 2020,006 Anchorage Independent,III,27,,74849,75038,0
2019 - 2020,006 Anchorage Independent,III,28,,74849,75038,0
2019 - 2020,006 Anchorage Independent,III,29,,74849,75038,0
2019 - 2020,006 Anchorage Independent,III,30,,74849,75038,0
2019 - 2020,006 Anchorage Independent,III,31,,74849,75038,0
2019 - 2020,006 Anchorage Independent,III,32,,74849,75038,0
2019 - 2020,006 Anchorage Independent,III,33,,74849,75038,0
2019 - 2020,006 Anchorage Independent,III,34,,74849,75038,0
2019 - 2020,006 Anchorage Independent,III,35,,74849,75038,0
2019 - 2020,006 Anchorage Independent,III,36,,74849,75038,0
2019 - 2020,006 Anchorage Independent,III,37,,74849,75038,0
2019 - 2020,006 Anchorage Independent,III,38,,74849,75038,0
2019 - 2020,006 Anchorage Independent,III,39,,74849,75038,0
2019 - 2020,006 Anchorage Independent,III,40,,74849,75038,0
2019 - 2020,006 Anchorage Independent,IV,0,,33930,0,0
2019 - 2020,006 Anchorage Independent,IV,1,,33930,0,0
2019 - 2020,006 Anchorage Independent,IV,2,,33930,0,0
2019 - 2020,006 Anchorage Independent,IV,3,,33930,0,0
2019 - 2020,006 Anchorage Independent,IV,4,,33930,0,0
2019 - 2020,006 Anchorage Independent,IV,5,,33930,0,0
2019 - 2020,006 Anchorage Independent,IV,6,,33930,0,0
2019 - 2020,006 Anchorage Independent,IV,7,,33930,0,0
2019 - 2020,006 Anchorage Independent,IV,8,,33930,0,0
2019 - 2020,006 Anchorage Independent,IV,9,,33930,0,0
2019 - 2020,006 Anchorage Independent,IV,10,,33930,0,0
2019 - 2020,006 Anchorage Independent,IV,11,,33930,0,0
2019 - 2020,006 Anchorage Independent,IV,12,,33930,0,0
2019 - 2020,006 Anchorage Independent,IV,13,,33930,0,0
2019 - 2020,006 Anchorage Independent,IV,14,,33930,0,0
2019 - 2020,006 Anchorage Independent,IV,15,,33930,0,0
2019 - 2020,006 Anchorage Independent,IV,16,,33930,0,0
2019 - 2020,006 Anchorage Independent,IV,17,,33930,0,0
2019 - 2020,006 Anchorage Independent,IV,18,,33930,0,0
2019 - 2020,006 Anchorage Independent,IV,19,,33930,0,0
2019 - 2020,006 Anchorage Independent,IV,20,,33930,0,0
2019 - 2020,006 Anchorage Independent,IV,21,,33930,0,0
2019 - 2020,006 Anchorage Independent,IV,22,,33930,0,0
2019 - 2020,006 Anchorage Independent,IV,23,,33930,0,0
2019 - 2020,006 Anchorage Independent,IV,24,,33930,0,0
2019 - 2020,006 Anchorage Independent,IV,25,,33930,0,0
2019 - 2020,006 Anchorage Independent,IV,26,,33930,0,0
2019 - 2020,006 Anchorage Independent,IV,27,,33930,0,0
2019 - 2020,006 Anchorage Independent,IV,28,,33930,0,0
2019 - 2020,006 Anchorage Independent,IV,29,,33930,0,0
2019 - 2020,006 Anchorage Independent,IV,30,,33930,0,0
2019 - 2020,006 Anchorage Independent,IV,31,,33930,0,0
2019 - 2020,006 Anchorage Independent,IV,32,,33930,0,0
2019 - 2020,006 Anchorage Independent,IV,33,,33930,0,0
2019 - 2020,006 Anchorage Independent,IV,34,,33930,0,0
2019 - 2020,006 Anchorage Independent,IV,35,,33930,0,0
2019 - 2020,006 Anchorage Independent,IV,36,,33930,0,0
2019 - 2020,006 Anchorage Independent,IV,37,,33930,0,0
2019 - 2020,006 Anchorage Independent,IV,38,,33930,0,0
2019 - 2020,006 Anchorage Independent,IV,39,,33930,0,0
2019 - 2020,006 Anchorage Independent,IV,40,,33930,0,0
2019 - 2020,006 Anchorage Independent,V,0,,31756,0,0
2019 - 2020,006 Anchorage Independent,V,1,,31756,0,0
2019 - 2020,006 Anchorage Independent,V,2,,31756,0,0
2019 - 2020,006 Anchorage Independent,V,3,,31756,0,0
2019 - 2020,006 Anchorage Independent,V,4,,31756,0,0
2019 - 2020,006 Anchorage Independent,V,5,,31756,0,0
2019 - 2020,006 Anchorage Independent,V,6,,31756,0,0
2019 - 2020,006 Anchorage Independent,V,7,,31756,0,0
2019 - 2020,006 Anchorage Independent,V,8,,31756,0,0
2019 - 2020,006 Anchorage Independent,V,9,,31756,0,0
2019 - 2020,006 Anchorage Independent,V,10,,31756,0,0
2019 - 2020,006 Anchorage Independent,V,11,,31756,0,0
2019 - 2020,006 Anchorage Independent,V,12,,31756,0,0
2019 - 2020,006 Anchorage Independent,V,13,,31756,0,0
2019 - 2020,006 Anchorage Independent,V,14,,31756,0,0
2019 - 2020,006 Anchorage Independent,V,15,,31756,0,0
2019 - 2020,006 Anchorage Independent,V,16,,31756,0,0
2019 - 2020,006 Anchorage Independent,V,17,,31756,0,0
2019 - 2020,006 Anchorage Independent,V,18,,31756,0,0
2019 - 2020,006 Anchorage Independent,V,19,,31756,0,0
2019 - 2020,006 Anchorage Independent,V,20,,31756,0,0
2019 - 2020,006 Anchorage Independent,V,21,,31756,0,0
2019 - 2020,006 Anchorage Independent,V,22,,31756,0,0
2019 - 2020,006 Anchorage Independent,V,23,,31756,0,0
2019 - 2020,006 Anchorage Independent,V,24,,31756,0,0
2019 - 2020,006 Anchorage Independent,V,25,,31756,0,0
2019 - 2020,006 Anchorage Independent,V,26,,31756,0,0
2019 - 2020,006 Anchorage Independent,V,27,,31756,0,0
2019 - 2020,006 Anchorage Independent,V,28,,31756,0,0
2019 - 2020,006 Anchorage Independent,V,29,,31756,0,0
2019 - 2020,006 Anchorage Independent,V,30,,31756,0,0
2019 - 2020,006 Anchorage Independent,V,31,,31756,0,0
2019 - 2020,006 Anchorage Independent,V,32,,31756,0,0
2019 - 2020,006 Anchorage Independent,V,33,,31756,0,0
2019 - 2020,006 Anchorage Independent,V,34,,31756,0,0
2019 - 2020,006 Anchorage Independent,V,35,,31756,0,0
2019 - 2020,006 Anchorage Independent,V,36,,31756,0,0
2019 - 2020,006 Anchorage Independent,V,37,,31756,0,0
2019 - 2020,006 Anchorage Independent,V,38,,31756,0,0
2019 - 2020,006 Anchorage Independent,V,39,,31756,0,0
2019 - 2020,006 Anchorage Independent,V,40,,31756,0,0
2019 - 2020,011 Anderson County,I,0,,43987,47643,0
2019 - 2020,011 Anderson County,I,1,,44836,48423,0
2019 - 2020,011 Anderson County,I,2,,45683,49204,0
2019 - 2020,011 Anderson County,I,3,,46531,49985,0
2019 - 2020,011 Anderson County,I,4,,47377,50766,0
2019 - 2020,011 Anderson County,I,5,,48225,51545,0
2019 - 2020,011 Anderson County,I,6,,49073,52328,0
2019 - 2020,011 Anderson County,I,7,,49920,53109,0
2019 - 2020,011 Anderson County,I,8,,50768,53889,0
2019 - 2020,011 Anderson County,I,9,,51615,54669,0
2019 - 2020,011 Anderson County,I,10,,52462,55451,0
2019 - 2020,011 Anderson County,I,11,,53311,56231,0
2019 - 2020,011 Anderson County,I,12,,54157,57064,0
2019 - 2020,011 Anderson County,I,13,,55006,58417,0
2019 - 2020,011 Anderson County,I,14,,55854,58863,0
2019 - 2020,011 Anderson County,I,15,,56701,59355,0
2019 - 2020,011 Anderson County,I,16,,57548,60135,0
2019 - 2020,011 Anderson County,I,17,,58395,60916,0
2019 - 2020,011 Anderson County,I,18,,59244,61697,0
2019 - 2020,011 Anderson County,I,19,,60091,62477,0
2019 - 2020,011 Anderson County,I,20,,60937,63257,0
2019 - 2020,011 Anderson County,I,21,,61786,64040,0
2019 - 2020,011 Anderson County,I,22,,62633,64820,0
2019 - 2020,011 Anderson County,I,23,,63481,65601,0
2019 - 2020,011 Anderson County,I,24,,64328,66381,0
2019 - 2020,011 Anderson County,I,25,,65175,67162,0
2019 - 2020,011 Anderson County,I,26,,66023,67943,0
2019 - 2020,011 Anderson County,I,27,,66871,68724,0
2019 - 2020,011 Anderson County,I,28,,67717,69505,0
2019 - 2020,011 Anderson County,I,29,,68565,70286,0
2019 - 2020,011 Anderson County,I,30,,69412,71067,0
2019 - 2020,011 Anderson County,I,31,,69412,71067,0
2019 - 2020,011 Anderson County,I,32,,70261,71847,0
2019 - 2020,011 Anderson County,I,33,,70261,71847,0
2019 - 2020,011 Anderson County,I,34,,70261,71847,0
2019 - 2020,011 Anderson County,I,35,,70261,71847,0
2019 - 2020,011 Anderson County,I,36,,70261,71847,0
2019 - 2020,011 Anderson County,I,37,,70261,71847,0
2019 - 2020,011 Anderson County,I,38,,70261,71847,0
2019 - 2020,011 Anderson County,I,39,,70261,71847,0
2019 - 2020,011 Anderson County,I,40,,70261,71847,0
2019 - 2020,011 Anderson County,II,0,,40270,0,0
2019 - 2020,011 Anderson County,II,1,,41008,0,0
2019 - 2020,011 Anderson County,II,2,,41746,0,0
2019 - 2020,011 Anderson County,II,3,,42485,0,0
2019 - 2020,011 Anderson County,II,4,,43222,0,0
2019 - 2020,011 Anderson County,II,5,,43960,0,0
2019 - 2020,011 Anderson County,II,6,,44699,0,0
2019 - 2020,011 Anderson County,II,7,,45437,0,0
2019 - 2020,011 Anderson County,II,8,,46175,0,0
2019 - 2020,011 Anderson County,II,9,,46913,0,0
2019 - 2020,011 Anderson County,II,10,,47652,0,0
2019 - 2020,011 Anderson County,II,11,,48389,0,0
2019 - 2020,011 Anderson County,II,12,,49127,0,0
2019 - 2020,011 Anderson County,II,13,,49866,0,0
2019 - 2020,011 Anderson County,II,14,,50604,0,0
2019 - 2020,011 Anderson County,II,15,,51342,0,0
2019 - 2020,011 Anderson County,II,16,,52081,0,0
2019 - 2020,011 Anderson County,II,17,,52819,0,0
2019 - 2020,011 Anderson County,II,18,,53556,0,0
2019 - 2020,011 Anderson County,II,19,,54295,0,0
2019 - 2020,011 Anderson County,II,20,,55032,0,0
2019 - 2020,011 Anderson County,II,21,,55771,0,0
2019 - 2020,011 Anderson County,II,22,,56510,0,0
2019 - 2020,011 Anderson County,II,23,,57248,0,0
2019 - 2020,011 Anderson County,II,24,,57984,0,0
2019 - 2020,011 Anderson County,II,25,,58723,0,0
2019 - 2020,011 Anderson County,II,26,,59462,0,0
2019 - 2020,011 Anderson County,II,27,,60200,0,0
2019 - 2020,011 Anderson County,II,28,,60937,0,0
2019 - 2020,011 Anderson County,II,29,,61677,0,0
2019 - 2020,011 Anderson County,II,30,,62415,0,0
2019 - 2020,011 Anderson County,II,31,,62415,0,0
2019 - 2020,011 Anderson County,II,32,,63153,0,0
2019 - 2020,011 Anderson County,II,33,,63153,0,0
2019 - 2020,011 Anderson County,II,34,,63153,0,0
2019 - 2020,011 Anderson County,II,35,,63153,0,0
2019 - 2020,011 Anderson County,II,36,,63153,0,0
2019 - 2020,011 Anderson County,II,37,,63153,0,0
2019 - 2020,011 Anderson County,II,38,,63153,0,0
2019 - 2020,011 Anderson County,II,39,,63153,0,0
2019 - 2020,011 Anderson County,II,40,,63153,0,0
2019 - 2020,011 Anderson County,III,0,,36551,0,0
2019 - 2020,011 Anderson County,III,1,,37180,0,0
2019 - 2020,011 Anderson County,III,2,,37810,0,0
2019 - 2020,011 Anderson County,III,3,,38439,0,0
2019 - 2020,011 Anderson County,III,4,,39067,0,0
2019 - 2020,011 Anderson County,III,5,,39696,0,0
2019 - 2020,011 Anderson County,III,6,,40324,0,0
2019 - 2020,011 Anderson County,III,7,,40953,0,0
2019 - 2020,011 Anderson County,III,8,,41582,0,0
2019 - 2020,011 Anderson County,III,9,,42211,0,0
2019 - 2020,011 Anderson County,III,10,,42840,0,0
2019 - 2020,011 Anderson County,III,11,,43468,0,0
2019 - 2020,011 Anderson County,III,12,,44097,0,0
2019 - 2020,011 Anderson County,III,13,,44726,0,0
2019 - 2020,011 Anderson County,III,14,,45355,0,0
2019 - 2020,011 Anderson County,III,15,,45984,0,0
2019 - 2020,011 Anderson County,III,16,,46613,0,0
2019 - 2020,011 Anderson County,III,17,,47241,0,0
2019 - 2020,011 Anderson County,III,18,,47870,0,0
2019 - 2020,011 Anderson County,III,19,,48499,0,0
2019 - 2020,011 Anderson County,III,20,,49127,0,0
2019 - 2020,011 Anderson County,III,21,,49757,0,0
2019 - 2020,011 Anderson County,III,22,,50386,0,0
2019 - 2020,011 Anderson County,III,23,,51014,0,0
2019 - 2020,011 Anderson County,III,24,,51642,0,0
2019 - 2020,011 Anderson County,III,25,,52272,0,0
2019 - 2020,011 Anderson County,III,26,,52901,0,0
2019 - 2020,011 Anderson County,III,27,,53530,0,0
2019 - 2020,011 Anderson County,III,28,,54157,0,0
2019 - 2020,011 Anderson County,III,29,,54786,0,0
2019 - 2020,011 Anderson County,III,30,,55416,0,0
2019 - 2020,011 Anderson County,III,31,,55416,0,0
2019 - 2020,011 Anderson County,III,32,,56044,0,0
2019 - 2020,011 Anderson County,III,33,,56044,0,0
2019 - 2020,011 Anderson County,III,34,,56044,0,0
2019 - 2020,011 Anderson County,III,35,,56044,0,0
2019 - 2020,011 Anderson County,III,36,,56044,0,0
2019 - 2020,011 Anderson County,III,37,,56044,0,0
2019 - 2020,011 Anderson County,III,38,,56044,0,0
2019 - 2020,011 Anderson County,III,39,,56044,0,0
2019 - 2020,011 Anderson County,III,40,,56044,0,0
2019 - 2020,011 Anderson County,IV,0,,36551,0,0
2019 - 2020,011 Anderson County,IV,1,,36551,0,0
2019 - 2020,011 Anderson County,IV,2,,36551,0,0
2019 - 2020,011 Anderson County,IV,3,,36551,0,0
2019 - 2020,011 Anderson County,IV,4,,36551,0,0
2019 - 2020,011 Anderson County,IV,5,,36551,0,0
2019 - 2020,011 Anderson County,IV,6,,36551,0,0
2019 - 2020,011 Anderson County,IV,7,,36551,0,0
2019 - 2020,011 Anderson County,IV,8,,36551,0,0
2019 - 2020,011 Anderson County,IV,9,,36551,0,0
2019 - 2020,011 Anderson County,IV,10,,36551,0,0
2019 - 2020,011 Anderson County,IV,11,,36551,0,0
2019 - 2020,011 Anderson County,IV,12,,36551,0,0
2019 - 2020,011 Anderson County,IV,13,,36551,0,0
2019 - 2020,011 Anderson County,IV,14,,36551,0,0
2019 - 2020,011 Anderson County,IV,15,,36551,0,0
2019 - 2020,011 Anderson County,IV,16,,36551,0,0
2019 - 2020,011 Anderson County,IV,17,,36551,0,0
2019 - 2020,011 Anderson County,IV,18,,36551,0,0
2019 - 2020,011 Anderson County,IV,19,,36551,0,0
2019 - 2020,011 Anderson County,IV,20,,36551,0,0
2019 - 2020,011 Anderson County,IV,21,,36551,0,0
2019 - 2020,011 Anderson County,IV,22,,36551,0,0
2019 - 2020,011 Anderson County,IV,23,,36551,0,0
2019 - 2020,011 Anderson County,IV,24,,36551,0,0
2019 - 2020,011 Anderson County,IV,25,,36551,0,0
2019 - 2020,011 Anderson County,IV,26,,36551,0,0
2019 - 2020,011 Anderson County,IV,27,,36551,0,0
2019 - 2020,011 Anderson County,IV,28,,36551,0,0
2019 - 2020,011 Anderson County,IV,29,,36551,0,0
2019 - 2020,011 Anderson County,IV,30,,36551,0,0
2019 - 2020,011 Anderson County,IV,31,,36551,0,0
2019 - 2020,011 Anderson County,IV,32,,36551,0,0
2019 - 2020,011 Anderson County,IV,33,,36551,0,0
2019 - 2020,011 Anderson County,IV,34,,36551,0,0
2019 - 2020,011 Anderson County,IV,35,,36551,0,0
2019 - 2020,011 Anderson County,IV,36,,36551,0,0
2019 - 2020,011 Anderson County,IV,37,,36551,0,0
2019 - 2020,011 Anderson County,IV,38,,36551,0,0
2019 - 2020,011 Anderson County,IV,39,,36551,0,0
2019 - 2020,011 Anderson County,IV,40,,36551,0,0
2019 - 2020,011 Anderson County,V,0,,27983,0,0
2019 - 2020,011 Anderson County,V,1,,27983,0,0
2019 - 2020,011 Anderson County,V,2,,27983,0,0
2019 - 2020,011 Anderson County,V,3,,27983,0,0
2019 - 2020,011 Anderson County,V,4,,27983,0,0
2019 - 2020,011 Anderson County,V,5,,27983,0,0
2019 - 2020,011 Anderson County,V,6,,27983,0,0
2019 - 2020,011 Anderson County,V,7,,27983,0,0
2019 - 2020,011 Anderson County,V,8,,27983,0,0
2019 - 2020,011 Anderson County,V,9,,27983,0,0
2019 - 2020,011 Anderson County,V,10,,27983,0,0
2019 - 2020,011 Anderson County,V,11,,27983,0,0
2019 - 2020,011 Anderson County,V,12,,27983,0,0
2019 - 2020,011 Anderson County,V,13,,27983,0,0
2019 - 2020,011 Anderson County,V,14,,27983,0,0
2019 - 2020,011 Anderson County,V,15,,27983,0,0
2019 - 2020,011 Anderson County,V,16,,27983,0,0
2019 - 2020,011 Anderson County,V,17,,27983,0,0
2019 - 2020,011 Anderson County,V,18,,27983,0,0
2019 - 2020,011 Anderson County,V,19,,27983,0,0
2019 - 2020,011 Anderson County,V,20,,27983,0,0
2019 - 2020,011 Anderson County,V,21,,27983,0,0
2019 - 2020,011 Anderson County,V,22,,27983,0,0
2019 - 2020,011 Anderson County,V,23,,27983,0,0
2019 - 2020,011 Anderson County,V,24,,27983,0,0
2019 - 2020,011 Anderson County,V,25,,27983,0,0
2019 - 2020,011 Anderson County,V,26,,27983,0,0
2019 - 2020,011 Anderson County,V,27,,27983,0,0
2019 - 2020,011 Anderson County,V,28,,27983,0,0
2019 - 2020,011 Anderson County,V,29,,27983,0,0
2019 - 2020,011 Anderson County,V,30,,27983,0,0
2019 - 2020,011 Anderson County,V,31,,27983,0,0
2019 - 2020,011 Anderson County,V,32,,27983,0,0
2019 - 2020,011 Anderson County,V,33,,27983,0,0
2019 - 2020,011 Anderson County,V,34,,27983,0,0
2019 - 2020,011 Anderson County,V,35,,27983,0,0
2019 - 2020,011 Anderson County,V,36,,27983,0,0
2019 - 2020,011 Anderson County,V,37,,27983,0,0
2019 - 2020,011 Anderson County,V,38,,27983,0,0
2019 - 2020,011 Anderson County,V,39,,27983,0,0
2019 - 2020,011 Anderson County,V,40,,27983,0,0
2019 - 2020,012 Ashland Independent,I,0,,45031,0,0
2019 - 2020,012 Ashland Independent,I,1,,45393,0,0
2019 - 2020,012 Ashland Independent,I,2,,45741,0,0
2019 - 2020,012 Ashland Independent,I,3,,46159,0,0
2019 - 2020,012 Ashland Independent,I,4,,47081,0,0
2019 - 2020,012 Ashland Independent,I,5,,48271,0,0
2019 - 2020,012 Ashland Independent,I,6,,49421,0,0
2019 - 2020,012 Ashland Independent,I,7,,49996,0,0
2019 - 2020,012 Ashland Independent,I,8,,50380,0,0
2019 - 2020,012 Ashland Independent,I,9,,50962,0,0
2019 - 2020,012 Ashland Independent,I,10,,53575,0,0
2019 - 2020,012 Ashland Independent,I,11,,54710,0,0
2019 - 2020,012 Ashland Independent,I,12,,55864,0,0
2019 - 2020,012 Ashland Independent,I,13,,56454,0,0
2019 - 2020,012 Ashland Independent,I,14,,56852,0,0
2019 - 2020,012 Ashland Independent,I,15,,57244,0,0
2019 - 2020,012 Ashland Independent,I,16,,57635,0,0
2019 - 2020,012 Ashland Independent,I,17,,58358,0,0
2019 - 2020,012 Ashland Independent,I,18,,58748,0,0
2019 - 2020,012 Ashland Independent,I,19,,59144,0,0
2019 - 2020,012 Ashland Independent,I,20,,59535,0,0
2019 - 2020,012 Ashland Independent,I,21,,60651,0,0
2019 - 2020,012 Ashland Independent,I,22,,61371,0,0
2019 - 2020,012 Ashland Independent,I,23,,61750,0,0
2019 - 2020,012 Ashland Independent,I,24,,62139,0,0
2019 - 2020,012 Ashland Independent,I,25,,62961,0,0
2019 - 2020,012 Ashland Independent,I,26,,63486,0,0
2019 - 2020,012 Ashland Independent,I,27,,64239,0,0
2019 - 2020,012 Ashland Independent,I,28,,65854,0,0
2019 - 2020,012 Ashland Independent,I,29,,66242,0,0
2019 - 2020,012 Ashland Independent,I,30,,66638,0,0
2019 - 2020,012 Ashland Independent,I,31,,67279,0,0
2019 - 2020,012 Ashland Independent,I,32,,68455,0,0
2019 - 2020,012 Ashland Independent,I,33,,68455,0,0
2019 - 2020,012 Ashland Independent,I,34,,68455,0,0
2019 - 2020,012 Ashland Independent,I,35,,68455,0,0
2019 - 2020,012 Ashland Independent,I,36,,68455,0,0
2019 - 2020,012 Ashland Independent,I,37,,68455,0,0
2019 - 2020,012 Ashland Independent,I,38,,68455,0,0
2019 - 2020,012 Ashland Independent,I,39,,68455,0,0
2019 - 2020,012 Ashland Independent,I,40,,68455,0,0
2019 - 2020,012 Ashland Independent,II,0,,40436,0,0
2019 - 2020,012 Ashland Independent,II,1,,40791,0,0
2019 - 2020,012 Ashland Independent,II,2,,41170,0,0
2019 - 2020,012 Ashland Independent,II,3,,41687,0,0
2019 - 2020,012 Ashland Independent,II,4,,42716,0,0
2019 - 2020,012 Ashland Independent,II,5,,44005,0,0
2019 - 2020,012 Ashland Independent,II,6,,45033,0,0
2019 - 2020,012 Ashland Independent,II,7,,45412,0,0
2019 - 2020,012 Ashland Independent,II,8,,45793,0,0
2019 - 2020,012 Ashland Independent,II,9,,46434,0,0
2019 - 2020,012 Ashland Independent,II,10,,49079,0,0
2019 - 2020,012 Ashland Independent,II,11,,50255,0,0
2019 - 2020,012 Ashland Independent,II,12,,51103,0,0
2019 - 2020,012 Ashland Independent,II,13,,51723,0,0
2019 - 2020,012 Ashland Independent,II,14,,52119,0,0
2019 - 2020,012 Ashland Independent,II,15,,52515,0,0
2019 - 2020,012 Ashland Independent,II,16,,52906,0,0
2019 - 2020,012 Ashland Independent,II,17,,53629,0,0
2019 - 2020,012 Ashland Independent,II,18,,54021,0,0
2019 - 2020,012 Ashland Independent,II,19,,54412,0,0
2019 - 2020,012 Ashland Independent,II,20,,54807,0,0
2019 - 2020,012 Ashland Independent,II,21,,55843,0,0
2019 - 2020,012 Ashland Independent,II,22,,56459,0,0
2019 - 2020,012 Ashland Independent,II,23,,56839,0,0
2019 - 2020,012 Ashland Independent,II,24,,57227,0,0
