Fiscal Year,District,Rank,Years,I,II,III
2020 - 2021,491 Pike County,III,22.00,51079,0,0
2020 - 2021,491 Pike County,III,23.00,51079,0,0
2020 - 2021,491 Pike County,III,24.00,51079,0,0
2020 - 2021,491 Pike County,III,25.00,51079,0,0
2020 - 2021,491 Pike County,III,26.00,51079,0,0
2020 - 2021,491 Pike County,III,27.00,51079,0,0
2020 - 2021,491 Pike County,III,28.00,51079,0,0
2020 - 2021,491 Pike County,III,29.00,51079,0,0
2020 - 2021,491 Pike County,III,30.00,51079,0,0
2020 - 2021,491 Pike County,III,31.00,51079,0,0
2020 - 2021,491 Pike County,III,32.00,51079,0,0
2020 - 2021,491 Pike County,III,33.00,51079,0,0
2020 - 2021,491 Pike County,III,34.00,51079,0,0
2020 - 2021,491 Pike County,III,35.00,51079,0,0
2020 - 2021,491 Pike County,III,36.00,51079,0,0
2020 - 2021,491 Pike County,III,37.00,51079,0,0
2020 - 2021,491 Pike County,III,38.00,51079,0,0
2020 - 2021,491 Pike County,III,39.00,51079,0,0
2020 - 2021,491 Pike County,III,40.00,51079,0,0
2020 - 2021,491 Pike County,IV,0.00,26892,0,0
2020 - 2021,491 Pike County,IV,1.00,26892,0,0
2020 - 2021,491 Pike County,IV,2.00,26892,0,0
2020 - 2021,491 Pike County,IV,3.00,26892,0,0
2020 - 2021,491 Pike County,IV,4.00,26892,0,0
2020 - 2021,491 Pike County,IV,5.00,26892,0,0
2020 - 2021,491 Pike County,IV,6.00,26892,0,0
2020 - 2021,491 Pike County,IV,7.00,26892,0,0
2020 - 2021,491 Pike County,IV,8.00,26892,0,0
2020 - 2021,491 Pike County,IV,9.00,26892,0,0
2020 - 2021,491 Pike County,IV,10.00,26892,0,0
2020 - 2021,491 Pike County,IV,11.00,26892,0,0
2020 - 2021,491 Pike County,IV,12.00,26892,0,0
2020 - 2021,491 Pike County,IV,13.00,26892,0,0
2020 - 2021,491 Pike County,IV,14.00,26892,0,0
2020 - 2021,491 Pike County,IV,15.00,26892,0,0
2020 - 2021,491 Pike County,IV,16.00,26892,0,0
2020 - 2021,491 Pike County,IV,17.00,26892,0,0
2020 - 2021,491 Pike County,IV,18.00,26892,0,0
2020 - 2021,491 Pike County,IV,19.00,26892,0,0
2020 - 2021,491 Pike County,IV,20.00,26892,0,0
2020 - 2021,491 Pike County,IV,21.00,26892,0,0
2020 - 2021,491 Pike County,IV,22.00,26892,0,0
2020 - 2021,491 Pike County,IV,23.00,26892,0,0
2020 - 2021,491 Pike County,IV,24.00,26892,0,0
2020 - 2021,491 Pike County,IV,25.00,26892,0,0
2020 - 2021,491 Pike County,IV,26.00,26892,0,0
2020 - 2021,491 Pike County,IV,27.00,26892,0,0
2020 - 2021,491 Pike County,IV,28.00,26892,0,0
2020 - 2021,491 Pike County,IV,29.00,26892,0,0
2020 - 2021,491 Pike County,IV,30.00,26892,0,0
2020 - 2021,491 Pike County,IV,31.00,26892,0,0
2020 - 2021,491 Pike County,IV,32.00,26892,0,0
2020 - 2021,491 Pike County,IV,33.00,26892,0,0
2020 - 2021,491 Pike County,IV,34.00,26892,0,0
2020 - 2021,491 Pike County,IV,35.00,26892,0,0
2020 - 2021,491 Pike County,IV,36.00,26892,0,0
2020 - 2021,491 Pike County,IV,37.00,26892,0,0
2020 - 2021,491 Pike County,IV,38.00,26892,0,0
2020 - 2021,491 Pike County,IV,39.00,26892,0,0
2020 - 2021,491 Pike County,IV,40.00,26892,0,0
2020 - 2021,491 Pike County,V,0.00,26542,0,0
2020 - 2021,491 Pike County,V,1.00,26542,0,0
2020 - 2021,491 Pike County,V,2.00,26542,0,0
2020 - 2021,491 Pike County,V,3.00,26542,0,0
2020 - 2021,491 Pike County,V,4.00,26542,0,0
2020 - 2021,491 Pike County,V,5.00,26542,0,0
2020 - 2021,491 Pike County,V,6.00,26542,0,0
2020 - 2021,491 Pike County,V,7.00,26542,0,0
2020 - 2021,491 Pike County,V,8.00,26542,0,0
2020 - 2021,491 Pike County,V,9.00,26542,0,0
2020 - 2021,491 Pike County,V,10.00,26542,0,0
2020 - 2021,491 Pike County,V,11.00,26542,0,0
2020 - 2021,491 Pike County,V,12.00,26542,0,0
2020 - 2021,491 Pike County,V,13.00,26542,0,0
2020 - 2021,491 Pike County,V,14.00,26542,0,0
2020 - 2021,491 Pike County,V,15.00,26542,0,0
2020 - 2021,491 Pike County,V,16.00,26542,0,0
2020 - 2021,491 Pike County,V,17.00,26542,0,0
2020 - 2021,491 Pike County,V,18.00,26542,0,0
2020 - 2021,491 Pike County,V,19.00,26542,0,0
2020 - 2021,491 Pike County,V,20.00,26542,0,0
2020 - 2021,491 Pike County,V,21.00,26542,0,0
2020 - 2021,491 Pike County,V,22.00,26542,0,0
2020 - 2021,491 Pike County,V,23.00,26542,0,0
2020 - 2021,491 Pike County,V,24.00,26542,0,0
2020 - 2021,491 Pike County,V,25.00,26542,0,0
2020 - 2021,491 Pike County,V,26.00,26542,0,0
2020 - 2021,491 Pike County,V,27.00,26542,0,0
2020 - 2021,491 Pike County,V,28.00,26542,0,0
2020 - 2021,491 Pike County,V,29.00,26542,0,0
2020 - 2021,491 Pike County,V,30.00,26542,0,0
2020 - 2021,491 Pike County,V,31.00,26542,0,0
2020 - 2021,491 Pike County,V,32.00,26542,0,0
2020 - 2021,491 Pike County,V,33.00,26542,0,0
2020 - 2021,491 Pike County,V,34.00,26542,0,0
2020 - 2021,491 Pike County,V,35.00,26542,0,0
2020 - 2021,491 Pike County,V,36.00,26542,0,0
2020 - 2021,491 Pike County,V,37.00,26542,0,0
2020 - 2021,491 Pike County,V,38.00,26542,0,0
2020 - 2021,491 Pike County,V,39.00,26542,0,0
2020 - 2021,491 Pike County,V,40.00,26542,0,0
2020 - 2021,492 Pikeville Independent,I,0.00,51489,0,0
2020 - 2021,492 Pikeville Independent,I,1.00,51838,0,0
2020 - 2021,492 Pikeville Independent,I,2.00,52186,0,0
2020 - 2021,492 Pikeville Independent,I,3.00,52546,0,0
2020 - 2021,492 Pikeville Independent,I,4.00,55000,0,0
2020 - 2021,492 Pikeville Independent,I,5.00,55541,0,0
2020 - 2021,492 Pikeville Independent,I,6.00,56078,0,0
2020 - 2021,492 Pikeville Independent,I,7.00,56620,0,0
2020 - 2021,492 Pikeville Independent,I,8.00,57155,0,0
2020 - 2021,492 Pikeville Independent,I,9.00,57692,0,0
2020 - 2021,492 Pikeville Independent,I,10.00,63068,0,0
2020 - 2021,492 Pikeville Independent,I,11.00,63068,0,0
2020 - 2021,492 Pikeville Independent,I,12.00,63068,0,0
2020 - 2021,492 Pikeville Independent,I,13.00,63068,0,0
2020 - 2021,492 Pikeville Independent,I,14.00,63068,0,0
2020 - 2021,492 Pikeville Independent,I,15.00,67477,0,0
2020 - 2021,492 Pikeville Independent,I,16.00,67477,0,0
2020 - 2021,492 Pikeville Independent,I,17.00,67477,0,0
2020 - 2021,492 Pikeville Independent,I,18.00,67477,0,0
2020 - 2021,492 Pikeville Independent,I,19.00,67477,0,0
2020 - 2021,492 Pikeville Independent,I,20.00,68991,0,0
2020 - 2021,492 Pikeville Independent,I,21.00,68991,0,0
2020 - 2021,492 Pikeville Independent,I,22.00,68991,0,0
2020 - 2021,492 Pikeville Independent,I,23.00,68991,0,0
2020 - 2021,492 Pikeville Independent,I,24.00,68991,0,0
2020 - 2021,492 Pikeville Independent,I,25.00,70292,0,0
2020 - 2021,492 Pikeville Independent,I,26.00,70292,0,0
2020 - 2021,492 Pikeville Independent,I,27.00,70292,0,0
2020 - 2021,492 Pikeville Independent,I,28.00,70292,0,0
2020 - 2021,492 Pikeville Independent,I,29.00,70292,0,0
2020 - 2021,492 Pikeville Independent,I,30.00,70292,0,0
2020 - 2021,492 Pikeville Independent,I,31.00,70292,0,0
2020 - 2021,492 Pikeville Independent,I,32.00,70292,0,0
2020 - 2021,492 Pikeville Independent,I,33.00,70292,0,0
2020 - 2021,492 Pikeville Independent,I,34.00,70292,0,0
2020 - 2021,492 Pikeville Independent,I,35.00,70292,0,0
2020 - 2021,492 Pikeville Independent,I,36.00,70292,0,0
2020 - 2021,492 Pikeville Independent,I,37.00,70292,0,0
2020 - 2021,492 Pikeville Independent,I,38.00,70292,0,0
2020 - 2021,492 Pikeville Independent,I,39.00,70292,0,0
2020 - 2021,492 Pikeville Independent,I,40.00,70292,0,0
2020 - 2021,492 Pikeville Independent,II,0.00,46776,0,0
2020 - 2021,492 Pikeville Independent,II,1.00,47127,0,0
2020 - 2021,492 Pikeville Independent,II,2.00,47469,0,0
2020 - 2021,492 Pikeville Independent,II,3.00,47817,0,0
2020 - 2021,492 Pikeville Independent,II,4.00,50235,0,0
2020 - 2021,492 Pikeville Independent,II,5.00,50739,0,0
2020 - 2021,492 Pikeville Independent,II,6.00,51286,0,0
2020 - 2021,492 Pikeville Independent,II,7.00,51808,0,0
2020 - 2021,492 Pikeville Independent,II,8.00,52339,0,0
2020 - 2021,492 Pikeville Independent,II,9.00,52881,0,0
2020 - 2021,492 Pikeville Independent,II,10.00,58233,0,0
2020 - 2021,492 Pikeville Independent,II,11.00,58233,0,0
2020 - 2021,492 Pikeville Independent,II,12.00,58233,0,0
2020 - 2021,492 Pikeville Independent,II,13.00,58233,0,0
2020 - 2021,492 Pikeville Independent,II,14.00,58233,0,0
2020 - 2021,492 Pikeville Independent,II,15.00,62641,0,0
2020 - 2021,492 Pikeville Independent,II,16.00,62641,0,0
2020 - 2021,492 Pikeville Independent,II,17.00,62641,0,0
2020 - 2021,492 Pikeville Independent,II,18.00,62641,0,0
2020 - 2021,492 Pikeville Independent,II,19.00,62641,0,0
2020 - 2021,492 Pikeville Independent,II,20.00,64109,0,0
2020 - 2021,492 Pikeville Independent,II,21.00,64109,0,0
2020 - 2021,492 Pikeville Independent,II,22.00,64109,0,0
2020 - 2021,492 Pikeville Independent,II,23.00,64109,0,0
2020 - 2021,492 Pikeville Independent,II,24.00,64109,0,0
2020 - 2021,492 Pikeville Independent,II,25.00,65363,0,0
2020 - 2021,492 Pikeville Independent,II,26.00,65363,0,0
2020 - 2021,492 Pikeville Independent,II,27.00,65363,0,0
2020 - 2021,492 Pikeville Independent,II,28.00,65363,0,0
2020 - 2021,492 Pikeville Independent,II,29.00,65363,0,0
2020 - 2021,492 Pikeville Independent,II,30.00,65363,0,0
2020 - 2021,492 Pikeville Independent,II,31.00,65363,0,0
2020 - 2021,492 Pikeville Independent,II,32.00,65363,0,0
2020 - 2021,492 Pikeville Independent,II,33.00,65363,0,0
2020 - 2021,492 Pikeville Independent,II,34.00,65363,0,0
2020 - 2021,492 Pikeville Independent,II,35.00,65363,0,0
2020 - 2021,492 Pikeville Independent,II,36.00,65363,0,0
2020 - 2021,492 Pikeville Independent,II,37.00,65363,0,0
2020 - 2021,492 Pikeville Independent,II,38.00,65363,0,0
2020 - 2021,492 Pikeville Independent,II,39.00,65363,0,0
2020 - 2021,492 Pikeville Independent,II,40.00,65363,0,0
2020 - 2021,492 Pikeville Independent,III,0.00,41664,0,0
2020 - 2021,492 Pikeville Independent,III,1.00,42014,0,0
2020 - 2021,492 Pikeville Independent,III,2.00,42362,0,0
2020 - 2021,492 Pikeville Independent,III,3.00,42709,0,0
2020 - 2021,492 Pikeville Independent,III,4.00,44844,0,0
2020 - 2021,492 Pikeville Independent,III,5.00,45405,0,0
2020 - 2021,492 Pikeville Independent,III,6.00,45921,0,0
2020 - 2021,492 Pikeville Independent,III,7.00,46466,0,0
2020 - 2021,492 Pikeville Independent,III,8.00,46973,0,0
2020 - 2021,492 Pikeville Independent,III,9.00,47498,0,0
2020 - 2021,492 Pikeville Independent,III,10.00,52013,0,0
2020 - 2021,492 Pikeville Independent,III,11.00,52013,0,0
2020 - 2021,492 Pikeville Independent,III,12.00,52013,0,0
2020 - 2021,492 Pikeville Independent,III,13.00,52013,0,0
2020 - 2021,492 Pikeville Independent,III,14.00,52013,0,0
2020 - 2021,492 Pikeville Independent,III,15.00,56413,0,0
2020 - 2021,492 Pikeville Independent,III,16.00,56413,0,0
2020 - 2021,492 Pikeville Independent,III,17.00,56413,0,0
2020 - 2021,492 Pikeville Independent,III,18.00,56413,0,0
2020 - 2021,492 Pikeville Independent,III,19.00,56413,0,0
2020 - 2021,492 Pikeville Independent,III,20.00,57823,0,0
2020 - 2021,492 Pikeville Independent,III,21.00,57823,0,0
2020 - 2021,492 Pikeville Independent,III,22.00,57823,0,0
2020 - 2021,492 Pikeville Independent,III,23.00,57823,0,0
2020 - 2021,492 Pikeville Independent,III,24.00,57823,0,0
2020 - 2021,492 Pikeville Independent,III,25.00,59018,0,0
2020 - 2021,492 Pikeville Independent,III,26.00,59018,0,0
2020 - 2021,492 Pikeville Independent,III,27.00,59018,0,0
2020 - 2021,492 Pikeville Independent,III,28.00,59018,0,0
2020 - 2021,492 Pikeville Independent,III,29.00,59018,0,0
2020 - 2021,492 Pikeville Independent,III,30.00,59018,0,0
2020 - 2021,492 Pikeville Independent,III,31.00,59018,0,0
2020 - 2021,492 Pikeville Independent,III,32.00,59018,0,0
2020 - 2021,492 Pikeville Independent,III,33.00,59018,0,0
2020 - 2021,492 Pikeville Independent,III,34.00,59018,0,0
2020 - 2021,492 Pikeville Independent,III,35.00,59018,0,0
2020 - 2021,492 Pikeville Independent,III,36.00,59018,0,0
2020 - 2021,492 Pikeville Independent,III,37.00,59018,0,0
2020 - 2021,492 Pikeville Independent,III,38.00,59018,0,0
2020 - 2021,492 Pikeville Independent,III,39.00,59018,0,0
2020 - 2021,492 Pikeville Independent,III,40.00,59018,0,0
2020 - 2021,492 Pikeville Independent,IV,0.00,35694,0,0
2020 - 2021,492 Pikeville Independent,IV,1.00,35694,0,0
2020 - 2021,492 Pikeville Independent,IV,2.00,35694,0,0
2020 - 2021,492 Pikeville Independent,IV,3.00,35694,0,0
2020 - 2021,492 Pikeville Independent,IV,4.00,35694,0,0
2020 - 2021,492 Pikeville Independent,IV,5.00,35694,0,0
2020 - 2021,492 Pikeville Independent,IV,6.00,35694,0,0
2020 - 2021,492 Pikeville Independent,IV,7.00,35694,0,0
2020 - 2021,492 Pikeville Independent,IV,8.00,35694,0,0
2020 - 2021,492 Pikeville Independent,IV,9.00,35694,0,0
2020 - 2021,492 Pikeville Independent,IV,10.00,35694,0,0
2020 - 2021,492 Pikeville Independent,IV,11.00,35694,0,0
2020 - 2021,492 Pikeville Independent,IV,12.00,35694,0,0
2020 - 2021,492 Pikeville Independent,IV,13.00,35694,0,0
2020 - 2021,492 Pikeville Independent,IV,14.00,35694,0,0
2020 - 2021,492 Pikeville Independent,IV,15.00,35694,0,0
2020 - 2021,492 Pikeville Independent,IV,16.00,35694,0,0
2020 - 2021,492 Pikeville Independent,IV,17.00,35694,0,0
2020 - 2021,492 Pikeville Independent,IV,18.00,35694,0,0
2020 - 2021,492 Pikeville Independent,IV,19.00,35694,0,0
2020 - 2021,492 Pikeville Independent,IV,20.00,35694,0,0
2020 - 2021,492 Pikeville Independent,IV,21.00,35694,0,0
2020 - 2021,492 Pikeville Independent,IV,22.00,35694,0,0
2020 - 2021,492 Pikeville Independent,IV,23.00,35694,0,0
2020 - 2021,492 Pikeville Independent,IV,24.00,35694,0,0
2020 - 2021,492 Pikeville Independent,IV,25.00,35694,0,0
2020 - 2021,492 Pikeville Independent,IV,26.00,35694,0,0
2020 - 2021,492 Pikeville Independent,IV,27.00,35694,0,0
2020 - 2021,492 Pikeville Independent,IV,28.00,35694,0,0
2020 - 2021,492 Pikeville Independent,IV,29.00,35694,0,0
2020 - 2021,492 Pikeville Independent,IV,30.00,35694,0,0
2020 - 2021,492 Pikeville Independent,IV,31.00,35694,0,0
2020 - 2021,492 Pikeville Independent,IV,32.00,35694,0,0
2020 - 2021,492 Pikeville Independent,IV,33.00,35694,0,0
2020 - 2021,492 Pikeville Independent,IV,34.00,35694,0,0
2020 - 2021,492 Pikeville Independent,IV,35.00,35694,0,0
2020 - 2021,492 Pikeville Independent,IV,36.00,35694,0,0
2020 - 2021,492 Pikeville Independent,IV,37.00,35694,0,0
2020 - 2021,492 Pikeville Independent,IV,38.00,35694,0,0
2020 - 2021,492 Pikeville Independent,IV,39.00,35694,0,0
2020 - 2021,492 Pikeville Independent,IV,40.00,35694,0,0
2020 - 2021,492 Pikeville Independent,V,0.00,33135,0,0
2020 - 2021,492 Pikeville Independent,V,1.00,33135,0,0
2020 - 2021,492 Pikeville Independent,V,2.00,33135,0,0
2020 - 2021,492 Pikeville Independent,V,3.00,33135,0,0
2020 - 2021,492 Pikeville Independent,V,4.00,33135,0,0
2020 - 2021,492 Pikeville Independent,V,5.00,33135,0,0
2020 - 2021,492 Pikeville Independent,V,6.00,33135,0,0
2020 - 2021,492 Pikeville Independent,V,7.00,33135,0,0
2020 - 2021,492 Pikeville Independent,V,8.00,33135,0,0
2020 - 2021,492 Pikeville Independent,V,9.00,33135,0,0
2020 - 2021,492 Pikeville Independent,V,10.00,33135,0,0
2020 - 2021,492 Pikeville Independent,V,11.00,33135,0,0
2020 - 2021,492 Pikeville Independent,V,12.00,33135,0,0
2020 - 2021,492 Pikeville Independent,V,13.00,33135,0,0
2020 - 2021,492 Pikeville Independent,V,14.00,33135,0,0
2020 - 2021,492 Pikeville Independent,V,15.00,33135,0,0
2020 - 2021,492 Pikeville Independent,V,16.00,33135,0,0
2020 - 2021,492 Pikeville Independent,V,17.00,33135,0,0
2020 - 2021,492 Pikeville Independent,V,18.00,33135,0,0
2020 - 2021,492 Pikeville Independent,V,19.00,33135,0,0
2020 - 2021,492 Pikeville Independent,V,20.00,33135,0,0
2020 - 2021,492 Pikeville Independent,V,21.00,33135,0,0
2020 - 2021,492 Pikeville Independent,V,22.00,33135,0,0
2020 - 2021,492 Pikeville Independent,V,23.00,33135,0,0
2020 - 2021,492 Pikeville Independent,V,24.00,33135,0,0
2020 - 2021,492 Pikeville Independent,V,25.00,33135,0,0
2020 - 2021,492 Pikeville Independent,V,26.00,33135,0,0
2020 - 2021,492 Pikeville Independent,V,27.00,33135,0,0
2020 - 2021,492 Pikeville Independent,V,28.00,33135,0,0
2020 - 2021,492 Pikeville Independent,V,29.00,33135,0,0
2020 - 2021,492 Pikeville Independent,V,30.00,33135,0,0
2020 - 2021,492 Pikeville Independent,V,31.00,33135,0,0
2020 - 2021,492 Pikeville Independent,V,32.00,33135,0,0
2020 - 2021,492 Pikeville Independent,V,33.00,33135,0,0
2020 - 2021,492 Pikeville Independent,V,34.00,33135,0,0
2020 - 2021,492 Pikeville Independent,V,35.00,33135,0,0
2020 - 2021,492 Pikeville Independent,V,36.00,33135,0,0
2020 - 2021,492 Pikeville Independent,V,37.00,33135,0,0
2020 - 2021,492 Pikeville Independent,V,38.00,33135,0,0
2020 - 2021,492 Pikeville Independent,V,39.00,33135,0,0
2020 - 2021,492 Pikeville Independent,V,40.00,33135,0,0
2020 - 2021,493 Pineville Independent,I,0.00,41458,0,0
2020 - 2021,493 Pineville Independent,I,1.00,41458,0,0
2020 - 2021,493 Pineville Independent,I,2.00,42511,0,0
2020 - 2021,493 Pineville Independent,I,3.00,42511,0,0
2020 - 2021,493 Pineville Independent,I,4.00,47077,0,0
2020 - 2021,493 Pineville Independent,I,5.00,47077,0,0
2020 - 2021,493 Pineville Independent,I,6.00,47077,0,0
2020 - 2021,493 Pineville Independent,I,7.00,47077,0,0
2020 - 2021,493 Pineville Independent,I,8.00,47077,0,0
2020 - 2021,493 Pineville Independent,I,9.00,47077,0,0
2020 - 2021,493 Pineville Independent,I,10.00,52339,0,0
2020 - 2021,493 Pineville Independent,I,11.00,52339,0,0
2020 - 2021,493 Pineville Independent,I,12.00,52339,0,0
2020 - 2021,493 Pineville Independent,I,13.00,52339,0,0
2020 - 2021,493 Pineville Independent,I,14.00,52339,0,0
2020 - 2021,493 Pineville Independent,I,15.00,54119,0,0
2020 - 2021,493 Pineville Independent,I,16.00,54119,0,0
2020 - 2021,493 Pineville Independent,I,17.00,54119,0,0
2020 - 2021,493 Pineville Independent,I,18.00,54119,0,0
2020 - 2021,493 Pineville Independent,I,19.00,54119,0,0
2020 - 2021,493 Pineville Independent,I,20.00,54856,0,0
2020 - 2021,493 Pineville Independent,I,21.00,54856,0,0
2020 - 2021,493 Pineville Independent,I,22.00,54856,0,0
2020 - 2021,493 Pineville Independent,I,23.00,54856,0,0
2020 - 2021,493 Pineville Independent,I,24.00,54856,0,0
2020 - 2021,493 Pineville Independent,I,25.00,55653,0,0
2020 - 2021,493 Pineville Independent,I,26.00,55653,0,0
2020 - 2021,493 Pineville Independent,I,27.00,55653,0,0
2020 - 2021,493 Pineville Independent,I,28.00,55653,0,0
2020 - 2021,493 Pineville Independent,I,29.00,55653,0,0
2020 - 2021,493 Pineville Independent,I,30.00,55653,0,0
2020 - 2021,493 Pineville Independent,I,31.00,55653,0,0
2020 - 2021,493 Pineville Independent,I,32.00,55653,0,0
2020 - 2021,493 Pineville Independent,I,33.00,55653,0,0
2020 - 2021,493 Pineville Independent,I,34.00,55653,0,0
2020 - 2021,493 Pineville Independent,I,35.00,55653,0,0
2020 - 2021,493 Pineville Independent,I,36.00,55653,0,0
2020 - 2021,493 Pineville Independent,I,37.00,55653,0,0
2020 - 2021,493 Pineville Independent,I,38.00,55653,0,0
2020 - 2021,493 Pineville Independent,I,39.00,55653,0,0
2020 - 2021,493 Pineville Independent,I,40.00,55653,0,0
2020 - 2021,493 Pineville Independent,II,0.00,37637,0,0
2020 - 2021,493 Pineville Independent,II,1.00,37637,0,0
2020 - 2021,493 Pineville Independent,II,2.00,38688,0,0
2020 - 2021,493 Pineville Independent,II,3.00,38688,0,0
2020 - 2021,493 Pineville Independent,II,4.00,43243,0,0
2020 - 2021,493 Pineville Independent,II,5.00,43243,0,0
2020 - 2021,493 Pineville Independent,II,6.00,43243,0,0
2020 - 2021,493 Pineville Independent,II,7.00,43243,0,0
2020 - 2021,493 Pineville Independent,II,8.00,43243,0,0
2020 - 2021,493 Pineville Independent,II,9.00,43243,0,0
2020 - 2021,493 Pineville Independent,II,10.00,48416,0,0
2020 - 2021,493 Pineville Independent,II,11.00,48416,0,0
2020 - 2021,493 Pineville Independent,II,12.00,48416,0,0
2020 - 2021,493 Pineville Independent,II,13.00,48416,0,0
2020 - 2021,493 Pineville Independent,II,14.00,48416,0,0
2020 - 2021,493 Pineville Independent,II,15.00,49616,0,0
2020 - 2021,493 Pineville Independent,II,16.00,49616,0,0
2020 - 2021,493 Pineville Independent,II,17.00,49616,0,0
2020 - 2021,493 Pineville Independent,II,18.00,49616,0,0
2020 - 2021,493 Pineville Independent,II,19.00,49616,0,0
2020 - 2021,493 Pineville Independent,II,20.00,50843,0,0
2020 - 2021,493 Pineville Independent,II,21.00,50843,0,0
2020 - 2021,493 Pineville Independent,II,22.00,50843,0,0
2020 - 2021,493 Pineville Independent,II,23.00,50843,0,0
2020 - 2021,493 Pineville Independent,II,24.00,50843,0,0
2020 - 2021,493 Pineville Independent,II,25.00,51643,0,0
