Fiscal Year,District,Rank,Years,I,II,III
2022 - 2023,541 Spencer County,III,22,58697,0,0
2022 - 2023,541 Spencer County,III,23,58883,0,0
2022 - 2023,541 Spencer County,III,24,59250,0,0
2022 - 2023,541 Spencer County,III,25,59916,0,0
2022 - 2023,541 Spencer County,III,26,60242,0,0
2022 - 2023,541 Spencer County,III,27,60563,0,0
2022 - 2023,541 Spencer County,III,28,60936,0,0
2022 - 2023,541 Spencer County,III,29,61309,0,0
2022 - 2023,541 Spencer County,III,30,61774,0,0
2022 - 2023,541 Spencer County,III,31,61774,0,0
2022 - 2023,541 Spencer County,III,32,61774,0,0
2022 - 2023,541 Spencer County,III,33,61774,0,0
2022 - 2023,541 Spencer County,III,34,61774,0,0
2022 - 2023,541 Spencer County,III,35,61774,0,0
2022 - 2023,541 Spencer County,III,36,61774,0,0
2022 - 2023,541 Spencer County,III,37,61774,0,0
2022 - 2023,541 Spencer County,III,38,61774,0,0
2022 - 2023,541 Spencer County,III,39,61774,0,0
2022 - 2023,541 Spencer County,III,40,61774,0,0
2022 - 2023,541 Spencer County,IV,0,33434,0,0
2022 - 2023,541 Spencer County,IV,1,33434,0,0
2022 - 2023,541 Spencer County,IV,2,33434,0,0
2022 - 2023,541 Spencer County,IV,3,33434,0,0
2022 - 2023,541 Spencer County,IV,4,33434,0,0
2022 - 2023,541 Spencer County,IV,5,33434,0,0
2022 - 2023,541 Spencer County,IV,6,33434,0,0
2022 - 2023,541 Spencer County,IV,7,33434,0,0
2022 - 2023,541 Spencer County,IV,8,33434,0,0
2022 - 2023,541 Spencer County,IV,9,33434,0,0
2022 - 2023,541 Spencer County,IV,10,33434,0,0
2022 - 2023,541 Spencer County,IV,11,33434,0,0
2022 - 2023,541 Spencer County,IV,12,33434,0,0
2022 - 2023,541 Spencer County,IV,13,33434,0,0
2022 - 2023,541 Spencer County,IV,14,33434,0,0
2022 - 2023,541 Spencer County,IV,15,33434,0,0
2022 - 2023,541 Spencer County,IV,16,33434,0,0
2022 - 2023,541 Spencer County,IV,17,33434,0,0
2022 - 2023,541 Spencer County,IV,18,33434,0,0
2022 - 2023,541 Spencer County,IV,19,33434,0,0
2022 - 2023,541 Spencer County,IV,20,33434,0,0
2022 - 2023,541 Spencer County,IV,21,33434,0,0
2022 - 2023,541 Spencer County,IV,22,33434,0,0
2022 - 2023,541 Spencer County,IV,23,33434,0,0
2022 - 2023,541 Spencer County,IV,24,33434,0,0
2022 - 2023,541 Spencer County,IV,25,33434,0,0
2022 - 2023,541 Spencer County,IV,26,33434,0,0
2022 - 2023,541 Spencer County,IV,27,33434,0,0
2022 - 2023,541 Spencer County,IV,28,33434,0,0
2022 - 2023,541 Spencer County,IV,29,33434,0,0
2022 - 2023,541 Spencer County,IV,30,33434,0,0
2022 - 2023,541 Spencer County,IV,31,33434,0,0
2022 - 2023,541 Spencer County,IV,32,33434,0,0
2022 - 2023,541 Spencer County,IV,33,33434,0,0
2022 - 2023,541 Spencer County,IV,34,33434,0,0
2022 - 2023,541 Spencer County,IV,35,33434,0,0
2022 - 2023,541 Spencer County,IV,36,33434,0,0
2022 - 2023,541 Spencer County,IV,37,33434,0,0
2022 - 2023,541 Spencer County,IV,38,33434,0,0
2022 - 2023,541 Spencer County,IV,39,33434,0,0
2022 - 2023,541 Spencer County,IV,40,33434,0,0
2022 - 2023,541 Spencer County,V,0,31203,0,0
2022 - 2023,541 Spencer County,V,1,31203,0,0
2022 - 2023,541 Spencer County,V,2,31203,0,0
2022 - 2023,541 Spencer County,V,3,31203,0,0
2022 - 2023,541 Spencer County,V,4,31203,0,0
2022 - 2023,541 Spencer County,V,5,31203,0,0
2022 - 2023,541 Spencer County,V,6,31203,0,0
2022 - 2023,541 Spencer County,V,7,31203,0,0
2022 - 2023,541 Spencer County,V,8,31203,0,0
2022 - 2023,541 Spencer County,V,9,31203,0,0
2022 - 2023,541 Spencer County,V,10,31203,0,0
2022 - 2023,541 Spencer County,V,11,31203,0,0
2022 - 2023,541 Spencer County,V,12,31203,0,0
2022 - 2023,541 Spencer County,V,13,31203,0,0
2022 - 2023,541 Spencer County,V,14,31203,0,0
2022 - 2023,541 Spencer County,V,15,31203,0,0
2022 - 2023,541 Spencer County,V,16,31203,0,0
2022 - 2023,541 Spencer County,V,17,31203,0,0
2022 - 2023,541 Spencer County,V,18,31203,0,0
2022 - 2023,541 Spencer County,V,19,31203,0,0
2022 - 2023,541 Spencer County,V,20,31203,0,0
2022 - 2023,541 Spencer County,V,21,31203,0,0
2022 - 2023,541 Spencer County,V,22,31203,0,0
2022 - 2023,541 Spencer County,V,23,31203,0,0
2022 - 2023,541 Spencer County,V,24,31203,0,0
2022 - 2023,541 Spencer County,V,25,31203,0,0
2022 - 2023,541 Spencer County,V,26,31203,0,0
2022 - 2023,541 Spencer County,V,27,31203,0,0
2022 - 2023,541 Spencer County,V,28,31203,0,0
2022 - 2023,541 Spencer County,V,29,31203,0,0
2022 - 2023,541 Spencer County,V,30,31203,0,0
2022 - 2023,541 Spencer County,V,31,31203,0,0
2022 - 2023,541 Spencer County,V,32,31203,0,0
2022 - 2023,541 Spencer County,V,33,31203,0,0
2022 - 2023,541 Spencer County,V,34,31203,0,0
2022 - 2023,541 Spencer County,V,35,31203,0,0
2022 - 2023,541 Spencer County,V,36,31203,0,0
2022 - 2023,541 Spencer County,V,37,31203,0,0
2022 - 2023,541 Spencer County,V,38,31203,0,0
2022 - 2023,541 Spencer County,V,39,31203,0,0
2022 - 2023,541 Spencer County,V,40,31203,0,0
2022 - 2023,545 Taylor County,I,0,46680,0,0
2022 - 2023,545 Taylor County,I,1,46680,0,0
2022 - 2023,545 Taylor County,I,2,46680,0,0
2022 - 2023,545 Taylor County,I,3,46680,0,0
2022 - 2023,545 Taylor County,I,4,50890,0,0
2022 - 2023,545 Taylor County,I,5,50890,0,0
2022 - 2023,545 Taylor County,I,6,50890,0,0
2022 - 2023,545 Taylor County,I,7,50890,0,0
2022 - 2023,545 Taylor County,I,8,50890,0,0
2022 - 2023,545 Taylor County,I,9,50890,0,0
2022 - 2023,545 Taylor County,I,10,56380,0,0
2022 - 2023,545 Taylor County,I,11,56380,0,0
2022 - 2023,545 Taylor County,I,12,56380,0,0
2022 - 2023,545 Taylor County,I,13,56380,0,0
2022 - 2023,545 Taylor County,I,14,56380,0,0
2022 - 2023,545 Taylor County,I,15,58030,0,0
2022 - 2023,545 Taylor County,I,16,58030,0,0
2022 - 2023,545 Taylor County,I,17,58030,0,0
2022 - 2023,545 Taylor County,I,18,58030,0,0
2022 - 2023,545 Taylor County,I,19,58030,0,0
2022 - 2023,545 Taylor County,I,20,58820,0,0
2022 - 2023,545 Taylor County,I,21,58820,0,0
2022 - 2023,545 Taylor County,I,22,58820,0,0
2022 - 2023,545 Taylor County,I,23,58820,0,0
2022 - 2023,545 Taylor County,I,24,58820,0,0
2022 - 2023,545 Taylor County,I,25,61210,0,0
2022 - 2023,545 Taylor County,I,26,61210,0,0
2022 - 2023,545 Taylor County,I,27,61210,0,0
2022 - 2023,545 Taylor County,I,28,61210,0,0
2022 - 2023,545 Taylor County,I,29,61210,0,0
2022 - 2023,545 Taylor County,I,30,61210,0,0
2022 - 2023,545 Taylor County,I,31,61210,0,0
2022 - 2023,545 Taylor County,I,32,61210,0,0
2022 - 2023,545 Taylor County,I,33,61210,0,0
2022 - 2023,545 Taylor County,I,34,61210,0,0
2022 - 2023,545 Taylor County,I,35,61210,0,0
2022 - 2023,545 Taylor County,I,36,61210,0,0
2022 - 2023,545 Taylor County,I,37,61210,0,0
2022 - 2023,545 Taylor County,I,38,61210,0,0
2022 - 2023,545 Taylor County,I,39,61210,0,0
2022 - 2023,545 Taylor County,I,40,61210,0,0
2022 - 2023,545 Taylor County,II,0,42390,0,0
2022 - 2023,545 Taylor County,II,1,42390,0,0
2022 - 2023,545 Taylor County,II,2,42390,0,0
2022 - 2023,545 Taylor County,II,3,42390,0,0
2022 - 2023,545 Taylor County,II,4,46410,0,0
2022 - 2023,545 Taylor County,II,5,46410,0,0
2022 - 2023,545 Taylor County,II,6,46410,0,0
2022 - 2023,545 Taylor County,II,7,46410,0,0
2022 - 2023,545 Taylor County,II,8,46410,0,0
2022 - 2023,545 Taylor County,II,9,46410,0,0
2022 - 2023,545 Taylor County,II,10,52030,0,0
2022 - 2023,545 Taylor County,II,11,52030,0,0
2022 - 2023,545 Taylor County,II,12,52030,0,0
2022 - 2023,545 Taylor County,II,13,52030,0,0
2022 - 2023,545 Taylor County,II,14,52030,0,0
2022 - 2023,545 Taylor County,II,15,53720,0,0
2022 - 2023,545 Taylor County,II,16,53720,0,0
2022 - 2023,545 Taylor County,II,17,53720,0,0
2022 - 2023,545 Taylor County,II,18,53720,0,0
2022 - 2023,545 Taylor County,II,19,53720,0,0
2022 - 2023,545 Taylor County,II,20,54510,0,0
2022 - 2023,545 Taylor County,II,21,54510,0,0
2022 - 2023,545 Taylor County,II,22,54510,0,0
2022 - 2023,545 Taylor County,II,23,54510,0,0
2022 - 2023,545 Taylor County,II,24,54510,0,0
2022 - 2023,545 Taylor County,II,25,56840,0,0
2022 - 2023,545 Taylor County,II,26,56840,0,0
2022 - 2023,545 Taylor County,II,27,56840,0,0
2022 - 2023,545 Taylor County,II,28,56840,0,0
2022 - 2023,545 Taylor County,II,29,56840,0,0
2022 - 2023,545 Taylor County,II,30,56840,0,0
2022 - 2023,545 Taylor County,II,31,56840,0,0
2022 - 2023,545 Taylor County,II,32,56840,0,0
2022 - 2023,545 Taylor County,II,33,56840,0,0
2022 - 2023,545 Taylor County,II,34,56840,0,0
2022 - 2023,545 Taylor County,II,35,56840,0,0
2022 - 2023,545 Taylor County,II,36,56840,0,0
2022 - 2023,545 Taylor County,II,37,56840,0,0
2022 - 2023,545 Taylor County,II,38,56840,0,0
2022 - 2023,545 Taylor County,II,39,56840,0,0
2022 - 2023,545 Taylor County,II,40,56840,0,0
2022 - 2023,545 Taylor County,III,0,38050,0,0
2022 - 2023,545 Taylor County,III,1,38050,0,0
2022 - 2023,545 Taylor County,III,2,38050,0,0
2022 - 2023,545 Taylor County,III,3,38050,0,0
2022 - 2023,545 Taylor County,III,4,42120,0,0
2022 - 2023,545 Taylor County,III,5,42120,0,0
2022 - 2023,545 Taylor County,III,6,42120,0,0
2022 - 2023,545 Taylor County,III,7,42120,0,0
2022 - 2023,545 Taylor County,III,8,42120,0,0
2022 - 2023,545 Taylor County,III,9,42120,0,0
2022 - 2023,545 Taylor County,III,10,47590,0,0
2022 - 2023,545 Taylor County,III,11,47590,0,0
2022 - 2023,545 Taylor County,III,12,47590,0,0
2022 - 2023,545 Taylor County,III,13,47590,0,0
2022 - 2023,545 Taylor County,III,14,47590,0,0
2022 - 2023,545 Taylor County,III,15,49220,0,0
2022 - 2023,545 Taylor County,III,16,49220,0,0
2022 - 2023,545 Taylor County,III,17,49220,0,0
2022 - 2023,545 Taylor County,III,18,49220,0,0
2022 - 2023,545 Taylor County,III,19,49220,0,0
2022 - 2023,545 Taylor County,III,20,50060,0,0
2022 - 2023,545 Taylor County,III,21,50060,0,0
2022 - 2023,545 Taylor County,III,22,50060,0,0
2022 - 2023,545 Taylor County,III,23,50060,0,0
2022 - 2023,545 Taylor County,III,24,50060,0,0
2022 - 2023,545 Taylor County,III,25,52280,0,0
2022 - 2023,545 Taylor County,III,26,52280,0,0
2022 - 2023,545 Taylor County,III,27,52280,0,0
2022 - 2023,545 Taylor County,III,28,52280,0,0
2022 - 2023,545 Taylor County,III,29,52280,0,0
2022 - 2023,545 Taylor County,III,30,52280,0,0
2022 - 2023,545 Taylor County,III,31,52280,0,0
2022 - 2023,545 Taylor County,III,32,52280,0,0
2022 - 2023,545 Taylor County,III,33,52280,0,0
2022 - 2023,545 Taylor County,III,34,52280,0,0
2022 - 2023,545 Taylor County,III,35,52280,0,0
2022 - 2023,545 Taylor County,III,36,52280,0,0
2022 - 2023,545 Taylor County,III,37,52280,0,0
2022 - 2023,545 Taylor County,III,38,52280,0,0
2022 - 2023,545 Taylor County,III,39,52280,0,0
2022 - 2023,545 Taylor County,III,40,52280,0,0
2022 - 2023,545 Taylor County,IV,0,32130,0,0
2022 - 2023,545 Taylor County,IV,1,32130,0,0
2022 - 2023,545 Taylor County,IV,2,32130,0,0
2022 - 2023,545 Taylor County,IV,3,32130,0,0
2022 - 2023,545 Taylor County,IV,4,32130,0,0
2022 - 2023,545 Taylor County,IV,5,32130,0,0
2022 - 2023,545 Taylor County,IV,6,32130,0,0
2022 - 2023,545 Taylor County,IV,7,32130,0,0
2022 - 2023,545 Taylor County,IV,8,32130,0,0
2022 - 2023,545 Taylor County,IV,9,32130,0,0
2022 - 2023,545 Taylor County,IV,10,32130,0,0
2022 - 2023,545 Taylor County,IV,11,32130,0,0
2022 - 2023,545 Taylor County,IV,12,32130,0,0
2022 - 2023,545 Taylor County,IV,13,32130,0,0
2022 - 2023,545 Taylor County,IV,14,32130,0,0
2022 - 2023,545 Taylor County,IV,15,32130,0,0
2022 - 2023,545 Taylor County,IV,16,32130,0,0
2022 - 2023,545 Taylor County,IV,17,32130,0,0
2022 - 2023,545 Taylor County,IV,18,32130,0,0
2022 - 2023,545 Taylor County,IV,19,32130,0,0
2022 - 2023,545 Taylor County,IV,20,32130,0,0
2022 - 2023,545 Taylor County,IV,21,32130,0,0
2022 - 2023,545 Taylor County,IV,22,32130,0,0
2022 - 2023,545 Taylor County,IV,23,32130,0,0
2022 - 2023,545 Taylor County,IV,24,32130,0,0
2022 - 2023,545 Taylor County,IV,25,32130,0,0
2022 - 2023,545 Taylor County,IV,26,32130,0,0
2022 - 2023,545 Taylor County,IV,27,32130,0,0
2022 - 2023,545 Taylor County,IV,28,32130,0,0
2022 - 2023,545 Taylor County,IV,29,32130,0,0
2022 - 2023,545 Taylor County,IV,30,32130,0,0
2022 - 2023,545 Taylor County,IV,31,32130,0,0
2022 - 2023,545 Taylor County,IV,32,32130,0,0
2022 - 2023,545 Taylor County,IV,33,32130,0,0
2022 - 2023,545 Taylor County,IV,34,32130,0,0
2022 - 2023,545 Taylor County,IV,35,32130,0,0
2022 - 2023,545 Taylor County,IV,36,32130,0,0
2022 - 2023,545 Taylor County,IV,37,32130,0,0
2022 - 2023,545 Taylor County,IV,38,32130,0,0
2022 - 2023,545 Taylor County,IV,39,32130,0,0
2022 - 2023,545 Taylor County,IV,40,32130,0,0
2022 - 2023,545 Taylor County,V,0,30000,0,0
2022 - 2023,545 Taylor County,V,1,30000,0,0
2022 - 2023,545 Taylor County,V,2,30000,0,0
2022 - 2023,545 Taylor County,V,3,30000,0,0
2022 - 2023,545 Taylor County,V,4,30000,0,0
2022 - 2023,545 Taylor County,V,5,30000,0,0
2022 - 2023,545 Taylor County,V,6,30000,0,0
2022 - 2023,545 Taylor County,V,7,30000,0,0
2022 - 2023,545 Taylor County,V,8,30000,0,0
2022 - 2023,545 Taylor County,V,9,30000,0,0
2022 - 2023,545 Taylor County,V,10,30000,0,0
2022 - 2023,545 Taylor County,V,11,30000,0,0
2022 - 2023,545 Taylor County,V,12,30000,0,0
2022 - 2023,545 Taylor County,V,13,30000,0,0
2022 - 2023,545 Taylor County,V,14,30000,0,0
2022 - 2023,545 Taylor County,V,15,30000,0,0
2022 - 2023,545 Taylor County,V,16,30000,0,0
2022 - 2023,545 Taylor County,V,17,30000,0,0
2022 - 2023,545 Taylor County,V,18,30000,0,0
2022 - 2023,545 Taylor County,V,19,30000,0,0
2022 - 2023,545 Taylor County,V,20,30000,0,0
2022 - 2023,545 Taylor County,V,21,30000,0,0
2022 - 2023,545 Taylor County,V,22,30000,0,0
2022 - 2023,545 Taylor County,V,23,30000,0,0
2022 - 2023,545 Taylor County,V,24,30000,0,0
2022 - 2023,545 Taylor County,V,25,30000,0,0
2022 - 2023,545 Taylor County,V,26,30000,0,0
2022 - 2023,545 Taylor County,V,27,30000,0,0
2022 - 2023,545 Taylor County,V,28,30000,0,0
2022 - 2023,545 Taylor County,V,29,30000,0,0
2022 - 2023,545 Taylor County,V,30,30000,0,0
2022 - 2023,545 Taylor County,V,31,30000,0,0
2022 - 2023,545 Taylor County,V,32,30000,0,0
2022 - 2023,545 Taylor County,V,33,30000,0,0
2022 - 2023,545 Taylor County,V,34,30000,0,0
2022 - 2023,545 Taylor County,V,35,30000,0,0
2022 - 2023,545 Taylor County,V,36,30000,0,0
2022 - 2023,545 Taylor County,V,37,30000,0,0
2022 - 2023,545 Taylor County,V,38,30000,0,0
2022 - 2023,545 Taylor County,V,39,30000,0,0
2022 - 2023,545 Taylor County,V,40,30000,0,0
2022 - 2023,551 Todd County,I,0,43917,47448,123627
2022 - 2023,551 Todd County,I,1,44174,47707,123627
2022 - 2023,551 Todd County,I,2,44423,47955,123627
2022 - 2023,551 Todd County,I,3,44991,48524,123627
2022 - 2023,551 Todd County,I,4,48204,51735,123627
2022 - 2023,551 Todd County,I,5,48346,51879,123627
2022 - 2023,551 Todd County,I,6,48570,52103,123627
2022 - 2023,551 Todd County,I,7,48836,52368,123627
2022 - 2023,551 Todd County,I,8,49079,52611,123627
2022 - 2023,551 Todd County,I,9,49361,52896,123627
2022 - 2023,551 Todd County,I,10,53857,57387,123627
2022 - 2023,551 Todd County,I,11,54070,57599,123627
2022 - 2023,551 Todd County,I,12,54261,57792,123627
2022 - 2023,551 Todd County,I,13,54399,57931,123627
2022 - 2023,551 Todd County,I,14,54555,58087,123627
2022 - 2023,551 Todd County,I,15,56606,60137,123627
2022 - 2023,551 Todd County,I,16,57137,60669,123627
2022 - 2023,551 Todd County,I,17,57675,61208,123627
2022 - 2023,551 Todd County,I,18,58222,61754,123627
2022 - 2023,551 Todd County,I,19,58769,62303,123627
2022 - 2023,551 Todd County,I,20,60990,64521,123627
2022 - 2023,551 Todd County,I,21,61568,65102,123627
2022 - 2023,551 Todd County,I,22,62151,65683,123627
2022 - 2023,551 Todd County,I,23,62740,66273,123627
2022 - 2023,551 Todd County,I,24,63333,66866,123627
2022 - 2023,551 Todd County,I,25,63934,67465,123627
2022 - 2023,551 Todd County,I,26,64573,68140,123627
2022 - 2023,551 Todd County,I,27,65219,68821,123627
2022 - 2023,551 Todd County,I,28,65872,69509,123627
2022 - 2023,551 Todd County,I,29,66530,70205,123627
2022 - 2023,551 Todd County,I,30,67195,70906,123627
2022 - 2023,551 Todd County,I,31,67195,70906,123627
2022 - 2023,551 Todd County,I,32,67195,70906,123627
2022 - 2023,551 Todd County,I,33,67195,70906,123627
2022 - 2023,551 Todd County,I,34,67195,70906,123627
2022 - 2023,551 Todd County,I,35,67195,70906,123627
2022 - 2023,551 Todd County,I,36,67195,70906,123627
2022 - 2023,551 Todd County,I,37,67195,70906,123627
2022 - 2023,551 Todd County,I,38,67195,70906,123627
2022 - 2023,551 Todd County,I,39,67195,70906,123627
2022 - 2023,551 Todd County,I,40,67195,70906,123627
2022 - 2023,551 Todd County,II,0,39890,0,0
2022 - 2023,551 Todd County,II,1,40207,0,0
2022 - 2023,551 Todd County,II,2,40427,0,0
2022 - 2023,551 Todd County,II,3,40700,0,0
2022 - 2023,551 Todd County,II,4,44131,0,0
2022 - 2023,551 Todd County,II,5,44311,0,0
2022 - 2023,551 Todd County,II,6,44468,0,0
2022 - 2023,551 Todd County,II,7,44671,0,0
2022 - 2023,551 Todd County,II,8,45035,0,0
2022 - 2023,551 Todd County,II,9,45336,0,0
2022 - 2023,551 Todd County,II,10,49642,0,0
2022 - 2023,551 Todd County,II,11,49836,0,0
2022 - 2023,551 Todd County,II,12,50038,0,0
2022 - 2023,551 Todd County,II,13,50206,0,0
2022 - 2023,551 Todd County,II,14,50366,0,0
2022 - 2023,551 Todd County,II,15,52188,0,0
2022 - 2023,551 Todd County,II,16,52675,0,0
2022 - 2023,551 Todd County,II,17,53169,0,0
2022 - 2023,551 Todd County,II,18,53784,0,0
2022 - 2023,551 Todd County,II,19,54288,0,0
2022 - 2023,551 Todd County,II,20,56327,0,0
2022 - 2023,551 Todd County,II,21,56856,0,0
2022 - 2023,551 Todd County,II,22,57394,0,0
2022 - 2023,551 Todd County,II,23,57935,0,0
2022 - 2023,551 Todd County,II,24,58482,0,0
2022 - 2023,551 Todd County,II,25,59037,0,0
2022 - 2023,551 Todd County,II,26,59627,0,0
2022 - 2023,551 Todd County,II,27,60224,0,0
2022 - 2023,551 Todd County,II,28,60827,0,0
2022 - 2023,551 Todd County,II,29,61434,0,0
2022 - 2023,551 Todd County,II,30,62048,0,0
2022 - 2023,551 Todd County,II,31,62048,0,0
2022 - 2023,551 Todd County,II,32,62048,0,0
2022 - 2023,551 Todd County,II,33,62048,0,0
2022 - 2023,551 Todd County,II,34,62048,0,0
2022 - 2023,551 Todd County,II,35,62048,0,0
2022 - 2023,551 Todd County,II,36,62048,0,0
2022 - 2023,551 Todd County,II,37,62048,0,0
2022 - 2023,551 Todd County,II,38,62048,0,0
2022 - 2023,551 Todd County,II,39,62048,0,0
2022 - 2023,551 Todd County,II,40,62048,0,0
2022 - 2023,551 Todd County,III,0,36089,0,0
2022 - 2023,551 Todd County,III,1,36362,0,0
2022 - 2023,551 Todd County,III,2,36544,0,0
2022 - 2023,551 Todd County,III,3,36783,0,0
2022 - 2023,551 Todd County,III,4,40183,0,0
2022 - 2023,551 Todd County,III,5,40362,0,0
2022 - 2023,551 Todd County,III,6,40602,0,0
2022 - 2023,551 Todd County,III,7,40850,0,0
2022 - 2023,551 Todd County,III,8,41919,0,0
2022 - 2023,551 Todd County,III,9,42076,0,0
2022 - 2023,551 Todd County,III,10,45494,0,0
2022 - 2023,551 Todd County,III,11,45661,0,0
2022 - 2023,551 Todd County,III,12,45871,0,0
2022 - 2023,551 Todd County,III,13,46023,0,0
2022 - 2023,551 Todd County,III,14,46268,0,0
2022 - 2023,551 Todd County,III,15,47935,0,0
2022 - 2023,551 Todd County,III,16,48368,0,0
2022 - 2023,551 Todd County,III,17,48807,0,0
2022 - 2023,551 Todd County,III,18,49248,0,0
2022 - 2023,551 Todd County,III,19,49695,0,0
2022 - 2023,551 Todd County,III,20,51500,0,0
2022 - 2023,551 Todd County,III,21,51970,0,0
2022 - 2023,551 Todd County,III,22,52445,0,0
2022 - 2023,551 Todd County,III,23,52929,0,0
2022 - 2023,551 Todd County,III,24,53425,0,0
