Fiscal Year,District,Rank,Years,,I,II,III
2010 - 2011,161 Estill County,I,13,,52623,0,0
2010 - 2011,161 Estill County,I,14,,53016,0,0
2010 - 2011,161 Estill County,I,15,,53294,0,0
2010 - 2011,161 Estill County,I,16,,53571,0,0
2010 - 2011,161 Estill County,I,17,,53849,0,0
2010 - 2011,161 Estill County,I,18,,54126,0,0
2010 - 2011,161 Estill County,I,19,,54403,0,0
2010 - 2011,161 Estill County,I,20,,54678,0,0
2010 - 2011,161 Estill County,I,21,,54956,0,0
2010 - 2011,161 Estill County,I,22,,54956,0,0
2010 - 2011,161 Estill County,I,23,,54956,0,0
2010 - 2011,161 Estill County,I,24,,55214,0,0
2010 - 2011,161 Estill County,I,25,,55214,0,0
2010 - 2011,161 Estill County,I,26,,55214,0,0
2010 - 2011,161 Estill County,I,27,,55474,0,0
2010 - 2011,161 Estill County,I,28,,55474,0,0
2010 - 2011,161 Estill County,I,29,,55474,0,0
2010 - 2011,161 Estill County,I,30,,55734,0,0
2010 - 2011,161 Estill County,I,31,,55734,0,0
2010 - 2011,161 Estill County,I,32,,55734,0,0
2010 - 2011,161 Estill County,I,33,,55734,0,0
2010 - 2011,161 Estill County,I,34,,55734,0,0
2010 - 2011,161 Estill County,I,35,,55734,0,0
2010 - 2011,161 Estill County,I,36,,55734,0,0
2010 - 2011,161 Estill County,I,37,,55734,0,0
2010 - 2011,161 Estill County,I,38,,55734,0,0
2010 - 2011,161 Estill County,I,39,,55734,0,0
2010 - 2011,161 Estill County,I,40,,55734,0,0
2010 - 2011,161 Estill County,II,0,,38543,0,0
2010 - 2011,161 Estill County,II,1,,39158,0,0
2010 - 2011,161 Estill County,II,2,,39771,0,0
2010 - 2011,161 Estill County,II,3,,40384,0,0
2010 - 2011,161 Estill County,II,4,,42381,0,0
2010 - 2011,161 Estill County,II,5,,42920,0,0
2010 - 2011,161 Estill County,II,6,,43458,0,0
2010 - 2011,161 Estill County,II,7,,43994,0,0
2010 - 2011,161 Estill County,II,8,,44532,0,0
2010 - 2011,161 Estill County,II,9,,45075,0,0
2010 - 2011,161 Estill County,II,10,,47289,0,0
2010 - 2011,161 Estill County,II,11,,47827,0,0
2010 - 2011,161 Estill County,II,12,,48221,0,0
2010 - 2011,161 Estill County,II,13,,48620,0,0
2010 - 2011,161 Estill County,II,14,,49012,0,0
2010 - 2011,161 Estill County,II,15,,49291,0,0
2010 - 2011,161 Estill County,II,16,,49567,0,0
2010 - 2011,161 Estill County,II,17,,49843,0,0
2010 - 2011,161 Estill County,II,18,,50121,0,0
2010 - 2011,161 Estill County,II,19,,50399,0,0
2010 - 2011,161 Estill County,II,20,,50676,0,0
2010 - 2011,161 Estill County,II,21,,50952,0,0
2010 - 2011,161 Estill County,II,22,,50952,0,0
2010 - 2011,161 Estill County,II,23,,50952,0,0
2010 - 2011,161 Estill County,II,24,,51213,0,0
2010 - 2011,161 Estill County,II,25,,51213,0,0
2010 - 2011,161 Estill County,II,26,,51213,0,0
2010 - 2011,161 Estill County,II,27,,51472,0,0
2010 - 2011,161 Estill County,II,28,,51472,0,0
2010 - 2011,161 Estill County,II,29,,51472,0,0
2010 - 2011,161 Estill County,II,30,,51731,0,0
2010 - 2011,161 Estill County,II,31,,51731,0,0
2010 - 2011,161 Estill County,II,32,,51731,0,0
2010 - 2011,161 Estill County,II,33,,51731,0,0
2010 - 2011,161 Estill County,II,34,,51731,0,0
2010 - 2011,161 Estill County,II,35,,51731,0,0
2010 - 2011,161 Estill County,II,36,,51731,0,0
2010 - 2011,161 Estill County,II,37,,51731,0,0
2010 - 2011,161 Estill County,II,38,,51731,0,0
2010 - 2011,161 Estill County,II,39,,51731,0,0
2010 - 2011,161 Estill County,II,40,,51731,0,0
2010 - 2011,161 Estill County,III,0,,34641,0,0
2010 - 2011,161 Estill County,III,1,,35254,0,0
2010 - 2011,161 Estill County,III,2,,35870,0,0
2010 - 2011,161 Estill County,III,3,,36482,0,0
2010 - 2011,161 Estill County,III,4,,38543,0,0
2010 - 2011,161 Estill County,III,5,,39080,0,0
2010 - 2011,161 Estill County,III,6,,39617,0,0
2010 - 2011,161 Estill County,III,7,,40154,0,0
2010 - 2011,161 Estill County,III,8,,40693,0,0
2010 - 2011,161 Estill County,III,9,,41228,0,0
2010 - 2011,161 Estill County,III,10,,43472,0,0
2010 - 2011,161 Estill County,III,11,,43857,0,0
2010 - 2011,161 Estill County,III,12,,44242,0,0
2010 - 2011,161 Estill County,III,13,,44624,0,0
2010 - 2011,161 Estill County,III,14,,45011,0,0
2010 - 2011,161 Estill County,III,15,,45288,0,0
2010 - 2011,161 Estill County,III,16,,45565,0,0
2010 - 2011,161 Estill County,III,17,,45844,0,0
2010 - 2011,161 Estill County,III,18,,46120,0,0
2010 - 2011,161 Estill County,III,19,,46395,0,0
2010 - 2011,161 Estill County,III,20,,46672,0,0
2010 - 2011,161 Estill County,III,21,,46950,0,0
2010 - 2011,161 Estill County,III,22,,46950,0,0
2010 - 2011,161 Estill County,III,23,,46950,0,0
2010 - 2011,161 Estill County,III,24,,47209,0,0
2010 - 2011,161 Estill County,III,25,,47209,0,0
2010 - 2011,161 Estill County,III,26,,47209,0,0
2010 - 2011,161 Estill County,III,27,,47469,0,0
2010 - 2011,161 Estill County,III,28,,47469,0,0
2010 - 2011,161 Estill County,III,29,,47469,0,0
2010 - 2011,161 Estill County,III,30,,47727,0,0
2010 - 2011,161 Estill County,III,31,,47727,0,0
2010 - 2011,161 Estill County,III,32,,47727,0,0
2010 - 2011,161 Estill County,III,33,,47727,0,0
2010 - 2011,161 Estill County,III,34,,47727,0,0
2010 - 2011,161 Estill County,III,35,,47727,0,0
2010 - 2011,161 Estill County,III,36,,47727,0,0
2010 - 2011,161 Estill County,III,37,,47727,0,0
2010 - 2011,161 Estill County,III,38,,47727,0,0
2010 - 2011,161 Estill County,III,39,,47727,0,0
2010 - 2011,161 Estill County,III,40,,47727,0,0
2010 - 2011,161 Estill County,IV,0,,29321,0,0
2010 - 2011,161 Estill County,IV,1,,29321,0,0
2010 - 2011,161 Estill County,IV,2,,29321,0,0
2010 - 2011,161 Estill County,IV,3,,29321,0,0
2010 - 2011,161 Estill County,IV,4,,29321,0,0
2010 - 2011,161 Estill County,IV,5,,29321,0,0
2010 - 2011,161 Estill County,IV,6,,29321,0,0
2010 - 2011,161 Estill County,IV,7,,29321,0,0
2010 - 2011,161 Estill County,IV,8,,29321,0,0
2010 - 2011,161 Estill County,IV,9,,29321,0,0
2010 - 2011,161 Estill County,IV,10,,29321,0,0
2010 - 2011,161 Estill County,IV,11,,29321,0,0
2010 - 2011,161 Estill County,IV,12,,29321,0,0
2010 - 2011,161 Estill County,IV,13,,29321,0,0
2010 - 2011,161 Estill County,IV,14,,29321,0,0
2010 - 2011,161 Estill County,IV,15,,29321,0,0
2010 - 2011,161 Estill County,IV,16,,29321,0,0
2010 - 2011,161 Estill County,IV,17,,29321,0,0
2010 - 2011,161 Estill County,IV,18,,29321,0,0
2010 - 2011,161 Estill County,IV,19,,29321,0,0
2010 - 2011,161 Estill County,IV,20,,29321,0,0
2010 - 2011,161 Estill County,IV,21,,29321,0,0
2010 - 2011,161 Estill County,IV,22,,29321,0,0
2010 - 2011,161 Estill County,IV,23,,29321,0,0
2010 - 2011,161 Estill County,IV,24,,29321,0,0
2010 - 2011,161 Estill County,IV,25,,29321,0,0
2010 - 2011,161 Estill County,IV,26,,29321,0,0
2010 - 2011,161 Estill County,IV,27,,29321,0,0
2010 - 2011,161 Estill County,IV,28,,29321,0,0
2010 - 2011,161 Estill County,IV,29,,29321,0,0
2010 - 2011,161 Estill County,IV,30,,29321,0,0
2010 - 2011,161 Estill County,IV,31,,29321,0,0
2010 - 2011,161 Estill County,IV,32,,29321,0,0
2010 - 2011,161 Estill County,IV,33,,29321,0,0
2010 - 2011,161 Estill County,IV,34,,29321,0,0
2010 - 2011,161 Estill County,IV,35,,29321,0,0
2010 - 2011,161 Estill County,IV,36,,29321,0,0
2010 - 2011,161 Estill County,IV,37,,29321,0,0
2010 - 2011,161 Estill County,IV,38,,29321,0,0
2010 - 2011,161 Estill County,IV,39,,29321,0,0
2010 - 2011,161 Estill County,IV,40,,29321,0,0
2010 - 2011,161 Estill County,V,0,,26889,0,0
2010 - 2011,161 Estill County,V,1,,26889,0,0
2010 - 2011,161 Estill County,V,2,,26889,0,0
2010 - 2011,161 Estill County,V,3,,26889,0,0
2010 - 2011,161 Estill County,V,4,,26889,0,0
2010 - 2011,161 Estill County,V,5,,26889,0,0
2010 - 2011,161 Estill County,V,6,,26889,0,0
2010 - 2011,161 Estill County,V,7,,26889,0,0
2010 - 2011,161 Estill County,V,8,,26889,0,0
2010 - 2011,161 Estill County,V,9,,26889,0,0
2010 - 2011,161 Estill County,V,10,,26889,0,0
2010 - 2011,161 Estill County,V,11,,26889,0,0
2010 - 2011,161 Estill County,V,12,,26889,0,0
2010 - 2011,161 Estill County,V,13,,26889,0,0
2010 - 2011,161 Estill County,V,14,,26889,0,0
2010 - 2011,161 Estill County,V,15,,26889,0,0
2010 - 2011,161 Estill County,V,16,,26889,0,0
2010 - 2011,161 Estill County,V,17,,26889,0,0
2010 - 2011,161 Estill County,V,18,,26889,0,0
2010 - 2011,161 Estill County,V,19,,26889,0,0
2010 - 2011,161 Estill County,V,20,,26889,0,0
2010 - 2011,161 Estill County,V,21,,26889,0,0
2010 - 2011,161 Estill County,V,22,,26889,0,0
2010 - 2011,161 Estill County,V,23,,26889,0,0
2010 - 2011,161 Estill County,V,24,,26889,0,0
2010 - 2011,161 Estill County,V,25,,26889,0,0
2010 - 2011,161 Estill County,V,26,,26889,0,0
2010 - 2011,161 Estill County,V,27,,26889,0,0
2010 - 2011,161 Estill County,V,28,,26889,0,0
2010 - 2011,161 Estill County,V,29,,26889,0,0
2010 - 2011,161 Estill County,V,30,,26889,0,0
2010 - 2011,161 Estill County,V,31,,26889,0,0
2010 - 2011,161 Estill County,V,32,,26889,0,0
2010 - 2011,161 Estill County,V,33,,26889,0,0
2010 - 2011,161 Estill County,V,34,,26889,0,0
2010 - 2011,161 Estill County,V,35,,26889,0,0
2010 - 2011,161 Estill County,V,36,,26889,0,0
2010 - 2011,161 Estill County,V,37,,26889,0,0
2010 - 2011,161 Estill County,V,38,,26889,0,0
2010 - 2011,161 Estill County,V,39,,26889,0,0
2010 - 2011,161 Estill County,V,40,,26889,0,0
2010 - 2011,162 Fairview Independent,I,0,,41248,0,0
2010 - 2011,162 Fairview Independent,I,1,,41351,0,0
2010 - 2011,162 Fairview Independent,I,2,,41467,0,0
2010 - 2011,162 Fairview Independent,I,3,,41575,0,0
2010 - 2011,162 Fairview Independent,I,4,,44562,0,0
2010 - 2011,162 Fairview Independent,I,5,,45093,0,0
2010 - 2011,162 Fairview Independent,I,6,,45210,0,0
2010 - 2011,162 Fairview Independent,I,7,,45324,0,0
2010 - 2011,162 Fairview Independent,I,8,,45370,0,0
2010 - 2011,162 Fairview Independent,I,9,,45536,0,0
2010 - 2011,162 Fairview Independent,I,10,,50423,0,0
2010 - 2011,162 Fairview Independent,I,11,,51065,0,0
2010 - 2011,162 Fairview Independent,I,12,,51096,0,0
2010 - 2011,162 Fairview Independent,I,13,,51170,0,0
2010 - 2011,162 Fairview Independent,I,14,,51255,0,0
2010 - 2011,162 Fairview Independent,I,15,,52856,0,0
2010 - 2011,162 Fairview Independent,I,16,,52924,0,0
2010 - 2011,162 Fairview Independent,I,17,,53004,0,0
2010 - 2011,162 Fairview Independent,I,18,,53119,0,0
2010 - 2011,162 Fairview Independent,I,19,,53268,0,0
2010 - 2011,162 Fairview Independent,I,20,,54170,0,0
2010 - 2011,162 Fairview Independent,I,21,,55134,0,0
2010 - 2011,162 Fairview Independent,I,22,,55340,0,0
2010 - 2011,162 Fairview Independent,I,23,,55560,0,0
2010 - 2011,162 Fairview Independent,I,24,,55773,0,0
2010 - 2011,162 Fairview Independent,I,25,,56086,0,0
2010 - 2011,162 Fairview Independent,I,26,,56612,0,0
2010 - 2011,162 Fairview Independent,I,27,,57139,0,0
2010 - 2011,162 Fairview Independent,I,28,,57139,0,0
2010 - 2011,162 Fairview Independent,I,29,,57139,0,0
2010 - 2011,162 Fairview Independent,I,30,,57139,0,0
2010 - 2011,162 Fairview Independent,I,31,,57139,0,0
2010 - 2011,162 Fairview Independent,I,32,,57139,0,0
2010 - 2011,162 Fairview Independent,I,33,,57139,0,0
2010 - 2011,162 Fairview Independent,I,34,,57139,0,0
2010 - 2011,162 Fairview Independent,I,35,,57139,0,0
2010 - 2011,162 Fairview Independent,I,36,,57139,0,0
2010 - 2011,162 Fairview Independent,I,37,,57139,0,0
2010 - 2011,162 Fairview Independent,I,38,,57139,0,0
2010 - 2011,162 Fairview Independent,I,39,,57139,0,0
2010 - 2011,162 Fairview Independent,I,40,,57139,0,0
2010 - 2011,162 Fairview Independent,II,0,,37336,0,0
2010 - 2011,162 Fairview Independent,II,1,,37438,0,0
2010 - 2011,162 Fairview Independent,II,2,,37542,0,0
2010 - 2011,162 Fairview Independent,II,3,,37651,0,0
2010 - 2011,162 Fairview Independent,II,4,,40562,0,0
2010 - 2011,162 Fairview Independent,II,5,,41107,0,0
2010 - 2011,162 Fairview Independent,II,6,,41211,0,0
2010 - 2011,162 Fairview Independent,II,7,,41328,0,0
2010 - 2011,162 Fairview Independent,II,8,,41437,0,0
2010 - 2011,162 Fairview Independent,II,9,,41547,0,0
2010 - 2011,162 Fairview Independent,II,10,,46380,0,0
2010 - 2011,162 Fairview Independent,II,11,,46957,0,0
2010 - 2011,162 Fairview Independent,II,12,,46998,0,0
2010 - 2011,162 Fairview Independent,II,13,,47060,0,0
2010 - 2011,162 Fairview Independent,II,14,,47138,0,0
2010 - 2011,162 Fairview Independent,II,15,,48695,0,0
2010 - 2011,162 Fairview Independent,II,16,,48776,0,0
2010 - 2011,162 Fairview Independent,II,17,,48840,0,0
2010 - 2011,162 Fairview Independent,II,18,,48958,0,0
2010 - 2011,162 Fairview Independent,II,19,,49106,0,0
2010 - 2011,162 Fairview Independent,II,20,,50009,0,0
2010 - 2011,162 Fairview Independent,II,21,,50911,0,0
2010 - 2011,162 Fairview Independent,II,22,,51120,0,0
2010 - 2011,162 Fairview Independent,II,23,,51331,0,0
2010 - 2011,162 Fairview Independent,II,24,,51545,0,0
2010 - 2011,162 Fairview Independent,II,25,,51841,0,0
2010 - 2011,162 Fairview Independent,II,26,,52320,0,0
2010 - 2011,162 Fairview Independent,II,27,,52800,0,0
2010 - 2011,162 Fairview Independent,II,28,,52800,0,0
2010 - 2011,162 Fairview Independent,II,29,,52800,0,0
2010 - 2011,162 Fairview Independent,II,30,,52800,0,0
2010 - 2011,162 Fairview Independent,II,31,,52800,0,0
2010 - 2011,162 Fairview Independent,II,32,,52800,0,0
2010 - 2011,162 Fairview Independent,II,33,,52800,0,0
2010 - 2011,162 Fairview Independent,II,34,,52800,0,0
2010 - 2011,162 Fairview Independent,II,35,,52800,0,0
2010 - 2011,162 Fairview Independent,II,36,,52800,0,0
2010 - 2011,162 Fairview Independent,II,37,,52800,0,0
2010 - 2011,162 Fairview Independent,II,38,,52800,0,0
2010 - 2011,162 Fairview Independent,II,39,,52800,0,0
2010 - 2011,162 Fairview Independent,II,40,,52800,0,0
2010 - 2011,162 Fairview Independent,III,0,,33792,0,0
2010 - 2011,162 Fairview Independent,III,1,,33895,0,0
2010 - 2011,162 Fairview Independent,III,2,,34004,0,0
2010 - 2011,162 Fairview Independent,III,3,,34110,0,0
2010 - 2011,162 Fairview Independent,III,4,,36948,0,0
2010 - 2011,162 Fairview Independent,III,5,,37239,0,0
2010 - 2011,162 Fairview Independent,III,6,,37346,0,0
2010 - 2011,162 Fairview Independent,III,7,,37463,0,0
2010 - 2011,162 Fairview Independent,III,8,,37565,0,0
2010 - 2011,162 Fairview Independent,III,9,,37679,0,0
2010 - 2011,162 Fairview Independent,III,10,,42541,0,0
2010 - 2011,162 Fairview Independent,III,11,,43059,0,0
2010 - 2011,162 Fairview Independent,III,12,,43135,0,0
2010 - 2011,162 Fairview Independent,III,13,,43210,0,0
2010 - 2011,162 Fairview Independent,III,14,,43361,0,0
2010 - 2011,162 Fairview Independent,III,15,,44978,0,0
2010 - 2011,162 Fairview Independent,III,16,,45057,0,0
2010 - 2011,162 Fairview Independent,III,17,,45122,0,0
2010 - 2011,162 Fairview Independent,III,18,,45190,0,0
2010 - 2011,162 Fairview Independent,III,19,,45316,0,0
2010 - 2011,162 Fairview Independent,III,20,,46118,0,0
2010 - 2011,162 Fairview Independent,III,21,,46926,0,0
2010 - 2011,162 Fairview Independent,III,22,,47133,0,0
2010 - 2011,162 Fairview Independent,III,23,,47345,0,0
2010 - 2011,162 Fairview Independent,III,24,,47545,0,0
2010 - 2011,162 Fairview Independent,III,25,,47832,0,0
2010 - 2011,162 Fairview Independent,III,26,,48259,0,0
2010 - 2011,162 Fairview Independent,III,27,,48701,0,0
2010 - 2011,162 Fairview Independent,III,28,,48701,0,0
2010 - 2011,162 Fairview Independent,III,29,,48701,0,0
2010 - 2011,162 Fairview Independent,III,30,,48701,0,0
2010 - 2011,162 Fairview Independent,III,31,,48701,0,0
2010 - 2011,162 Fairview Independent,III,32,,48701,0,0
2010 - 2011,162 Fairview Independent,III,33,,48701,0,0
2010 - 2011,162 Fairview Independent,III,34,,48701,0,0
2010 - 2011,162 Fairview Independent,III,35,,48701,0,0
2010 - 2011,162 Fairview Independent,III,36,,48701,0,0
2010 - 2011,162 Fairview Independent,III,37,,48701,0,0
2010 - 2011,162 Fairview Independent,III,38,,48701,0,0
2010 - 2011,162 Fairview Independent,III,39,,48701,0,0
2010 - 2011,162 Fairview Independent,III,40,,48701,0,0
2010 - 2011,162 Fairview Independent,IV,0,,31824,0,0
2010 - 2011,162 Fairview Independent,IV,1,,31824,0,0
2010 - 2011,162 Fairview Independent,IV,2,,31975,0,0
2010 - 2011,162 Fairview Independent,IV,3,,32132,0,0
2010 - 2011,162 Fairview Independent,IV,4,,33492,0,0
2010 - 2011,162 Fairview Independent,IV,5,,33644,0,0
2010 - 2011,162 Fairview Independent,IV,6,,33796,0,0
2010 - 2011,162 Fairview Independent,IV,7,,33946,0,0
2010 - 2011,162 Fairview Independent,IV,8,,34101,0,0
2010 - 2011,162 Fairview Independent,IV,9,,34251,0,0
2010 - 2011,162 Fairview Independent,IV,10,,37308,0,0
2010 - 2011,162 Fairview Independent,IV,11,,38276,0,0
2010 - 2011,162 Fairview Independent,IV,12,,38430,0,0
2010 - 2011,162 Fairview Independent,IV,13,,38582,0,0
2010 - 2011,162 Fairview Independent,IV,14,,38736,0,0
2010 - 2011,162 Fairview Independent,IV,15,,40369,0,0
2010 - 2011,162 Fairview Independent,IV,16,,40522,0,0
2010 - 2011,162 Fairview Independent,IV,17,,40669,0,0
2010 - 2011,162 Fairview Independent,IV,18,,40828,0,0
2010 - 2011,162 Fairview Independent,IV,19,,40978,0,0
2010 - 2011,162 Fairview Independent,IV,20,,41952,0,0
2010 - 2011,162 Fairview Independent,IV,21,,42649,0,0
2010 - 2011,162 Fairview Independent,IV,22,,42797,0,0
2010 - 2011,162 Fairview Independent,IV,23,,42862,0,0
2010 - 2011,162 Fairview Independent,IV,24,,43059,0,0
2010 - 2011,162 Fairview Independent,IV,25,,43206,0,0
2010 - 2011,162 Fairview Independent,IV,26,,43593,0,0
2010 - 2011,162 Fairview Independent,IV,27,,43975,0,0
2010 - 2011,162 Fairview Independent,IV,28,,43975,0,0
2010 - 2011,162 Fairview Independent,IV,29,,43975,0,0
2010 - 2011,162 Fairview Independent,IV,30,,43975,0,0
2010 - 2011,162 Fairview Independent,IV,31,,43975,0,0
2010 - 2011,162 Fairview Independent,IV,32,,43975,0,0
2010 - 2011,162 Fairview Independent,IV,33,,43975,0,0
2010 - 2011,162 Fairview Independent,IV,34,,43975,0,0
2010 - 2011,162 Fairview Independent,IV,35,,43975,0,0
2010 - 2011,162 Fairview Independent,IV,36,,43975,0,0
2010 - 2011,162 Fairview Independent,IV,37,,43975,0,0
2010 - 2011,162 Fairview Independent,IV,38,,43975,0,0
2010 - 2011,162 Fairview Independent,IV,39,,43975,0,0
2010 - 2011,162 Fairview Independent,IV,40,,43975,0,0
2010 - 2011,162 Fairview Independent,V,0,,28751,0,0
2010 - 2011,162 Fairview Independent,V,1,,28751,0,0
2010 - 2011,162 Fairview Independent,V,2,,28751,0,0
2010 - 2011,162 Fairview Independent,V,3,,28912,0,0
2010 - 2011,162 Fairview Independent,V,4,,28912,0,0
2010 - 2011,162 Fairview Independent,V,5,,28912,0,0
2010 - 2011,162 Fairview Independent,V,6,,28912,0,0
2010 - 2011,162 Fairview Independent,V,7,,28912,0,0
2010 - 2011,162 Fairview Independent,V,8,,28912,0,0
2010 - 2011,162 Fairview Independent,V,9,,28912,0,0
2010 - 2011,162 Fairview Independent,V,10,,30167,0,0
2010 - 2011,162 Fairview Independent,V,11,,30522,0,0
2010 - 2011,162 Fairview Independent,V,12,,30547,0,0
2010 - 2011,162 Fairview Independent,V,13,,30652,0,0
2010 - 2011,162 Fairview Independent,V,14,,30676,0,0
2010 - 2011,162 Fairview Independent,V,15,,31534,0,0
2010 - 2011,162 Fairview Independent,V,16,,31556,0,0
2010 - 2011,162 Fairview Independent,V,17,,31582,0,0
2010 - 2011,162 Fairview Independent,V,18,,31608,0,0
2010 - 2011,162 Fairview Independent,V,19,,31715,0,0
2010 - 2011,162 Fairview Independent,V,20,,32456,0,0
2010 - 2011,162 Fairview Independent,V,21,,32894,0,0
2010 - 2011,162 Fairview Independent,V,22,,32917,0,0
2010 - 2011,162 Fairview Independent,V,23,,32941,0,0
2010 - 2011,162 Fairview Independent,V,24,,32972,0,0
2010 - 2011,162 Fairview Independent,V,25,,33145,0,0
2010 - 2011,162 Fairview Independent,V,26,,33432,0,0
2010 - 2011,162 Fairview Independent,V,27,,33716,0,0
2010 - 2011,162 Fairview Independent,V,28,,33716,0,0
2010 - 2011,162 Fairview Independent,V,29,,33716,0,0
2010 - 2011,162 Fairview Independent,V,30,,33716,0,0
2010 - 2011,162 Fairview Independent,V,31,,33716,0,0
2010 - 2011,162 Fairview Independent,V,32,,33716,0,0
2010 - 2011,162 Fairview Independent,V,33,,33716,0,0
2010 - 2011,162 Fairview Independent,V,34,,33716,0,0
2010 - 2011,162 Fairview Independent,V,35,,33716,0,0
2010 - 2011,162 Fairview Independent,V,36,,33716,0,0
2010 - 2011,162 Fairview Independent,V,37,,33716,0,0
2010 - 2011,162 Fairview Independent,V,38,,33716,0,0
2010 - 2011,162 Fairview Independent,V,39,,33716,0,0
2010 - 2011,162 Fairview Independent,V,40,,33716,0,0
2010 - 2011,165 Fayette County,I,0,,44185,45841,0
2010 - 2011,165 Fayette County,I,1,,45004,46663,0
2010 - 2011,165 Fayette County,I,2,,45826,47490,0
2010 - 2011,165 Fayette County,I,3,,46651,48307,0
2010 - 2011,165 Fayette County,I,4,,47826,49482,0
2010 - 2011,165 Fayette County,I,5,,49260,50966,0
2010 - 2011,165 Fayette County,I,6,,49999,51731,0
2010 - 2011,165 Fayette County,I,7,,50749,52507,0
2010 - 2011,165 Fayette County,I,8,,51621,53294,0
