Fiscal Year,District,Rank,Years,,I,II,III
2014 - 2015,521 Russell County,V,16,,29015,0,0
2014 - 2015,521 Russell County,V,17,,29015,0,0
2014 - 2015,521 Russell County,V,18,,29015,0,0
2014 - 2015,521 Russell County,V,19,,29015,0,0
2014 - 2015,521 Russell County,V,20,,29015,0,0
2014 - 2015,521 Russell County,V,21,,29015,0,0
2014 - 2015,521 Russell County,V,22,,29015,0,0
2014 - 2015,521 Russell County,V,23,,29015,0,0
2014 - 2015,521 Russell County,V,24,,29015,0,0
2014 - 2015,521 Russell County,V,25,,29015,0,0
2014 - 2015,521 Russell County,V,26,,29015,0,0
2014 - 2015,521 Russell County,V,27,,29015,0,0
2014 - 2015,521 Russell County,V,28,,29015,0,0
2014 - 2015,521 Russell County,V,29,,29015,0,0
2014 - 2015,521 Russell County,V,30,,29015,0,0
2014 - 2015,521 Russell County,V,31,,29015,0,0
2014 - 2015,521 Russell County,V,32,,29015,0,0
2014 - 2015,521 Russell County,V,33,,29015,0,0
2014 - 2015,521 Russell County,V,34,,29015,0,0
2014 - 2015,521 Russell County,V,35,,29015,0,0
2014 - 2015,521 Russell County,V,36,,29015,0,0
2014 - 2015,521 Russell County,V,37,,29015,0,0
2014 - 2015,521 Russell County,V,38,,29015,0,0
2014 - 2015,521 Russell County,V,39,,29015,0,0
2014 - 2015,521 Russell County,V,40,,29015,0,0
2014 - 2015,522 Russell Independent,I,0,,45589,46238,46888
2014 - 2015,522 Russell Independent,I,1,,45910,46559,47209
2014 - 2015,522 Russell Independent,I,2,,46229,46879,47529
2014 - 2015,522 Russell Independent,I,3,,46494,47144,47794
2014 - 2015,522 Russell Independent,I,4,,50076,50741,51408
2014 - 2015,522 Russell Independent,I,5,,50399,51066,51733
2014 - 2015,522 Russell Independent,I,6,,50730,51397,52064
2014 - 2015,522 Russell Independent,I,7,,51058,51725,52393
2014 - 2015,522 Russell Independent,I,8,,51388,52055,52722
2014 - 2015,522 Russell Independent,I,9,,51716,52383,53051
2014 - 2015,522 Russell Independent,I,10,,56985,57652,58333
2014 - 2015,522 Russell Independent,I,11,,57311,57978,58645
2014 - 2015,522 Russell Independent,I,12,,57638,58305,58972
2014 - 2015,522 Russell Independent,I,13,,57851,58519,59186
2014 - 2015,522 Russell Independent,I,14,,58290,58958,59625
2014 - 2015,522 Russell Independent,I,15,,60177,60845,61512
2014 - 2015,522 Russell Independent,I,16,,60526,61193,61860
2014 - 2015,522 Russell Independent,I,17,,60877,61544,62211
2014 - 2015,522 Russell Independent,I,18,,61228,61895,62562
2014 - 2015,522 Russell Independent,I,19,,61576,62243,62911
2014 - 2015,522 Russell Independent,I,20,,61931,62598,63266
2014 - 2015,522 Russell Independent,I,21,,62202,62869,63537
2014 - 2015,522 Russell Independent,I,22,,62473,63140,63808
2014 - 2015,522 Russell Independent,I,23,,62747,63414,64081
2014 - 2015,522 Russell Independent,I,24,,63018,63685,64352
2014 - 2015,522 Russell Independent,I,25,,63290,63957,64624
2014 - 2015,522 Russell Independent,I,26,,63290,63957,64624
2014 - 2015,522 Russell Independent,I,27,,63290,63957,64624
2014 - 2015,522 Russell Independent,I,28,,63290,63957,64624
2014 - 2015,522 Russell Independent,I,29,,63290,63957,64624
2014 - 2015,522 Russell Independent,I,30,,63290,63957,64624
2014 - 2015,522 Russell Independent,I,31,,63290,63957,64624
2014 - 2015,522 Russell Independent,I,32,,63290,63957,64624
2014 - 2015,522 Russell Independent,I,33,,63290,63957,64624
2014 - 2015,522 Russell Independent,I,34,,63290,63957,64624
2014 - 2015,522 Russell Independent,I,35,,63290,63957,64624
2014 - 2015,522 Russell Independent,I,36,,63290,63957,64624
2014 - 2015,522 Russell Independent,I,37,,63290,63957,64624
2014 - 2015,522 Russell Independent,I,38,,63290,63957,64624
2014 - 2015,522 Russell Independent,I,39,,63290,63957,64624
2014 - 2015,522 Russell Independent,I,40,,63290,63957,64624
2014 - 2015,522 Russell Independent,II,0,,41281,41346,0
2014 - 2015,522 Russell Independent,II,1,,41593,41658,0
2014 - 2015,522 Russell Independent,II,2,,41919,41984,0
2014 - 2015,522 Russell Independent,II,3,,42238,42303,0
2014 - 2015,522 Russell Independent,II,4,,45737,45802,0
2014 - 2015,522 Russell Independent,II,5,,46111,46176,0
2014 - 2015,522 Russell Independent,II,6,,46493,46558,0
2014 - 2015,522 Russell Independent,II,7,,46749,46814,0
2014 - 2015,522 Russell Independent,II,8,,47067,47132,0
2014 - 2015,522 Russell Independent,II,9,,47379,47444,0
2014 - 2015,522 Russell Independent,II,10,,52190,52257,0
2014 - 2015,522 Russell Independent,II,11,,52518,52585,0
2014 - 2015,522 Russell Independent,II,12,,52843,52909,0
2014 - 2015,522 Russell Independent,II,13,,53171,53238,0
2014 - 2015,522 Russell Independent,II,14,,53496,53563,0
2014 - 2015,522 Russell Independent,II,15,,55380,55446,0
2014 - 2015,522 Russell Independent,II,16,,55728,55795,0
2014 - 2015,522 Russell Independent,II,17,,56078,56144,0
2014 - 2015,522 Russell Independent,II,18,,56429,56495,0
2014 - 2015,522 Russell Independent,II,19,,56780,56846,0
2014 - 2015,522 Russell Independent,II,20,,57133,57200,0
2014 - 2015,522 Russell Independent,II,21,,57407,57474,0
2014 - 2015,522 Russell Independent,II,22,,57679,57745,0
2014 - 2015,522 Russell Independent,II,23,,57951,58018,0
2014 - 2015,522 Russell Independent,II,24,,58222,58289,0
2014 - 2015,522 Russell Independent,II,25,,58495,58561,0
2014 - 2015,522 Russell Independent,II,26,,58495,58561,0
2014 - 2015,522 Russell Independent,II,27,,58495,58561,0
2014 - 2015,522 Russell Independent,II,28,,58495,58561,0
2014 - 2015,522 Russell Independent,II,29,,58495,58561,0
2014 - 2015,522 Russell Independent,II,30,,58495,58561,0
2014 - 2015,522 Russell Independent,II,31,,58495,58561,0
2014 - 2015,522 Russell Independent,II,32,,58495,58561,0
2014 - 2015,522 Russell Independent,II,33,,58495,58561,0
2014 - 2015,522 Russell Independent,II,34,,58495,58561,0
2014 - 2015,522 Russell Independent,II,35,,58495,58561,0
2014 - 2015,522 Russell Independent,II,36,,58495,58561,0
2014 - 2015,522 Russell Independent,II,37,,58495,58561,0
2014 - 2015,522 Russell Independent,II,38,,58495,58561,0
2014 - 2015,522 Russell Independent,II,39,,58495,58561,0
2014 - 2015,522 Russell Independent,II,40,,58495,58561,0
2014 - 2015,522 Russell Independent,III,0,,37243,37308,0
2014 - 2015,522 Russell Independent,III,1,,37486,37551,0
2014 - 2015,522 Russell Independent,III,2,,37806,37871,0
2014 - 2015,522 Russell Independent,III,3,,38129,38194,0
2014 - 2015,522 Russell Independent,III,4,,41563,41628,0
2014 - 2015,522 Russell Independent,III,5,,41934,41999,0
2014 - 2015,522 Russell Independent,III,6,,42253,42318,0
2014 - 2015,522 Russell Independent,III,7,,42576,42641,0
2014 - 2015,522 Russell Independent,III,8,,42890,42955,0
2014 - 2015,522 Russell Independent,III,9,,43208,43273,0
2014 - 2015,522 Russell Independent,III,10,,47886,47951,0
2014 - 2015,522 Russell Independent,III,11,,48255,48320,0
2014 - 2015,522 Russell Independent,III,12,,48522,48587,0
2014 - 2015,522 Russell Independent,III,13,,48841,48906,0
2014 - 2015,522 Russell Independent,III,14,,49161,49226,0
2014 - 2015,522 Russell Independent,III,15,,51013,51080,0
2014 - 2015,522 Russell Independent,III,16,,51362,51429,0
2014 - 2015,522 Russell Independent,III,17,,51712,51779,0
2014 - 2015,522 Russell Independent,III,18,,52063,52130,0
2014 - 2015,522 Russell Independent,III,19,,52411,52478,0
2014 - 2015,522 Russell Independent,III,20,,52765,52832,0
2014 - 2015,522 Russell Independent,III,21,,53037,53104,0
2014 - 2015,522 Russell Independent,III,22,,53310,53376,0
2014 - 2015,522 Russell Independent,III,23,,53582,53649,0
2014 - 2015,522 Russell Independent,III,24,,53853,53920,0
2014 - 2015,522 Russell Independent,III,25,,54126,54193,0
2014 - 2015,522 Russell Independent,III,26,,54126,54193,0
2014 - 2015,522 Russell Independent,III,27,,54126,54193,0
2014 - 2015,522 Russell Independent,III,28,,54126,54193,0
2014 - 2015,522 Russell Independent,III,29,,54126,54193,0
2014 - 2015,522 Russell Independent,III,30,,54126,54193,0
2014 - 2015,522 Russell Independent,III,31,,54126,54193,0
2014 - 2015,522 Russell Independent,III,32,,54126,54193,0
2014 - 2015,522 Russell Independent,III,33,,54126,54193,0
2014 - 2015,522 Russell Independent,III,34,,54126,54193,0
2014 - 2015,522 Russell Independent,III,35,,54126,54193,0
2014 - 2015,522 Russell Independent,III,36,,54126,54193,0
2014 - 2015,522 Russell Independent,III,37,,54126,54193,0
2014 - 2015,522 Russell Independent,III,38,,54126,54193,0
2014 - 2015,522 Russell Independent,III,39,,54126,54193,0
2014 - 2015,522 Russell Independent,III,40,,54126,54193,0
2014 - 2015,522 Russell Independent,IV,0,,26434,0,0
2014 - 2015,522 Russell Independent,IV,1,,26434,0,0
2014 - 2015,522 Russell Independent,IV,2,,26434,0,0
2014 - 2015,522 Russell Independent,IV,3,,26434,0,0
2014 - 2015,522 Russell Independent,IV,4,,26434,0,0
2014 - 2015,522 Russell Independent,IV,5,,26434,0,0
2014 - 2015,522 Russell Independent,IV,6,,26434,0,0
2014 - 2015,522 Russell Independent,IV,7,,26434,0,0
2014 - 2015,522 Russell Independent,IV,8,,26434,0,0
2014 - 2015,522 Russell Independent,IV,9,,26434,0,0
2014 - 2015,522 Russell Independent,IV,10,,26434,0,0
2014 - 2015,522 Russell Independent,IV,11,,26434,0,0
2014 - 2015,522 Russell Independent,IV,12,,26434,0,0
2014 - 2015,522 Russell Independent,IV,13,,26434,0,0
2014 - 2015,522 Russell Independent,IV,14,,26434,0,0
2014 - 2015,522 Russell Independent,IV,15,,26434,0,0
2014 - 2015,522 Russell Independent,IV,16,,26434,0,0
2014 - 2015,522 Russell Independent,IV,17,,26434,0,0
2014 - 2015,522 Russell Independent,IV,18,,26434,0,0
2014 - 2015,522 Russell Independent,IV,19,,26434,0,0
2014 - 2015,522 Russell Independent,IV,20,,26434,0,0
2014 - 2015,522 Russell Independent,IV,21,,26434,0,0
2014 - 2015,522 Russell Independent,IV,22,,26434,0,0
2014 - 2015,522 Russell Independent,IV,23,,26434,0,0
2014 - 2015,522 Russell Independent,IV,24,,26434,0,0
2014 - 2015,522 Russell Independent,IV,25,,26434,0,0
2014 - 2015,522 Russell Independent,IV,26,,26434,0,0
2014 - 2015,522 Russell Independent,IV,27,,26434,0,0
2014 - 2015,522 Russell Independent,IV,28,,26434,0,0
2014 - 2015,522 Russell Independent,IV,29,,26434,0,0
2014 - 2015,522 Russell Independent,IV,30,,26434,0,0
2014 - 2015,522 Russell Independent,IV,31,,26434,0,0
2014 - 2015,522 Russell Independent,IV,32,,26434,0,0
2014 - 2015,522 Russell Independent,IV,33,,26434,0,0
2014 - 2015,522 Russell Independent,IV,34,,26434,0,0
2014 - 2015,522 Russell Independent,IV,35,,26434,0,0
2014 - 2015,522 Russell Independent,IV,36,,26434,0,0
2014 - 2015,522 Russell Independent,IV,37,,26434,0,0
2014 - 2015,522 Russell Independent,IV,38,,26434,0,0
2014 - 2015,522 Russell Independent,IV,39,,26434,0,0
2014 - 2015,522 Russell Independent,IV,40,,26434,0,0
2014 - 2015,522 Russell Independent,V,0,,24713,0,0
2014 - 2015,522 Russell Independent,V,1,,24713,0,0
2014 - 2015,522 Russell Independent,V,2,,24713,0,0
2014 - 2015,522 Russell Independent,V,3,,24713,0,0
2014 - 2015,522 Russell Independent,V,4,,24713,0,0
2014 - 2015,522 Russell Independent,V,5,,24713,0,0
2014 - 2015,522 Russell Independent,V,6,,24713,0,0
2014 - 2015,522 Russell Independent,V,7,,24713,0,0
2014 - 2015,522 Russell Independent,V,8,,24713,0,0
2014 - 2015,522 Russell Independent,V,9,,24713,0,0
2014 - 2015,522 Russell Independent,V,10,,24713,0,0
2014 - 2015,522 Russell Independent,V,11,,24713,0,0
2014 - 2015,522 Russell Independent,V,12,,24713,0,0
2014 - 2015,522 Russell Independent,V,13,,24713,0,0
2014 - 2015,522 Russell Independent,V,14,,24713,0,0
2014 - 2015,522 Russell Independent,V,15,,24713,0,0
2014 - 2015,522 Russell Independent,V,16,,24713,0,0
2014 - 2015,522 Russell Independent,V,17,,24713,0,0
2014 - 2015,522 Russell Independent,V,18,,24713,0,0
2014 - 2015,522 Russell Independent,V,19,,24713,0,0
2014 - 2015,522 Russell Independent,V,20,,24713,0,0
2014 - 2015,522 Russell Independent,V,21,,24713,0,0
2014 - 2015,522 Russell Independent,V,22,,24713,0,0
2014 - 2015,522 Russell Independent,V,23,,24713,0,0
2014 - 2015,522 Russell Independent,V,24,,24713,0,0
2014 - 2015,522 Russell Independent,V,25,,24713,0,0
2014 - 2015,522 Russell Independent,V,26,,24713,0,0
2014 - 2015,522 Russell Independent,V,27,,24713,0,0
2014 - 2015,522 Russell Independent,V,28,,24713,0,0
2014 - 2015,522 Russell Independent,V,29,,24713,0,0
2014 - 2015,522 Russell Independent,V,30,,24713,0,0
2014 - 2015,522 Russell Independent,V,31,,24713,0,0
2014 - 2015,522 Russell Independent,V,32,,24713,0,0
2014 - 2015,522 Russell Independent,V,33,,24713,0,0
2014 - 2015,522 Russell Independent,V,34,,24713,0,0
2014 - 2015,522 Russell Independent,V,35,,24713,0,0
2014 - 2015,522 Russell Independent,V,36,,24713,0,0
2014 - 2015,522 Russell Independent,V,37,,24713,0,0
2014 - 2015,522 Russell Independent,V,38,,24713,0,0
2014 - 2015,522 Russell Independent,V,39,,24713,0,0
2014 - 2015,522 Russell Independent,V,40,,24713,0,0
2014 - 2015,523 Russellville Independent,I,0,,42972,0,0
2014 - 2015,523 Russellville Independent,I,1,,43461,0,0
2014 - 2015,523 Russellville Independent,I,2,,43968,0,0
2014 - 2015,523 Russellville Independent,I,3,,44734,0,0
2014 - 2015,523 Russellville Independent,I,4,,46355,0,0
2014 - 2015,523 Russellville Independent,I,5,,47038,0,0
2014 - 2015,523 Russellville Independent,I,6,,47778,0,0
2014 - 2015,523 Russellville Independent,I,7,,48800,0,0
2014 - 2015,523 Russellville Independent,I,8,,49369,0,0
2014 - 2015,523 Russellville Independent,I,9,,50224,0,0
2014 - 2015,523 Russellville Independent,I,10,,51732,0,0
2014 - 2015,523 Russellville Independent,I,11,,51900,0,0
2014 - 2015,523 Russellville Independent,I,12,,52129,0,0
2014 - 2015,523 Russellville Independent,I,13,,52328,0,0
2014 - 2015,523 Russellville Independent,I,14,,52527,0,0
2014 - 2015,523 Russellville Independent,I,15,,53294,0,0
2014 - 2015,523 Russellville Independent,I,16,,53464,0,0
2014 - 2015,523 Russellville Independent,I,17,,53664,0,0
2014 - 2015,523 Russellville Independent,I,18,,53833,0,0
2014 - 2015,523 Russellville Independent,I,19,,54033,0,0
2014 - 2015,523 Russellville Independent,I,20,,55512,0,0
2014 - 2015,523 Russellville Independent,I,21,,55734,0,0
2014 - 2015,523 Russellville Independent,I,22,,55958,0,0
2014 - 2015,523 Russellville Independent,I,23,,56184,0,0
2014 - 2015,523 Russellville Independent,I,24,,56408,0,0
2014 - 2015,523 Russellville Independent,I,25,,56632,0,0
2014 - 2015,523 Russellville Independent,I,26,,56859,0,0
2014 - 2015,523 Russellville Independent,I,27,,57088,0,0
2014 - 2015,523 Russellville Independent,I,28,,57316,0,0
2014 - 2015,523 Russellville Independent,I,29,,57545,0,0
2014 - 2015,523 Russellville Independent,I,30,,57775,0,0
2014 - 2015,523 Russellville Independent,I,31,,57775,0,0
2014 - 2015,523 Russellville Independent,I,32,,57775,0,0
2014 - 2015,523 Russellville Independent,I,33,,57775,0,0
2014 - 2015,523 Russellville Independent,I,34,,57775,0,0
2014 - 2015,523 Russellville Independent,I,35,,57775,0,0
2014 - 2015,523 Russellville Independent,I,36,,57775,0,0
2014 - 2015,523 Russellville Independent,I,37,,57775,0,0
2014 - 2015,523 Russellville Independent,I,38,,57775,0,0
2014 - 2015,523 Russellville Independent,I,39,,57775,0,0
2014 - 2015,523 Russellville Independent,I,40,,57775,0,0
2014 - 2015,523 Russellville Independent,II,0,,39076,0,0
2014 - 2015,523 Russellville Independent,II,1,,39531,0,0
2014 - 2015,523 Russellville Independent,II,2,,40015,0,0
2014 - 2015,523 Russellville Independent,II,3,,40554,0,0
2014 - 2015,523 Russellville Independent,II,4,,42376,0,0
2014 - 2015,523 Russellville Independent,II,5,,43114,0,0
2014 - 2015,523 Russellville Independent,II,6,,43823,0,0
2014 - 2015,523 Russellville Independent,II,7,,44594,0,0
2014 - 2015,523 Russellville Independent,II,8,,45331,0,0
2014 - 2015,523 Russellville Independent,II,9,,46129,0,0
2014 - 2015,523 Russellville Independent,II,10,,47721,0,0
2014 - 2015,523 Russellville Independent,II,11,,47892,0,0
2014 - 2015,523 Russellville Independent,II,12,,48119,0,0
2014 - 2015,523 Russellville Independent,II,13,,48347,0,0
2014 - 2015,523 Russellville Independent,II,14,,48574,0,0
2014 - 2015,523 Russellville Independent,II,15,,49114,0,0
2014 - 2015,523 Russellville Independent,II,16,,49341,0,0
2014 - 2015,523 Russellville Independent,II,17,,49599,0,0
2014 - 2015,523 Russellville Independent,II,18,,49796,0,0
2014 - 2015,523 Russellville Independent,II,19,,50053,0,0
2014 - 2015,523 Russellville Independent,II,20,,51553,0,0
2014 - 2015,523 Russellville Independent,II,21,,51758,0,0
2014 - 2015,523 Russellville Independent,II,22,,51966,0,0
2014 - 2015,523 Russellville Independent,II,23,,52174,0,0
2014 - 2015,523 Russellville Independent,II,24,,52382,0,0
2014 - 2015,523 Russellville Independent,II,25,,52592,0,0
2014 - 2015,523 Russellville Independent,II,26,,52803,0,0
2014 - 2015,523 Russellville Independent,II,27,,53014,0,0
2014 - 2015,523 Russellville Independent,II,28,,53226,0,0
2014 - 2015,523 Russellville Independent,II,29,,53440,0,0
2014 - 2015,523 Russellville Independent,II,30,,53653,0,0
2014 - 2015,523 Russellville Independent,II,31,,53653,0,0
2014 - 2015,523 Russellville Independent,II,32,,53653,0,0
2014 - 2015,523 Russellville Independent,II,33,,53653,0,0
2014 - 2015,523 Russellville Independent,II,34,,53653,0,0
2014 - 2015,523 Russellville Independent,II,35,,53653,0,0
2014 - 2015,523 Russellville Independent,II,36,,53653,0,0
2014 - 2015,523 Russellville Independent,II,37,,53653,0,0
2014 - 2015,523 Russellville Independent,II,38,,53653,0,0
2014 - 2015,523 Russellville Independent,II,39,,53653,0,0
2014 - 2015,523 Russellville Independent,II,40,,53653,0,0
2014 - 2015,523 Russellville Independent,III,0,,35381,0,0
2014 - 2015,523 Russellville Independent,III,1,,35635,0,0
2014 - 2015,523 Russellville Independent,III,2,,36120,0,0
2014 - 2015,523 Russellville Independent,III,3,,36630,0,0
2014 - 2015,523 Russellville Independent,III,4,,39161,0,0
2014 - 2015,523 Russellville Independent,III,5,,39643,0,0
2014 - 2015,523 Russellville Independent,III,6,,40015,0,0
2014 - 2015,523 Russellville Independent,III,7,,40841,0,0
2014 - 2015,523 Russellville Independent,III,8,,41663,0,0
2014 - 2015,523 Russellville Independent,III,9,,42376,0,0
2014 - 2015,523 Russellville Independent,III,10,,43684,0,0
2014 - 2015,523 Russellville Independent,III,11,,43910,0,0
2014 - 2015,523 Russellville Independent,III,12,,44222,0,0
2014 - 2015,523 Russellville Independent,III,13,,44594,0,0
2014 - 2015,523 Russellville Independent,III,14,,44706,0,0
2014 - 2015,523 Russellville Independent,III,15,,45275,0,0
2014 - 2015,523 Russellville Independent,III,16,,45505,0,0
2014 - 2015,523 Russellville Independent,III,17,,45759,0,0
2014 - 2015,523 Russellville Independent,III,18,,45873,0,0
2014 - 2015,523 Russellville Independent,III,19,,46241,0,0
2014 - 2015,523 Russellville Independent,III,20,,47608,0,0
2014 - 2015,523 Russellville Independent,III,21,,47798,0,0
2014 - 2015,523 Russellville Independent,III,22,,47990,0,0
2014 - 2015,523 Russellville Independent,III,23,,48182,0,0
2014 - 2015,523 Russellville Independent,III,24,,48374,0,0
2014 - 2015,523 Russellville Independent,III,25,,48568,0,0
2014 - 2015,523 Russellville Independent,III,26,,48762,0,0
2014 - 2015,523 Russellville Independent,III,27,,48957,0,0
2014 - 2015,523 Russellville Independent,III,28,,49153,0,0
2014 - 2015,523 Russellville Independent,III,29,,49349,0,0
2014 - 2015,523 Russellville Independent,III,30,,49547,0,0
2014 - 2015,523 Russellville Independent,III,31,,49547,0,0
2014 - 2015,523 Russellville Independent,III,32,,49547,0,0
2014 - 2015,523 Russellville Independent,III,33,,49547,0,0
2014 - 2015,523 Russellville Independent,III,34,,49547,0,0
2014 - 2015,523 Russellville Independent,III,35,,49547,0,0
2014 - 2015,523 Russellville Independent,III,36,,49547,0,0
2014 - 2015,523 Russellville Independent,III,37,,49547,0,0
2014 - 2015,523 Russellville Independent,III,38,,49547,0,0
2014 - 2015,523 Russellville Independent,III,39,,49547,0,0
2014 - 2015,523 Russellville Independent,III,40,,49547,0,0
2014 - 2015,523 Russellville Independent,IV,0,,30091,0,0
2014 - 2015,523 Russellville Independent,IV,1,,30091,0,0
2014 - 2015,523 Russellville Independent,IV,2,,30091,0,0
2014 - 2015,523 Russellville Independent,IV,3,,30091,0,0
2014 - 2015,523 Russellville Independent,IV,4,,30091,0,0
2014 - 2015,523 Russellville Independent,IV,5,,30091,0,0
2014 - 2015,523 Russellville Independent,IV,6,,30091,0,0
2014 - 2015,523 Russellville Independent,IV,7,,30091,0,0
2014 - 2015,523 Russellville Independent,IV,8,,30091,0,0
2014 - 2015,523 Russellville Independent,IV,9,,30091,0,0
2014 - 2015,523 Russellville Independent,IV,10,,30091,0,0
2014 - 2015,523 Russellville Independent,IV,11,,30091,0,0
2014 - 2015,523 Russellville Independent,IV,12,,30091,0,0
2014 - 2015,523 Russellville Independent,IV,13,,30091,0,0
2014 - 2015,523 Russellville Independent,IV,14,,30091,0,0
2014 - 2015,523 Russellville Independent,IV,15,,30091,0,0
2014 - 2015,523 Russellville Independent,IV,16,,30091,0,0
2014 - 2015,523 Russellville Independent,IV,17,,30091,0,0
2014 - 2015,523 Russellville Independent,IV,18,,30091,0,0
2014 - 2015,523 Russellville Independent,IV,19,,30091,0,0
2014 - 2015,523 Russellville Independent,IV,20,,30091,0,0
2014 - 2015,523 Russellville Independent,IV,21,,30091,0,0
2014 - 2015,523 Russellville Independent,IV,22,,30091,0,0
2014 - 2015,523 Russellville Independent,IV,23,,30091,0,0
2014 - 2015,523 Russellville Independent,IV,24,,30091,0,0
2014 - 2015,523 Russellville Independent,IV,25,,30091,0,0
2014 - 2015,523 Russellville Independent,IV,26,,30091,0,0
2014 - 2015,523 Russellville Independent,IV,27,,30091,0,0
2014 - 2015,523 Russellville Independent,IV,28,,30091,0,0
2014 - 2015,523 Russellville Independent,IV,29,,30091,0,0
2014 - 2015,523 Russellville Independent,IV,30,,30091,0,0
2014 - 2015,523 Russellville Independent,IV,31,,30091,0,0
2014 - 2015,523 Russellville Independent,IV,32,,30091,0,0
2014 - 2015,523 Russellville Independent,IV,33,,30091,0,0
2014 - 2015,523 Russellville Independent,IV,34,,30091,0,0
2014 - 2015,523 Russellville Independent,IV,35,,30091,0,0
2014 - 2015,523 Russellville Independent,IV,36,,30091,0,0
2014 - 2015,523 Russellville Independent,IV,37,,30091,0,0
2014 - 2015,523 Russellville Independent,IV,38,,30091,0,0
2014 - 2015,523 Russellville Independent,IV,39,,30091,0,0
2014 - 2015,523 Russellville Independent,IV,40,,30091,0,0
2014 - 2015,523 Russellville Independent,V,0,,27760,0,0
2014 - 2015,523 Russellville Independent,V,1,,27760,0,0
2014 - 2015,523 Russellville Independent,V,2,,27760,0,0
2014 - 2015,523 Russellville Independent,V,3,,27760,0,0
2014 - 2015,523 Russellville Independent,V,4,,27760,0,0
2014 - 2015,523 Russellville Independent,V,5,,27760,0,0
2014 - 2015,523 Russellville Independent,V,6,,27760,0,0
2014 - 2015,523 Russellville Independent,V,7,,27760,0,0
2014 - 2015,523 Russellville Independent,V,8,,27760,0,0
2014 - 2015,523 Russellville Independent,V,9,,27760,0,0
2014 - 2015,523 Russellville Independent,V,10,,27760,0,0
2014 - 2015,523 Russellville Independent,V,11,,27760,0,0
2014 - 2015,523 Russellville Independent,V,12,,27760,0,0
2014 - 2015,523 Russellville Independent,V,13,,27760,0,0
2014 - 2015,523 Russellville Independent,V,14,,27760,0,0
2014 - 2015,523 Russellville Independent,V,15,,27760,0,0
2014 - 2015,523 Russellville Independent,V,16,,27760,0,0
2014 - 2015,523 Russellville Independent,V,17,,27760,0,0
2014 - 2015,523 Russellville Independent,V,18,,27760,0,0
2014 - 2015,523 Russellville Independent,V,19,,27760,0,0
2014 - 2015,523 Russellville Independent,V,20,,27760,0,0
2014 - 2015,523 Russellville Independent,V,21,,27760,0,0
2014 - 2015,523 Russellville Independent,V,22,,27760,0,0
2014 - 2015,523 Russellville Independent,V,23,,27760,0,0
2014 - 2015,523 Russellville Independent,V,24,,27760,0,0
2014 - 2015,523 Russellville Independent,V,25,,27760,0,0
2014 - 2015,523 Russellville Independent,V,26,,27760,0,0
2014 - 2015,523 Russellville Independent,V,27,,27760,0,0
2014 - 2015,523 Russellville Independent,V,28,,27760,0,0
2014 - 2015,523 Russellville Independent,V,29,,27760,0,0
2014 - 2015,523 Russellville Independent,V,30,,27760,0,0
2014 - 2015,523 Russellville Independent,V,31,,27760,0,0
2014 - 2015,523 Russellville Independent,V,32,,27760,0,0
2014 - 2015,523 Russellville Independent,V,33,,27760,0,0
2014 - 2015,523 Russellville Independent,V,34,,27760,0,0
2014 - 2015,523 Russellville Independent,V,35,,27760,0,0
2014 - 2015,523 Russellville Independent,V,36,,27760,0,0
2014 - 2015,523 Russellville Independent,V,37,,27760,0,0
2014 - 2015,523 Russellville Independent,V,38,,27760,0,0
2014 - 2015,523 Russellville Independent,V,39,,27760,0,0
2014 - 2015,523 Russellville Independent,V,40,,27760,0,0
2014 - 2015,524 Science Hill Independent,I,0,,45766,0,0
2014 - 2015,524 Science Hill Independent,I,1,,45766,0,0
2014 - 2015,524 Science Hill Independent,I,2,,45766,0,0
2014 - 2015,524 Science Hill Independent,I,3,,45766,0,0
2014 - 2015,524 Science Hill Independent,I,4,,50123,0,0
2014 - 2015,524 Science Hill Independent,I,5,,50123,0,0
2014 - 2015,524 Science Hill Independent,I,6,,50123,0,0
2014 - 2015,524 Science Hill Independent,I,7,,50123,0,0
2014 - 2015,524 Science Hill Independent,I,8,,50123,0,0
2014 - 2015,524 Science Hill Independent,I,9,,50123,0,0
2014 - 2015,524 Science Hill Independent,I,10,,55900,0,0
2014 - 2015,524 Science Hill Independent,I,11,,55900,0,0
2014 - 2015,524 Science Hill Independent,I,12,,55900,0,0
2014 - 2015,524 Science Hill Independent,I,13,,55900,0,0
2014 - 2015,524 Science Hill Independent,I,14,,55900,0,0
2014 - 2015,524 Science Hill Independent,I,15,,57588,0,0
2014 - 2015,524 Science Hill Independent,I,16,,57588,0,0
2014 - 2015,524 Science Hill Independent,I,17,,57588,0,0
2014 - 2015,524 Science Hill Independent,I,18,,57588,0,0
2014 - 2015,524 Science Hill Independent,I,19,,57588,0,0
2014 - 2015,524 Science Hill Independent,I,20,,58435,0,0
2014 - 2015,524 Science Hill Independent,I,21,,58435,0,0
2014 - 2015,524 Science Hill Independent,I,22,,58435,0,0
2014 - 2015,524 Science Hill Independent,I,23,,58435,0,0
2014 - 2015,524 Science Hill Independent,I,24,,59499,0,0
2014 - 2015,524 Science Hill Independent,I,25,,59499,0,0
2014 - 2015,524 Science Hill Independent,I,26,,59499,0,0
2014 - 2015,524 Science Hill Independent,I,27,,59499,0,0
2014 - 2015,524 Science Hill Independent,I,28,,59499,0,0
2014 - 2015,524 Science Hill Independent,I,29,,59499,0,0
