Fiscal Year,District,Rank,Years,,I,II,III
2016 - 2017,205 Graves County,I,12,,55123,57623,0
2016 - 2017,205 Graves County,I,13,,55402,57902,0
2016 - 2017,205 Graves County,I,14,,55707,58207,0
2016 - 2017,205 Graves County,I,15,,56274,58774,0
2016 - 2017,205 Graves County,I,16,,56519,59019,0
2016 - 2017,205 Graves County,I,17,,56759,59259,0
2016 - 2017,205 Graves County,I,18,,57111,59611,0
2016 - 2017,205 Graves County,I,19,,57465,59965,0
2016 - 2017,205 Graves County,I,20,,57801,60301,0
2016 - 2017,205 Graves County,I,21,,58046,60546,0
2016 - 2017,205 Graves County,I,22,,58286,60786,0
2016 - 2017,205 Graves County,I,23,,58516,61016,0
2016 - 2017,205 Graves County,I,24,,58739,61239,0
2016 - 2017,205 Graves County,I,25,,58959,61459,0
2016 - 2017,205 Graves County,I,26,,59204,61704,0
2016 - 2017,205 Graves County,I,27,,59444,61944,0
2016 - 2017,205 Graves County,I,28,,59444,61944,0
2016 - 2017,205 Graves County,I,29,,59444,61944,0
2016 - 2017,205 Graves County,I,30,,59444,61944,0
2016 - 2017,205 Graves County,I,31,,59444,61944,0
2016 - 2017,205 Graves County,I,32,,59444,61944,0
2016 - 2017,205 Graves County,I,33,,59444,61944,0
2016 - 2017,205 Graves County,I,34,,59444,61944,0
2016 - 2017,205 Graves County,I,35,,59444,61944,0
2016 - 2017,205 Graves County,I,36,,59444,61944,0
2016 - 2017,205 Graves County,I,37,,59444,61944,0
2016 - 2017,205 Graves County,I,38,,59444,61944,0
2016 - 2017,205 Graves County,I,39,,59444,61944,0
2016 - 2017,205 Graves County,I,40,,59444,61944,0
2016 - 2017,205 Graves County,II,0,,40993,0,0
2016 - 2017,205 Graves County,II,1,,41237,0,0
2016 - 2017,205 Graves County,II,2,,41477,0,0
2016 - 2017,205 Graves County,II,3,,43236,0,0
2016 - 2017,205 Graves County,II,4,,44992,0,0
2016 - 2017,205 Graves County,II,5,,45237,0,0
2016 - 2017,205 Graves County,II,6,,45477,0,0
2016 - 2017,205 Graves County,II,7,,46686,0,0
2016 - 2017,205 Graves County,II,8,,47895,0,0
2016 - 2017,205 Graves County,II,9,,49104,0,0
2016 - 2017,205 Graves County,II,10,,50336,0,0
2016 - 2017,205 Graves County,II,11,,50581,0,0
2016 - 2017,205 Graves County,II,12,,50821,0,0
2016 - 2017,205 Graves County,II,13,,51150,0,0
2016 - 2017,205 Graves County,II,14,,51550,0,0
2016 - 2017,205 Graves County,II,15,,51970,0,0
2016 - 2017,205 Graves County,II,16,,52215,0,0
2016 - 2017,205 Graves County,II,17,,52455,0,0
2016 - 2017,205 Graves County,II,18,,52778,0,0
2016 - 2017,205 Graves County,II,19,,53103,0,0
2016 - 2017,205 Graves County,II,20,,53423,0,0
2016 - 2017,205 Graves County,II,21,,53668,0,0
2016 - 2017,205 Graves County,II,22,,53908,0,0
2016 - 2017,205 Graves County,II,23,,54145,0,0
2016 - 2017,205 Graves County,II,24,,54377,0,0
2016 - 2017,205 Graves County,II,25,,54655,0,0
2016 - 2017,205 Graves County,II,26,,54900,0,0
2016 - 2017,205 Graves County,II,27,,55140,0,0
2016 - 2017,205 Graves County,II,28,,55140,0,0
2016 - 2017,205 Graves County,II,29,,55140,0,0
2016 - 2017,205 Graves County,II,30,,55140,0,0
2016 - 2017,205 Graves County,II,31,,55140,0,0
2016 - 2017,205 Graves County,II,32,,55140,0,0
2016 - 2017,205 Graves County,II,33,,55140,0,0
2016 - 2017,205 Graves County,II,34,,55140,0,0
2016 - 2017,205 Graves County,II,35,,55140,0,0
2016 - 2017,205 Graves County,II,36,,55140,0,0
2016 - 2017,205 Graves County,II,37,,55140,0,0
2016 - 2017,205 Graves County,II,38,,55140,0,0
2016 - 2017,205 Graves County,II,39,,55140,0,0
2016 - 2017,205 Graves County,II,40,,55140,0,0
2016 - 2017,205 Graves County,III,0,,37043,0,0
2016 - 2017,205 Graves County,III,1,,37288,0,0
2016 - 2017,205 Graves County,III,2,,37528,0,0
2016 - 2017,205 Graves County,III,3,,39200,0,0
2016 - 2017,205 Graves County,III,4,,40993,0,0
2016 - 2017,205 Graves County,III,5,,41237,0,0
2016 - 2017,205 Graves County,III,6,,41477,0,0
2016 - 2017,205 Graves County,III,7,,42641,0,0
2016 - 2017,205 Graves County,III,8,,43803,0,0
2016 - 2017,205 Graves County,III,9,,44966,0,0
2016 - 2017,205 Graves County,III,10,,46130,0,0
2016 - 2017,205 Graves County,III,11,,46375,0,0
2016 - 2017,205 Graves County,III,12,,46615,0,0
2016 - 2017,205 Graves County,III,13,,46965,0,0
2016 - 2017,205 Graves County,III,14,,47291,0,0
2016 - 2017,205 Graves County,III,15,,47736,0,0
2016 - 2017,205 Graves County,III,16,,47980,0,0
2016 - 2017,205 Graves County,III,17,,48220,0,0
2016 - 2017,205 Graves County,III,18,,48546,0,0
2016 - 2017,205 Graves County,III,19,,48872,0,0
2016 - 2017,205 Graves County,III,20,,49133,0,0
2016 - 2017,205 Graves County,III,21,,49377,0,0
2016 - 2017,205 Graves County,III,22,,49617,0,0
2016 - 2017,205 Graves County,III,23,,49848,0,0
2016 - 2017,205 Graves County,III,24,,50081,0,0
2016 - 2017,205 Graves County,III,25,,50315,0,0
2016 - 2017,205 Graves County,III,26,,50560,0,0
2016 - 2017,205 Graves County,III,27,,50800,0,0
2016 - 2017,205 Graves County,III,28,,50800,0,0
2016 - 2017,205 Graves County,III,29,,50800,0,0
2016 - 2017,205 Graves County,III,30,,50800,0,0
2016 - 2017,205 Graves County,III,31,,50800,0,0
2016 - 2017,205 Graves County,III,32,,50800,0,0
2016 - 2017,205 Graves County,III,33,,50800,0,0
2016 - 2017,205 Graves County,III,34,,50800,0,0
2016 - 2017,205 Graves County,III,35,,50800,0,0
2016 - 2017,205 Graves County,III,36,,50800,0,0
2016 - 2017,205 Graves County,III,37,,50800,0,0
2016 - 2017,205 Graves County,III,38,,50800,0,0
2016 - 2017,205 Graves County,III,39,,50800,0,0
2016 - 2017,205 Graves County,III,40,,50800,0,0
2016 - 2017,205 Graves County,IV,0,,32448,0,0
2016 - 2017,205 Graves County,IV,1,,32448,0,0
2016 - 2017,205 Graves County,IV,2,,32448,0,0
2016 - 2017,205 Graves County,IV,3,,32448,0,0
2016 - 2017,205 Graves County,IV,4,,32448,0,0
2016 - 2017,205 Graves County,IV,5,,32448,0,0
2016 - 2017,205 Graves County,IV,6,,32448,0,0
2016 - 2017,205 Graves County,IV,7,,32448,0,0
2016 - 2017,205 Graves County,IV,8,,32448,0,0
2016 - 2017,205 Graves County,IV,9,,32448,0,0
2016 - 2017,205 Graves County,IV,10,,32448,0,0
2016 - 2017,205 Graves County,IV,11,,32448,0,0
2016 - 2017,205 Graves County,IV,12,,32448,0,0
2016 - 2017,205 Graves County,IV,13,,32448,0,0
2016 - 2017,205 Graves County,IV,14,,32448,0,0
2016 - 2017,205 Graves County,IV,15,,32448,0,0
2016 - 2017,205 Graves County,IV,16,,32448,0,0
2016 - 2017,205 Graves County,IV,17,,32448,0,0
2016 - 2017,205 Graves County,IV,18,,32448,0,0
2016 - 2017,205 Graves County,IV,19,,32448,0,0
2016 - 2017,205 Graves County,IV,20,,32448,0,0
2016 - 2017,205 Graves County,IV,21,,32448,0,0
2016 - 2017,205 Graves County,IV,22,,32448,0,0
2016 - 2017,205 Graves County,IV,23,,32448,0,0
2016 - 2017,205 Graves County,IV,24,,32448,0,0
2016 - 2017,205 Graves County,IV,25,,32448,0,0
2016 - 2017,205 Graves County,IV,26,,32448,0,0
2016 - 2017,205 Graves County,IV,27,,32448,0,0
2016 - 2017,205 Graves County,IV,28,,32448,0,0
2016 - 2017,205 Graves County,IV,29,,32448,0,0
2016 - 2017,205 Graves County,IV,30,,32448,0,0
2016 - 2017,205 Graves County,IV,31,,32448,0,0
2016 - 2017,205 Graves County,IV,32,,32448,0,0
2016 - 2017,205 Graves County,IV,33,,32448,0,0
2016 - 2017,205 Graves County,IV,34,,32448,0,0
2016 - 2017,205 Graves County,IV,35,,32448,0,0
2016 - 2017,205 Graves County,IV,36,,32448,0,0
2016 - 2017,205 Graves County,IV,37,,32448,0,0
2016 - 2017,205 Graves County,IV,38,,32448,0,0
2016 - 2017,205 Graves County,IV,39,,32448,0,0
2016 - 2017,205 Graves County,IV,40,,32448,0,0
2016 - 2017,205 Graves County,V,0,,30406,0,0
2016 - 2017,205 Graves County,V,1,,30406,0,0
2016 - 2017,205 Graves County,V,2,,30406,0,0
2016 - 2017,205 Graves County,V,3,,30406,0,0
2016 - 2017,205 Graves County,V,4,,30406,0,0
2016 - 2017,205 Graves County,V,5,,30406,0,0
2016 - 2017,205 Graves County,V,6,,30406,0,0
2016 - 2017,205 Graves County,V,7,,30406,0,0
2016 - 2017,205 Graves County,V,8,,30406,0,0
2016 - 2017,205 Graves County,V,9,,30406,0,0
2016 - 2017,205 Graves County,V,10,,30406,0,0
2016 - 2017,205 Graves County,V,11,,30406,0,0
2016 - 2017,205 Graves County,V,12,,30406,0,0
2016 - 2017,205 Graves County,V,13,,30406,0,0
2016 - 2017,205 Graves County,V,14,,30406,0,0
2016 - 2017,205 Graves County,V,15,,30406,0,0
2016 - 2017,205 Graves County,V,16,,30406,0,0
2016 - 2017,205 Graves County,V,17,,30406,0,0
2016 - 2017,205 Graves County,V,18,,30406,0,0
2016 - 2017,205 Graves County,V,19,,30406,0,0
2016 - 2017,205 Graves County,V,20,,30406,0,0
2016 - 2017,205 Graves County,V,21,,30406,0,0
2016 - 2017,205 Graves County,V,22,,30406,0,0
2016 - 2017,205 Graves County,V,23,,30406,0,0
2016 - 2017,205 Graves County,V,24,,30406,0,0
2016 - 2017,205 Graves County,V,25,,30406,0,0
2016 - 2017,205 Graves County,V,26,,30406,0,0
2016 - 2017,205 Graves County,V,27,,30406,0,0
2016 - 2017,205 Graves County,V,28,,30406,0,0
2016 - 2017,205 Graves County,V,29,,30406,0,0
2016 - 2017,205 Graves County,V,30,,30406,0,0
2016 - 2017,205 Graves County,V,31,,30406,0,0
2016 - 2017,205 Graves County,V,32,,30406,0,0
2016 - 2017,205 Graves County,V,33,,30406,0,0
2016 - 2017,205 Graves County,V,34,,30406,0,0
2016 - 2017,205 Graves County,V,35,,30406,0,0
2016 - 2017,205 Graves County,V,36,,30406,0,0
2016 - 2017,205 Graves County,V,37,,30406,0,0
2016 - 2017,205 Graves County,V,38,,30406,0,0
2016 - 2017,205 Graves County,V,39,,30406,0,0
2016 - 2017,205 Graves County,V,40,,30406,0,0
2016 - 2017,211 Grayson County,I,0,,44088,44253,"44,478"
2016 - 2017,211 Grayson County,I,1,,44431,44597,"45,046"
2016 - 2017,211 Grayson County,I,2,,44775,44940,"45,615"
2016 - 2017,211 Grayson County,I,3,,47783,47953,"48,874"
2016 - 2017,211 Grayson County,I,4,,48135,48305,"49,457"
2016 - 2017,211 Grayson County,I,5,,48487,48657,"50,039"
2016 - 2017,211 Grayson County,I,6,,48839,49009,"50,622"
2016 - 2017,211 Grayson County,I,7,,49191,49361,"51,204"
2016 - 2017,211 Grayson County,I,8,,49543,49713,"51,787"
2016 - 2017,211 Grayson County,I,9,,53372,53541,"55,846"
2016 - 2017,211 Grayson County,I,10,,53724,53894,"56,428"
2016 - 2017,211 Grayson County,I,11,,54076,54246,"57,011"
2016 - 2017,211 Grayson County,I,12,,54428,54598,"57,593"
2016 - 2017,211 Grayson County,I,13,,54780,54950,"58,176"
2016 - 2017,211 Grayson County,I,14,,55647,55817,"59,274"
2016 - 2017,211 Grayson County,I,15,,56000,56169,"59,856"
2016 - 2017,211 Grayson County,I,16,,56352,56522,"60,439"
2016 - 2017,211 Grayson County,I,17,,56704,56874,"61,021"
2016 - 2017,211 Grayson County,I,18,,57056,57226,"61,604"
2016 - 2017,211 Grayson County,I,19,,57666,57836,"62,444"
2016 - 2017,211 Grayson County,I,20,,58018,58188,"62,796"
2016 - 2017,211 Grayson County,I,21,,58370,58540,"63,148"
2016 - 2017,211 Grayson County,I,22,,58722,58892,"63,500"
2016 - 2017,211 Grayson County,I,23,,59331,59501,"64,110"
2016 - 2017,211 Grayson County,I,24,,59684,59854,"64,463"
2016 - 2017,211 Grayson County,I,25,,60036,60207,"64,814"
2016 - 2017,211 Grayson County,I,26,,60391,60562,"65,168"
2016 - 2017,211 Grayson County,I,27,,61047,61218,"65,823"
2016 - 2017,211 Grayson County,I,28,,61047,61218,"65,823"
2016 - 2017,211 Grayson County,I,29,,61047,61218,"65,823"
2016 - 2017,211 Grayson County,I,30,,61047,61218,"65,823"
2016 - 2017,211 Grayson County,I,31,,61047,61218,"65,823"
2016 - 2017,211 Grayson County,I,32,,61047,61218,"65,823"
2016 - 2017,211 Grayson County,I,33,,61047,61218,"65,823"
2016 - 2017,211 Grayson County,I,34,,61047,61218,"65,823"
2016 - 2017,211 Grayson County,I,35,,61047,61218,"65,823"
2016 - 2017,211 Grayson County,I,36,,61047,61218,"65,823"
2016 - 2017,211 Grayson County,I,37,,61047,61218,"65,823"
2016 - 2017,211 Grayson County,I,38,,61047,61218,"65,823"
2016 - 2017,211 Grayson County,I,39,,61047,61218,"65,823"
2016 - 2017,211 Grayson County,I,40,,61047,61218,"65,823"
2016 - 2017,211 Grayson County,II,0,,40531,40696,"40,696"
2016 - 2017,211 Grayson County,II,1,,40874,41040,"41,040"
2016 - 2017,211 Grayson County,II,2,,41218,41383,"41,383"
2016 - 2017,211 Grayson County,II,3,,43624,43789,"43,789"
2016 - 2017,211 Grayson County,II,4,,43966,44130,"44,130"
2016 - 2017,211 Grayson County,II,5,,44307,44472,"44,472"
2016 - 2017,211 Grayson County,II,6,,44649,44814,"44,814"
2016 - 2017,211 Grayson County,II,7,,44991,45156,"45,156"
2016 - 2017,211 Grayson County,II,8,,45333,45498,"45,498"
2016 - 2017,211 Grayson County,II,9,,49089,49259,"49,259"
2016 - 2017,211 Grayson County,II,10,,49441,49611,"49,611"
2016 - 2017,211 Grayson County,II,11,,49793,49963,"49,963"
2016 - 2017,211 Grayson County,II,12,,50145,50315,"50,315"
2016 - 2017,211 Grayson County,II,13,,50497,50667,"50,667"
2016 - 2017,211 Grayson County,II,14,,51365,51535,"51,535"
2016 - 2017,211 Grayson County,II,15,,51717,51887,"51,887"
2016 - 2017,211 Grayson County,II,16,,52069,52239,"52,239"
2016 - 2017,211 Grayson County,II,17,,52421,52591,"52,591"
2016 - 2017,211 Grayson County,II,18,,52773,52943,"52,943"
2016 - 2017,211 Grayson County,II,19,,53383,53553,"53,553"
2016 - 2017,211 Grayson County,II,20,,53735,53905,"53,905"
2016 - 2017,211 Grayson County,II,21,,54087,54257,"54,257"
2016 - 2017,211 Grayson County,II,22,,54439,54609,"54,609"
2016 - 2017,211 Grayson County,II,23,,55049,55219,"55,219"
2016 - 2017,211 Grayson County,II,24,,55401,55571,"55,571"
2016 - 2017,211 Grayson County,II,25,,55754,55923,"55,923"
2016 - 2017,211 Grayson County,II,26,,56109,56278,"56,278"
2016 - 2017,211 Grayson County,II,27,,56763,56932,"56,932"
2016 - 2017,211 Grayson County,II,28,,56763,56932,"56,932"
2016 - 2017,211 Grayson County,II,29,,56763,56932,"56,932"
2016 - 2017,211 Grayson County,II,30,,56763,56932,"56,932"
2016 - 2017,211 Grayson County,II,31,,56763,56932,"56,932"
2016 - 2017,211 Grayson County,II,32,,56763,56932,"56,932"
2016 - 2017,211 Grayson County,II,33,,56763,56932,"56,932"
2016 - 2017,211 Grayson County,II,34,,56763,56932,"56,932"
2016 - 2017,211 Grayson County,II,35,,56763,56932,"56,932"
2016 - 2017,211 Grayson County,II,36,,56763,56932,"56,932"
2016 - 2017,211 Grayson County,II,37,,56763,56932,"56,932"
2016 - 2017,211 Grayson County,II,38,,56763,56932,"56,932"
2016 - 2017,211 Grayson County,II,39,,56763,56932,"56,932"
2016 - 2017,211 Grayson County,II,40,,56763,56932,"56,932"
2016 - 2017,211 Grayson County,III,0,,36734,36900,"36,900"
2016 - 2017,211 Grayson County,III,1,,37078,37243,"37,243"
2016 - 2017,211 Grayson County,III,2,,37421,37587,"37,587"
2016 - 2017,211 Grayson County,III,3,,39841,40006,"40,006"
2016 - 2017,211 Grayson County,III,4,,40183,40348,"40,348"
2016 - 2017,211 Grayson County,III,5,,40525,40690,"40,690"
2016 - 2017,211 Grayson County,III,6,,40866,41031,"41,031"
2016 - 2017,211 Grayson County,III,7,,41208,41373,"41,373"
2016 - 2017,211 Grayson County,III,8,,41550,41715,"41,715"
2016 - 2017,211 Grayson County,III,9,,45185,45350,"45,350"
2016 - 2017,211 Grayson County,III,10,,45527,45692,"45,692"
2016 - 2017,211 Grayson County,III,11,,45869,46034,"46,034"
2016 - 2017,211 Grayson County,III,12,,46211,46376,"46,376"
2016 - 2017,211 Grayson County,III,13,,46553,46720,"46,720"
2016 - 2017,211 Grayson County,III,14,,47417,47587,"47,587"
2016 - 2017,211 Grayson County,III,15,,47769,47939,"47,939"
2016 - 2017,211 Grayson County,III,16,,48121,48291,"48,291"
2016 - 2017,211 Grayson County,III,17,,48473,48643,"48,643"
2016 - 2017,211 Grayson County,III,18,,48826,48995,"48,995"
2016 - 2017,211 Grayson County,III,19,,49435,49605,"49,605"
2016 - 2017,211 Grayson County,III,20,,49787,49957,"49,957"
2016 - 2017,211 Grayson County,III,21,,50139,50309,"50,309"
2016 - 2017,211 Grayson County,III,22,,50492,50662,"50,662"
2016 - 2017,211 Grayson County,III,23,,51101,51271,"51,271"
2016 - 2017,211 Grayson County,III,24,,51453,51623,"51,623"
2016 - 2017,211 Grayson County,III,25,,51805,51964,"51,964"
2016 - 2017,211 Grayson County,III,26,,52158,52307,"52,307"
2016 - 2017,211 Grayson County,III,27,,52811,52950,"52,950"
2016 - 2017,211 Grayson County,III,28,,52811,52950,"52,950"
2016 - 2017,211 Grayson County,III,29,,52811,52950,"52,950"
2016 - 2017,211 Grayson County,III,30,,52811,52950,"52,950"
2016 - 2017,211 Grayson County,III,31,,52811,52950,"52,950"
2016 - 2017,211 Grayson County,III,32,,52811,52950,"52,950"
2016 - 2017,211 Grayson County,III,33,,52811,52950,"52,950"
2016 - 2017,211 Grayson County,III,34,,52811,52950,"52,950"
2016 - 2017,211 Grayson County,III,35,,52811,52950,"52,950"
2016 - 2017,211 Grayson County,III,36,,52811,52950,"52,950"
2016 - 2017,211 Grayson County,III,37,,52811,52950,"52,950"
2016 - 2017,211 Grayson County,III,38,,52811,52950,"52,950"
2016 - 2017,211 Grayson County,III,39,,52811,52950,"52,950"
2016 - 2017,211 Grayson County,III,40,,52811,52950,"52,950"
2016 - 2017,211 Grayson County,IV,0,,27912,36287,"36,287"
2016 - 2017,211 Grayson County,IV,1,,27912,36287,"36,287"
2016 - 2017,211 Grayson County,IV,2,,27912,36287,"36,287"
2016 - 2017,211 Grayson County,IV,3,,27912,36287,"36,287"
2016 - 2017,211 Grayson County,IV,4,,27912,36287,"36,287"
2016 - 2017,211 Grayson County,IV,5,,27912,36287,"36,287"
2016 - 2017,211 Grayson County,IV,6,,27912,36287,"36,287"
2016 - 2017,211 Grayson County,IV,7,,27912,36287,"36,287"
2016 - 2017,211 Grayson County,IV,8,,27912,36287,"36,287"
2016 - 2017,211 Grayson County,IV,9,,27912,36287,"36,287"
2016 - 2017,211 Grayson County,IV,10,,27912,36287,"36,287"
2016 - 2017,211 Grayson County,IV,11,,27912,36287,"36,287"
2016 - 2017,211 Grayson County,IV,12,,27912,36287,"36,287"
2016 - 2017,211 Grayson County,IV,13,,27912,36287,"36,287"
2016 - 2017,211 Grayson County,IV,14,,27912,36287,"36,287"
2016 - 2017,211 Grayson County,IV,15,,27912,36287,"36,287"
2016 - 2017,211 Grayson County,IV,16,,27912,36287,"36,287"
2016 - 2017,211 Grayson County,IV,17,,27912,36287,"36,287"
2016 - 2017,211 Grayson County,IV,18,,27912,36287,"36,287"
2016 - 2017,211 Grayson County,IV,19,,27912,36287,"36,287"
2016 - 2017,211 Grayson County,IV,20,,27912,36287,"36,287"
2016 - 2017,211 Grayson County,IV,21,,27912,36287,"36,287"
2016 - 2017,211 Grayson County,IV,22,,27912,36287,"36,287"
2016 - 2017,211 Grayson County,IV,23,,27912,36287,"36,287"
2016 - 2017,211 Grayson County,IV,24,,27912,36287,"36,287"
2016 - 2017,211 Grayson County,IV,25,,27912,36287,"36,287"
2016 - 2017,211 Grayson County,IV,26,,27912,36287,"36,287"
2016 - 2017,211 Grayson County,IV,27,,27912,36287,"36,287"
2016 - 2017,211 Grayson County,IV,28,,27912,36287,"36,287"
2016 - 2017,211 Grayson County,IV,29,,27912,36287,"36,287"
2016 - 2017,211 Grayson County,IV,30,,27912,36287,"36,287"
2016 - 2017,211 Grayson County,IV,31,,27912,36287,"36,287"
2016 - 2017,211 Grayson County,IV,32,,27912,36287,"36,287"
2016 - 2017,211 Grayson County,IV,33,,27912,36287,"36,287"
2016 - 2017,211 Grayson County,IV,34,,27912,36287,"36,287"
2016 - 2017,211 Grayson County,IV,35,,27912,36287,"36,287"
2016 - 2017,211 Grayson County,IV,36,,27912,36287,"36,287"
2016 - 2017,211 Grayson County,IV,37,,27912,36287,"36,287"
2016 - 2017,211 Grayson County,IV,38,,27912,36287,"36,287"
2016 - 2017,211 Grayson County,IV,39,,27912,36287,"36,287"
2016 - 2017,211 Grayson County,IV,40,,27912,36287,"36,287"
2016 - 2017,211 Grayson County,V,0,,26400,26400,"26,400"
2016 - 2017,211 Grayson County,V,1,,26400,26400,"26,400"
2016 - 2017,211 Grayson County,V,2,,26400,26400,"26,400"
2016 - 2017,211 Grayson County,V,3,,26400,26400,"26,400"
2016 - 2017,211 Grayson County,V,4,,26400,26400,"26,400"
2016 - 2017,211 Grayson County,V,5,,26400,26400,"26,400"
2016 - 2017,211 Grayson County,V,6,,26400,26400,"26,400"
2016 - 2017,211 Grayson County,V,7,,26400,26400,"26,400"
2016 - 2017,211 Grayson County,V,8,,26400,26400,"26,400"
2016 - 2017,211 Grayson County,V,9,,26400,26400,"26,400"
2016 - 2017,211 Grayson County,V,10,,26400,26400,"26,400"
2016 - 2017,211 Grayson County,V,11,,26400,26400,"26,400"
2016 - 2017,211 Grayson County,V,12,,26400,26400,"26,400"
2016 - 2017,211 Grayson County,V,13,,26400,26400,"26,400"
2016 - 2017,211 Grayson County,V,14,,26400,26400,"26,400"
2016 - 2017,211 Grayson County,V,15,,26400,26400,"26,400"
2016 - 2017,211 Grayson County,V,16,,26400,26400,"26,400"
2016 - 2017,211 Grayson County,V,17,,26400,26400,"26,400"
2016 - 2017,211 Grayson County,V,18,,26400,26400,"26,400"
2016 - 2017,211 Grayson County,V,19,,26400,26400,"26,400"
2016 - 2017,211 Grayson County,V,20,,26400,26400,"26,400"
2016 - 2017,211 Grayson County,V,21,,26400,26400,"26,400"
2016 - 2017,211 Grayson County,V,22,,26400,26400,"26,400"
2016 - 2017,211 Grayson County,V,23,,26400,26400,"26,400"
2016 - 2017,211 Grayson County,V,24,,26400,26400,"26,400"
2016 - 2017,211 Grayson County,V,25,,26400,26400,"26,400"
2016 - 2017,211 Grayson County,V,26,,26400,26400,"26,400"
2016 - 2017,211 Grayson County,V,27,,26400,26400,"26,400"
2016 - 2017,211 Grayson County,V,28,,26400,26400,"26,400"
2016 - 2017,211 Grayson County,V,29,,26400,26400,"26,400"
2016 - 2017,211 Grayson County,V,30,,26400,26400,"26,400"
2016 - 2017,211 Grayson County,V,31,,26400,26400,"26,400"
2016 - 2017,211 Grayson County,V,32,,26400,26400,"26,400"
2016 - 2017,211 Grayson County,V,33,,26400,26400,"26,400"
2016 - 2017,211 Grayson County,V,34,,26400,26400,"26,400"
